user,location,content,time
Bioconductor,Roswell Park Cancer Institute,"We now have dueling lightning 🌩️sessions!

There are many participants, too many to list! 😍🤩 That's awesome! 🙌🏽

Jo… https://t.co/3WkHEqsRbU",2020-07-30 16:58:00
fellgernon,Baltimore,"@KevinRUE67 @ErickCuevasF @FedeBioinfo @CSoneson @drisso1893 @Bioconductor Aye, just making it explicit :)",2020-07-30 16:49:16
KevinRUE67,"Oxford, England","@fellgernon @ErickCuevasF @FedeBioinfo @CSoneson @drisso1893 Yes, I assumed a diverse and inclusive community that… https://t.co/ArDa1bVnYh",2020-07-30 16:48:24
rstatstweet,,"RT @fellgernon: @ErickCuevasF @FedeBioinfo @CSoneson @drisso1893 @KevinRUE67 Yes, but you also need a diverse community otherwise what “the…",2020-07-30 16:47:55
borishej,,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 16:47:21
fellgernon,Baltimore,"@ErickCuevasF @FedeBioinfo @CSoneson @drisso1893 @KevinRUE67 Yes, but you also need a diverse community otherwise w… https://t.co/DhE6KU8HLg",2020-07-30 16:44:57
Bioconductor,Roswell Park Cancer Institute,"RT @AedinCulhane: #bioc2020 is very grateful to our sponsors @biogen, without with we would not be able to provide scholarships and create…",2020-07-30 16:41:38
Bioconductor,Roswell Park Cancer Institute,RT @AedinCulhane: #bioc2020 is grateful to  @DanaFarber for supporting our conference. The virtual conference was originally planned in Bos…,2020-07-30 16:41:27
Bioconductor,Roswell Park Cancer Institute,"RT @AedinCulhane: #bioc2020 thanks our sponsor @F1000Research @Bioconductor have an @F1000  channel where you can publish open research, vi…",2020-07-30 16:41:19
Bioconductor,Roswell Park Cancer Institute,"RT @AedinCulhane: #bioc2020 thank our sponsor @harvard_data Please see their education, events and job listings at https://t.co/TUVcvfmIXz…",2020-07-30 16:41:04
Bioconductor,Roswell Park Cancer Institute,RT @AedinCulhane: #bioc2020 is grateful to @isb_cgc for cloud services to run live hands-on workshops during #bioc2020 It wouldn't be possi…,2020-07-30 16:40:43
Bioconductor,Roswell Park Cancer Institute,RT @AedinCulhane: #bioc2020 are grateful to @stickermule for their in kind sponsorship of stickers that we love love love to collect and di…,2020-07-30 16:40:29
paolo_dilo,"Wageningen, Nederland",RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 16:39:41
GreeneScientist,"Philadelphia, PA","RT @siminaboca: I'm attending the ""Ten simple rules for thriving in bioinformatics research"" birds-of-a-feather now, with Federico Marini @…",2020-07-30 16:34:37
RiyueSunnyBao,"Pittsburgh, PA","As #bioinformatician, do you feel your #contribution is #recognized in your current work environment? 

Inspired by… https://t.co/PMGeb7ZIvT",2020-07-30 16:32:38
anthonygitter,,"RT @siminaboca: Very cool session! All info available on slides, including https://t.co/bVbFPjGiag link to ask Qs, info on Slack channel, l…",2020-07-30 16:32:07
anthonygitter,,"RT @siminaboca: I'm attending the ""Ten simple rules for thriving in bioinformatics research"" birds-of-a-feather now, with Federico Marini @…",2020-07-30 16:32:04
OtronDaniel,,"RT @FedeBioinfo: Going all in for #bioc2020 😎 today!
- join @CSoneson @drisso1893 and me for a BOF to identify the ""10 simple rules for thr…",2020-07-30 16:30:08
ErickCuevasF,Cuernavaca Morelos,"#BioC2020 @FedeBioinfo @CSoneson @drisso1893 
""Do not be afraid to network, share ideas and code. Create open colla… https://t.co/rtbCwvkLoh",2020-07-30 16:30:06
gprakash047,"Bhubaneshwar, India","RT @RiyueSunnyBao: In #BioC2020 #BoF session ""10 simple rules of #thriving in #bioinformatics #research"". 

Let's say NO to 
- isolated pos…",2020-07-30 16:26:26
RiyueSunnyBao,"Pittsburgh, PA","In #BioC2020 #BoF session ""10 simple rules of #thriving in #bioinformatics #research"". 

Let's say NO to 
- isolate… https://t.co/Gop2GWkgOM",2020-07-30 16:15:17
siminaboca,,"Very cool session! All info available on slides, including https://t.co/bVbFPjGiag link to ask Qs, info on Slack ch… https://t.co/61SOwK3Hbs",2020-07-30 16:13:14
plotlygraphs,Montréal,RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 16:10:15
villca_villegas,"Bolivia, Cochabamba ",RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 16:09:43
matthewnmccall,,"RT @AedinCulhane: #bioc2020 thanks our sponsor @F1000Research @Bioconductor have an @F1000  channel where you can publish open research, vi…",2020-07-30 16:08:09
statsepi,Ireland,RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 16:06:40
ivivek87,"Seattle, WA","Up next for #bioc2020 

""Birds of a Feather: Ten simple rules for thriving in bioinformatics research""

Thanks for… https://t.co/I07mwiIseh",2020-07-30 16:06:25
drighelli,Napoli,"RT @FedeBioinfo: Going all in for #bioc2020 😎 today!
- join @CSoneson @drisso1893 and me for a BOF to identify the ""10 simple rules for thr…",2020-07-30 16:05:50
siminaboca,,"I'm attending the ""Ten simple rules for thriving in bioinformatics research"" birds-of-a-feather now, with Federico… https://t.co/8poHPKFFo7",2020-07-30 16:05:01
matthewnmccall,,RT @AedinCulhane: #bioc2020 is grateful to @isb_cgc for cloud services to run live hands-on workshops during #bioc2020 It wouldn't be possi…,2020-07-30 16:03:40
matthewnmccall,,RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 16:03:16
Bioconductor,Roswell Park Cancer Institute,"RT @siminaboca: Conclusion: If you want to submit a package to @Bioconductor, just go for it! It's not a scary process! Personal note: My i…",2020-07-30 16:00:11
siminaboca,,"RT @Bioconductor: Next you have 2 options (though recordings will be available later):

Birds of a Feather: Ten simple rules for thriving i…",2020-07-30 15:59:59
siminaboca,,"Conclusion: If you want to submit a package to @Bioconductor, just go for it! It's not a scary process! Personal no… https://t.co/LzvgipHfpY",2020-07-30 15:59:11
Bioconductor,Roswell Park Cancer Institute,"Next you have 2 options (though recordings will be available later):

Birds of a Feather: Ten simple rules for thri… https://t.co/Sp7GxapFut",2020-07-30 15:58:57
Bioconductor,Roswell Park Cancer Institute,RT @AedinCulhane: #bioc2020 are grateful MAZE Therapeutics for their sponsorships. MAZE have job openings including a Computational Biologi…,2020-07-30 15:56:41
Bioconductor,Roswell Park Cancer Institute,RT @siminaboca: LS: One of the reasons why @Bioconductor uses GitHub for package submission is to be able to have an open dialogue with the…,2020-07-30 15:56:37
thomas_sandmann,"San Francisco, CA",RT @AedinCulhane: #bioc2020 are grateful MAZE Therapeutics for their sponsorships. MAZE have job openings including a Computational Biologi…,2020-07-30 15:56:04
siminaboca,,RT @NystromSpencer: I've been so focused on the cool talks at #BioC2020 I forgot to tweet about my poster! I built an R package which inter…,2020-07-30 15:55:15
siminaboca,,"Slides from @robertclab on package dependencies... ""Quantifying and lightening the package dependency burden""… https://t.co/WhTHAn9XVU",2020-07-30 15:51:18
siminaboca,,RT @AedinCulhane: #bioc2020 are grateful to @stickermule for their in kind sponsorship of stickers that we love love love to collect and di…,2020-07-30 15:47:22
mattbrauer,"San Francisco, CA",RT @AedinCulhane: #bioc2020 are grateful MAZE Therapeutics for their sponsorships. MAZE have job openings including a Computational Biologi…,2020-07-30 15:46:03
siminaboca,,RT @AedinCulhane: #bioc2020 are grateful MAZE Therapeutics for their sponsorships. MAZE have job openings including a Computational Biologi…,2020-07-30 15:46:03
AedinCulhane,Horse and Groom,#bioc2020 are grateful to @stickermule for their in kind sponsorship of stickers that we love love love to collect… https://t.co/TbIMRGnrEO,2020-07-30 15:46:02
mikelove,US,"RT @siminaboca: Currently attending ""Material on how to create and submit a package to Bioconductor"" workshop with @bioconductor core team…",2020-07-30 15:45:23
siminaboca,,LS: One of the reasons why @Bioconductor uses GitHub for package submission is to be able to have an open dialogue… https://t.co/opl81MvUEy,2020-07-30 15:44:48
AedinCulhane,Horse and Groom,#bioc2020 are grateful MAZE Therapeutics for their sponsorships. MAZE have job openings including a Computational B… https://t.co/8jjHfCgy0k,2020-07-30 15:44:29
siminaboca,,"Lori Shepherd @lshep712, moderator and core team member: Right now, only support packages submitted via GitHub (not… https://t.co/sQuiIA3Lnl",2020-07-30 15:42:21
DNAed_tech,United States,"RT @ivivek87: For the details with Bioconductor package development and submission follow this awesome thread from @siminaboca 

#bioc2020…",2020-07-30 15:42:09
siminaboca,,RT @AedinCulhane: #bioc2020 is grateful to @isb_cgc for cloud services to run live hands-on workshops during #bioc2020 It wouldn't be possi…,2020-07-30 15:38:31
seandavis12,"Bethesda, MD",RT @AedinCulhane: #bioc2020 is grateful to @isb_cgc for cloud services to run live hands-on workshops during #bioc2020 It wouldn't be possi…,2020-07-30 15:38:20
siminaboca,,"KI: Best practices for coding available at https://t.co/UyOjtbCtkb. Some are not mandatory, but still good to consi… https://t.co/NteSOVGZ0h",2020-07-30 15:35:56
ivivek87,"Seattle, WA",For the details with Bioconductor package development and submission follow this awesome thread from @siminaboca… https://t.co/6tLhBB5Wgs,2020-07-30 15:33:36
AedinCulhane,Horse and Groom,#bioc2020 is grateful to @isb_cgc for cloud services to run live hands-on workshops during #bioc2020 It wouldn't be… https://t.co/Xpy4oUaCI7,2020-07-30 15:33:36
F1000Research,"London-based, global reach","RT @AedinCulhane: #bioc2020 thanks our sponsor @F1000Research @Bioconductor have an @F1000  channel where you can publish open research, vi…",2020-07-30 15:31:59
siminaboca,,"KI: If you have big data files, use an Experiment Data (eg Experiment Hub or Annotation Hub) package vs. adding the… https://t.co/HAWyy3t5tr",2020-07-30 15:29:53
SumedhSankhe,"Boston, MA","RT @Bioconductor: For our 1st talk today: Kylie Bemis @kuwisdelu on ""Out-of-memory computing with matter""

Beyond #bioinformatics Kylie is…",2020-07-30 15:28:54
AedinCulhane,Horse and Groom,"#bioc2020 thank our sponsor @harvard_data Please see their education, events and job listings at… https://t.co/ApiAavrij5",2020-07-30 15:26:31
siminaboca,,"KI: Namespace file is important to define what functions, classes, methods are imported. They encourage importing *… https://t.co/lCiDWdlX8o",2020-07-30 15:25:29
dccc_phd,"Boston, MA","RT @siminaboca: Currently attending ""Material on how to create and submit a package to Bioconductor"" workshop with @bioconductor core team…",2020-07-30 15:25:28
siminaboca,,KI says they expect DESCRIPTION file to be well... descriptive... make sure to edit what gets created with the crea… https://t.co/HbybIoN2Fw,2020-07-30 15:23:55
siminaboca,,"RT @AedinCulhane: #bioc2020 thanks our sponsor @F1000Research @Bioconductor have an @F1000  channel where you can publish open research, vi…",2020-07-30 15:22:59
AedinCulhane,Horse and Groom,#bioc2020 thanks our sponsor @F1000Research @Bioconductor have an @F1000  channel where you can publish open resear… https://t.co/MdaqMmDHhM,2020-07-30 15:22:12
siminaboca,,"KI now going over details of @Bioconductor package guidelines at https://t.co/UyOjtbCtkb, which is what she looks a… https://t.co/h0Y4X5pddH",2020-07-30 15:21:53
jma1991,"Edinburgh, Scotland","RT @siminaboca: KI has very helpful notes at https://t.co/JxX7g1g0kJ Many things I wasn't even aware of, like details of using version cont…",2020-07-30 15:21:39
siminaboca,,"KI has very helpful notes at https://t.co/JxX7g1g0kJ Many things I wasn't even aware of, like details of using vers… https://t.co/Gqa2D5X7TV",2020-07-30 15:19:16
AedinCulhane,Horse and Groom,#bioc2020 is grateful to  @DanaFarber for supporting our conference. The virtual conference was originally planned… https://t.co/qkLl4VXzAZ,2020-07-30 15:17:28
siminaboca,,"Currently attending ""Material on how to create and submit a package to Bioconductor"" workshop with @bioconductor co… https://t.co/PeDxZbn4MH",2020-07-30 15:17:06
dnusinow,"Boston, MA","RT @AedinCulhane: #bioc2020 is very grateful to our sponsors @biogen, without with we would not be able to provide scholarships and create…",2020-07-30 15:15:33
ErickCuevasF,Cuernavaca Morelos,RT @Bioconductor: Have you been enjoying #BioC2020? Do you want to help us make it better? 😍 Or simply want to learn more about #rstats cod…,2020-07-30 15:14:53
siminaboca,,"RT @FedeBioinfo: Going all in for #bioc2020 😎 today!
- join @CSoneson @drisso1893 and me for a BOF to identify the ""10 simple rules for thr…",2020-07-30 15:14:51
AedinCulhane,Horse and Groom,"#bioc2020 is very grateful to our sponsors @biogen, without with we would not be able to provide scholarships and c… https://t.co/yvjL5hELSv",2020-07-30 15:14:07
jma1991,"Edinburgh, Scotland",This workshop by @kaylainter1011 is just the ticket for users who are interested in creating and submitting a packa… https://t.co/daRvA3lmTV,2020-07-30 15:14:07
Dr_Joe_Roberts,"Birmingham, England",RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 15:06:29
jma1991,"Edinburgh, Scotland","Really great workshop from @mikhaildozmorov about analysing Hi-C data 👍 Clear explanation of the technology, data,… https://t.co/NfzKx4XbEq",2020-07-30 15:06:23
rstatstweet,,RT @Bioconductor: Have you been enjoying #BioC2020? Do you want to help us make it better? 😍 Or simply want to learn more about #rstats cod…,2020-07-30 15:03:29
ivivek87,"Seattle, WA","Ah, someday maybe this will also happen for me but for now, let's hear the talk 😉😉

#bioc2020 

https://t.co/lRYiZjyvhq",2020-07-30 15:02:14
TaniaGueA,Mexico,RT @Bioconductor: Have you been enjoying #BioC2020? Do you want to help us make it better? 😍 Or simply want to learn more about #rstats cod…,2020-07-30 15:01:20
M2RUseR,"New York, NY",RT @Bioconductor: Have you been enjoying #BioC2020? Do you want to help us make it better? 😍 Or simply want to learn more about #rstats cod…,2020-07-30 15:00:20
dccc_phd,"Boston, MA",RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 14:58:37
Bioconductor,Roswell Park Cancer Institute,RT @RuthLSchmidt: Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Dash Bio…,2020-07-30 14:57:10
Bioconductor,Roswell Park Cancer Institute,"RT @FedeBioinfo: Going all in for #bioc2020 😎 today!
- join @CSoneson @drisso1893 and me for a BOF to identify the ""10 simple rules for thr…",2020-07-30 14:57:01
Bioconductor,Roswell Park Cancer Institute,Have you been enjoying #BioC2020? Do you want to help us make it better? 😍 Or simply want to learn more about… https://t.co/dJWGzySJtu,2020-07-30 14:57:00
dccc_phd,"Boston, MA","RT @Bioconductor: We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics using Ter…",2020-07-30 14:56:45
drisso1893,Padova,"RT @FedeBioinfo: Going all in for #bioc2020 😎 today!
- join @CSoneson @drisso1893 and me for a BOF to identify the ""10 simple rules for thr…",2020-07-30 14:54:45
LeviWaldron1,"New York, USA","RT @Bioconductor: We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics using Ter…",2020-07-30 14:52:33
AgnesGenomiX,"Nice, France","RT @spaiglass: Excited to present our software at #bioc2020
*Thursday 3-4pm*. Work with @garybader1
netDx: Build a patient classifier that…",2020-07-30 14:47:54
FedeBioinfo,"Mainz, Germany","Going all in for #bioc2020 😎 today!
- join @CSoneson @drisso1893 and me for a BOF to identify the ""10 simple rules… https://t.co/YkW8aYZtIG",2020-07-30 14:46:10
RuthLSchmidt,"Montréal, Québec",Excited to be giving a talk today at #bioc2020 about how to build @plotlygraphs dashboards using Dash for R and Das… https://t.co/vCkrF4rC3d,2020-07-30 14:46:00
mikelove,US,RT @AedinCulhane: @mikhaildozmorov working about Hi-C Compare to analyze multiple Hi-C samples  at #bioc2020 https://t.co/YAqmDaAKQB,2020-07-30 14:36:47
heroic_photon,"New Haven, CT","RT @Bioconductor: Mikhail Dozmorov @mikhaildozmorov, #BioC2020 organizer, is now teaching us about ""Detection of differentially interacting…",2020-07-30 14:30:36
LeviWaldron1,"New York, USA",RT @jma1991: Next workshop is by Sehyun Oh and Levi Waldron who will be introducing us to the Terra/AnVIL platform for cloud-based genomics…,2020-07-30 14:29:26
AedinCulhane,Horse and Groom,@mikhaildozmorov working about Hi-C Compare to analyze multiple Hi-C samples  at #bioc2020 https://t.co/YAqmDaAKQB,2020-07-30 14:28:59
ivivek87,"Seattle, WA","Talk material: https://t.co/3WwHfgL4rL

Package: https://t.co/67GDj6EikR

#bioc2020",2020-07-30 14:23:25
ivivek87,"Seattle, WA","Next in #bioc2020 is @mikhaildozmorov speaks about Hi-C data analysis strategies and methods.

#Bioinformatics… https://t.co/5G0SWrF6VP",2020-07-30 14:15:30
mikelove,US,"RT @Bioconductor: Mikhail Dozmorov @mikhaildozmorov, #BioC2020 organizer, is now teaching us about ""Detection of differentially interacting…",2020-07-30 14:11:30
mritchieau,"Melbourne, Victoria",RT @PeteHaitch: Together at last: @bioconductor / #rstats tutorials and bedroom recordings of songs I've written. Check out my s̶o̶u̶n̶d̶c̶…,2020-07-30 14:06:49
rstatstweet,,"RT @Bioconductor: Mikhail Dozmorov @mikhaildozmorov, #BioC2020 organizer, is now teaching us about ""Detection of differentially interacting…",2020-07-30 14:04:24
jma1991,"Edinburgh, Scotland","RT @Bioconductor: Mikhail Dozmorov @mikhaildozmorov, #BioC2020 organizer, is now teaching us about ""Detection of differentially interacting…",2020-07-30 14:03:08
Bioconductor,Roswell Park Cancer Institute,"Mikhail Dozmorov @mikhaildozmorov, #BioC2020 organizer, is now teaching us about ""Detection of differentially inter… https://t.co/HeG7cWluRG",2020-07-30 13:58:00
spicyJeeravan,"New York, Ny","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 13:53:54
YueYOU9,,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 13:43:26
rstatstweet,,RT @PeteHaitch: Together at last: @bioconductor / #rstats tutorials and bedroom recordings of songs I've written. Check out my s̶o̶u̶n̶d̶c̶…,2020-07-30 13:34:39
Bioconductor,Roswell Park Cancer Institute,RT @PeteHaitch: Together at last: @bioconductor / #rstats tutorials and bedroom recordings of songs I've written. Check out my s̶o̶u̶n̶d̶c̶…,2020-07-30 13:25:40
PeteHaitch,"Melbourne, Victoria",Together at last: @bioconductor / #rstats tutorials and bedroom recordings of songs I've written. Check out my s̶o̶… https://t.co/iIzCLGXHij,2020-07-30 13:21:32
ivivek87,"Seattle, WA","Day 4 #bioc2020 starts for me with the below talk. 😃

Use of cloud platform platform for #Genomics research.… https://t.co/VuA1OdxSF6",2020-07-30 13:20:41
PeteHaitch,"Melbourne, Victoria",@mikelove @Bioconductor Thanks Mike!,2020-07-30 13:16:11
PeteHaitch,"Melbourne, Victoria",@areyesq @mikelove @Bioconductor Thanks Alejandro!,2020-07-30 13:15:15
mikelove,US,"@Bioconductor @PeteHaitch 🎵 aside, thanks for the great DelayedArray instruction Peter!",2020-07-30 13:07:13
ErickCuevasF,Cuernavaca Morelos,"RT @Bioconductor: We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics using Ter…",2020-07-30 13:05:52
mikelove,US,"RT @Bioconductor: We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics using Ter…",2020-07-30 13:05:21
rstatstweet,,"RT @Bioconductor: We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics using Ter…",2020-07-30 13:04:45
mritchieau,"Melbourne, Victoria",RT @jma1991: PH: The workshop is pre-recorded from YouTube so anyone can watch 🎦 https://t.co/Gs6uszSsTR #bioc2020,2020-07-30 13:03:19
mritchieau,"Melbourne, Victoria",RT @jma1991: Welcome to Day 4 of the BioC2020 conference 🤖 The first workshop today is by @PeteHaitch who will be teaching us how to use th…,2020-07-30 13:03:15
fellgernon,Baltimore,"@PeteHaitch Great job Pete! ^^ You rocked 🎸 it ;)

Tweet deck’s 5mb limit got me earlier :( https://t.co/VSlNOVkXcz… https://t.co/bqu2QrcWBP",2020-07-30 13:02:48
jma1991,"Edinburgh, Scotland","RT @Bioconductor: We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics using Ter…",2020-07-30 13:01:44
jma1991,"Edinburgh, Scotland",Next workshop is by Sehyun Oh and Levi Waldron who will be introducing us to the Terra/AnVIL platform for cloud-bas… https://t.co/PYXwoTBSQv,2020-07-30 13:00:37
Bioconductor,Roswell Park Cancer Institute,"We continue with Sehyun Oh @drsehyun &amp; Levi Waldron @LeviWaldron1 who will teach us about ""Cloud-based genomics usi… https://t.co/RJrqFTiWKo",2020-07-30 12:59:03
TomAsh_1,,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:55:42
ErickCuevasF,Cuernavaca Morelos,"RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:53:12
SherlockpHolmes,Stanford,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:50:52
mdsumner,"Hobart, Tasmania","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:50:31
Willarnold54,"Watertown, MA","RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:50:13
rstatstweet,,"RT @Bioconductor: @PeteHaitch Hm... the picture didn't upload due to a 5 mb limit =(

But @mikelove @jma1991 captured 📸 the moment too ^^…",2020-07-30 12:49:50
CSoneson,"Basel, Switzerland","RT @areyesq: @mikelove @Bioconductor @PeteHaitch This is good music! Did not know of such great talents @PeteHaitch, congrats. Now I can't…",2020-07-30 12:41:49
Bioconductor,Roswell Park Cancer Institute,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:40:47
Bioconductor,Roswell Park Cancer Institute,"RT @AedinCulhane: Thanks Sean, I am amazed by the infrastructure,  templates/github actions to simplify &amp; generate @docker, pkgdown of @Bio…",2020-07-30 12:39:27
mikelove,US,"@areyesq @Bioconductor @PeteHaitch Oh no, this will be disappointing. @k3yavi any musical talents to share?",2020-07-30 12:38:59
Bioconductor,Roswell Park Cancer Institute,"@PeteHaitch Hm... the picture didn't upload due to a 5 mb limit =(

But @mikelove @jma1991 captured 📸 the moment to… https://t.co/uUGa2UTDob",2020-07-30 12:38:25
nextgenseek,NGSland,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:37:09
areyesq,"Basel, Switzerland","@mikelove @Bioconductor @PeteHaitch This is good music! Did not know of such great talents @PeteHaitch, congrats. N… https://t.co/dDNvFuj2cX",2020-07-30 12:36:46
rstatstweet,,RT @Bioconductor: @PeteHaitch What is this workshop? @PeteHaitch plays some thinking music for us while we think on how to answer the exerc…,2020-07-30 12:34:36
mdsumner,"Hobart, Tasmania","RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:31:03
jo_rainer,Bolzano/Bozen,One of the best moments from #BioC2020 👍 https://t.co/QzjEttpeSc,2020-07-30 12:28:00
Bioconductor,Roswell Park Cancer Institute,@PeteHaitch What is this workshop? @PeteHaitch plays some thinking music for us while we think on how to answer the… https://t.co/INTGp710zZ,2020-07-30 12:27:49
AleMedinaRivera,México,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:27:35
hyunhwanj,"Houston, TX","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:26:45
jma1991,"Edinburgh, Scotland",Lovely interlude by @PeteHaitch during the workshop 🎸 #bioc2020 https://t.co/07rO75ZJTK,2020-07-30 12:26:24
mikelove,US,@Bioconductor @PeteHaitch This is what you get for tuning in to the 8am workshops 👍 https://t.co/XQDuTt09p7,2020-07-30 12:25:47
davisjmcc,"Melbourne, Victoria","RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:22:25
rstatstweet,,"RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:19:55
jo_rainer,Bolzano/Bozen,"RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:18:22
PeteHaitch,"Melbourne, Victoria","RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:13:04
QianLiu28878838,,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:11:58
melancronico,"Sao Paulo, Brazil","RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:11:49
mikelove,US,"RT @Bioconductor: Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500: Effec…",2020-07-30 12:08:03
KevinRUE67,"Oxford, England","#bioc2020 DelayedArray workshop, if the resolution troubles you in the Zoom window https://t.co/Um7uNGOkP0",2020-07-30 12:07:35
Bioconductor,Roswell Park Cancer Institute,"Peter Hickey @PeteHaitch is now teaching an advanced workshop, yet useful to anyone working with large data

“ 500:… https://t.co/X0n5Yuh05X",2020-07-30 12:06:51
aayushraman,"Boston, MA","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:06:35
gaziou,"Durham, NC","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:05:31
JovMaksimovic,Melbourne,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 12:02:25
jma1991,"Edinburgh, Scotland",PH: The workshop is pre-recorded from YouTube so anyone can watch 🎦 https://t.co/Gs6uszSsTR #bioc2020,2020-07-30 12:01:39
jma1991,"Edinburgh, Scotland",Welcome to Day 4 of the BioC2020 conference 🤖 The first workshop today is by @PeteHaitch who will be teaching us ho… https://t.co/PwD445rzB3,2020-07-30 11:59:47
_lacion_,"Buenos Aires, Argentina","RT @fellgernon: I know #BioC2020 isn’t over yet + next week is #CDSB2020, but I just got my #JSM2020 welcome 📦 for the virtual conf world 🌎…",2020-07-30 11:21:38
MilanezAlmeidaP,,"RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 11:20:28
stephaniehicks,"Baltimore, MD","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 11:09:27
ThomasArrison,"Washington, DC","RT @F1000Research: Newly published on the @Bioconductor gateway on @F1000Research – another fantastic #software tool article, this one offe…",2020-07-30 11:06:04
F1000Research,"London-based, global reach","Newly published on the @Bioconductor gateway on @F1000Research – another fantastic #software tool article, this one… https://t.co/i7UymlQVT5",2020-07-30 11:03:01
_StuartLee,"Melbourne, Australia","RT @PeteHaitch: Whether or not you're at #bioc2020, you can use the instructional materials and watch a recording of my workshop on effecti…",2020-07-30 10:43:48
