id,permalink,username,text,date
1267432453607735296,https://twitter.com/_SEOM/status/1267432453607735296,_SEOM,"📡#ASCO20 | El Dr. Mariano Ponz, de la @ClinicaNavarra,  comenta el desarrollo terapéutico de terapias dirigidas y biología tumoral (no inmuno). 

🎞️ Sus vídeo-píldoras ya están disponibles en nuestra plataforma de formación #OncoNexion. 

🔗 https://t.co/wCdmkxtv0q https://t.co/Epocv8uLHr",2020-06-01
1267432443092623363,https://twitter.com/hopkinskimmel/status/1267432443092623363,hopkinskimmel,".@ValsamoA reviews her presentation of 'Integrated Tumor and Immune Cell Multiomic Analyses Predict ICB Response in Advanced #Melanoma' from #ASCO2020.

Click here to learn more: https://t.co/NUxTxMrhxT

https://t.co/YwVcCCzgBU",2020-06-01
1267432420179087360,https://twitter.com/DrGarciaAguilar/status/1267432420179087360,DrGarciaAguilar,"The RÁPIDO trial; not so fast. Similar overall survival, inferior local tumor control, more 3+ AEs, less intact TME specimens, longer hospital stay, more medication. What do patients have to gain? What about WW?#ASCO20 #ASCOTotalHealth https://t.co/TFwJOmxXdL",2020-06-01
1267432372527661056,https://twitter.com/Oncoinfo_it/status/1267432372527661056,Oncoinfo_it,[1/5] #ASCO20 #PrecisionMedicine | Association of BRCA alteration (alt) type with real-world (RW) outcomes to PARP inhibitors (PARPi) in patients (pts) with metastatic castrate-resistant prostate cancer (mCRPC).,2020-06-01
1267432359537848321,https://twitter.com/tolomeocaramia/status/1267432359537848321,tolomeocaramia,#GI #oncologists #mcrc #ASCO20 https://t.co/lna4wF8lCK,2020-06-01
1267431645805764609,https://twitter.com/EmilyMackler/status/1267431645805764609,EmilyMackler,"Congratulations @shannonmhough and the @UMRogelCancer oncology pharmacy team regarding this incredible work on utilizing PROs for targeted management of CINV! 
#oncopharm #oncologyquality #ASCO20 https://t.co/lUWL2Qctsb",2020-06-01
1267431459075371008,https://twitter.com/VivekSubbiah/status/1267431459075371008,VivekSubbiah,Dr. @OncHahn is a 1st year Hem/Onc Fellow at @CancerMedMDA @MDAndersonNews. He presented --&gt; Phase I clinical trials as a therapeutic option for pts w metastatic #renal cell #Cancer @ASCO #ASCO20. Fantastic work &amp; bright future ahead w @oalhalabimd. 👏   https://t.co/IsHWuFnxQU https://t.co/fYHdRN0u3C,2020-06-01
1267431174609285120,https://twitter.com/VPwnd_fan/status/1267431174609285120,VPwnd_fan,INTRODUCING: my new podcast “Poster Sesh”!! every week on the pod I will gleefully tear apart trainee research with a particular focus on masters’ thesises and medical school summer projects  #ASCO20,2020-06-01
1267430837110308869,https://twitter.com/Oncoinfo_it/status/1267430837110308869,Oncoinfo_it,"[1/4] #ASCO20 #PrecisionMedicine | Contrasting genomic profiles in post-systemic treatment metastatic sites (MET), pretreatment primary tumors (PT), and liquid biopsies (LB) of clinically advanced prostate cancer (PC).",2020-06-01
1267430625201414145,https://twitter.com/SUTOUHA/status/1267430625201414145,SUTOUHA,#ASCO20 を眺めてて、遺伝子検査はどう対応するかなぁと考えていた,2020-06-01
1267430553399070722,https://twitter.com/gulleyj1/status/1267430553399070722,gulleyj1,Looking forward to opening this #COVID-19 in #Cancer patient study in the @NCIResearchCtr and @NIHClinicalCntr https://t.co/EgSFZD8oJk Our own @FatimaKarzai will be the site PI. #ASCO20 https://t.co/EqYjAzmOLn,2020-06-01
1267430028872163328,https://twitter.com/salutedomani/status/1267430028872163328,salutedomani,"Leiomiosarcoma, i risultati del trattamento in prima linea per trabectedina con doxorubicina #ASCO20 https://t.co/iYOuDxBNBM",2020-06-01
1267429802505637889,https://twitter.com/IllinoisBiotech/status/1267429802505637889,IllinoisBiotech,The latest Daily News Brief - iBIO! https://t.co/7PZN43EVWd Thanks to @IAmBiotech @NorthwesternEng #asco20 #pandemic,2020-06-01
1267429747136610306,https://twitter.com/rteston/status/1267429747136610306,rteston,#ASCO20 Capri : un dispositif de télémédecine pour le cancer https://t.co/CtDEeF73gW #hcsmeufr #esante https://t.co/gnAnWX3Vrb,2020-06-01
1267429692568670210,https://twitter.com/MDedgeHemOnc/status/1267429692568670210,MDedgeHemOnc,"“Neoadjuvant therapy downstages the tumor and improves the rate of breast conserving surgery,” Dr. Cynthia X. Ma said at @ASCO's virtual scientific program. https://t.co/fxfFmL1WiJ https://t.co/7PmdIlMfkn",2020-06-01
1267429689154433026,https://twitter.com/JCOG_official/status/1267429689154433026,JCOG_official,"#ASCO20 - JCOG1711「漿膜下浸潤及び漿膜浸潤を伴う進行胃癌を対象とした大網切除に対する大網温存の非劣性を検証するランダム化比較第III相試験」現在登録中です。

#JCOG 抄録はこちらからご覧ください
https://t.co/TwadpK7E6z",2020-06-01
1267429437810905094,https://twitter.com/JCOG_official/status/1267429437810905094,JCOG_official,"Check out this #ASCO20 abstract: “Randomized phase III trial to evaluate omentum preserving gastrectomy for patients with resectable advanced gastric cancer: JCOG1711 (ROAD-GC)” was activated in March 2019.
View #JCOG Abstract: https://t.co/TwadpJQ3f1",2020-06-01
1267428908082835458,https://twitter.com/LecointreRomain/status/1267428908082835458,LecointreRomain,How are you preparing for #ASCO2020 ? Les collaborateurs de @GSK répondent dans cette série de vidéo #cancer #congres https://t.co/F5rixPgNyp,2020-06-01
1267428838062952449,https://twitter.com/oncologician/status/1267428838062952449,oncologician,"Attending #ASCO20 meeting is like visiting a Zara store .You go in ,like something, ask the cost and come out without buying anything (Courtesy - @venkymd ) https://t.co/20afyEyJYE https://t.co/BtfcrBwF3K",2020-06-01
1267428704021630976,https://twitter.com/VincentRK/status/1267428704021630976,VincentRK,#ASCO20 Top Myeloma abstracts. https://t.co/OgWyMQo1EY,2020-06-01
1267428224419627008,https://twitter.com/TheCancerLetter/status/1267428224419627008,TheCancerLetter,.@OtisBrawley: #ASCO20 #CCC19 data suggests that that elective surgery does not put patients at increased risk of adverse outcomes if infected with #COVID19 postoperatively. —https://t.co/jtOy4DEEXr https://t.co/OM0MMw2WQm,2020-06-01
1267428198016528384,https://twitter.com/FundacionECO/status/1267428198016528384,FundacionECO,"👉 Accede ya al programa de ONCOFIR Best of ASCO
Un repaso de las novedades terapéuticas que se presentarán en el #ASCO20 y el conocimiento médico más actualizado en Oncología
📅 Curso virtual disponible a partir del 15 de junio 
https://t.co/gMg0vgf8qb 
@oncofir @sefh_",2020-06-01
1267427795967324160,https://twitter.com/FarmaciaHums/status/1267427795967324160,FarmaciaHums,Interesantes resultados en #SesionPlenaria #ASCO2020 https://t.co/A3LqDW4VQM,2020-06-01
1267427675754450945,https://twitter.com/JCOG_official/status/1267427675754450945,JCOG_official,"#ASCO20 - JCOG0912：臨床病期I期胃癌に対する術後QoLは再建法に依存しないが、患者報告による下痢、便秘、逆流は再建法によって異なる可能性あり

#JCOG 抄録はこちらからご覧ください
https://t.co/rmw5qIMNtZ",2020-06-01
1267427424125550594,https://twitter.com/JCOG_official/status/1267427424125550594,JCOG_official,"In #ASCO20, HRQoL assessment in JCOG0912, a phase III noninferiority trial of open vs. laparoscopic distal gastrectomies for stage I gastric cancer, concluded global health status scores were similar regardless of the reconstruction procedure.
#JCOG https://t.co/rmw5qIMNtZ",2020-06-01
1267426942539595776,https://twitter.com/CancerNetwrk/status/1267426942539595776,CancerNetwrk,"Data from the COVID-19 and Cancer Consortium registry, presented at @ASCO, reported how the COVID-19 pandemic has impacted patients with cancer thus far.
https://t.co/4veHt5jwfk https://t.co/kvcK1fGzRx",2020-06-01
1267426178232512512,https://twitter.com/Pharmashot/status/1267426178232512512,Pharmashot,"AstraZeneca Reports Results of Tagrisso (osimertinib) in P-III ADAURA Study for EGFR-Mutated Lung Cancer #ASCO20
@AstraZeneca @ASCO 
https://t.co/BtyYCv2hUw https://t.co/0y37DYd2Bp",2020-06-01
1267425914402586625,https://twitter.com/JCOG_official/status/1267425914402586625,JCOG_official,"#ASCO20 - JCOG0502副次的解析：ヨード不染帯のある臨床病期Ⅰ期食道癌患者は二次がん発症リスクが高い傾向を示す

#JCOG 抄録はこちらからご覧ください
https://t.co/lyHW0sZbCy",2020-06-01
1267425733124796416,https://twitter.com/salutedomani/status/1267425733124796416,salutedomani,TUMORE DEL POLMONE NON A PICCOLE CELLULE: OK OSIMERTINIB N PAZIENTI IN STADIO IB-IIIA POSITIVI ALLA MUTAZIONE DI EGFR #ASCO20 https://t.co/7r2ysRJQTr,2020-06-01
1267425663742509058,https://twitter.com/JCOG_official/status/1267425663742509058,JCOG_official,"In #ASCO20, supplementary analysis of JCOG0502 concluded the presence of lugol-voiding lesions in esophagus was identified as an independent predictive factor for second primary malignancies and may be useful for surveillance.
View #JCOG Abstract: https://t.co/lyHW0sZbCy",2020-06-01
1267424656086032384,https://twitter.com/JCOG_official/status/1267424656086032384,JCOG_official,"#ASCO20 - JCOG0909最終解析：臨床病期II/III（T4を除く）食道癌に対する根治的化学放射線療法 +/- 救済治療は許容範囲の毒性と良好な5年生存割合を示す

#JCOG 抄録はこちらからご覧ください
ttps://meetinglibrary.asco.org/record/186429/abstract",2020-06-01
1267424404184526849,https://twitter.com/JCOG_official/status/1267424404184526849,JCOG_official,"In #ASCO20, JCOG0909 concluded the combined modality of definitive chemoradiotherapy with salvage treatment showed acceptable toxicities, favorable 5-yr survival, and promising esophageal preservation for clinical stage II/III esophageal carcinoma.
#JCOG https://t.co/ag1ou3Mk8t",2020-06-01
1267424222806265856,https://twitter.com/pashtoonkasi/status/1267424222806265856,pashtoonkasi,#ASCO20 👇🏼Important topic for advocacy for today 🗓 🧬 https://t.co/GiL3ztbQzT,2020-06-01
1267423166919557123,https://twitter.com/OncLive/status/1267423166919557123,OncLive,Treatment with pembrolizumab induced a 4.9-month progression-free survival benefit over brentuximab vedotin in patients with relapsed/refractory classical Hodgkin lymphoma. @pmcancercentre @ASCO #ASCO20 #lymsm https://t.co/kRsanYPTnD,2020-06-01
1267423153351020545,https://twitter.com/diariomedico/status/1267423153351020545,diariomedico,¿Cuál es el impacto de la #COVID19 en los pacientes con #cancer? Dos estudios presentados en #ASCO20 lo analizan Lo cuenta @Isagponce aquí  https://t.co/UtwX3Tkb82 https://t.co/w4E9w1dCXm,2020-06-01
1267422561459212292,https://twitter.com/jamienholloway/status/1267422561459212292,jamienholloway,Important thoughts from a lung cancer patient as we continue to consider what #ADAURA means for patients. #ASCO20 #LCSM https://t.co/2tyHBizuFU,2020-06-01
1267422268734550019,https://twitter.com/mrsphjohnson/status/1267422268734550019,mrsphjohnson,"Thanks for summarizing main points under the headlines about this study. For us lay people LRT, local regional therapy, is surgery and/or radiation. The study was just on de novo MBC, prople whose breast cancer had already spread at diagnosis. #MBC #ASCO2020 https://t.co/AqR4Tpo9ue",2020-06-01
1267422139574968320,https://twitter.com/JCOG_official/status/1267422139574968320,JCOG_official,"#ASCO20 - JCOG1311：IVB期および再発・増悪・残存子宮頸癌に対するdose-dense パクリタキセル + カルボプラチン ± ベバシズマブ 併用療法は通常のパクリタキセル + カルボプラチン ± ベバシズマブ 併用療法に対して有効性示せず

#JCOG 抄録はこちらからご覧ください
https://t.co/jbPjPCVMX1",2020-06-01
1267421887543599104,https://twitter.com/JCOG_official/status/1267421887543599104,JCOG_official,"In #ASCO20 presentation, JCOG1311 concluded the study did not meet the primary endpoint (response rate) of phase II, and dose-dense weekly paclitaxel plus carboplatin is not promising for metastatic or recurrent cervical carcinoma. 
View #JCOG Abstract: https://t.co/jbPjPCEc5t",2020-06-01
1267421407581024261,https://twitter.com/AtlantaIp2/status/1267421407581024261,AtlantaIp2,Exciting times -&gt; IP2-ATLANTA Trial Research Fellow @Connor_Urol is presenting our initial experiences at #ASCO20 #ASCO2020 - Great work from all our collaborators @wellcometrust @LondonProstate1 @timdudderidge @KamalThippu @ImperialSandC @RDsouthampton @ImperialNHS @IP_London https://t.co/JfClilH1a6,2020-06-01
1267421093431840769,https://twitter.com/Pharmafocus/status/1267421093431840769,Pharmafocus,Gilead's magrolimab shows promising responses in untreated myelodysplastic syndrome and acute myeloid leukaemia at #ASCO2020 https://t.co/mzwcSTZiII #pharma https://t.co/aVFMEmsFG0,2020-06-01
1267420669588930560,https://twitter.com/Elmedicoint/status/1267420669588930560,Elmedicoint,"#Industria |  #Janssen presenta datos prometedores en cáncer de próstata y mieloma múltiple durante #ASCO 2020 #cáncerdepróstata #mielomemúltiple #ASCO2020 @ASCO @JanssenESP 
https://t.co/MNm3jOvI4w",2020-06-01
1267420524285755395,https://twitter.com/VivekSubbiah/status/1267420524285755395,VivekSubbiah,"Anaplastic #thyroidcancer, #glioblastoma or leptomeningeal disease have few effective treatment options : https://t.co/cbuLN3T8IF @GlitzaMDPhD @CrisyRoland @DrMCabanillas have designed trials for these tough cancers #ASCO20 @asco",2020-06-01
1267419773899550725,https://twitter.com/ipreeshagul/status/1267419773899550725,ipreeshagul,"While #ASCO2020 was very different this year, I still left the plenary with that same motivation to improve, hope for our patients and desire to contribute to science. 
I joined many others and donated to @ConquerCancerFd . 
Come join me @kaushalpar @NagashreeSeeth1 @Rajvi_P https://t.co/UVs2hVUI65",2020-06-01
1267419732174688257,https://twitter.com/pashtoonkasi/status/1267419732174688257,pashtoonkasi,#ASCO20 #CRCSM #Immunotherapy https://t.co/QBLO3RmAtT,2020-06-01
1267419622699159552,https://twitter.com/JCOG_official/status/1267419622699159552,JCOG_official,"#ASCO20 口演発表 – JCOG1205/1206：高悪性度神経内分泌肺癌完全切除例に対するイリノテカン+シスプラチン療法はエトポシド+シスプラチン療法と比較して無再発生存期間改善せず

#JCOG 抄録はこちらからご覧ください
https://t.co/DV35UewVOz",2020-06-01
1267419506231607297,https://twitter.com/VivekSubbiah/status/1267419506231607297,VivekSubbiah,Palliative &amp; supportive care interventions increase comfort in advanced cancer patients @CancerMedMDA @IshwariaMD @ASCO #ASCO20 https://t.co/hZPL7OmUqe,2020-06-01
1267419389822939136,https://twitter.com/ESMO_Open/status/1267419389822939136,ESMO_Open,"How we treat patients with #lungcancer during the #SARS-CoV-2 pandemic: primum non nocere #ASCO20 ESMO - European Society for Medical Oncology 

https://t.co/Vuv6wZaw6V",2020-06-01
1267419371208663040,https://twitter.com/JCOG_official/status/1267419371208663040,JCOG_official,"In #ASCO20 oral presentation, JCOG1205/1206 concluded the study failed to show the superiority of IP to EP in RFS for pts with completely resected HGNEC, and EP is still a standard treatment for this population.
View #JCOG Abstract: https://t.co/DV35UewVOz",2020-06-01
1267419296969490432,https://twitter.com/Tres_Prima/status/1267419296969490432,Tres_Prima,"Este fin de semana ha tenido lugar el congreso @ASCO; por primera vez, se celebró en formato virtual a causa de la pandemia del #COVID19 . Los asistentes pudieron disfrutar de las diferentes conferencias, así como  de un entorno virtual generado. #ASCO20 . Próximamente @_SEOM https://t.co/kxD646bVq2",2020-06-01
1267419053431443456,https://twitter.com/VivekSubbiah/status/1267419053431443456,VivekSubbiah,Updated targeted therapy clinical trials results continue to show improved outcomes for advanced colorectal and bladder cancers  @asco #ASCO20 https://t.co/TtpQPOJfzY,2020-06-01
1267418563284877317,https://twitter.com/Pharmashot/status/1267418563284877317,Pharmashot,"Seattle Genetics Report Updated Results of Tukysa (tucatinib) in HER2CLIMB Study for Patients With HER2-Positive Breast Cancer with Stable or Active Brain Metastases #ASCO20 @SeattleGenetics @ASCO 
https://t.co/e12I9BRLS0 https://t.co/TT9GdXv2Er",2020-06-01
1267418239266684934,https://twitter.com/ecancer/status/1267418239266684934,ecancer,"#ASCO20: Special report provides guidance to oncology practices on resuming cancer care during COVID-19 pandemic.
Read more here: https://t.co/M51w6B0dMm
#COVID19 #CancerCare #Oncology #Coronavirus https://t.co/BYtHMog0RV",2020-06-01
1267418184279302144,https://twitter.com/CanUrolAssoc/status/1267418184279302144,CanUrolAssoc,"Tonight ▶️ Join us for Canadian Highlights from #ASCO2020! Tune in: https://t.co/6gIkD9EcDV 
#UroSoMe #bladdercancer #kidneycancer #prostatecancer https://t.co/VL6BK2Jd0t",2020-06-01
1267418177715277824,https://twitter.com/CatalentPharma/status/1267418177715277824,CatalentPharma,Join Catalent as we provide opening remarks and sponsor a panel discussion for the @ASCO Postview where industry experts will break down the biggest data that came out from ASCO’s virtual conference. Register here: https://t.co/R67QN8XYUl,2020-06-01
1267418149441409024,https://twitter.com/onmedicanews/status/1267418149441409024,onmedicanews,The first ever pilot in the UK by @ICR_London suggests genetic screening for #prostatecancer in #GP surgeries could be possible: https://t.co/eDktzA0mdW #ASCO2020 #doctors #joinonmedica,2020-06-01
1267417106028658691,https://twitter.com/JCOG_official/status/1267417106028658691,JCOG_official,"#ASCO20 口演発表 - JCOG1306：高悪性度非円形細胞肉腫に対するゲムシタビン+ドセタキセル療法による術前・術後補助化学療法は、アドリアマイシン+イホスファミド療法と比較して全生存期間劣る

#JCOG 抄録はこちらからご覧ください
https://t.co/zBoTTLOsUh",2020-06-01
1267416854408069120,https://twitter.com/JCOG_official/status/1267416854408069120,JCOG_official,"In #ASCO20 oral presentation, JCOG1306 concluded AI remains the standard regimen in the perioperative Cx for high-grade STS in the extremities and trunk, because non-inferiority of GD to AI was not confirmed although the toxicities were modest in GD. #JCOG
https://t.co/zBoTTLOsUh",2020-06-01
1267416800683327488,https://twitter.com/CharuAggarwalMD/status/1267416800683327488,CharuAggarwalMD,"A small group of us got together @ASCO to ride together @onepeloton virtually. Next year, let’s make it bigger and make it a way to support @ConquerCancerFd #ASCO20 

Who’s in? 

cc: @Rfonsi1 @ggreen1986 @NarjustDumaMD @DrChoueiri @AngieDemichele https://t.co/9aX0zJG7jR",2020-06-01
1267415387576156160,https://twitter.com/KickBrainTumors/status/1267415387576156160,KickBrainTumors,🙌🏽2️⃣0️⃣2️⃣0️⃣ #ASCO2020 https://t.co/3RVivLLp6I,2020-06-01
1267415055458537472,https://twitter.com/MOCBrasil/status/1267415055458537472,MOCBrasil,"ASCO 2020 - Live sobre Pulmão e Medicina de Precisão - 1º/06 às 18:30

#MOCnaASCO #ASCO2020 #ASCO #LCSM #lungcancer @CarolinaKHaddad @camillayamada @FabioSchutz78 @rcarvalhoonco @thiagoonco 
https://t.co/HozNy1jrp6",2020-06-01
1267414589458825218,https://twitter.com/JCOG_official/status/1267414589458825218,JCOG_official,"#ASCO20 口演発表 – JCOG1114C：初発中枢神経系原発悪性リンパ腫に対する照射前大量MTX療法後のTMZ併用放射線療法＋維持TMZ療法は、照射前大量MTX療法＋放射線治療に対して全生存期間改善せず

#JCOG 抄録はこちらからご覧ください
https://t.co/PAEqYCZjws",2020-06-01
1267414533745901569,https://twitter.com/ecancer_espanol/status/1267414533745901569,ecancer_espanol,"El Dr. Javier Cortés habla con ecancer sobre el estudio KEYNOTE-355 que presentó en la reunión virtual ASCO 2020.
#ASCO20 #ecancer #VirtualConference 
https://t.co/UYzhGAQEuQ",2020-06-01
1267414405706285057,https://twitter.com/medicalnewser/status/1267414405706285057,medicalnewser,"Merck KGaA and Pfizer's Bavencio (avelumab) Demonstrates the Potential in Gestational Trophoblastic Tumors #ASCO20, 

Shots:

The P-II study involves assessing of Bavencio in 15 women (median age 34yrs.) with GTT that are resistant to... ,https://t.co/sSzAgnqYzo https://t.co/vhLmO2kFs3",2020-06-01
1267414351201394689,https://twitter.com/msdsalute/status/1267414351201394689,msdsalute,"MSD è da sempre accanto alle persone affette da melanoma.
Grazie alla ricerca, sono stati fatti enormi progressi nella cura del #melanoma #ASCO20 #VinciamoControilCancro",2020-06-01
1267414338073059328,https://twitter.com/JCOG_official/status/1267414338073059328,JCOG_official,"In #ASCO20 oral presentation, JCOG1114C concluded the study failed to demonstrate the benefit of the addition of TMZ to WBRT and adjuvant TMZ in newly diagnosed primary central nervous system lymphoma.
View #JCOG Abstract: https://t.co/PAEqYCHI7S",2020-06-01
1267413079651803137,https://twitter.com/NEJM/status/1267413079651803137,NEJM,Read new research studies published in NEJM and presented at the ASCO Annual Meeting. #ASCO20,2020-06-01
1267412776105934848,https://twitter.com/pastanaga/status/1267412776105934848,pastanaga,"Aunque no es lo mismo que estar Chicago, siempre es un reto emocionante cubrir el congreso de la ASCO. Os dejo mi último artículo, recién publicado, por si fuera de vuestro interés #ASCO2020 #Cancer #Oncología https://t.co/2cvAdQzZRf",2020-06-01
1267412540545478658,https://twitter.com/tompowles1/status/1267412540545478658,tompowles1,All you wanted to know about FGFR in bladder cancer but were afraid to ask. Jonathan Rosenberg @DrRosenbergMSK gives a fantastic overview. #ASCO2020 https://t.co/Pe3xFbyph8,2020-06-01
1267412384483860482,https://twitter.com/StephenVLiu/status/1267412384483860482,StephenVLiu,"Powerful figure from @BenjaminBesseMD provides balance to #ADAURA post #ASCO20 - even a profound improvement in DFS/PFS does not guarantee OS benefit, particularly if relapse/progression can be successfully treated with effective agents in later lines. #OncoAlert #LCSM https://t.co/0SSvAlIu87",2020-06-01
1267412073048420352,https://twitter.com/JCOG_official/status/1267412073048420352,JCOG_official,"#ASCO20 口演発表 - JCOG0603：大腸癌肝転移切除後患者を対象としたmFOLFOX6は無病生存期間改善するも全生存期間は劣る傾向

#JCOG 抄録はこちらから
https://t.co/nhYiMcLiBy",2020-06-01
1267411873667796993,https://twitter.com/dermanewsok/status/1267411873667796993,dermanewsok,LINFOMA DI HODGKIN CLASSICO: SUPERIORITA' DI PEMBROLIZUMAB SULLO STANDARD DI CURA BRENTUXIMAB VEDOTIN #ASCO20 https://t.co/ljnJEeoJPa,2020-06-01
1267411872174665731,https://twitter.com/saluteh24com/status/1267411872174665731,saluteh24com,LINFOMA DI HODGKIN CLASSICO: SUPERIORITA' DI PEMBROLIZUMAB SULLO STANDARD DI CURA BRENTUXIMAB VEDOTIN #ASCO20 https://t.co/EsNKHq7AwL,2020-06-01
1267411870413058050,https://twitter.com/salutedomani/status/1267411870413058050,salutedomani,LINFOMA DI HODGKIN CLASSICO: SUPERIORITA' DI PEMBROLIZUMAB SULLO STANDARD DI CURA BRENTUXIMAB VEDOTIN #ASCO20 https://t.co/YgrRCa6prq,2020-06-01
1267411868030603268,https://twitter.com/antoniocaperna/status/1267411868030603268,antoniocaperna,LINFOMA DI HODGKIN CLASSICO: SUPERIORITA' DI PEMBROLIZUMAB SULLO STANDARD DI CURA BRENTUXIMAB VEDOTIN #ASCO20 https://t.co/o10bMwaw9H,2020-06-01
1267411821712957440,https://twitter.com/JCOG_official/status/1267411821712957440,JCOG_official,"In #ASCO20 oral presentation, JCOG0603 concluded adjuvant mFOLFOX is not beneficial to pts after hepatectomy for liver only mets from colorectal cancer, based on the result of adjuvant mFOLFOX improving DFS but worsening OS over surgery alone.
#JCOG https://t.co/nhYiMctHcY",2020-06-01
1267411094118830082,https://twitter.com/salutedomani/status/1267411094118830082,salutedomani,LINFOMA DI HODGKIN CLASSICO: SUPERIORITA' DI PEMBROLIZUMAB SULLO STANDARD DI CURA BRENTUXIMAB VEDOTIN #ASCO20 https://t.co/7FSYe5iqPr,2020-06-01
1267410969862553601,https://twitter.com/salutedomani/status/1267410969862553601,salutedomani,"CORONAVIRUS, “COOPERAZIONE FRA ONCOLOGI DI TUTTO IL MONDO SUI FATTORI DI RISCHIO PIÙ DECESSI NEI PAZIENTI CON CANCRO DEL POLMONE, SOLO L’8% IN RIANIMAZIONE” #ASCO20 https://t.co/JHM7CzVFf4",2020-06-01
1267410800588869632,https://twitter.com/institut_curie/status/1267410800588869632,institut_curie,"#ASCO20 ⚗️ Depuis le 29 mai, les plus grands experts de la #cancérologie participent à la conférence virtuelle de l'@ASCO. Les projets innovants portés par nos médecins et chercheurs 👨‍⚕️👩‍🔬 y sont présentés à cette occasion.

➕ d'informations ➡️ https://t.co/kR1YOv63su https://t.co/8s6LzsEeoQ",2020-06-01
1267410785069871106,https://twitter.com/MM_Oncology/status/1267410785069871106,MM_Oncology,#ASCO20: IMvigor010 trial did not show improved disease-free survival with adjuvant #atezolizumab versus observation for muscle-invasive #UrothelialCarcinoma says Maha Hussain (@LurieCancer) @uroupdate @ASCO https://t.co/Fm9aRSVD1C,2020-06-01
1267410621156528128,https://twitter.com/MerckHealthcare/status/1267410621156528128,MerckHealthcare,"While this year’s #ASCO20 was virtual, it was a reminder to all of us of how vital it is to ensure the #oncology community has access to the most cutting edge scientific results so it can continue to deliver the most up-to-date care to patients around the world. https://t.co/XjaazIxxXa",2020-06-01
1267409877128880128,https://twitter.com/n8pennell/status/1267409877128880128,n8pennell,Already missing #ASCO20? There is still plenty of time to donate to @ConquerCancerFd! https://t.co/Otn8tSf1u7,2020-06-01
1267409109139156992,https://twitter.com/JCOG_official/status/1267409109139156992,JCOG_official,"#ASCO20 口演発表 – JCOG1008：局所進行頭頸部扁平上皮癌術後の再発ハイリスク患者に対する術後補助化学放射線療法はweeklyシスプラチンが3-weeklyシスプラチンに対して利便性があり全生存期間も劣らない

#JCOG 抄録はこちらからご覧ください
https://t.co/WGis8iIMfe",2020-06-01
1267408530136608769,https://twitter.com/GBOT_Alerta/status/1267408530136608769,GBOT_Alerta,JCOG1205/06: cisp/irinotecano (IP) x Cisp/etoposídeo (EP) em carcinomas neuroendócrinos (SCLC e LCNEC) adjuvante. Com seguimento de 24.1 meses SLD 3 a 65.4% (EP) vs 69.0% (IP)  (HR -1.07) e SG 3 a de 84.1% (EP) vs 79.0% (IP) - (HR 1.54) #ASCO20 #GBOT_Alerta por Carlos Teixeira https://t.co/KjPnwxdlG1,2020-06-01
1267408063981641730,https://twitter.com/OncLive/status/1267408063981641730,OncLive,Mirvetuximab soravtansine in combination with bevacizumab to treat patients with platinum-agnostic ovarian cancer demonstrated encouraging ORRs regardless of platinum status with a favorable tolerability profile. @ASCO #ASCO20 #gyncsm https://t.co/RBPNyfmzqN,2020-06-01
1267408063683792896,https://twitter.com/NCRI_partners/status/1267408063683792896,NCRI_partners,"The NCRI #HeadNeck_Group supported the development of this research idea and the trial was developed by #NCRI_CTRad. Result were presented by @DrChrisNutting at #ASCO20. 
https://t.co/dLkRPBNTfi",2020-06-01
1267407904870551552,https://twitter.com/dr_jonathant/status/1267407904870551552,dr_jonathant,"A #RadBio conundrum for #radonc in the wake of #ASCO20:

Preop 5 x 5Gy = 50Gy chemoRT 
for stage II/III #rectalcancer 🤔

(equiv local control in 4 RCTs: Polish I/II, TROG, RAPIDO)

This is best explained by:",2020-06-01
1267407262747951104,https://twitter.com/FedericaIacono5/status/1267407262747951104,FedericaIacono5,"Clinical activity of Pralsetinib in Ret fusion positive solid tumors 
#OncoAlert
#ASCO2020 https://t.co/XtLWDrgp9t",2020-06-01
1267407125384437760,https://twitter.com/salutedomani/status/1267407125384437760,salutedomani,"Chemo Within 3 Months of coronavirus COVID-19 Diagnosis Associated With an Increased Risk of Death in Patients With Thoracic Cancer #ASCO20
https://t.co/btxCecnl2X",2020-06-01
1267406911143661574,https://twitter.com/salutedomani/status/1267406911143661574,salutedomani,Early Data Show Cancer Progression Associated With Increased Risk of Death in Patients With coronavirus COVID-19 #ASCO20 https://t.co/MX3WIXmXu0,2020-06-01
1267406429176033280,https://twitter.com/AnthonyMJoshua/status/1267406429176033280,AnthonyMJoshua,"Very proud to say I am only now catching up on the plenary- maybe next year we can do plenary at 10pm EST so its 1pm here.
#ASCO20 #15hrsaheadofCST #iwasntupat4am #aussiescatchingup",2020-06-01
1267404491420295168,https://twitter.com/salutedomani/status/1267404491420295168,salutedomani,"Report, proteggere medici e pazienti in tempo di coronavirus Covid-19 #ASCO20 https://t.co/gRuq2r5T2J",2020-06-01
1267404282682359809,https://twitter.com/ESMO_Open/status/1267404282682359809,ESMO_Open,"How we treat patients with #lungcancer during the #SARS-CoV-2 pandemic ESMO - European Society for Medical Oncology #ASCO20

https://t.co/eqrkxJ2sSB",2020-06-01
