username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Yvan2935;2020-07-21 10:22;3;4;"Second talk from wonder Coline @ ScienceSorbonne @ Le_Museum from @ GEOBON_org EBV workflow concept (kissling et. al 2017) to reality, application on PAMPA Marine Protected Area @ Ifremer_fr toolsuite, tools now accessible from main Galaxy tool shed (PR today!!! Just for # BCC2020 ) pic.twitter.com/QEtCg4Nlwg";;@ @ @ @;#;"1285580861455441921";https://twitter.com/Yvan2935/status/1285580861455441921
jrrmicro;2020-07-21 10:18;1;1;"@ EvanFloden on @ nextflowio where pipelines run local or via cluster/cloud. Major challenge overcome is implicit linkage of pipeline components for modularization using dataflow channels # BCC2020 @ OBF_BOSC";;@ @ @;#;"1285580032887447552";https://twitter.com/jrrmicro/status/1285580032887447552
galaxyproject;2020-07-21 10:11;2;6;"@ Yvan2935 is introducing the next set of # usegalaxy talks: "Galaxy beyond genomics" # BCC2020";;@;# #;"1285578236643115010";https://twitter.com/galaxyproject/status/1285578236643115010
Yvan2935;2020-07-21 10:11;5;5;"Here we go Galaxy beyond genomics # BCC2020 session. Amazing Coline Royaux # PNDB @ Le_Museum @ SBM_Concarneau speaking about # citizenscience @ VigieNature bird & chiro data analysis -> biodiversity indicators @ GEOBON_org EBV operationalization pilot @ GOFAIRofficial # BiofiFAIRsepic.twitter.com/A7GgQqAznI";;@ @ @ @ @;# # # #;"1285578167810490368";https://twitter.com/Yvan2935/status/1285578167810490368
stevetsa1;2020-07-21 08:20;1;0;"@ EvanFloden Introduces @ nextflowio Tower - Seamless monitoring of data analysis workflows from anywhere - Seqera Labs https://tower.nf # BCC2020 # BOSC2020 # DataScience # workflow";;@ @;# # # #;"1285550281212612608";https://twitter.com/stevetsa1/status/1285550281212612608
EvanFloden;2020-07-21 08:05;10;30;"My talk "Evolution of the Nextflow workflow management system" is first up today at # BCC2020. It is recorded so catch it anytime or join at 16:00 CEST for the Q&A. Also doing a live demo at 17:30. https://bcc2020.sched.com/event/cssn/evolution-of-the-nextflow-workflow-management-system …";;;#;"1285546548575821827";https://twitter.com/EvanFloden/status/1285546548575821827
stevetsa1;2020-07-21 07:11;3;2;"Do you want to run @ ncbi BLAST in the cloud, like # AWS, but not sure how long the job would take and how much it would cost? Check out the benchmarks in the BLAST+ Docker documentation # CloudReady # DataScience # BCC2020 # BOSC2020https://github.com/ncbi/blast_plus_docs#blast-docker-image-benchmarks …";;@;# # # # # #blast;"1285532812318253056";https://twitter.com/stevetsa1/status/1285532812318253056
stevetsa1;2020-07-21 07:05;3;2;"@ ncbi MagicBLAST - "a tool for mapping NGS runs against one or multiple genomes or transcriptomes. It incorporates ideas from the MAGIC-AceView pipeline implemented within the BLAST code base." https://bcc2020.sched.com/event/d1NZ # NGS # OpenScience # Genomics # DataScience # BCC2020 # BOSC2020";;@;# # # # # #;"1285531427241709576";https://twitter.com/stevetsa1/status/1285531427241709576
tsonika;2020-07-21 06:35;3;9;"This has come a way long way since the first @ galaxyproject workshop in India supported by VLSCI ( @ MelBioInf ) and the @ GalaxyAustralia team and hosted by Harpreet Singh back in 2014. Good luck Witt the Galaxy-India launch # BCC2020 pic.twitter.com/gxwUTWggL3";;@ @ @;#;"1285523713530556416";https://twitter.com/tsonika/status/1285523713530556416
GalaxyAustralia;2020-07-21 06:14;3;7;"The international Galaxy Update in the 'East' timezone of # BCC2020 featured Galaxy team from @ AusBiocommons @ QFAB_Bioinfo and @ MelBioInf in a mix of live and recorded presentations, chaired by Harpreet Singh (look out for Galaxy India launch). So much collaboration and growth!pic.twitter.com/PTK4c5wjPH";;@ @ @;#;"1285518388316364801";https://twitter.com/GalaxyAustralia/status/1285518388316364801
GalaxyAustralia;2020-07-21 05:48;0;7;"Today we heard about the rapid increase in users and jobs for @ GalaxyAustralia. @ SimonGladman1 presented the good news today as part of the international # UseGalaxy community update at # BCC2020 pic.twitter.com/VWm88fkQ63";;@ @;# #;"1285511979302391808";https://twitter.com/GalaxyAustralia/status/1285511979302391808
GalaxyAustralia;2020-07-21 05:02;10;20;"Amazing: so many volunteers have come together to make # BCC2020 happen in two time zones! Big thanks to @ OBF_BOSC and # usegalaxy communities for making it a truly global event - bringing talks, posters, BoFs and social events to both the 'East' & 'West' @ galaxyprojectpic.twitter.com/hRDRkvtOxx";;@ @;# #;"1285500320924065792";https://twitter.com/GalaxyAustralia/status/1285500320924065792
pratikomics;2020-07-21 04:39;8;13;"Great discussion and exchange of ideas for # usegalaxy India BoF at the # BCC2020. Thanks to @ AnshuB and Harpreet Singh for organizing this. Looking forward to following up on plans: http://tinyurl.com/galaxyindia .pic.twitter.com/dty4U4GTSq";;@;# #;"1285494611507646464";https://twitter.com/pratikomics/status/1285494611507646464
prashbio;2020-07-21 04:13;3;9;"Anshu and Harpreet at BoF_Galaxy @ Bioclues # India @ galaxyproject @ GalaxyAustralia # BCC2020 @ BioinfoRajputpic.twitter.com/p2pm7jbDBs";;@ @ @ @;# #;"1285487963493695489";https://twitter.com/prashbio/status/1285487963493695489
AnshuB;2020-07-21 04:01;9;31;"Discussing launch of Galaxy-India at # BCC2020 @ galaxyproject @ OBF_BOSC @ bioclues with the @ galaxyproject team @ tnabtafpic.twitter.com/VUs1Xy78SU";;@ @ @ @ @;#;"1285485051296112645";https://twitter.com/AnshuB/status/1285485051296112645
media24express;2020-07-21 03:32;2;4;"निराशा: # ICC ने रद्द किया इस साल होने वाला # T20 वर्ल्डकप..!! अब अगले 3 वर्षों में होगें लगातार 3 # वर्ल्डकप..!! https://media24express.com/latest-hindi-news-india/icc-cancels-t20-world-cup-this-year/ … # ICCT20WorldCup # BCC2020 # T20WC # Cricket # hindinewspic.twitter.com/h9mzZH8RfI";;;# # # # # # # #;"1285477686861688833";https://twitter.com/media24express/status/1285477686861688833
monimunozto;2020-07-21 03:07;0;6;"These kids are alright... # BCC2020 # BOSC2020https://twitter.com/OBF_BOSC/status/1285375537905426432 …";;;# #;"1285471531955417090";https://twitter.com/monimunozto/status/1285471531955417090
tsonika;2020-07-21 02:53;2;14;"Great to hear about updates on MultiQC by @ tallphil himself! # BCC2020 This is tool is getting better and easier to use each time I look at the new release! thank you! pic.twitter.com/qUYYXyrior";;@;#;"1285467971343679488";https://twitter.com/tsonika/status/1285467971343679488
StevenJMorg;2020-07-21 02:52;2;6;"Great to hear from @ SimonGladman1 at # BCC2020 on how Galaxy Australia is expanding. It's certainly played a big role in my bioinformatics journey";;@;#;"1285467663007768576";https://twitter.com/StevenJMorg/status/1285467663007768576
MalvikaSharan;2020-07-21 02:46;0;2;"Well # BCC2020 to be fair!";;;#;"1285466098620608512";https://twitter.com/MalvikaSharan/status/1285466098620608512
MalvikaSharan;2020-07-21 02:45;0;5;"I am so pleased to see updates from them too! Every time I scroll through the hashtag # BCC20, it’s not only informative, but quite musical to read tweets from Jolene, Jolene, Jolene, Jolene. (I literally haven’t stopped singing it since yesterday!)";;;#;"1285465801265426435";https://twitter.com/MalvikaSharan/status/1285465801265426435
MelBioInf;2020-07-21 02:31;2;6;"Good to hear @ AusBiocommons @ unimelb Andrew Lonie quoted at # BCC2020 @ galaxyproject @ UniMelbMDHS @ QFAB_Bioinfo @ qcif # OpenScience # OpenData using example of # COVID19 challenge facing us.pic.twitter.com/JL9tkf5aTy";;@ @ @ @ @ @;# # # #;"1285462479493971969";https://twitter.com/MelBioInf/status/1285462479493971969
jaquejbrito;2020-07-21 02:22;5;15;"Excited to share my talk "Enhancing rigor and reproducibility in biomedical research” at the # BOSC2020 # BCC2020. Recording now available at https://bcc2020.sched.com/event/coKp Work part of @ MangulLab with @ serghei_mangul, Jun Li, @ moorejh, @ GreeneScientist, @ Medi_Cole, and @ GarmireGroup";;@ @ @ @ @ @;# #;"1285460047913381888";https://twitter.com/jaquejbrito/status/1285460047913381888
AnnLorainePhD;2020-07-21 02:11;1;1;"Gianmauro Cuccuru of @ usegalaxy_eu talking about Pulsar at # BCC2020 "Global pandemic has accelerated everything" More jobs run with twice as many users compared to May 2019. pic.twitter.com/Pja3oKaMtI";;@;#;"1285457297226031104";https://twitter.com/AnnLorainePhD/status/1285457297226031104
matuskalas;2020-07-21 01:21;4;9;"Indeed, with such an excellent "poster sessioning" platform as @ use_remo, I'd have been lovely with more posters and longer poster sessions. Giant thanks to # BCC2020 @ OBF_BOSC @ galaxyproject organisers!";;@ @ @;#;"1285444731116322816";https://twitter.com/matuskalas/status/1285444731116322816
OBF_BOSC;2020-07-21 01:16;1;12;"# BCC2020 Co-chair @ NomiHarris caught up with @ VdaGeraldine at the @ broadinstitute sponsor tablepic.twitter.com/IpfIN3Xb9p";;@ @ @;#;"1285443479057788928";https://twitter.com/OBF_BOSC/status/1285443479057788928
Ansumansamal16;2020-07-21 01:07;0;0;"@ ICC postpone 20-20worldcup to 2021so that @ BCCI could arrange IPL. n.b: @ BCCI is Karan johar of cricket industry. # cricketisback # IPL2020 # BCC2020";;@ @ @;# # #;"1285441323466518530";https://twitter.com/Ansumansamal16/status/1285441323466518530
SCEdmunds;2020-07-20 23:09;1;13;"Woah, Lincoln Stein using the obscure eye cancer I did my PhD on (uveal melanoma) as an example in his # BCC2020 keynote. I think he was using it as an example of a too obscure data access query. My PhD thesis full of negative data can support it being a good example for that pic.twitter.com/QFIko3f7eq";;;#;"1285411603203215360";https://twitter.com/SCEdmunds/status/1285411603203215360
GigaScience;2020-07-20 22:23;0;4;"Watching # BCC2020 from the East I've tried to avoid spoilers from our Ed Board Member @ lincolndstein prerecorded keynote on biomedical data sharing in the time of # COVID19pic.twitter.com/NRlJVwQF9R";;@;# #;"1285399943050665986";https://twitter.com/GigaScience/status/1285399943050665986
pratikomics;2020-07-20 21:52;1;14;"It was 8 PM in Minneapolis, 3 AM in Munich, 6:30 AM in Mumbai and 10 AM in Melbourne, but JJ flew in from Grand Marais, Ross from Sydney, @ tnabtaf from Eugene and @ pratikomics from Maple Grove to attend the Celestial Masses BoF East! # BCC2020 pic.twitter.com/m1A55gmREk";;@ @;#;"1285392107243479040";https://twitter.com/pratikomics/status/1285392107243479040
prashbio;2020-07-20 20:48;0;2;"I'm excited to attend West Keynote 3: Biased by Default: Exploring Discrimination in Research Code at BCC2020 https://sched.co/cXmw # BCC2020 @ sched";;@;#;"1285376002588151808";https://twitter.com/prashbio/status/1285376002588151808
OBF_BOSC;2020-07-20 20:46;7;28;"At the # BOSC2020 party, we tried to see how many people we could get on the "stage" without breaking it (17!). # BCC2020 pic.twitter.com/c1lsm9RP9u";;;# #;"1285375537905426432";https://twitter.com/OBF_BOSC/status/1285375537905426432
DrGPrice;2020-07-20 20:35;0;6;"Galaxy Social at # BCC2020 East. Hope we partied more than West and my screen grab doesn't show the time but just shy of 3hrs of chat, mingle and a little bit of off the books work. Great idea @ tnabtaf, goes to show that distance is no barrier to a good social event.pic.twitter.com/OdfvCJTLfl";;@;#;"1285372902817140737";https://twitter.com/DrGPrice/status/1285372902817140737
Edeediong;2020-07-20 19:09;0;8;"# BCC2020 Western Hemisphere day 2 pretty much ended few minutes ago... @ OBF_BOSC organized a pretty cool party... @ yoyehudi you missed out on our party";;@ @;#;"1285351268983152642";https://twitter.com/Edeediong/status/1285351268983152642
AeRO_eResearch;2020-07-20 18:49;3;4;"# BCC2020 peeps showing that online social activities can work well - kudos to @ DrGPrice and @ tnabtaf for making this happen - looking forward to similar discussions and activities at # eResAU2020 # eResearchhttps://twitter.com/MelBioInf/status/1285034131676524545 …";;@ @;# # #;"1285346184807112704";https://twitter.com/AeRO_eResearch/status/1285346184807112704
jrrmicro;2020-07-20 17:43;0;0;"Pie in the sky is to have a working system for community updates of annotations. Good discussion. Thanks for listening @ NCBI # BCC2020 2/2";;@;#;"1285329471520874497";https://twitter.com/jrrmicro/status/1285329471520874497
GenomeAlberta;2020-07-20 16:01;0;3;"RT @ morgantaschuk: If you're interested in supporting women in bioinformatics, check out my Twitter list. Subscribe to hear from 382 bioinformaticians! https://twitter.com/morgantaschuk/lists/women-in-bioinformatics … # BCC2020 # BOSC2020";;@;# #;"1285303910366945281";https://twitter.com/GenomeAlberta/status/1285303910366945281
abbycabs;2020-07-20 15:54;12;25;"The discourse around *shifting power in AI* inspired me to look at how # opensource can shift power & bring new voices into tech. I'm so excited to explore these topics in the # BCC2020 closing keynote tomorrow at 2pm ET! Here's a sneak peek at some slides https://bcc2020.sched.com/event/cXmw/west-keynote-3-biased-by-default-exploring-discrimination-in-research-code …pic.twitter.com/v7A6OJfGnO";;;# #;"1285302110180057089";https://twitter.com/abbycabs/status/1285302110180057089
jrrmicro;2020-07-20 15:48;1;4;"Talking with @ NCBI about SRA and NCBI in BoF at # BCC2020 - SRA data mirrored into AWS/GCP clouds - BLAST (Elastic) can be run in cloud, where databases are now also hosted Send your use cases to shape development.";;@;#;"1285300485931532288";https://twitter.com/jrrmicro/status/1285300485931532288
pjacock;2020-07-20 15:21;2;7;"Another # BCC2020 poster, this time built out of images etc added to the @ use_remo whiteboard, with video link on left - SIMDe project https://github.com/simd-everywhere/simde … https://bcc2020.sched.com/event/coLS/simd-everywhere-portable-implementations-of-simd-intrinsics …pic.twitter.com/ZcdudWD2dI";;@;#;"1285293684410519552";https://twitter.com/pjacock/status/1285293684410519552
pjacock;2020-07-20 15:10;9;14;"Just like at a real conference, you can go browse the posters at # BCC2020 once they’re up - this @ edamontology poster has an embedded talk video too. Nice. Happened to bump into @ biocrusoe here too!pic.twitter.com/lVpdYRaCmv";;@ @;#;"1285290965419384833";https://twitter.com/pjacock/status/1285290965419384833
OBF_BOSC;2020-07-20 15:01;0;5;"Karsten calls up @ AnnLorainePhD to answer questions about her talk in the Visualization session. # BCC2020 # BOSC2020pic.twitter.com/YPKLWcb4RO";;@;# #;"1285288658623328256";https://twitter.com/OBF_BOSC/status/1285288658623328256
stevetsa1;2020-07-20 14:54;9;13;"@ nekrut and @ BjornGruning at # BCC2020 # BOSC2020 - scientific communities sharing the @ usegalaxy @ usegalaxy_eu framework. @ galaxyproject # OpenSciencepic.twitter.com/1QRO0lcpIh";;@ @ @ @ @;# # #;"1285286917139914753";https://twitter.com/stevetsa1/status/1285286917139914753
jrrmicro;2020-07-20 14:53;0;1;"# BCC2020 # UseGalaxy Community Update: usegalaxy.* # GalaxyEU @ GalaxyAustralia @ ELIXIREurope @ GxyWorks Summary: lots of growth and training";;@ @ @;# # #;"1285286733349781504";https://twitter.com/jrrmicro/status/1285286733349781504
jrrmicro;2020-07-20 14:45;1;2;"Community-driven (no dedicated funding) expansion of # UseGalaxy is global through Pulsar Network. Nonlinear addition accelerated during # COVID19 # pandemic # BCC2020";;;# # # #;"1285284743253286912";https://twitter.com/jrrmicro/status/1285284743253286912
think_za;2020-07-20 14:42;4;14;"# BCC2020 Galaxy Community Update. Donate to JTech https://galaxyproject.org/jxtx/ @ galaxyprojectpic.twitter.com/t9r6GJdTZn";;@;#;"1285283880921161731";https://twitter.com/think_za/status/1285283880921161731
rvmngr;2020-07-20 14:41;7;12;"# BCC2020 pyGenomeTracks provides a nice solution to automate the generation of genome browser tracks https://github.com/deeptools/pyGenomeTracks … # reproducibleviz";;;# #;"1285283804446367744";https://twitter.com/rvmngr/status/1285283804446367744
jrrmicro;2020-07-20 14:35;0;2;"Great resource for # COVID19 research on # SARSCoV2 with # usegalaxy at https://covid19.galaxyproject.org/ Attn: # virologists # BCC2020";;;# # # # #;"1285282221939724294";https://twitter.com/jrrmicro/status/1285282221939724294
pratikomics;2020-07-20 14:34;6;21;"The state of # usegalaxy begins. @ jxtx will be remembered and missed- but the community will keep working on his dream! # BCC2020 pic.twitter.com/Ce4IDZxru9";;@;# #;"1285282006792888322";https://twitter.com/pratikomics/status/1285282006792888322
rmflight;2020-07-20 14:34;1;2;"# BCC2020 hearing about the IGB app store from @ AnnLorainePhD at the BOSC session";;@;#;"1285281922596442113";https://twitter.com/rmflight/status/1285281922596442113
NCBI;2020-07-20 14:30;8;14;"Our Birds of a Feather meetup, Computational Biology in the Cloud, starts shortly! https://bcc2020.sched.com/event/d1NZ # BCC2020";;;#;"1285280924251422722";https://twitter.com/NCBI/status/1285280924251422722
jrrmicro;2020-07-20 14:29;2;8;"All the comments from organizers of # BCC2020 make me sad I never met James Taylor. Someone who lived advocacy for trainees. Grateful for the training I have received from @ galaxyproject resources started by @ hexylena while at @ TAMU_CPT";;@ @ @;#;"1285280767250178053";https://twitter.com/jrrmicro/status/1285280767250178053
jrrmicro;2020-07-20 14:27;2;1;"@ galaxyproject Community Update: trainees submit an application to attend the CSHL Biological Data Science conference by Aug. 1 # BCC2020 # UseGalaxy https://galaxyproject.org/jxtx/";;@;# #;"1285280179666006019";https://twitter.com/jrrmicro/status/1285280179666006019
rmflight;2020-07-20 14:25;3;9;"OK, I've been wanting to attend the Bioinformatics Community Conference for a few years, and this year I could easily via # BCC2020. Remo format has been pretty cool, and interaction in Poster sessions has been great. Cost for early registration was reasonable!";;;#;"1285279710839267328";https://twitter.com/rmflight/status/1285279710839267328
widdowquinn;2020-07-20 14:21;4;12;"The fantastic @ pjacock has uploaded his slides from presenting his/our ( @ Llewelyn68 @ Forest_Research) work on metabarcoding Phytophthora spp. at # bcc2020 recently - controls, reference databases, classification algorithms all important: https://f1000research.com/slides/9-735";;@ @ @;#;"1285278703321337856";https://twitter.com/widdowquinn/status/1285278703321337856
think_za;2020-07-20 14:16;0;4;"# BCC2020 Galaxy West Session 4: # Pulsar # Galaxy # GPU This setup was used to support # covid19 # cheminf # research @ SimonBray18 @ bjoerngruening # usegalaxyeu @ galaxyproject # GianmauroCuccuru Nice!";;@ @ @;# # # # # # # # #;"1285277431717339140";https://twitter.com/think_za/status/1285277431717339140
hrhotz;2020-07-20 14:15;1;8;"# BCC2020 looking forward to one of the highlights of every # usegalaxy conference: "Galaxy Community Update" this year presented by @ SimonGladman1 @ DrGPrice @ bjoerngruening @ mike_schatz @ nekrut @ jgoecks @ EnisAfgan @ DBlankenberg but we all miss @ jxtx";;@ @ @ @ @ @ @ @ @;# #;"1285277109519364096";https://twitter.com/hrhotz/status/1285277109519364096
yoyehudi;2020-07-20 14:13;0;14;"I'm tired and my brain is too squishy to tweet about # BCC2020 today, but @ jrrmicro is on fire with the conference tweets!";;@;#;"1285276728047415301";https://twitter.com/yoyehudi/status/1285276728047415301
bjoerngruening;2020-07-20 14:11;10;19;"Gianmauro Cuccuru is talking now at # BCC2020 about a world-wide distributed computing network that enables # usegalaxy to submit jobs around the world. Thanks to @ jmchilton @ natefoo and the entire pulsar-network team! http://pulsar-network.readthedocs.io @ ELIXIREurope # denbi @ GalaxyAustralia";;@ @ @ @;# # #;"1285276222507945985";https://twitter.com/bjoerngruening/status/1285276222507945985
galaxyproject;2020-07-20 14:05;0;1;"@ GMCuccuru presents: "Applying Pulsar: a democratised national and international remote compute network for # usegalaxy" # BCC2020";;@;# #;"1285274586129604610";https://twitter.com/galaxyproject/status/1285274586129604610
OBF_BOSC;2020-07-20 14:04;0;9;"Hey, BOSC people! Join us at 5pm ET for the BOSC happy hour in the BOSC building. No agenda, just show up and say hi to old friends and make new ones! Bring your own drink--bonus points if it's a pear drink! # BOSC2020 # BCC2020";;;# #;"1285274425726623744";https://twitter.com/OBF_BOSC/status/1285274425726623744
OBF_BOSC;2020-07-20 14:03;0;3;"# BCC2020 Technology Chair Karsten Hokamp introduces the BOSC Developer Tools & Libraries session. # BOSC2020pic.twitter.com/kIipgg4rZ2";;;# #;"1285274090505297920";https://twitter.com/OBF_BOSC/status/1285274090505297920
pjacock;2020-07-20 13:25;1;1;"My metabarcoding slides from # BCC2020 are on F1000 now https://f1000research.com/slides/9-735 (should appear on the BOSC collection shortly), video available here: https://bcc2020.sched.com/event/coKF/thapbi-pict-a-metabarcoding-analysis-pipeline-developed-as-a-phytophthora-its1-classification-tool …https://twitter.com/pjacock/status/1284879337523740675 …";;;#;"1285264512732536832";https://twitter.com/pjacock/status/1285264512732536832
OBF_BOSC;2020-07-20 13:07;1;3;"# BCC2020 co-chair @ tnabtaf on stage with Gold Sponsor representatives @ npch ( @ SoftwareSaved) and Lee Pang ( @ awscloud).pic.twitter.com/IDG9H0Tgl7";;@ @ @ @;#;"1285259950969614336";https://twitter.com/OBF_BOSC/status/1285259950969614336
ziphozakhe;2020-07-20 13:05;3;8;"# BCC2020 - Software Sustainability Institute presentation by Neil is , most valuable work for Research Software Engineers. pic.twitter.com/ND1FOcYzf3";;;#;"1285259438866206720";https://twitter.com/ziphozakhe/status/1285259438866206720
jrrmicro;2020-07-20 13:04;4;5;"@ npch from @ SoftwareSaved on having better code: - publish software early (feedback!) - champion training time - reuse, don't reinvent # BCC2020";;@ @;#;"1285259216094142467";https://twitter.com/jrrmicro/status/1285259216094142467
OBF_BOSC;2020-07-20 13:02;8;42;"# BCC2020 speakers @ MalvikaSharan and @ yoyehudi in the cleverly named Building Open Source Communities session (check out the acronym)pic.twitter.com/Cddc112Nc7";;@ @;#;"1285258761456611328";https://twitter.com/OBF_BOSC/status/1285258761456611328
sabahkadri;2020-07-20 13:00;26;41;"Recommendations for good software practices by @ npch 1. Publish your software 2. Champion training for researchers in your field 3. Reuse rather than reinvent (modular # programming is the way to go) 4. Make others test your code # Bioinformatics # SoftwareEngineering # BCC2020";;@;# # # #;"1285258201513037824";https://twitter.com/sabahkadri/status/1285258201513037824
sabahkadri;2020-07-20 12:56;3;4;"@ npch describing how # software being a by-product of # research leads to bad software practices & we need to start with culture change. I strongly believe high quality software programming practices need to come to # Bioinformatics, specially # clinical # work. Start small. # BCC2020";;@;# # # # # #;"1285257387549569024";https://twitter.com/sabahkadri/status/1285257387549569024
tswetnam;2020-07-20 12:33;4;7;"Welp, I managed to bork my own Q/A chat opportunity at BOSC just now, but you can see the recorded talk here to find out our Lessons Learned from teaching FOSS in-person. https://bcc2020.sched.com/event/11b416311323591016f9855f25866da9 … # BCC2020 @ schedhttps://twitter.com/tswetnam/status/1282440491053674496 …";;@;#;"1285251512847884288";https://twitter.com/tswetnam/status/1285251512847884288
lrodrin;2020-07-20 12:21;0;0;"Jo veient tots els grups oberts al # Discord per la # BCC2020 pic.twitter.com/oAgKfidvdB";;;# #;"1285248370861379590";https://twitter.com/lrodrin/status/1285248370861379590
jrrmicro;2020-07-20 12:18;0;1;"@ DCHackathons at # BCC2020 @ OBF_BOSC talk on q how men/industry can support woman-led initiatives: - food - space - time - swag Since most of that is just giving money, that is relatively easy, right?";;@ @;#;"1285247838407004160";https://twitter.com/jrrmicro/status/1285247838407004160
jrrmicro;2020-07-20 12:15;1;5;"Ways to cultivate online # mentor # mentee community: - regular open 'office' hours - continuous chat line - collaborative docs eg GDrive> @ hackmdio - I forgot the last line...website? # BCC2020";;@;# # #;"1285247041787113472";https://twitter.com/jrrmicro/status/1285247041787113472
jrrmicro;2020-07-20 12:12;2;1;"@ tswetnam on teaching computational skills at # BCC2020 in @ OBF_BOSC session: - can't teach all of data science in a 1-wk workshop - breakouts for beg/adv serve participants best ^ why I steer away from these workshops in general";;@ @;#;"1285246104611835905";https://twitter.com/jrrmicro/status/1285246104611835905
jrrmicro;2020-07-20 11:55;4;8;"@ yoyehudi @ bebatut @ MalvikaSharan on @ openlifesci Learn about open science practices as individual and cohort, then take one step at a time I don't think that last part emphasized enough in community. One step makes a difference. # BCC2020 @ OBF_BOSC";;@ @ @ @ @;#;"1285241846369849344";https://twitter.com/jrrmicro/status/1285241846369849344
lrodrin;2020-07-20 11:54;0;3;"BoF: FAIR Computational Workflows at BCC2020 https://sched.co/cx1y # BCC2020 @ sched";;@;#;"1285241757211467779";https://twitter.com/lrodrin/status/1285241757211467779
useAnVIL;2020-07-20 11:49;4;6;""Codeathons as a tool for improving diversity in computer science" # BCC2020 track. Allissa Dillman describes codeathons as a community building tool to achieve equality in science! https://sched.co/coLD pic.twitter.com/1FFSqs7aOr";;;#;"1285240398898757632";https://twitter.com/useAnVIL/status/1285240398898757632
galaxyproject;2020-07-20 11:46;0;2;"Marco Antonio Tangaro introduces "On-demand # usegalaxy with Laniakea: results and future perspectives" # BCC2020";;;# #;"1285239566664957953";https://twitter.com/galaxyproject/status/1285239566664957953
jrrmicro;2020-07-20 11:45;3;7;"Yo: after seeing decreasing diversity in intern applicant pool, worked with Outreachy that supports non-majority groups https://www.outreachy.org/apply/ # BCC2020";;;#;"1285239347202134016";https://twitter.com/jrrmicro/status/1285239347202134016
jociecolella;2020-07-20 11:44;0;3;"Double conferences today: # BCC2020 and # ECR2 - loving the digital science networking!";;;# #;"1285239243799838720";https://twitter.com/jociecolella/status/1285239243799838720
JuleenMW;2020-07-20 11:43;0;1;"I was supposed to be in Toronto giving a talk right now at # BCC2020. Instead, I'm sitting in my living room cringing at my voice as they play the pre-recorded video during the virtual conference. pic.twitter.com/HWqinvz5mB";;;#;"1285238962290917379";https://twitter.com/JuleenMW/status/1285238962290917379
morgantaschuk;2020-07-20 11:43;44;85;"If you're interested in supporting women in bioinformatics, check out my Twitter list. Subscribe to hear from 382 bioinformaticians! https://twitter.com/morgantaschuk/lists/women-in-bioinformatics … # BCC2020 # BOSC2020";;;# #;"1285238821190172673";https://twitter.com/morgantaschuk/status/1285238821190172673
NagaChaitu_FC;2020-07-20 11:42;0;0;"@ SGanguly99 Hi sir How r u.. Ur fans eagerly wait For # IPL2020 Schedule and alsoo Your Sweet Commentary..... # ChennaiSuperKings # MSDhoni # BCC2020";;@;# # # #;"1285238729322295296";https://twitter.com/NagaChaitu_FC/status/1285238729322295296
think_za;2020-07-20 11:42;1;1;"# BCC2020 # UseGalaxy Galaxy Administration # JuleenBaker explaining how # Custos works. "Custos is an NSF-funded project, backed by # opensource software that provides science gateways such as Galaxy with # singlesignon, group management, and management of secrets"";;;# # # # # #;"1285238703707828225";https://twitter.com/think_za/status/1285238703707828225
otp_tshirts;2020-07-20 11:42;0;1;"Maa T-Shirt – Round Neck Cotton T-Shirt by OTP Tshirts INDIA local Banega global https://otptshirts.in/product/maa-t-shirt-cotton-tshirt/ … # tshirts # Tiger3 # BCC2020 # tshirtprinting # onlineshopping # branding # newbeginnings # clothing # ShoppingOnline # bewakoofofficial # newtshirt # Newtrend";;;# # # # # # # # # # # #;"1285238702784958464";https://twitter.com/otp_tshirts/status/1285238702784958464
galaxyproject;2020-07-20 11:42;0;2;"Juleen Graham presents “Custos: Enabling User Authentication via External Institutional Identities” # BCC2020";;;#;"1285238678441406464";https://twitter.com/galaxyproject/status/1285238678441406464
soilandreyes;2020-07-20 11:41;3;5;"This # BOSC2020 presentation by Asis Hallab is probably the coolest thing about # BCC2020 being virtual (second place: meeting folks in the Remo virtual tables) https://bcc2020.sched.com/event/csra/dont-worry-about-data-management-use-cenzontle …";;;# #;"1285238437860331521";https://twitter.com/soilandreyes/status/1285238437860331521
jrrmicro;2020-07-20 11:41;0;2;"Yo: Maximize value exchange when working with mentees # BCC2020";;;#;"1285238330863616000";https://twitter.com/jrrmicro/status/1285238330863616000
jrrmicro;2020-07-20 11:35;2;7;"@ yoyehudi : on community-building If you want students to return as a # mentor, invite them! # BCC2020 @ OBF_BOSC";;@ @;# #;"1285236912429699072";https://twitter.com/jrrmicro/status/1285236912429699072
prashbio;2020-07-20 11:34;1;18;"Just delivered a keynote on Open minds bring open # collaborations. Thank you @ DrGPrice @ tnabtaf @ OBF_BOSC @ galaxyproject @ GalaxyAustralia @ bioclues @ APBioNetorg @ iscb A great conferencing experience - # BCC2020 @ bioinformatics # systemsgenomics # biology # events # convergencepic.twitter.com/8VLT9ukybb";;@ @ @ @ @ @ @ @ @;# # # # # #;"1285236626436702208";https://twitter.com/prashbio/status/1285236626436702208
