username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,,,
NBroit,4/2/2019 16:57,0,1,,,#,1.11318E+18,https://twitter.com/NBroit/status/1113183702362787840,,,,,,
FightCRC,4/2/2019 16:56,2,7, however," initial findings are promising for future investigation!https://www.aacr.org/Newsroom/Pages/News-Release-Detail.aspx?ItemID=1298 …""",,@,#,1.11318E+18,https://twitter.com/FightCRC/status/1113183435835756544,,,,
PortalOnconews,4/2/2019 16:55,0,0,,@,# # #,1.11318E+18,https://twitter.com/PortalOnconews/status/1113183319548661760,,,,,,
NCIsbir,4/2/2019 16:55,0,3,,@,# # # # # #,1.11318E+18,https://twitter.com/NCIsbir/status/1113183188011094021,,,,,,
CellPressNews,4/2/2019 16:55,7,19,,@ @ @,#,1.11318E+18,https://twitter.com/CellPressNews/status/1113183086307618816,,,,,,
ara_anderson,4/2/2019 16:53,1,0,,@,#,1.11318E+18,https://twitter.com/ara_anderson/status/1113182624971976711,,,,,,
aricaroline,4/2/2019 16:52,0,2,,,# # # #,1.11318E+18,https://twitter.com/aricaroline/status/1113182528221921289,,,,,,
_Vila_L,4/2/2019 16:51,2,5,,@ @,# # #,1.11318E+18,https://twitter.com/_Vila_L/status/1113182235304308737,,,,,,
KimmelCancerCtr,4/2/2019 16:51,3,8,,,# #,1.11318E+18,https://twitter.com/KimmelCancerCtr/status/1113182127288389632,,,,,,
MonosanAbs,4/2/2019 16:51,2,5,,@ @ @,# #,1.11318E+18,https://twitter.com/MonosanAbs/status/1113182064898183169,,,,,,
LizCancerHealth,4/2/2019 16:50,1,0,,@,# #,1.11318E+18,https://twitter.com/LizCancerHealth/status/1113181993951485952,,,,,,
Cat_Velazquez,4/2/2019 16:50,0,1,,@ @ @,#,1.11318E+18,https://twitter.com/Cat_Velazquez/status/1113181923185008640,,,,,,
ara_anderson,4/2/2019 16:50,0,0,,@,#,1.11318E+18,https://twitter.com/ara_anderson/status/1113181875135234049,,,,,,
OncLive,4/2/2019 16:50,1,1,,@,# #,1.11318E+18,https://twitter.com/OncLive/status/1113181831954862080,,,,,,
childrenscause,4/2/2019 16:49,1,5,,@,#,1.11318E+18,https://twitter.com/childrenscause/status/1113181604292300800,,,,,,
NCItreatment,4/2/2019 16:48,1,6,,@ @,# #,1.11318E+18,https://twitter.com/NCItreatment/status/1113181351363182594,,,,,,
ara_anderson,4/2/2019 16:47,1,1,,@,#,1.11318E+18,https://twitter.com/ara_anderson/status/1113181232026841094,,,,,,
WaterfordMafia,4/2/2019 16:46,0,8,,,#,1.11318E+18,https://twitter.com/WaterfordMafia/status/1113180937456635904,,,,,,
Nexcelom,4/2/2019 16:45,0,0,,,#4037 # # # # # #,1.11318E+18,https://twitter.com/Nexcelom/status/1113180619171880971,,,,,,
AACR,4/2/2019 16:45,1,3,,,#,1.11318E+18,https://twitter.com/AACR/status/1113180590965223431,,,,,,
LICORBio,4/2/2019 16:45,0,0,,,#,1.11318E+18,https://twitter.com/LICORBio/status/1113180565803556864,,,,,,
PLOS,4/2/2019 16:44,1,7,,,#,1.11318E+18,https://twitter.com/PLOS/status/1113180359858900994,,,,,,
sssvural,4/2/2019 16:44,1,1,,,# #,1.11318E+18,https://twitter.com/sssvural/status/1113180311322587136,,,,,,
medwireNews,4/2/2019 16:44,7,7,,@ @,# # # # #,1.11318E+18,https://twitter.com/medwireNews/status/1113180301147156480,,,,,,
ReeseFCRC,4/2/2019 16:43,2,6,,@ @,# # # # #,1.11318E+18,https://twitter.com/ReeseFCRC/status/1113180236500238336,,,,,,
ara_anderson,4/2/2019 16:43,5,14,,@ @ @,#,1.11318E+18,https://twitter.com/ara_anderson/status/1113180145769177088,,,,,,
UCCancerCenter,4/2/2019 16:43,2,4,,@,# # #,1.11318E+18,https://twitter.com/UCCancerCenter/status/1113180110033686528,,,,,,
WaterfordMafia,4/2/2019 16:43,2,5,,@,#,1.11318E+18,https://twitter.com/WaterfordMafia/status/1113180081638305792,,,,,,
rdittamore,4/2/2019 16:42,4,18,,,#,1.11318E+18,https://twitter.com/rdittamore/status/1113180026516717569,,,,,,
nycdoc29,4/2/2019 16:42,1,2,,,# #,1.11318E+18,https://twitter.com/nycdoc29/status/1113179974150885376,,,,,,
LizCancerHealth,4/2/2019 16:42,3,1,,@,#,1.11318E+18,https://twitter.com/LizCancerHealth/status/1113179847151509504,,,,,,
spauldmartin,4/2/2019 16:41,3,8,,@ @ @,# #,1.11318E+18,https://twitter.com/spauldmartin/status/1113179676036489216,,,,,,
weoncologists,4/2/2019 16:41,3,14,,@ @,# #,1.11318E+18,https://twitter.com/weoncologists/status/1113179611603533824,,,,,,
DrMarionLeGrand,4/2/2019 16:41,1,7,,@,# #,1.11318E+18,https://twitter.com/DrMarionLeGrand/status/1113179599117127681,,,,,,
_timos_,4/2/2019 16:41,3,0,,,# # # # # # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179576069382144,,,,,,
_timos_,4/2/2019 16:41,3,0,,,# # #,1.11318E+18,https://twitter.com/_timos_/status/1113179571493277696,,,,,,
_timos_,4/2/2019 16:41,3,0,,@,# # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179565973630976,,,,,,
_timos_,4/2/2019 16:41,3,0,,,# # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179560860770304,,,,,,
_timos_,4/2/2019 16:41,3,0,,@,# # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179556020596736,,,,,,
the_funkydr,4/2/2019 16:40,5,49,,@,# #,1.11318E+18,https://twitter.com/the_funkydr/status/1113179501326938113,,,,,,
hopkinskimmel,4/2/2019 16:40,3,9,,,#,1.11318E+18,https://twitter.com/hopkinskimmel/status/1113179485346643968,,,,,,
_timos_,4/2/2019 16:40,3,0,,@,# # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179482146258944,,,,,,
_timos_,4/2/2019 16:40,3,0,,@,# # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179477499011072,,,,,,
_timos_,4/2/2019 16:40,3,0,,,# # # # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179473149489152,,,,,,
_timos_,4/2/2019 16:40,3,0,,,# # # # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179464656023552,,,,,,
_timos_,4/2/2019 16:40,3,0,,@AACR19 @usc_translational_genomics @,# # # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179460151287808,,,,,,
_timos_,4/2/2019 16:40,3,0,,@ @,# # # # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179455772549120,,,,,,
_timos_,4/2/2019 16:40,3,0,,,# # # # #,1.11318E+18,https://twitter.com/_timos_/status/1113179452341493760,,,,,,
DamonRunyon,4/2/2019 16:40,4,6,,@ @,#,1.11318E+18,https://twitter.com/DamonRunyon/status/1113179418963402755,,,,,,
UCR_ScienceNews,4/2/2019 16:40,2,3,,@ @ @,# # # # # # # #,1.11318E+18,https://twitter.com/UCR_ScienceNews/status/1113179355071504384,,,,,,
UCSFCancer,4/2/2019 16:40,2,9,,@ @ @ @ @,# # #,1.11318E+18,https://twitter.com/UCSFCancer/status/1113179335635210241,,,,,,
WaterfordMafia,4/2/2019 16:39,0,2,,,#,1.11318E+18,https://twitter.com/WaterfordMafia/status/1113179231104716803,,,,,,
DrBrockton_AICR,4/2/2019 16:39,12,25,,@ @ @,#,1.11318E+18,https://twitter.com/DrBrockton_AICR/status/1113179164008382465,,,,,,
HartungIngo,4/2/2019 16:39,1,16,,@,#,1.11318E+18,https://twitter.com/HartungIngo/status/1113179111487352834,,,,,,
weoncologists,4/2/2019 16:38,2,10,,@ @,# #,1.11318E+18,https://twitter.com/weoncologists/status/1113178911742066688,,,,,,
IkenaOncology,4/2/2019 16:37,6,14,,,# #,1.11318E+18,https://twitter.com/IkenaOncology/status/1113178699568955392,,,,,,
WaterfordMafia,4/2/2019 16:37,0,2,,,#,1.11318E+18,https://twitter.com/WaterfordMafia/status/1113178565225459713,,,,,,
SheetalHardikar,4/2/2019 16:36,2,4," physical activity and metabolic health contributes to multiple cancers # AACR19 # epitwitterpic.twitter.com/EwAasYIe3z""",,@ @ @,# # #,1.11318E+18,https://twitter.com/SheetalHardikar/status/1113178495742611456,,,,,
activemotif,4/2/2019 16:36,3,4,,,# # #,1.11318E+18,https://twitter.com/activemotif/status/1113178318851923968,,,,,,
HartungIngo,4/2/2019 16:35,7,31,,@,#,1.11318E+18,https://twitter.com/HartungIngo/status/1113178149561487361,,,,,,
IanDavidWaddell,4/2/2019 16:35,8,9,,@,#,1.11318E+18,https://twitter.com/IanDavidWaddell/status/1113178128132833281,,,,,,
ERYTECH_PHARMA,4/2/2019 16:35,1,0,,@ @,# # #,1.11318E+18,https://twitter.com/ERYTECH_PHARMA/status/1113178097111711744,,,,,,
M_Tagliamento,4/2/2019 16:35,1,3,,,# # # #,1.11318E+18,https://twitter.com/M_Tagliamento/status/1113178074554748928,,,,,,
WaterfordMafia,4/2/2019 16:34,0,3,,,#,1.11318E+18,https://twitter.com/WaterfordMafia/status/1113177997551579137,,,,,,
10xGenomics,4/2/2019 16:34,2,9,,,#,1.11318E+18,https://twitter.com/10xGenomics/status/1113177956854054912,,,,,,
DanaFarberNews,4/2/2019 16:33,2,14, MD," co-author of a new paper on precision oncology for pediatric patients in @ sciencemagazine: http://ms.spr.ly/6017T1xa3 # AACR19 pic.twitter.com/86bdTpo5yb""",,@,#,1.11318E+18,https://twitter.com/DanaFarberNews/status/1113177734388310017,,,,
LizCancerHealth,4/2/2019 16:33,1,2,,@,#,1.11318E+18,https://twitter.com/LizCancerHealth/status/1113177564430962694,,,,,,
NCICRCHD,4/2/2019 16:32,2,4,,,#,1.11318E+18,https://twitter.com/NCICRCHD/status/1113177283001507840,,,,,,
nycdoc29,4/2/2019 16:31,1,1,,@,#,1.11318E+18,https://twitter.com/nycdoc29/status/1113177263493742592,,,,,,
LizCancerHealth,4/2/2019 16:30,1,3,,@,# # #,1.11318E+18,https://twitter.com/LizCancerHealth/status/1113176948858028033,,,,,,
columbiacancer,4/2/2019 16:30,2,10,,@ @,# # # #,1.11318E+18,https://twitter.com/columbiacancer/status/1113176873662582787,,,,,,
utswcancer,4/2/2019 16:30,1,1,,,# #,1.11318E+18,https://twitter.com/utswcancer/status/1113176815135285248,,,,,,
CellPressNews,4/2/2019 16:30,1,2,,,#,1.11318E+18,https://twitter.com/CellPressNews/status/1113176804859183106,,,,,,
promega,4/2/2019 16:30,1,1,,,#,1.11318E+18,https://twitter.com/promega/status/1113176797028417537,,,,,,
DiseasePrimers,4/2/2019 16:30,4,9,,,# # #,1.11318E+18,https://twitter.com/DiseasePrimers/status/1113176777747181568,,,,,,
SteveKregel,4/2/2019 16:27,4,16,,@ @,#,1.11318E+18,https://twitter.com/SteveKregel/status/1113176251890577413,,,,,,
Syapse,4/2/2019 16:27,1,3,,,# # # #,1.11318E+18,https://twitter.com/Syapse/status/1113176229727748096,,,,,,
nycdoc29,4/2/2019 16:27,1,1,,,# #,1.11318E+18,https://twitter.com/nycdoc29/status/1113176027377922048,,,,,,
CI4CC,4/2/2019 16:26,1,1,,@ @ @ @BlueApple500816 @ @ @,#,1.11318E+18,https://twitter.com/CI4CC/status/1113176004380557312,,,,,,
CureNETs,4/2/2019 16:26,2,8,,,# #,1.11318E+18,https://twitter.com/CureNETs/status/1113175984340172800,,,,,,
SU2Cscience,4/2/2019 16:26,12,42,,@ @,# #,1.11318E+18,https://twitter.com/SU2Cscience/status/1113175955600740352,,,,,,
JoinSmartLabs,4/2/2019 16:26,1,2,,,#,1.11318E+18,https://twitter.com/JoinSmartLabs/status/1113175862197846016,,,,,,
MMBurdickIsHere,4/2/2019 16:26,4,11,,@ @,# # #,1.11318E+18,https://twitter.com/MMBurdickIsHere/status/1113175793121849344,,,,,,
charmaineriley,4/2/2019 16:25,1,2,,@,#,1.11318E+18,https://twitter.com/charmaineriley/status/1113175684661248001,,,,,,
tjmartell,4/2/2019 16:25,1,2,,@,#,1.11318E+18,https://twitter.com/tjmartell/status/1113175533095981058,,,,,,
BalkoLab,4/2/2019 16:23,0,4,,,#,1.11318E+18,https://twitter.com/BalkoLab/status/1113175197773967360,,,,,,
isliquidbiopsy,4/2/2019 16:22,7,9,,@ @,# #,1.11317E+18,https://twitter.com/isliquidbiopsy/status/1113174994236903424,,,,,,
AACR,4/2/2019 16:21,2,14,,@,#,1.11317E+18,https://twitter.com/AACR/status/1113174530560753664,,,,,,
PCF_Science,4/2/2019 16:21,1,5,,@ @ @ @,# # #,1.11317E+18,https://twitter.com/PCF_Science/status/1113174517407526913,,,,,,
LizCancerHealth,4/2/2019 16:20,2,3,,@,#,1.11317E+18,https://twitter.com/LizCancerHealth/status/1113174476445896704,,,,,,
jenniferosePhD,4/2/2019 16:20,1,1,,@ @AACR2020,# #,1.11317E+18,https://twitter.com/jenniferosePhD/status/1113174364214702082,,,,,,
DTownsleyMD,4/2/2019 16:19,2,7,,,# #,1.11317E+18,https://twitter.com/DTownsleyMD/status/1113174257394122752,,,,,,
medwireNews,4/2/2019 16:18,4,7,,@,# # #,1.11317E+18,https://twitter.com/medwireNews/status/1113173990636441600,,,,,,
weldeiry,4/2/2019 16:17,1,4,,@,#,1.11317E+18,https://twitter.com/weldeiry/status/1113173688336224256,,,,,,
HenningWillers,4/2/2019 16:17,1,1,,@ @ @https,# #,1.11317E+18,https://twitter.com/HenningWillers/status/1113173511529476097,,,,,,
DrIanto,4/2/2019 16:15,3,12,,@ @ @,# #,1.11317E+18,https://twitter.com/DrIanto/status/1113173241399529472,,,,,,
isliquidbiopsy,4/2/2019 16:15,6,12,,@ @ @,#,1.11317E+18,https://twitter.com/isliquidbiopsy/status/1113173083110735872,,,,,,
cityofhope,4/2/2019 16:15,6,9,,,#,1.11317E+18,https://twitter.com/cityofhope/status/1113173020900831234,,,,,,
franz_nussbaum,4/2/2019 16:14,1,8,,,# # # # #,1.11317E+18,https://twitter.com/franz_nussbaum/status/1113172803010916352,,,,,,
krzysztofbrzoz6,4/2/2019 16:14,1,5,,,#,1.11317E+18,https://twitter.com/krzysztofbrzoz6/status/1113172786720145408,,,,,,
DrBrockton_AICR,4/2/2019 16:13,4,20,,@ @ @ @,#,1.11317E+18,https://twitter.com/DrBrockton_AICR/status/1113172556213878785,,,,,,
jenniferosePhD,4/2/2019 16:12,1,3,,,# # # # #,1.11317E+18,https://twitter.com/jenniferosePhD/status/1113172493135679490,,,,,,
Medscape,4/2/2019 16:12,5,12,,,# #,1.11317E+18,https://twitter.com/Medscape/status/1113172250268708865,,,,,,
evi_lianidou,4/2/2019 16:09,1,8,,,# #,1.11317E+18,https://twitter.com/evi_lianidou/status/1113171725578010624,,,,,,
institut_curie,4/2/2019 16:08,4,7,,,#,1.11317E+18,https://twitter.com/institut_curie/status/1113171437458685952,,,,,,
KymeraTx,4/2/2019 16:08,1,6,,,#,1.11317E+18,https://twitter.com/KymeraTx/status/1113171345528041472,,,,,,
Poiriern21,4/2/2019 16:08,8,11,,,# #BI765063 #,1.11317E+18,https://twitter.com/Poiriern21/status/1113171253391708166,,,,,,
ActymT,4/2/2019 16:07,1,3,,,#,1.11317E+18,https://twitter.com/ActymT/status/1113171192922431488,,,,,,
LizCancerHealth,4/2/2019 16:07,5,3,,@,#,1.11317E+18,https://twitter.com/LizCancerHealth/status/1113171179009921025,,,,,,
LiveLifeLemons,4/2/2019 16:07,2,2,,@,# #,1.11317E+18,https://twitter.com/LiveLifeLemons/status/1113171037024247808,,,,,,
AACR_CEO,4/2/2019 16:07,7,25,,,#,1.11317E+18,https://twitter.com/AACR_CEO/status/1113171007475515393,,,,,,
MDAndersonNews,4/2/2019 16:06,8,37,,,# # # #,1.11317E+18,https://twitter.com/MDAndersonNews/status/1113170748196126722,,,,,,
double_whammied,4/2/2019 16:05,2,6,,@ @,# # # # # # #,1.11317E+18,https://twitter.com/double_whammied/status/1113170679631769600,,,,,,
Evilution84,4/2/2019 16:05,1,3,,@,#,1.11317E+18,https://twitter.com/Evilution84/status/1113170679036305408,,,,,,
LenisRovira,4/2/2019 16:05,0,3,,@ @,# #,1.11317E+18,https://twitter.com/LenisRovira/status/1113170649231622144,,,,,,
SyrosPharma,4/2/2019 16:05,3,7,,,#,1.11317E+18,https://twitter.com/SyrosPharma/status/1113170540007763968,,,,,,
fluidigm,4/2/2019 16:05,2,4,,,# # #,1.11317E+18,https://twitter.com/fluidigm/status/1113170501420150785,,,,,,
notSoJunkDNA,4/2/2019 16:04,1,2,,,#,1.11317E+18,https://twitter.com/notSoJunkDNA/status/1113170411401940998,,,,,,
LdelaRica,4/2/2019 16:04,1,7,,@ @ @,#,1.11317E+18,https://twitter.com/LdelaRica/status/1113170372696866816,,,,,,
G_erdmann,4/2/2019 16:03,1,2,,,#,1.11317E+18,https://twitter.com/G_erdmann/status/1113170220527611907,,,,,,
LizCancerHealth,4/2/2019 16:03,1,3,,@ @ @,# #,1.11317E+18,https://twitter.com/LizCancerHealth/status/1113170184271990785,,,,,,
ASCOPost,4/2/2019 16:03,1,6,,,# # # #,1.11317E+18,https://twitter.com/ASCOPost/status/1113169982890758144,,,,,,
NBroit,4/2/2019 16:01,2,9,,,#,1.11317E+18,https://twitter.com/NBroit/status/1113169711850774529,,,,,,
BioFluidicaInc,4/2/2019 16:01,1,3,,@ @,# # #,1.11317E+18,https://twitter.com/BioFluidicaInc/status/1113169694221934592,,,,,,
ChristianRolfo,4/2/2019 16:01,8,17,,@ @,# #,1.11317E+18,https://twitter.com/ChristianRolfo/status/1113169677411340290,,,,,,
katyhobgood,4/2/2019 16:01,1,2,,@ @,# #,1.11317E+18,https://twitter.com/katyhobgood/status/1113169607592955915,,,,,,
idtdna,4/2/2019 16:01,1,3,,@,# # #,1.11317E+18,https://twitter.com/idtdna/status/1113169607072903174,,,,,,
katyhobgood,4/2/2019 16:01,2,6,,@ @,# # #,1.11317E+18,https://twitter.com/katyhobgood/status/1113169605785157639,,,,,,
katyhobgood,4/2/2019 16:01,6,14,,@ @,# #,1.11317E+18,https://twitter.com/katyhobgood/status/1113169603709022208,,,,,,
UPMCHillmanCC,4/2/2019 16:00,4,14,,@,# #,1.11317E+18,https://twitter.com/UPMCHillmanCC/status/1113169409961529345,,,,,,
VivekSubbiah,4/2/2019 16:00,4,46,,@ @,# #,1.11317E+18,https://twitter.com/VivekSubbiah/status/1113169360888184832,,,,,,
Adaptimmune,4/2/2019 16:00,1,11,,,# #,1.11317E+18,https://twitter.com/Adaptimmune/status/1113169359730618374,,,,,,
illuminaLive,4/2/2019 16:00,1,3,,,#,1.11317E+18,https://twitter.com/illuminaLive/status/1113169279531319297,,,,,,
promega,4/2/2019 16:00,1,3,,,# #,1.11317E+18,https://twitter.com/promega/status/1113169252905779201,,,,,,
promega,4/2/2019 16:00,1,2,,,#,1.11317E+18,https://twitter.com/promega/status/1113169247356764161,,,,,,
d2merino,4/2/2019 16:00,3,4,,,# # #,1.11317E+18,https://twitter.com/d2merino/status/1113169240029360129,,,,,,
nyphospital,4/2/2019 16:00,2,11," and her work with breast cancer patients: https://nyphosp.co/2DvX5dD # AACR19 pic.twitter.com/rH3vdEGiFp""",,@,# #,1.11317E+18,https://twitter.com/nyphospital/status/1113169231741431815,,,,,
HemOncToday,4/2/2019 16:00,2,2,,@,# #,1.11317E+18,https://twitter.com/HemOncToday/status/1113169230873030656,,,,,,
nanoviewbio,4/2/2019 16:00,1,2,,,# # # #,1.11317E+18,https://twitter.com/nanoviewbio/status/1113169230084562944,,,,,,
AACR,4/2/2019 15:59,7,15,,,#,1.11317E+18,https://twitter.com/AACR/status/1113169132969758720,,,,,,
ChristianRolfo,4/2/2019 15:59,10,21,,@ @,# #,1.11317E+18,https://twitter.com/ChristianRolfo/status/1113169002434576384,,,,,,
Nexcelom,4/2/2019 15:58,0,0,,,# #4037 # # # # # # #,1.11317E+18,https://twitter.com/Nexcelom/status/1113168869877792769,,,,,,
DTownsleyMD,4/2/2019 15:58,1,4,,@,# #,1.11317E+18,https://twitter.com/DTownsleyMD/status/1113168726780776448,,,,,,
rdittamore,4/2/2019 15:57,1,13,,@ @,#,1.11317E+18,https://twitter.com/rdittamore/status/1113168569309777920,,,,,,
blood_pac,4/2/2019 15:57,1,6,,@ @ @ @,# # # #,1.11317E+18,https://twitter.com/blood_pac/status/1113168488888250368,,,,,,
carisls,4/2/2019 15:56,2,4,,,# #,1.11317E+18,https://twitter.com/carisls/status/1113168435477803008,,,,,,
d2merino,4/2/2019 15:56,2,7,,@,# # #,1.11317E+18,https://twitter.com/d2merino/status/1113168249838071808,,,,,,
staclinds,4/2/2019 15:55,6,19,,@ @ @,# #,1.11317E+18,https://twitter.com/staclinds/status/1113168203411263489,,,,,,
CellPressNews,4/2/2019 15:55,2,9,,@ @,#,1.11317E+18,https://twitter.com/CellPressNews/status/1113168069633994752,,,,,,
TrendsImmuno,4/2/2019 15:55,2,11,,@,#,1.11317E+18,https://twitter.com/TrendsImmuno/status/1113167989333987328,,,,,,
DDNewsOnline,4/2/2019 15:55,3,6, Adey tells # AACR19 # sequencing # geneexpressionpic.twitter.com/pIQtOFRqL4,,@,# # # # #,1.11317E+18,https://twitter.com/DDNewsOnline/status/1113167978378346496,,,,,
CancerFrontline,4/2/2019 15:55,4,5,,@,# # # # #,1.11317E+18,https://twitter.com/CancerFrontline/status/1113167969578758144,,,,,,
isliquidbiopsy,4/2/2019 15:54,4,5,,@ @,#,1.11317E+18,https://twitter.com/isliquidbiopsy/status/1113167905431142401,,,,,,
HalioDx,4/2/2019 15:53,2,5,,@ @,# # # # #4511 #,1.11317E+18,https://twitter.com/HalioDx/status/1113167488248897537,,,,,,
LolaRahib,4/2/2019 15:53,1,5,,@,# #,1.11317E+18,https://twitter.com/LolaRahib/status/1113167476374810625,,,,,,
DaleYuzuki,4/2/2019 15:52,5,10,,,#,1.11317E+18,https://twitter.com/DaleYuzuki/status/1113167275056562177,,,,,,
UCCancerCenter,4/2/2019 15:51,1,4,,,#,1.11317E+18,https://twitter.com/UCCancerCenter/status/1113167104977571840,,,,,,
10xGenomics,4/2/2019 15:51,1,6,,@,# #,1.11317E+18,https://twitter.com/10xGenomics/status/1113166992314257408,,,,,,
KUcancercenter,4/2/2019 15:50,2,20, at # AACR19. pic.twitter.com/DvD47tkdmR,,,# #,1.11317E+18,https://twitter.com/KUcancercenter/status/1113166739951497217,,,,,
DaleYuzuki,4/2/2019 15:48,1,3,,,#,1.11317E+18,https://twitter.com/DaleYuzuki/status/1113166272139812865,,,,,,
BroadGenomics,4/2/2019 15:48,2,5,,,#,1.11317E+18,https://twitter.com/BroadGenomics/status/1113166216678522880,,,,,,
DaleYuzuki,4/2/2019 15:46,1,2,,,#,1.11317E+18,https://twitter.com/DaleYuzuki/status/1113165946586324993,,,,,,
Tony_Calles,4/2/2019 15:46,4,27,,,#,1.11317E+18,https://twitter.com/Tony_Calles/status/1113165860271779842,,,,,,
DaleYuzuki,4/2/2019 15:46,2,5,,,#,1.11317E+18,https://twitter.com/DaleYuzuki/status/1113165767825088512,,,,,,
SRI_Intl,4/2/2019 15:45,1,4,,@,# # # #,1.11317E+18,https://twitter.com/SRI_Intl/status/1113165631988293633,,,,,,
Lauren91912795,4/2/2019 15:45,0,0,,,#,1.11317E+18,https://twitter.com/Lauren91912795/status/1113165571762270208,,,,,,
DaleYuzuki,4/2/2019 15:45,1,3,,,#,1.11317E+18,https://twitter.com/DaleYuzuki/status/1113165485053538305,,,,,,
Cancer_Cell,4/2/2019 15:45,7,14,,@,#,1.11317E+18,https://twitter.com/Cancer_Cell/status/1113165473649176576,,,,,,
CellPressNews,4/2/2019 15:45,5,13,,@TrendsCellBiology,#,1.11317E+18,https://twitter.com/CellPressNews/status/1113165472197902338,,,,,,
PCF_Science,4/2/2019 15:45,3,10,,@ @ @,# # #,1.11317E+18,https://twitter.com/PCF_Science/status/1113165457731747840,,,,,,
weldeiry,4/2/2019 15:44,1,7,,@,#,1.11317E+18,https://twitter.com/weldeiry/status/1113165369961791488,,,,,,
4SC_AG,4/2/2019 15:44,3,7,,@,# #,1.11317E+18,https://twitter.com/4SC_AG/status/1113165271081136129,,,,,,
MGHCancerCenter,4/2/2019 15:44,2,11,,,# #,1.11317E+18,https://twitter.com/MGHCancerCenter/status/1113165249862086662,,,,,,
DaleYuzuki,4/2/2019 15:44,1,3,,,#,1.11317E+18,https://twitter.com/DaleYuzuki/status/1113165220912955403,,,,,,
RockUPress,4/2/2019 15:44,0,4,,@,#,1.11317E+18,https://twitter.com/RockUPress/status/1113165219491143682,,,,,,
AngelicaLoskog,4/2/2019 15:42,1,8,,,# #,1.11316E+18,https://twitter.com/AngelicaLoskog/status/1113164904121368576,,,,,,
DaleYuzuki,4/2/2019 15:42,0,1,,,#,1.11316E+18,https://twitter.com/DaleYuzuki/status/1113164846495875073,,,,,,
Meditonline,4/2/2019 15:42,0,0,,,# #,1.11316E+18,https://twitter.com/Meditonline/status/1113164845464084480,,,,,,
isliquidbiopsy,4/2/2019 15:42,3,7,,@ @ @,#,1.11316E+18,https://twitter.com/isliquidbiopsy/status/1113164822361911296,,,,,,
Nexcelom,4/2/2019 15:40,0,0,,,#4037 # # # # # #,1.11316E+18,https://twitter.com/Nexcelom/status/1113164412372836358,,,,,,
char1eylu,4/2/2019 15:40,1,2,,,#,1.11316E+18,https://twitter.com/char1eylu/status/1113164397919305728,,,,,,
WinshipAtEmory,4/2/2019 15:40,3,14,,,#,1.11316E+18,https://twitter.com/WinshipAtEmory/status/1113164378617073667,,,,,,
TwistBioscience,4/2/2019 15:40,2,3,,,# #2751 # # # # #,1.11316E+18,https://twitter.com/TwistBioscience/status/1113164269351264257,,,,,,
OncLive,4/2/2019 15:40,5,12,,,# #,1.11316E+18,https://twitter.com/OncLive/status/1113164221565538309,,,,,,
DaleYuzuki,4/2/2019 15:39,1,2,,,#,1.11316E+18,https://twitter.com/DaleYuzuki/status/1113164188543795200,,,,,,
CSpencerPhD,4/2/2019 15:39,1,3,,@,# #,1.11316E+18,https://twitter.com/CSpencerPhD/status/1113164173725327360,,,,,,
Expedeon1,4/2/2019 15:39,1,2,,@Georgia,# # # #,1.11316E+18,https://twitter.com/Expedeon1/status/1113164149524094976,,,,,,
DaleYuzuki,4/2/2019 15:38,0,0,,,#,1.11316E+18,https://twitter.com/DaleYuzuki/status/1113163927955881990,,,,,,
AngelicaLoskog,4/2/2019 15:38,1,3,,,# #,1.11316E+18,https://twitter.com/AngelicaLoskog/status/1113163842438205443,,,,,,
DaleYuzuki,4/2/2019 15:38,0,1,,,#,1.11316E+18,https://twitter.com/DaleYuzuki/status/1113163740583739392,,,,,,
UWCarbone,4/2/2019 15:38,0,1,,,,1.11316E+18,https://twitter.com/UWCarbone/status/1113163699206918144,,,,,,
JoelYates,4/2/2019 15:37,1,4,,,# #,1.11316E+18,https://twitter.com/JoelYates/status/1113163645205315584,,,,,,
PennMedNews,4/2/2019 15:37,4,7,,@ @,# #,1.11316E+18,https://twitter.com/PennMedNews/status/1113163576808755206,,,,,,
MSDFrOncologie,4/2/2019 15:37,4,5,,,# #,1.11316E+18,https://twitter.com/MSDFrOncologie/status/1113163440196120576,,,,,,
DaleYuzuki,4/2/2019 15:36,0,1,,,#,1.11316E+18,https://twitter.com/DaleYuzuki/status/1113163417131659264,,,,,,
ericnelsonbd,4/2/2019 15:36,0,2,,,#,1.11316E+18,https://twitter.com/ericnelsonbd/status/1113163350861545473,,,,,,
EpicSciences,4/2/2019 15:36,1,6,,@ @,#,1.11316E+18,https://twitter.com/EpicSciences/status/1113163315818188806,,,,,,
KimmelCancerCtr,4/2/2019 15:36,2,13,,,# #,1.11316E+18,https://twitter.com/KimmelCancerCtr/status/1113163301683441665,,,,,,
