username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
nqueralt;2020-07-16 11:16;0;0;"Now Randi Vita: A structured model for immune exposures # bioont2020 # ISMB2020";;;# #;"1283782610301390848";https://twitter.com/nqueralt/status/1283782610301390848
drsbello;2020-07-16 11:12;0;1;"BP: COB helps to distinguish words that have different meanings in different domains # ISMB2020 # BioOnt2020pic.twitter.com/vcRMhYxKdz";;;# #;"1283781624652587008";https://twitter.com/drsbello/status/1283781624652587008
jjjvanderhooft;2020-07-16 11:09;4;19;"Now Kai Dührkop from @ boeckerlab is up at # CompMS # computational # metabolomics COSI # ismb2020 track to introduce # CANOPUS that provides classes for the masses! CANOPUS predicts # ClassyFire @ WishartLab chemical class annotations based on # massspectrometry spectra.pic.twitter.com/Tq7a3XPgbB";;@ @;# # # # # # #;"1283780694599249921";https://twitter.com/jjjvanderhooft/status/1283780694599249921
drsbello;2020-07-16 11:09;0;3;"BJ presenting the lovely OBO dashboard tool, helping ontology developers find issues in the ontologies. Such a helpful tool! # ISMB2020 # BioOnt2020pic.twitter.com/Xr2zmmdduB";;;# #;"1283780692732776457";https://twitter.com/drsbello/status/1283780692732776457
drsbello;2020-07-16 11:07;0;3;"Bjoern Peters: Using a core ontology to clarify principles of OBO, forcing clarity and facilitating argumen..er..discussions about principles # ISMB2020 # BioOnt2020pic.twitter.com/PdRqFDXMGv";;;# #;"1283780312183570432";https://twitter.com/drsbello/status/1283780312183570432
VRVis;2020-07-16 11:04;0;1;"If you missed Florian Ganglbergers @ freiBaer talk "A Web-based Framework for the Exploration of Heterogeneous Spatial Big Brain Data" at # ISBM2020 @ iscb, you can now watch it on the VRVis YouTube channel: https://youtu.be/SndzRUw3Oic @ biomedvispic.twitter.com/wzRbpqCIc4";;@ @ @;#;"1283779644798447616";https://twitter.com/VRVis/status/1283779644798447616
auslandcat;2020-07-16 11:03;0;1;"Interesting, COVID-19 gains about 2 base substitutions per month, says Dr. Richard Neher in the # COVID_19 track at # ISMB2020 . You can view strain phylogeny breakdown, when mutations arise and variant breakdown across countries at @ nextstrain .org";;@;# #;"1283779199032086531";https://twitter.com/auslandcat/status/1283779199032086531
nqueralt;2020-07-16 11:02;0;0;"Now Bjoern Peters: COB as a community resource # OBO # interoperability # BioOnt2020 # ISMB2020";;;# # # #;"1283779056366952452";https://twitter.com/nqueralt/status/1283779056366952452
drsbello;2020-07-16 11:00;2;2;"CZ: Misannotations reported to UniProt and GO consortium for corrections. In the future would like to expand analysis to identify why these errors happen # ISMB2020 # BioOnt2020";;;# #;"1283778434523639808";https://twitter.com/drsbello/status/1283778434523639808
jjjvanderhooft;2020-07-16 10:59;2;8;"Up now at # CompMS # computational # metabolomics COSI # ismb2020 track is Jeff Xia from @ mcgillu who describes the journey and growth of # metabolomics and # MetaboAnalyst! pic.twitter.com/SD9mwTtAWl";;@;# # # # # #;"1283778209054691330";https://twitter.com/jjjvanderhooft/status/1283778209054691330
ISCB_RegSys;2020-07-16 10:56;4;6;"How does genetics interact with the environment? @ fluca2406 tells # RegSys2020 about TWAS looking at gene x env interactions in coronary artery disease, different env can influence risk in opposite directions depending on the stimulus https://www.biorxiv.org/content/10.1101/475483v1 … # ISMB2020";;@;# #;"1283777503497256960";https://twitter.com/ISCB_RegSys/status/1283777503497256960
metricausa;2020-07-16 10:50;0;0;"At # ISMB2020 keynote by Laxmi Parida IBM. Thanks for the topology primer, which, well I will understand the basics of one day....but I also heard she has a food blog. Her research site https://researcher.watson.ibm.com/researcher/view_group.php?id=1179 … food blog ....here?https://purba.blog/";;;#;"1283776049831190528";https://twitter.com/metricausa/status/1283776049831190528
jjjvanderhooft;2020-07-16 10:48;0;3;"Well, I guess I just started my PhD half a year earlier in # metabolomics and # metabolite # annotation and # identification! # ismb2020 @ ICSBpic.twitter.com/Y7uYGnx0Fd";;@;# # # # #;"1283775567628820481";https://twitter.com/jjjvanderhooft/status/1283775567628820481
RiyueSunnyBao;2020-07-16 10:47;0;1;"# ISMB2020 - # COVID19 and # Compbio session kicking off!!";;;# # #;"1283775363521351681";https://twitter.com/RiyueSunnyBao/status/1283775363521351681
drsbello;2020-07-16 10:47;1;2;"Chengxin Zhang: Majority of Gene Ontology annotations even in commonly used model organisms are made by computational annotation, need ways to minimize mistakes in these # ISMB2020 # BioOnt2020pic.twitter.com/Ba41fVbjIY";;;# #;"1283775240502497287";https://twitter.com/drsbello/status/1283775240502497287
nqueralt;2020-07-16 10:47;0;1;"Now CZ: Detecting Gene # Ontology misannotations using taxon-specific rate ratio comparisons # GO # UniProt # bioont2020 # ISMB2020";;;# # # # #;"1283775160630288387";https://twitter.com/nqueralt/status/1283775160630288387
jjjvanderhooft;2020-07-16 10:45;1;13;"The first-ever # computational # metabolomics track at # ismb2020 just started! @ ICSB Huge thanks to the team with @ bittremieux @ OKohlbacher and others. Looking forward to all the talks! pic.twitter.com/VIxnU4nw0v";;@ @ @;# # #;"1283774848901230595";https://twitter.com/jjjvanderhooft/status/1283774848901230595
RiyueSunnyBao;2020-07-16 10:44;0;4;"I also started a thread here for everybody to share their # twitter # handles! Take a look and let's stay connected after # ISMB2020!! pic.twitter.com/oKqbQSEizX";;;# # #;"1283774581279543296";https://twitter.com/RiyueSunnyBao/status/1283774581279543296
BrittanyABaur;2020-07-16 10:43;3;5;"Excited for another full day of talks at # RegSys2020 # ISMB2020. Check out another @ sroyyors lab talk: Shilu Zhang presenting on defining cell-type varying networks of chromatin marks and TFs underlying cell fate transition dynamics (last talk at 5:40 eastern).";;@;# #;"1283774240634867718";https://twitter.com/BrittanyABaur/status/1283774240634867718
mahonylab;2020-07-16 10:43;4;16;"Welcome to Day 2 of # RegSys2020 # ISMB2020! First up is a keynote from @ fluca2406 : "Genetic regulation of gene expression, environmental contexts and disease risk"";;@;# #;"1283774227678724097";https://twitter.com/mahonylab/status/1283774227678724097
Alexbateman1;2020-07-16 10:39;2;13;"My # ISMB2020 talk is starting in a couple of minutes on Facing the Climate Emergency";;;#;"1283773159473324032";https://twitter.com/Alexbateman1/status/1283773159473324032
RiyueSunnyBao;2020-07-16 10:38;1;9;"The # ISMB2020 is going extremely well - multiple concurrent sessions, poster hall, cafe connect, key notes, job boards, and especially the *super* active and dynamic # slack channels!!! We have 933 attendees on slack !! Kudo to meeting organizers and sponsors! @ iscb";;@;# #;"1283773058185154561";https://twitter.com/RiyueSunnyBao/status/1283773058185154561
ISCB_RegSys;2020-07-16 10:34;3;5;"We're going to start the second day of the # RegSys2020 COSI track at # ISMB2020 in just under 10 minutes @ fluca2406 is kicking us of and we've got a full schedule of great talks for the rest of the day so make yourself a coffee and get comfortable - we're in for the long haul!";;@;# #;"1283772097953701896";https://twitter.com/ISCB_RegSys/status/1283772097953701896
fluca2406;2020-07-16 10:22;2;23;"Looking forward to presenting today # ISMB2020 # RegSys2020pic.twitter.com/kGQCTHGMU8";;;# #;"1283769096195235840";https://twitter.com/fluca2406/status/1283769096195235840
ThakarLab;2020-07-16 10:16;0;2;"Amazing discussion on algorithms in coordinate space and coordinate-free space by Laxmi Parida @ LaxmiParida16 # ISMB2020 pic.twitter.com/s5bZbeGgnL";;@;#;"1283767443639488518";https://twitter.com/ThakarLab/status/1283767443639488518
AleMedinaRivera;2020-07-16 10:07;0;1;"Soon to start the second day of # RegSys2020 ! ! # ISMB2020";;;# #;"1283765291311341569";https://twitter.com/AleMedinaRivera/status/1283765291311341569
ProfMilenkovic;2020-07-16 10:06;3;3;"# NetBio # ISMB2020 day 2 starts in ~35 minutes (10:40am EDT) with a keynote talk by Roded Sharan on orienting the human protein-protein interaction network. Join us! https://twitter.com/ProfMilenkovic/status/1283525646950563841 …";;;# #;"1283764884061200384";https://twitter.com/ProfMilenkovic/status/1283764884061200384
minouye271;2020-07-16 09:59;1;7;"Starting shortly (at 1040 EST / 1540 BST) # ISMB2020. Should be stimulating, maybe even fun! https://twitter.com/gjbarton/status/1283445640127807488?s=20 …";;;#;"1283763144884654081";https://twitter.com/minouye271/status/1283763144884654081
iddux;2020-07-16 09:47;2;3;"Laxmi Parida on the "ancestry without ancestors" paradox: how recombination can lead to a tree where genetic material is not actually transmitted to progeny. Got to be careful! # ISMB2020";;;#;"1283760203608055809";https://twitter.com/iddux/status/1283760203608055809
GersteinLab;2020-07-16 09:37;0;3;"# ISMB2020 today we are excited for two keynotes. Today is particularly exciting for us as three members of @ GersteinLab will give talks in various topics in the afternoon";;@;#;"1283757666674720775";https://twitter.com/GersteinLab/status/1283757666674720775
RiyueSunnyBao;2020-07-16 09:29;1;3;"Abstract accepted as mini oral presentation at ESMO Virtual Congress 2020! # ESMO2020 Will be my first recorded talk after # ISMB2020 poster presentation. Last time I did 5 tries and 2 midnight coffee. This time .... wish me luck # bioinformatics # COVID19";;;# # # #;"1283755720387829760";https://twitter.com/RiyueSunnyBao/status/1283755720387829760
eccb2020;2020-07-16 09:27;8;9;"Excited to announce the REGISTRATION FELLOWSHIPS for # ECCB2020 funded by @ ISCB. Call and application: https://eccb2020.info/attendance-waiver-fellowship … Deadline: August 15, 2020.pic.twitter.com/4NcAvS9Gew";;@;#;"1283755129833914368";https://twitter.com/eccb2020/status/1283755129833914368
auslandcat;2020-07-16 09:27;1;7;"Final day of # ISMB2020 starting off with a keynote by Dr. Laxmi Parida on the role combinatorics, statistics and toplogy play in genomics";;;#;"1283755126470180864";https://twitter.com/auslandcat/status/1283755126470180864
GreeneScientist;2020-07-16 09:08;3;13;"This # ISMB2020 talk describes a study of diversity among ISCB research honorees (keynotes @major meetings including ISMB + fellows) that revealed substantial disparities between research contributions to the field as a whole and who was honored. https://twitter.com/trang1618/status/1283747701323071488 …";;@major;#;"1283750403553796097";https://twitter.com/GreeneScientist/status/1283750403553796097
trang1618;2020-07-16 08:56;9;23;"Today is the day!!! TUNE IN at 4:10pm EDT on # ISMB2020 Channel 5 for my lightning talk on which groups of scientists are underrepresented among keynote speakers and @ iscb Fellows. Following along here: https://slides.com/trang1618/iscb-diversity … @ GreeneScientist # diversity # compbio";;@ @;# # #;"1283747264821899267";https://twitter.com/trang1618/status/1283747264821899267
nqueralt;2020-07-16 08:39;0;3;"After a fantastic day 1 of Bio-Ontologies looking forward to an exciting half-day 2 (10:40am-12:40pm EDT on July 16)! # bioont2020 # ISMB2020";;;# #;"1283743136746012672";https://twitter.com/nqueralt/status/1283743136746012672
nqueralt;2020-07-16 08:34;0;0;"TL @ TLeungMD: Representing # physician # suicide # claims as @ nanopub_org # bioont2020 # ISMB2020 https://twitter.com/TLeungMD/status/1283498481223688193 …";;@ @;# # # # #;"1283741858540257281";https://twitter.com/nqueralt/status/1283741858540257281
leechuck2;2020-07-16 08:33;0;4;"Join us for the second day of # bioont2020 at # ISMB2020. After a great day yesterday, we will hear more about the latest # ontology research ranging from protein functions over model organisms and immune exposures.";;;# # #;"1283741497645502467";https://twitter.com/leechuck2/status/1283741497645502467
edamontology;2020-07-16 08:32;1;2;"Update about EDAM is in a new poster and abstract at https://doi.org/10.7490/f1000research.1117983.1 … Presented at # ELIXIR20 # ISMB2020 # BCC2020 this summerpic.twitter.com/8pRcX8JU9b";;;# # #;"1283741367404036098";https://twitter.com/edamontology/status/1283741367404036098
P_Palagi;2020-07-16 08:30;4;15;"Backstage of this online presentation (with her permission of course ! :). Applying best practices to enhance bioinformatics training in Switzerland - the slides can be found in @ figshare https://doi.org/10.6084/m9.figshare.12656240.v1 … @ ISBSIB at # ISMB2020 # EducationCOSI track. https://twitter.com/P_Palagi/status/1283103406689853446 …pic.twitter.com/1KnPVk9WHM";;@ @;# #;"1283740870290944000";https://twitter.com/P_Palagi/status/1283740870290944000
nqueralt;2020-07-16 08:25;0;0;"RG @ runarreve: Increasing the statistical power of # GWAS by taking advantage of the structure # Ontology # OWAS (Ontology Wide Association Study) # UKBiobank # IDC10 mappings to @ hp_ontology by # textmining # phenotypes # bioont2020 # ISMB2020 http://owas.phenomebrowser.net/ https://twitter.com/Tiff_callahan/status/1283484717745008640 …";;@ @;# # # # # # # # #;"1283739436287758337";https://twitter.com/nqueralt/status/1283739436287758337
_nazeefatima;2020-07-16 08:20;3;5;"Together with @ morgantaschuk, I am happy to invite you to online space created (by Morgan) for non-binary & trans and cis women researchers studying or working in the field of # bioinformatics Sign up: http://women-in-bioinfo.slack.com We hope to see you all there! # ISMB2020";;@;# #;"1283738288340324352";https://twitter.com/_nazeefatima/status/1283738288340324352
KorcsmarosLab;2020-07-16 08:17;6;10;"We just introduced CytokiNet # ismb2020! A new systems immunology network resource connecting tissues via cytokines, and unveiling possible mechanisms of how different elements of the immune system talk to each other in # IBD & # COVID19. Poster presentation: https://youtu.be/G2ekjhBOLx4 pic.twitter.com/ZlM5hcDv81";;;# # #;"1283737406819180546";https://twitter.com/KorcsmarosLab/status/1283737406819180546
nqueralt;2020-07-16 08:13;0;2;"RC @ Celebi_Remzi_ : Standards to share dataset/single vector embeddings in biomedicine # Schema.org # MLSchema # ontology # JSONLD # ShEx # FAIR # bioont2020 # ISMB2020 https://twitter.com/Tiff_callahan/status/1283482552712351745 …";;@;# # # # # # # #;"1283736594034446336";https://twitter.com/nqueralt/status/1283736594034446336
F1000Research;2020-07-16 08:03;3;6;"Today’s the last chance for # ISMB2020 delegates to book an appointment with @ vickyhellon to discuss # openscience, # softwarepublishing, transparent # peerreview and more! Book your slot with Vicky today to find out more about @ F1000Research and the @ ISCB Community Journal. pic.twitter.com/z0aVzpCFAk";;@ @ @;# # # #;"1283733884161662981";https://twitter.com/F1000Research/status/1283733884161662981
emiroth_;2020-07-16 08:01;7;16;"Today's the last day of @ iscb's virtual flagship conference - it's been a wonderful experience exploring the computational work everyone has shared at # ISMB2020! I'll be "by my poster" in the # CompMS COSI this morning # proteomics # computational # MassSpec # MachineLearningpic.twitter.com/OqAMAQw7ze";;@;# # # # # #;"1283733516778446848";https://twitter.com/emiroth_/status/1283733516778446848
Alexbateman1;2020-07-16 07:50;9;15;"# ISMB2020 If you care about environmental issues please come to the Special Session at the ISMB conference today. My presentation titled, "ISCB Facing up to climate change" seems timely. https://twitter.com/GretaThunberg/status/1283713859644280833 …";;;#;"1283730694825545728";https://twitter.com/Alexbateman1/status/1283730694825545728
matejoresic;2020-07-16 07:46;0;1;"Looking forward to special # ISMB2020 session on # lipidomics tonight: https://bit.ly/3fABZuX Preparing a pre-recorded presentation took a lot longer than anticipated. I had to use supercomputer to convert the ppt into mp4 format, since my laptop kept crashing.";;;# #;"1283729632374784000";https://twitter.com/matejoresic/status/1283729632374784000
propicee;2020-07-16 07:37;0;1;"I am sure you will find something in Heidelberg";;;;"1283727550313881600";https://twitter.com/propicee/status/1283727550313881600
GonzaParra_;2020-07-16 07:36;0;1;"That's a nice idea! I wonder if I can find those here in Heidelberg! :P";;;;"1283727085698191362";https://twitter.com/GonzaParra_/status/1283727085698191362
nqueralt;2020-07-16 07:25;0;3;"From MG keynote: # Ontology publication recommendations # bioont2020 # ISMB2020 pic.twitter.com/7hE43QxP5g";;;# # #;"1283724393995264007";https://twitter.com/nqueralt/status/1283724393995264007
nqueralt;2020-07-16 07:24;0;5;"From MG keynote: about # FAIR # ontologies # bioont2020 # ISMB2020 pic.twitter.com/warhurkcyF";;;# # # #;"1283724088868052993";https://twitter.com/nqueralt/status/1283724088868052993
propicee;2020-07-16 07:13;3;17;"# ISMB2020 virtual due to # COVID19, restricted travel but the science is presented virtually. Sharing homemade espresso doppio+chocolate-twist with @ iscbsc @ iscb @ meetmontreal. Hoping to visit # Montreal's @ lestouriers to try coffee+croissants. # ISMB2020virtualeats #####pic.twitter.com/P8Xg5KqZk3";;@ @ @ @;# # # # # # # # #pic;"1283721385471365120";https://twitter.com/propicee/status/1283721385471365120
iscbsc;2020-07-16 06:53;8;10;"If you want to learn more about the @ iscbsc or just want to chat, please join us in the # iscb_student_council channel of the ISMB slack. Today, at 11:40 EDT we'll have a video call! Looking forward to meeting with you! # SCS2020 # ISMB2020";;@;# # #;"1283716355301285892";https://twitter.com/iscbsc/status/1283716355301285892
HiTSeq;2020-07-16 05:43;0;0;"Recordings will be available until the end of October, but probably only to the registered delegates - we'll check. cc: @ Diane_Kovats @ iscb";;@ @;;"1283698853691129859";https://twitter.com/HiTSeq/status/1283698853691129859
yannik_schaelte;2020-07-16 05:22;3;20;"Looking forward to present today at # ismb2020 at 03:20 PM EDT our work on efficient exact ABC! The slides: http://yannikschaelte.github.io/pres_ismb2020/#/ … Example notebook: http://pyabc.readthedocs.io/en/latest/examples/noise.html … Paper: http://academic.oup.com/bioinformatics/article/36/Supplement_1/i551/5870512#.Xw1uW2wBPn8.twitter …pic.twitter.com/dMjEcoZCrR";;;# # #;"1283693488551399429";https://twitter.com/yannik_schaelte/status/1283693488551399429
reimand;2020-07-16 05:02;2;6;"Christian Lee to present our recent analysis of localized mutational processes in gene-regulatory and chromatin architectural elements of cancer genomes # ISMB2020 # RegSys2020 4-4:20pm EDT";;;# #;"1283688449611051009";https://twitter.com/reimand/status/1283688449611051009
escs2020;2020-07-16 04:56;5;5;">> Deadline in 4 days! Please pass on the word about this excellent opportunity to submit abstracts to # ESCS2020 Submission: https://escs2020.iscbsc.org/abstract-submission … Deadline: July 20 # Bioinformatics # ComputationalBiology @ iscbsc @ eccb2020 @ iscb # eccb2020pic.twitter.com/CG32DIsxHW";;@ @ @;# # # #;"1283686998184779776";https://twitter.com/escs2020/status/1283686998184779776
tyagilab;2020-07-16 04:52;0;0;"with correct hashtag # ISMB2020";;;#;"1283686028545421312";https://twitter.com/tyagilab/status/1283686028545421312
Nicky_Mulder;2020-07-16 03:02;8;24;"There was an interesting lunch time session at # ISMB2020 yesterday from the Black Women in Computational Biology group, what a great network. https://www.blackwomencompbio.org/";;;#;"1283658317735301122";https://twitter.com/Nicky_Mulder/status/1283658317735301122
JosiahSeaman;2020-07-15 22:25;3;13;"Our # ISMB2020 talk on Pantograph was very well received. I'm looking forward to some followup talks including Toshiyuki's talk Thursday on semantic queries for variation graphs 12PM EDT. Poster here: https://iscb-ismb20.myconferencenow.com/poster/semantic-variation-graphs-ontologies-for-pangenome-graphs/ …";;;#;"1283588662609842177";https://twitter.com/JosiahSeaman/status/1283588662609842177
AllotJava;2020-07-15 22:23;0;3;"You can learn more about our website, LitCovid # litcovid at our tomorrow's # ISMB2020 # COVID19 talk. # SARSCOV2 # coronavirus # Bioinformatics # MedTwitterhttps://twitter.com/qingyu_qc/status/1283583043039571968 …";;;# # # # # # #;"1283588153585143812";https://twitter.com/AllotJava/status/1283588153585143812
huangyifeicmb;2020-07-15 22:09;21;55;"I am thrilled that my first paper @ PennStateBio and @ huckinstitutes is available @ PLOSGenetics today (https://doi.org/10.1371/journal.pgen.1008922 …). It's even better I gave a talk on this project at # ISMB2020 on the same day! Take a look if you are interested in variant interpretation or pop gen.";;@ @ @;#;"1283584528632762369";https://twitter.com/huangyifeicmb/status/1283584528632762369
qingyu_qc;2020-07-15 22:03;0;3;"We will talk about # litcovid https://www.ncbi.nlm.nih.gov/research/coronavirus/ … at # ISMB2020 COVID-19 special track tomorrow https://www.iscb.org/cms_addon/conferences/ismb2020/tracks/covid-19 … Look forward to your participation and feedback! @ AllotJavapic.twitter.com/pm4Zx0uxKT";;@;# #;"1283583043039571968";https://twitter.com/qingyu_qc/status/1283583043039571968
Winter_Madness_;2020-07-15 20:56;1;1;"@ bio2data and your # ISMB2020 friends in the ISMB2020 party on @gather pic.twitter.com/rD74ve7aFV";;@ @gather;#;"1283566190489632768";https://twitter.com/Winter_Madness_/status/1283566190489632768
DavidPCook;2020-07-15 20:27;0;3;"Congrats @ IrynaAb! The project sounds really cool";;@;;"1283558769570570240";https://twitter.com/DavidPCook/status/1283558769570570240
AleMedinaRivera;2020-07-15 19:47;0;14;"Day 3 of # ISMB2020 / Day 1 of # RegSys2020: Inspiring keynotes by @ WyWyWa, @ sara_mostafavi and @ dana_peer, there is still so much to understand about genetic regulation. New cool methods to analyze HiC data, comparative genomics, and regulatory networks! Standing ovation!!pic.twitter.com/rYeHw7z347";;@ @ @;# #;"1283548893288988672";https://twitter.com/AleMedinaRivera/status/1283548893288988672
NEdgingtonPhD;2020-07-15 19:30;1;2;"Enjoying my first (& online) # ISMB2020 meeting which is going on this week! One more day to go... # Bioinformatics";;;# #;"1283544525248630786";https://twitter.com/NEdgingtonPhD/status/1283544525248630786
ehsanedding;2020-07-15 18:56;0;11;"You may watch our # ISMB2020 talk on "Fine-tuning of Language Model-Based Representation for Protein Functional Annotation", Life Language Processing (2014-Present) http://llp.berkeley.edu";;;#;"1283535857329340416";https://twitter.com/ehsanedding/status/1283535857329340416
finchtalk;2020-07-15 18:38;0;0;"Before you leave # ISMB2020 today be sure to tell us what kinds of data you'd like to see in a molecular structure by filling out the survey at https://forms.gle/WkvuAcPGhXhzMKMi6 …";;;#;"1283531292882001920";https://twitter.com/finchtalk/status/1283531292882001920
LuciaScience;2020-07-15 18:32;1;6;"# ISMB2020 How many of you are trying to listen to awesome talks, while WFH, trying to write grants, manage a lab, review a manuscript and feed snacks to small humans? https://twitter.com/FertigLab/status/1283527329420124167 …";;;#;"1283529838368665600";https://twitter.com/LuciaScience/status/1283529838368665600
biovis_net;2020-07-15 18:18;6;20;"Major congrats to @ KariLavikka et al. for the Best Poster Award Excellent poster, excellent poster talk, and excellent main talk. Also beautiful collection of guitars! Find out more about their tool at https://genomespy.app/ # ISMB2020 # BioVis # BestPosterAward https://twitter.com/KariLavikka/status/1282761146311872512 …pic.twitter.com/TydjjF4bp4";;@;# # #;"1283526382081933312";https://twitter.com/biovis_net/status/1283526382081933312
biovis_net;2020-07-15 18:16;0;1;"Enjoy the rest of # ISMB2020 and hopefully see you all again next year! If you happen to attend @ ieeevis please drop by our # BioVis Challenge Workshop: http://biovis.net/2020/biovisChallenges_vis/ …";;@;# #;"1283525750243463168";https://twitter.com/biovis_net/status/1283525750243463168
ProfMilenkovic;2020-07-15 18:15;5;18;"Thanks to our speakers, session moderators, and audience for a fantastic day 1 of # NetBio # ISMB2020. We look forward to an exciting half-day 2 (10:40am-12:40pm EDT on July 16), which will start with R. Sharan's keynote talk on orienting the human protein interaction network https://twitter.com/ProfMilenkovic/status/1280211420861403136 …";;;# #;"1283525646950563841";https://twitter.com/ProfMilenkovic/status/1283525646950563841
alafitamasip;2020-07-15 18:09;2;14;"Attending # ISMB2020 ? Have a look at my virtual poster, describing a novel approach to model protein structures! https://iscb-ismb20.myconferencenow.com/poster/modelling-structural-rearrangements-using-euclidean-distance-matrix-completion/ …pic.twitter.com/qHN9FcsT5p";;;#;"1283524030360887298";https://twitter.com/alafitamasip/status/1283524030360887298
melikedonertas;2020-07-15 18:08;0;3;"a quick side note: listening to your own talk is really really weird - if i need to do this again, I'll mute while i speak # ISMB2020";;;#;"1283523976044720132";https://twitter.com/melikedonertas/status/1283523976044720132
Mr_Genetics;2020-07-15 17:56;0;6;"Such an inspirational keynote in TransMed by @ atulbutte at # ISMB2020. Excited to see the patient trajectories using EHR data from @ UofCAHealthpic.twitter.com/ZeQtxTYfqs";;@ @;#;"1283520770237509632";https://twitter.com/Mr_Genetics/status/1283520770237509632
biovis_net;2020-07-15 17:55;1;2;"Last but not least: tune in for our closing session to complete your # BioVis at # ISMB2020 day! pic.twitter.com/7KzvzABMTO";;;# #;"1283520465651326976";https://twitter.com/biovis_net/status/1283520465651326976
Magdoll;2020-07-15 17:53;0;2;"Sad I missed out this # ISMB2020 talk on long read RNA-seq quantification tool - IsoQuant, seems useful! # bioinformaticshttps://github.com/ablab/IsoQuant";;;# #;"1283520068962275328";https://twitter.com/Magdoll/status/1283520068962275328
BenoitKunath;2020-07-15 17:52;1;11;"It’s a weird feeling to watch myself giving a recorded talk at # ISMB2020 Weirdly enough, it seemed as stressing to record it than to present it live ^^ Great opportunity in any case and a lot of great talks! pic.twitter.com/LSMXibJM7q";;;#;"1283519890763255808";https://twitter.com/BenoitKunath/status/1283519890763255808
mahonylab;2020-07-15 17:49;1;4;"Aditya Pratapa: How to build regulatory networks from single-cell gene expression data # RegSys2020 # ISMB2020";;;# #;"1283518988161626113";https://twitter.com/mahonylab/status/1283518988161626113
Victoria_L_A;2020-07-15 17:47;0;12;"Incredible talk by @ dana_peer!!! # RegSys2020 # ISMB2020 I really enjoy when speakers show their enthusiasm and excitement when presenting their work pic.twitter.com/ET18V31cCi";;@;# #;"1283518507494383617";https://twitter.com/Victoria_L_A/status/1283518507494383617
drsbello;2020-07-15 17:44;1;2;"KS: Most searchers alternate between search and exploration so they built a tool to facilitate this behavior # ISMB2020 # BioOnt2020pic.twitter.com/iT1uSXhl7q";;;# #;"1283517865543577601";https://twitter.com/drsbello/status/1283517865543577601
kozo2;2020-07-15 17:34;0;0;"# ISMB2020 # biovis Metabopolis: scalable network layout for biological pathway diagrams in urban map style https://rdcu.be/b5Dxm excellent work ...";;;# #;"1283515278043697152";https://twitter.com/kozo2/status/1283515278043697152
GersteinLab;2020-07-15 17:31;2;1;"@ hagentilgner with the best diagram to explain the motivation behind ScISOr-Seq experiments at # hitseq2020 # ISMB2020. Go check it out the video later if you miss the talk";;@;# #;"1283514622377701379";https://twitter.com/GersteinLab/status/1283514622377701379
svheeringen;2020-07-15 17:29;1;3;"@ dana_peer presents CellRank to uncover cellular dynamics based on scRNA-seq data with RNA velocity annotation, # RegSys2020 # ISMB2020 http://cellrank.org";;@;# #;"1283514016535633921";https://twitter.com/svheeringen/status/1283514016535633921
Magdoll;2020-07-15 17:21;1;7;". @ hagentilgner giving a tour de force on long read for full-length transcript sequencing at # ISMB2020 keynote!";;@;#;"1283511947577548801";https://twitter.com/Magdoll/status/1283511947577548801
drsbello;2020-07-15 17:19;2;4;"Karin Verspoor: How to make text mining tools more useful to users? Search is getting smarter but this is just the staring point. # ISMB2020 # BioOnt2020pic.twitter.com/sYkRRN2sGr";;;# #;"1283511481594712068";https://twitter.com/drsbello/status/1283511481594712068
BigDataBiology;2020-07-15 17:15;1;5;"If you're at # ISMB2020, we'll have two back-to-back presentations in the # Microbiome COSI starting in 30 minutes... 1. Our AMP prediction tool macrel 2. Our ongoing work on predicting smORFs (short ORFs) on prokaryotes";;;# #;"1283510408876359681";https://twitter.com/BigDataBiology/status/1283510408876359681
mmarchin;2020-07-15 17:11;0;1;"I wonder how many hours of video content there actually are at # ISMB2020? And I wonder which person in the world will watch the most...";;;#;"1283509599463788547";https://twitter.com/mmarchin/status/1283509599463788547
lubianat;2020-07-15 17:08;0;3;"Amazing informal bio presentation of @ karinv by @ nqueralt at # ISMB2020. She is presenting COVID-SEE, a Scientific Evidence Explorer (which looks really cool) at the @ bioontologies keynote.";;@ @ @;#;"1283508848528175104";https://twitter.com/lubianat/status/1283508848528175104
beagj;2020-07-15 17:06;0;2;"Finally, the machine learning session on # Microbiome COSI I was expecting for! Ready to enjoy and learn # ISMB2020";;;# #;"1283508255612952577";https://twitter.com/beagj/status/1283508255612952577
EliDraizen;2020-07-15 17:06;0;4;"Thank you everyone who attended my talk at 3DSig # ISMB2020! If you want to learn about Deep Learning of Protein Structural Classes and a potential new structural classification level we call an ‘Urfold,’ you can find my slides online: https://doi.org/10.5281/zenodo.3909755 … @ seemura @ pebourne";;@ @;#;"1283508223530668032";https://twitter.com/EliDraizen/status/1283508223530668032
mahonylab;2020-07-15 17:04;0;9;"Really excited for our 3rd keynote: @ dana_peer : A single cell lens into regulatory inference # RegSys2020 # ISMB2020";;@;# #;"1283507812912500736";https://twitter.com/mahonylab/status/1283507812912500736
ISCB_RegSys;2020-07-15 17:02;1;12;". @ dana_peer giving the last keynote of the day for # RegSys2020 and taking us into single-cells - join us now on the RegSys channel! # ISMB2020";;@;# #;"1283507287831781381";https://twitter.com/ISCB_RegSys/status/1283507287831781381
