username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
yoyehudi;2019-07-25 05:37;7;12;". @ matkuzak shares the @ ELIXIREurope software development best practices working group. This speaks to my heart - scientific software *needs* to be open, examinable, available for others to use. # ISMBECCB # ISMBECCB2019 # bosc2019 pic.twitter.com/7S8PIdjZfK";;@ @;# # #;"1154324893963554818";https://twitter.com/yoyehudi/status/1154324893963554818
GigaScience;2019-07-25 05:37;1;3;"Next up is @ matkuzak on the efforts of the @ ELIXIREurope software development best practices working group. Pushing great stuff like # opensource & transparency # BOSC2019 # ISMB2019 # ISMBECCBpic.twitter.com/l5PfQ5jQ0P";;@ @;# # # #;"1154324760643428353";https://twitter.com/GigaScience/status/1154324760643428353
soilandreyes;2019-07-25 05:35;1;5;"One CollaborationFest idea by @ biocrusoe, add emojis/colours to CWL Viewer depending on task annotation like in @ mstrazar07 poster for http://singlecell.biolab.si # BOSC2019 pic.twitter.com/xFrUXMqmAW";;@ @;#;"1154324240994316289";https://twitter.com/soilandreyes/status/1154324240994316289
morgantaschuk;2019-07-25 05:34;3;2;"Mateusz Kuzak @ matkuzak ELIXIR Europe on the Road to Sustainable Research Software # BOSC2019 # ISMBECCB (thread)";;@;# #;"1154324088141352960";https://twitter.com/morgantaschuk/status/1154324088141352960
morgantaschuk;2019-07-25 05:32;1;0;"SCG Beyond ELIXIR-EXCELERATE funding, looking for co-production model where communities get involved in any of the three already mentioned levels. being considered by EC Joint Research Center as a benchmarking platform, will also host upcoming @ DR_E_A_M DREAM challenges # BOSC2019";;@;#;"1154323643792539650";https://twitter.com/morgantaschuk/status/1154323643792539650
GigaScience;2019-07-25 05:32;0;1;"Top level in @ OpenEBench is full benchmarking & archiving of workflows. Interesting to see myExperiment & @ researchobject highlighted here # BOSC2019 # ISMBECCB # ISMB2019pic.twitter.com/aJDWYC09vX";;@ @;# # #;"1154323613836861448";https://twitter.com/GigaScience/status/1154323613836861448
GigaScience;2019-07-25 05:30;1;2;"Next level of @ OpenEBench is the metrics workflow - utilising @ Docker & nextflow. For an example see http://openebench.bsc.es/vre # BOSC2019 # ISMB2019 # ISMBECCBpic.twitter.com/7bnSRrGclQ";;@ @;# # #;"1154322974771752962";https://twitter.com/GigaScience/status/1154322974771752962
morgantaschuk;2019-07-25 05:30;2;1;"SCG. OpenEBench uses @ docker containers and @ nextflowio to visualize and compare benchmarks contributed from the community. https://openebench.bsc.es/vre # BOSC2019";;@ @;#;"1154322966555111424";https://twitter.com/morgantaschuk/status/1154322966555111424
morgantaschuk;2019-07-25 05:29;0;0;"SCG. Level 3 is best because you don’t need access to data, still get benchmarks in a very independent way. # BOSC2019";;;#;"1154322750540013568";https://twitter.com/morgantaschuk/status/1154322750540013568
yoyehudi;2019-07-25 05:27;6;10;"Something that bothers me a lot when using FAIR in software: "Accessibility" is an overloaded term, and for a long time has meant how easy it is for people to access software- e.g. if you're colourblind, use a screenreader, etc. I fear we're obscuring an important term. # BOSC2019";;;#;"1154322376114495488";https://twitter.com/yoyehudi/status/1154322376114495488
morgantaschuk;2019-07-25 05:27;0;0;"SCG Levels of OpenEBench: 1. accessing already generated and visualize, 2. compute the benchmarks at your own institution, send data to OpenEBench, visualize with level 1. 3. Submit container and OpenEBench runs it for you. # BOSC2019";;;#;"1154322290177433601";https://twitter.com/morgantaschuk/status/1154322290177433601
GigaScience;2019-07-25 05:27;0;0;". @ OpenEBench supports a great selection of community-led benchmarks inc. TCGA, CAMEO, GMI, CAID and working to DREAM challenges. # BOSC2019 # ISMBECCB # ISMB2019pic.twitter.com/lvBIopjO5W";;@;# # #;"1154322182320865281";https://twitter.com/GigaScience/status/1154322182320865281
MalvikaSharan;2019-07-25 05:26;4;10;"We started the dedicated # OpenScience session at # bosc2019. Salva is presenting @ OpenEBench @ ELIXIREurope. It’s a community led scientific benchmark which has been developed by a combined knowledge gained by another community efforts such a # CASP # CAMDA # CAFA # DREAM challenges.pic.twitter.com/y66xjMN09d";;@ @;# # # # # #;"1154322015953833984";https://twitter.com/MalvikaSharan/status/1154322015953833984
tsonika;2019-07-25 05:25;2;7;"Great to catch up with the wonderful @ OBF_BOSC team. # bosc2019 # ISMBECCB # ISMBECCB2019 # Baselpic.twitter.com/uDYWoiN89f";;@;# # # #;"1154321877583704065";https://twitter.com/tsonika/status/1154321877583704065
yoyehudi;2019-07-25 05:24;4;13;"The benchmarking in question? Applying FAIR to software. OpenEBench helps to measure metrics such as publications, versioning, git repo, etc. Most software is Findable, but we struggle more with the AIR parts of FAIR. # ISMBECCB # ISMBECCB2019 # BOSC2019 pic.twitter.com/viruVvyCB2";;;# # #;"1154321476952231936";https://twitter.com/yoyehudi/status/1154321476952231936
GigaScience;2019-07-25 05:23;0;2;"Interesting to hear from Salvador about efforts to expand the FAIR principles to software and even FAIRsoft metrics (there are papers coming together on this... ) # BOSC2019 # ISMB2019 # ISMBECCBpic.twitter.com/z5RRYSH5MA";;;# # #;"1154321172458352640";https://twitter.com/GigaScience/status/1154321172458352640
morgantaschuk;2019-07-25 05:22;1;0;"SCG OpenEBench. Technical monitoring whether services are currently available. Information on citations for each service. FAIRsoft: Applies FAIR principles to software. Capturing information from different sources, presenting software as FAIR, rate software FAIRness # BOSC2019";;;#;"1154321117097734144";https://twitter.com/morgantaschuk/status/1154321117097734144
morgantaschuk;2019-07-25 05:21;0;0;"SCG Slide from keynote yesterday. Benchmarking is often done by the tool author to show they’re better than competitors but break down when running into real world data. # BOSC2019";;;#;"1154320657146109952";https://twitter.com/morgantaschuk/status/1154320657146109952
yoyehudi;2019-07-25 05:20;2;5;". @ sj_capella talks about benchmarking, and reminds us that benchmarks can't be reduced to a single metric - instead it's better to choose a number of relevant metrics, because different aspects will matter to different people... # ismbeccb # ISMBECCB2019 # bosc2019 pic.twitter.com/JWDc4uNxoK";;@;# # #;"1154320563118182401";https://twitter.com/yoyehudi/status/1154320563118182401
soilandreyes;2019-07-25 05:20;2;1;"Now @ sj_capella on @ BSC_CNS @ ELIXIREurope OpenEBench benchmarking. See preprint https://doi.org/10.1101/181677 # BOSC2019 pic.twitter.com/KMqWEi0nMj";;@ @ @;#;"1154320523842719745";https://twitter.com/soilandreyes/status/1154320523842719745
GigaScience;2019-07-25 05:19;0;0;"Its the # openscience track at # bosc2019, Salvador Capella-Guitierrez telling us about the @ ELIXIREurope benchmarking platform: @ OpenEBench. Not reinventing the wheel, builds on the many CA efforts, integrates with ELIXIR Tools platforms & data # ISMBECCB # ISMB2019pic.twitter.com/Z7dvLwH3fo";;@ @;# # # #;"1154320249484955648";https://twitter.com/GigaScience/status/1154320249484955648
OBF_BOSC;2019-07-25 05:18;0;6;"Happily the # BOSC2019 and # CoFest sponsors have between them been even more generous than that! Thank you @ awscloud @ googlecloud @ eLifeInnovation @ PLOSCompBiol @ TheHyveNL @ GigaScience @ knime @ SoftwareSavedhttps://twitter.com/JasonWilliamsNY/status/1154317317112827904 …";;@ @ @ @ @ @ @ @;# #;"1154320056467304448";https://twitter.com/OBF_BOSC/status/1154320056467304448
morgantaschuk;2019-07-25 05:18;0;0;"SCG different users have different needs to evaluate technically and scientifically the performance of bioinformatics tools, servers, and workflows. Understanding benchmarking efforts. “We are not doing anything from scratch”. Looking at what’s been done before. # BOSC2019";;;#;"1154319927374991360";https://twitter.com/morgantaschuk/status/1154319927374991360
morgantaschuk;2019-07-25 05:16;1;0;"Salvador Capella-Gutiérrez. @ sj_capella OpenEBench. The ELIXIR platform for benchmarking. # BOSC2019 # ISMBECCB (thread)";;@;# #;"1154319561757474818";https://twitter.com/morgantaschuk/status/1154319561757474818
raonyguimaraes;2019-07-25 05:08;0;3;"Here are the images I made from talks and posters at BOSC2019 # BOSC2019 # ISMB2019 # ISMBECCB2019pic.twitter.com/slkN9KgIQ7";;;# # #;"1154317374235041793";https://twitter.com/raonyguimaraes/status/1154317374235041793
JasonWilliamsNY;2019-07-25 05:07;1;3;"I think # bosc2019 is at least a $5000 community.";;;#;"1154317317112827904";https://twitter.com/JasonWilliamsNY/status/1154317317112827904
OBF_BOSC;2019-07-25 04:58;1;2;"Note that while slides and posters uploaded to @ F1000Research via the # BOSC2019 collection go public immediately, there is a delay for manual curation before they are added to our collections page https://f1000research.com/collections/BOSC …";;@;#;"1154314882751369216";https://twitter.com/OBF_BOSC/status/1154314882751369216
OBF_BOSC;2019-07-25 04:55;2;1;"We’ve added links to the # BOSC2019 poster and slide collections on @ F1000Research from our schedule https://www.open-bio.org/events/bosc/schedule/ … - we encourage our presenters to upload their presentations there, along with their peer-reviewed abstract in the description";;@;#;"1154314250174763008";https://twitter.com/OBF_BOSC/status/1154314250174763008
monimunozto;2019-07-25 04:55;6;12;"Thanks, Harry! We're on our way! Currently, @ MonarchInit hosts ~16K curated phenotypes attributed to human genes, combining data across model organisms + human data. # uPheno (unified cross-species phenotype ontology) includes ~43K phenotypes. # BOSC2019 # ISMBECCB19pic.twitter.com/atCim9oRLt";;@;# # #;"1154314129097838592";https://twitter.com/monimunozto/status/1154314129097838592
morgantaschuk;2019-07-25 04:53;0;2;"NT More future! on demand Rstudio cluster using Kubernets for container orchestration, parallel computation with RedisParam soon to be BiocParallel. k8sredis demo video: http://bit.ly/bioc-k8sredis-demo … demonstrates http://github.com/Bioconductor/k8sredis … # BOSC2019";;;#;"1154313674330443777";https://twitter.com/morgantaschuk/status/1154313674330443777
morgantaschuk;2019-07-25 04:52;0;0;"NT Also have singularity images of the same thing on Singularity Hub. Advantages is that it works better on HPC environments, launch and run parallel jobs with Singularity. # BOSC2019";;;#;"1154313553345748992";https://twitter.com/morgantaschuk/status/1154313553345748992
pjacock;2019-07-25 04:51;4;8;"Just posted the @ Biopython Project Update 2019 slides to the # BOSC2019 collection on F1000 https://f1000research.com/slides/8-1184 - a lighting talk at # ISMBECCB in Basel, Thursday 25 July 2019";;@;# #;"1154313328640102400";https://twitter.com/pjacock/status/1154313328640102400
yoyehudi;2019-07-25 04:51;0;1;"If you don't love Docker but do love singularity, there are images available to you, too! # ISMBECCB2019 # ISMBECCB # bosc2019 pic.twitter.com/HF8If5MoNx";;;# # #;"1154313109730992128";https://twitter.com/yoyehudi/status/1154313109730992128
TBreports;2019-07-25 04:50;1;3;"@ morgantaschuk, @ OBF_BOSC and @ yoyehudi were the most active users of # BOSC2019 Detailed Twitter report by @ TweetBinder:https://www.tweetbinder.com/report/advanced/en/b199a8de/rankings …";;@ @ @ @;#;"1154312976196878342";https://twitter.com/TBreports/status/1154312976196878342
TBreports;2019-07-25 04:50;0;2;"# BOSC2019 has received 1,053 tweets from 196 users generating 331,419 potential impressions. Stats by @ TweetBinder: https://www.tweetbinder.com/report/advanced/en/b199a8de …";;@;#;"1154312897440493569";https://twitter.com/TBreports/status/1154312897440493569
morgantaschuk;2019-07-25 04:49;0;0;"NT New: install binary packages: faster installation of packages. Detect dependencies and install, detect version of package for the R and Bioconductor version. Localizing is the new installing = d/l the pre-compiled binary from a bucket. # BOSC2019";;;#;"1154312655110332416";https://twitter.com/morgantaschuk/status/1154312655110332416
soilandreyes;2019-07-25 04:48;1;2;"So the idea by @ LeviWaldron1 was to make a container image that includes all system dependencies needed by every bioconductor package - but NOT the @ Bioconductor packages themselves which can then be installed individually without needing additional system changes. # BOSC2019 pic.twitter.com/ffUzTgC7uK";;@ @;#;"1154312553776001024";https://twitter.com/soilandreyes/status/1154312553776001024
morgantaschuk;2019-07-25 04:48;0;1;"NT Now: Bioconductor has a build machine for each platform (Windows, Mac, Linux), run during the night and build every package. Now have bioconductor_full. No packages installed but every system dependency available (1700 possible). # BOSC2019";;;#;"1154312518925463552";https://twitter.com/morgantaschuk/status/1154312518925463552
yoyehudi;2019-07-25 04:47;0;1;"Neat - @ bioconductor builds all packages every night on OSX, Windows, and Mac. There's an image of the build machine available too, to help people test - especially handy if there's a mysterious, frustrating failure! # ISMBECCB2019 # ISMBECCB # bosc2019 pic.twitter.com/HGKTPJLnRH";;@;# # #;"1154312302159638528";https://twitter.com/yoyehudi/status/1154312302159638528
morgantaschuk;2019-07-25 04:46;0;0;"NT Advantages: avoid installing system dependencies, stored on Docker Hub. Disadvantages: system dependencies for other packages missing, fixed set of packages, not how Bioconductor is usually used. Still provided and useful for some, community maintained # BOSC2019";;;#;"1154311875431141376";https://twitter.com/morgantaschuk/status/1154311875431141376
morgantaschuk;2019-07-25 04:45;0;0;"NT History of Docker in Bioconductor, since 2015. Each package depends on other bioconductor packages, has system dependencies. Have a select set of package in each image: base2, core2, protmetcore2, metabolomics2, cytometry2 # BOSC2019";;;#;"1154311806011301888";https://twitter.com/morgantaschuk/status/1154311806011301888
DockstoreOrg;2019-07-25 04:45;7;9;"Slides for the talk we just gave at # BOSC2019 are available at https://docs.google.com/presentation/d/1lj1anMuIaz6G1DDnF6YwbDp3yx6xUpKTsYRrmmqQar0/edit?usp=sharing …";;;#;"1154311773908099072";https://twitter.com/DockstoreOrg/status/1154311773908099072
yoyehudi;2019-07-25 04:45;0;0;"Containerised @ bioconductor can have drawbacks- they don't always have *all* the system dependencies needed if you install additional packages, for example. # ISMBECCB2019 # ISMBECCB # bosc2019 pic.twitter.com/O7DsOp8qvG";;@;# # #;"1154311772620427264";https://twitter.com/yoyehudi/status/1154311772620427264
harry_caufield;2019-07-25 04:44;0;1;"Nitesh Turaga talks about @ Bioconductor and how it handles containers. Really crucial to avoiding tricky dependency issues, but they go beyond that to provide different "flavors" of Bioconductor as Docker containers. # ISMBECCB2019 # BOSC2019";;@;# #;"1154311460811694082";https://twitter.com/harry_caufield/status/1154311460811694082
yoyehudi;2019-07-25 04:43;1;4;"Nitesh Turaga talks about using @ Bioconductor with containers. Why use containers? Easier dependency installation. There's also a nice range of images depending on your needs, from simpler core/base images to specific domain flavours. # ISMBECCB2019 # ISMBECCB # bosc2019 pic.twitter.com/NOiMAdPvQX";;@;# # #;"1154311269664677888";https://twitter.com/yoyehudi/status/1154311269664677888
morgantaschuk;2019-07-25 04:43;0;2;"NT Slides up at http://bit.ly/bioc-bosc2019 # BOSC2019";;;#;"1154311166778363904";https://twitter.com/morgantaschuk/status/1154311166778363904
morgantaschuk;2019-07-25 04:40;7;7;"Nitesh Turaga. @ niteshturaga Bioconductor with Containers: Past, Present, and Future # BOSC2019 # ISMBECCB (thread)";;@;# #;"1154310435425980416";https://twitter.com/morgantaschuk/status/1154310435425980416
morgantaschuk;2019-07-25 04:38;0;0;"LC @ Dockstore release 1.7.0 upcoming in August. # BOSC2019";;@;#;"1154309871157878784";https://twitter.com/morgantaschuk/status/1154309871157878784
morgantaschuk;2019-07-25 04:37;0;0;"LC Highlighted Community Content: @GA4GAH @ DR_E_A_M workflow testbed. Dockstore will also be the official workflow provider for Commons Alliance. # BOSC2019";;@GA4GAH @;#;"1154309791906455552";https://twitter.com/morgantaschuk/status/1154309791906455552
morgantaschuk;2019-07-25 04:36;0;0;"LC Usability improvements: labels for searchability, metadata and markdown display for authorship, contact info, versioning. Search interface improved. More documentation and tutorials. # BOSC2019";;;#;"1154309549215670272";https://twitter.com/morgantaschuk/status/1154309549215670272
morgantaschuk;2019-07-25 04:36;0;0;"LC Organizations and collections. Organizations = place for groups, labs to showcase projects and collborate. Collections = playlist of workflows recommended by organizations. # BOSC2019";;;#;"1154309490067628033";https://twitter.com/morgantaschuk/status/1154309490067628033
morgantaschuk;2019-07-25 04:36;0;1;"LC Can launch analysis in Dockstore too. CLI available, supports DRS file provisioning, WES beta support, locally run on Cromwell and cwltool. # BOSC2019";;;#;"1154309431796088833";https://twitter.com/morgantaschuk/status/1154309431796088833
harry_caufield;2019-07-25 04:36;0;1;"Louise Cabansay provides an update on @ DockstoreOrg - not just workflows, but now an interface improvement showing what environments the workflows run in. Lots of other features and modes of integration too. # ISMBECCB2019 # BOSC2019";;@;# #;"1154309378742345728";https://twitter.com/harry_caufield/status/1154309378742345728
yoyehudi;2019-07-25 04:36;2;2;"Nice to see usability improvements as a named item in a talk. So important, too often overlooked! Improvements for @ DockstoreOrg include better searching, metadata, docs. # ISMBECCB # ISMBECCB2019 # BOSC2019 pic.twitter.com/D2wtBovrye";;@;# # #;"1154309371008102400";https://twitter.com/yoyehudi/status/1154309371008102400
morgantaschuk;2019-07-25 04:36;1;0;"LC Containers: Docker. Descriptor language support: CWL, WDL, @ nextflowio. Have visualizations of different workflow languages,built in, also e.g. http://view.commonwl.org for CWL. # BOSC2019";;@;#;"1154309366050414592";https://twitter.com/morgantaschuk/status/1154309366050414592
pjacock;2019-07-25 04:35;0;2;"Nice - do you want to the slides up on F1000 too? You can paste in the reviewed abstract text too https://f1000research.com/collections/bosc … # BOSC2019";;;#;"1154309255262085120";https://twitter.com/pjacock/status/1154309255262085120
soilandreyes;2019-07-25 04:33;3;5;"Visualization in @ DockstoreOrg done through our http://view.commonwl.org for @ commonwl workflows. # BOSC2019 pic.twitter.com/pd46GPg8pR";;@ @;#;"1154308677849047040";https://twitter.com/soilandreyes/status/1154308677849047040
yoyehudi;2019-07-25 04:32;5;3;"Nice summary slide of ways to register your tool / workflow on @ DockstoreOrg. Dockstore supports several workflow definition languages - WDL, @ commonwl, and @ nextflowio. # ISMBECCB2019 # ISMBECCB # BOSC2019 pic.twitter.com/wOOOvP4L4f";;@ @ @;# # #;"1154308550153424897";https://twitter.com/yoyehudi/status/1154308550153424897
soilandreyes;2019-07-25 04:31;2;0;"The # Dockstore registration can be done from underlying workflow repository in Github, GitLab, BitBucket, @ quay.io or separately with a Google account. # BOSC2019 pic.twitter.com/FL2G7hRoQ7";;@;# #;"1154308130366480385";https://twitter.com/soilandreyes/status/1154308130366480385
morgantaschuk;2019-07-25 04:31;0;0;"LC. Dockstore as a registry. Searchable and centralized, can link accounts & externally host in Github, Bitbucket, http://Quay.io , Docker Hub or use direct hosting for workflows. Recommend http://Quay.io b/c Dockstore detects changes. # BOSC2019";;;#;"1154308069763010562";https://twitter.com/morgantaschuk/status/1154308069763010562
morgantaschuk;2019-07-25 04:29;0;0;"LC. Tool = container + descriptor. Workflow= Tool + descriptor. Descriptors are the workflow languages used to describe how to run your tool or workflow/pipeline. tools/containers, steps and when, io/params, compute requirements, metadata. # BOSC2019";;;#;"1154307553414778880";https://twitter.com/morgantaschuk/status/1154307553414778880
morgantaschuk;2019-07-25 04:27;0;0;"LC Although Dockstore is TRS API, goes beyond TRS to add functionality specific for Dockstore. Also has a TRS validator for people who want to implement their own TRS repositories. # BOSC2019";;;#;"1154307225931997189";https://twitter.com/morgantaschuk/status/1154307225931997189
morgantaschuk;2019-07-25 04:25;0;0;"LC. @ GA4GH cloud work stream APIs used extensively. Includes: Tool Registry Service (TRS), Workflow Execution Schema (WES), Data Repository Schema (DRS). Workflows in CWL, WDL, Nextflow. # BOSC2019";;@;#;"1154306788122124288";https://twitter.com/morgantaschuk/status/1154306788122124288
yoyehudi;2019-07-25 04:23;3;4;"Louise Cabansay presents Dockstore: a platform for Socket based scientific tools and workflows. Originally built by a large consortium, they realised it could be useful for the rest of the research world, so they open-sourced it. # ISMBECCB # ISMBECCB2019 # bosc2019 pic.twitter.com/HoF8rTvkcR";;;# # #;"1154306216493010944";https://twitter.com/yoyehudi/status/1154306216493010944
morgantaschuk;2019-07-25 04:23;0;0;"LC Originally motivated by Pan-Cancer analysis of whole genomes (PCAWG) by @ icgc_news, 5800 whole genomes, 2800 donors, 8 sites, 14 cloud environments. Workflows developed were useful for the community to reuse -> Dockstore # BOSC2019";;@;#;"1154306074847174656";https://twitter.com/morgantaschuk/status/1154306074847174656
morgantaschuk;2019-07-25 04:21;1;1;"LC. @ Dockstore for sharing scientific tools and workflows, registry of @ docker based workflows. Portable, interoperable, reproducible. Released 1.6.0 (last presented 1.2.5). http://github.com/dockstore/dockstore …, website http://dockstore.org # BOSC2019";;@ @;#;"1154305634189422592";https://twitter.com/morgantaschuk/status/1154305634189422592
soilandreyes;2019-07-25 04:19;0;1;"Next at # BOSC2019 Louise Cabansay tells us about @ DockstoreOrgpic.twitter.com/ej7Au3rFfZ";;@;#;"1154305173789057024";https://twitter.com/soilandreyes/status/1154305173789057024
morgantaschuk;2019-07-25 04:19;1;2;"Louise Cabansay. Dockstore: Enhancing a community platform for sharing cloud-agnostic research tools. # BOSC2019 # ISMBECCB (thread)";;;# #;"1154305172828540929";https://twitter.com/morgantaschuk/status/1154305172828540929
pjacock;2019-07-25 03:32;4;7;"EU GDPR makes an appearance at # BOSC2019 - was this on anyone’s conference bingo card? Pinar Alpert’s DAISY https://github.com/elixir-luxembourg/daisy … talk touches on similar ground to data licensing problems in aggregation Seth Carbon talked about yesterday, but human data specific";;;#;"1154293438290042882";https://twitter.com/pjacock/status/1154293438290042882
morgantaschuk;2019-07-25 03:32;3;1;"PA DAISY is a bunch of web forms that pin you to provide GDPR data, tracks storage and uses @ GA4GH. Available: http://github.com/elixir-luxembourg/daisy … # BOSC2019";;@;#;"1154293245544935424";https://twitter.com/morgantaschuk/status/1154293245544935424
harry_caufield;2019-07-25 03:31;0;1;"Pinar Alper ( @ pinar_alper) - DAISY tool helps in dealing with GDPR data mapping questions like "what data do you have? Who gets it? What does it contain?" # BOSC2019 # ISMBECCB2019";;@;# #;"1154293114951127041";https://twitter.com/harry_caufield/status/1154293114951127041
morgantaschuk;2019-07-25 03:30;0;0;"PA Do you know what data you have in the institute/lab/project? it’s a difficult exercise with or without a tool. Requires multiple parties (IT, legal, researchers), no one sources knows everything. Generic, process-oriented approach does not fit research # BOSC2019";;;#;"1154292865926914048";https://twitter.com/morgantaschuk/status/1154292865926914048
morgantaschuk;2019-07-25 03:29;2;0;"PA On GDPR audit: what data do you have? what is the legal ground for having it? (e.g. consent) how are you protecting it? Can have a CoC, securely, etc. # BOSC2019";;;#;"1154292660800315392";https://twitter.com/morgantaschuk/status/1154292660800315392
soilandreyes;2019-07-25 03:27;0;2;"Now at # BOSC2019 @ pinar_alper about GDPR implications in biomedical research";;@;#;"1154291966299037699";https://twitter.com/soilandreyes/status/1154291966299037699
morgantaschuk;2019-07-25 03:26;2;1;"Pinar Alper. DAISY: a tool for the accountability of Biomedical Research Data under the GDPR # BOSC2019 # ISMBECCB (thread)";;;# #;"1154291784253661185";https://twitter.com/morgantaschuk/status/1154291784253661185
morgantaschuk;2019-07-25 03:26;0;2;"MMT Tools developed by them: Exomiser, PhenoPackets, Human Phenotype ontology, Mondo. See more at http://MonarchInitiative.org # BOSC2019";;;#;"1154291732131065856";https://twitter.com/morgantaschuk/status/1154291732131065856
morgantaschuk;2019-07-25 03:25;0;3;"MMT Harmonizing diseases, phenotypes, anatomy, and genotypes. 91% of our 2.2 mill G2P associates require integrating two or more data sources, ontologies, integrate knowledge graph with BioLink API. # BOSC2019";;;#;"1154291648299503617";https://twitter.com/morgantaschuk/status/1154291648299503617
pjacock;2019-07-25 03:25;4;7;"Saw this figure on @ monimunozto’s poster at # BOSC2019, now she’s talked us through it - using data other model organisms like flys or nematodes to map phenotype annotation to human genes pic.twitter.com/x1tF1AdwRI";;@;#;"1154291592162947072";https://twitter.com/pjacock/status/1154291592162947072
marc_rr;2019-07-25 03:24;6;2;"Presenting @ MonarchInit , @ monimunozto: 18% of human genes have phenotypic annotation, increases to 65% if you integrate model organism information # ISMBECCB # BOSC2019";;@ @;# #;"1154291389708025857";https://twitter.com/marc_rr/status/1154291389708025857
harry_caufield;2019-07-25 03:23;4;9;"Monica Munoz-Torres - Monarch Initiative ( @ MonarchInit) has collected ~50,000 phenotype annotations for human coding genes. Goal is to harmonize diverse phenotype, genotype, and disease data # BOSC2019 # ISMBECCB2019";;@;# #;"1154291144462884865";https://twitter.com/harry_caufield/status/1154291144462884865
morgantaschuk;2019-07-25 03:23;0;2;". @ MonarchInit : a consortium to close the gap between basic and applied research. Connect genomics and molecular modelling and medical imaging. Learn different things from ++ species, the more information we have the better coverage they have for human coding genes # BOSC2019";;@;#;"1154290974979448838";https://twitter.com/morgantaschuk/status/1154290974979448838
morgantaschuk;2019-07-25 03:19;2;7;"Monica C Munoz-Torres. @ monimunozto The Monarch Initiative: Closing the knowledge gap with semantics-based tools # BOSC2019 # ISMBECCB (thread)";;@;# #;"1154290152312909824";https://twitter.com/morgantaschuk/status/1154290152312909824
pjacock;2019-07-25 03:18;1;2;"https://github.com/bioconductor/VariantExperiment … extends SummarizedExperiment object with lazy loading assay & annotation data (eg HDF5 backend), important for reducing memory usage as R tends to load everything into RAM - Qian Liu at # BOSC2019 https://github.com/bioconductor/VariantExperiment … https://twitter.com/morgantaschuk/status/1154288147154518016 …pic.twitter.com/qhc1QS3fx9";;;#;"1154289698090692608";https://twitter.com/pjacock/status/1154289698090692608
morgantaschuk;2019-07-25 03:17;0;0;"QL SQLDataFrame is similar http://bioconductor.org/packages/SQLDataFrame …. DataFrame-like interface, lazy representation of DB tables # BOSC2019";;;#;"1154289469647929344";https://twitter.com/morgantaschuk/status/1154289469647929344
morgantaschuk;2019-07-25 03:16;0;0;"QL VariantExperiment can be used for GWAS, RNAseq, single cell seq, Column data is samples, features are in rows, also associated with metadata to describe experiment. Can directly convert VCF file into VE, no need to worry about the “lazy”. # BOSC2019";;;#;"1154289390149087232";https://twitter.com/morgantaschuk/status/1154289390149087232
harry_caufield;2019-07-25 03:16;2;1;"Qian Liu from the Roswell Park Comprehensive Cancer Center has created data containers and converters in @ Bioconductor to deal with the memory limits frequently encountered with large data in genomics # BOSC2019 # ISMBECCB2019";;@;# #;"1154289251149930496";https://twitter.com/harry_caufield/status/1154289251149930496
morgantaschuk;2019-07-25 03:15;0;0;"QL First: VariantExperiment http://github.com/Bioconductor/VariantExperiment …. Extends SummarizedExperiment, container for lazy assay and annotation data. Usually in R you load everything into data, doesn’t work when data gets very large, “lazy” refers to not having everything in memory. # BOSC2019";;;#;"1154288931837480960";https://twitter.com/morgantaschuk/status/1154288931837480960
morgantaschuk;2019-07-25 03:11;1;0;"Qian Liu. Lazy representation and analysis of very large genomic data resources in R / Bioconductor # BOSC2019 # ISMBECCB (thread)";;;# #;"1154288147154518016";https://twitter.com/morgantaschuk/status/1154288147154518016
morgantaschuk;2019-07-25 03:11;3;3;"TO WF Manager/Computing/Data: uses @ GA4GH WES API. SAPPORO has a web UI for workflow runs. Still work to do adding test cases. Available: http://github.com/suecharo/SAPPORO … # BOSC2019";;@;#;"1154287971232833536";https://twitter.com/morgantaschuk/status/1154287971232833536
harry_caufield;2019-07-25 03:10;0;0;"Hirotaka Suetake and Tazro Ohta have a workflow management system called SAPPORO - has a straightforward UI - check it out here https://github.com/suecharo/SAPPORO … # BOSC2019 # ISMBECCB2019";;;# #;"1154287876030550017";https://twitter.com/harry_caufield/status/1154287876030550017
morgantaschuk;2019-07-25 03:10;1;1;"TO Data security is more important than flexibility, reduce cost of development, reliability of predefined workflows (continuous testing) # BOSC2019";;;#;"1154287801267052544";https://twitter.com/morgantaschuk/status/1154287801267052544
ishwartweets;2019-07-25 03:08;0;1;"So many flavors of RNAseq analysis pipelines/tools @ OBF_BOSC # BOSC2019 # ISMBECCB wrap them up in Tony’s workflow generatorpic.twitter.com/iKD2q9MkzM";;@;# #;"1154287306741813248";https://twitter.com/ishwartweets/status/1154287306741813248
morgantaschuk;2019-07-25 03:08;1;1;"TO. DNA Databank of Japan (EDDBJ) provides JGA, a database for human genotypes and phenotypes (like dbGap or EGA), users wanted an interface that supported secure data handling. # BOSC2019";;;#;"1154287267122491393";https://twitter.com/morgantaschuk/status/1154287267122491393
GigaScience;2019-07-25 03:06;3;1;"@ inutano flash talk on SAPPORO workflow management tool at # BOSC2019 # ISMBECCB2019pic.twitter.com/DhGsmMN5Gh";;@;# #;"1154286695099113472";https://twitter.com/GigaScience/status/1154286695099113472
