user,location,content,time
gibsonkeylie,,RT @danfdeblasio: I’m on a boat. #RECOMB2019 https://t.co/NcnKYbsP2D,2019-05-08 10:24:34
YulongNiu,,RT @traingene: Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Information…,2019-05-08 09:56:48
ztisbest,"Ghent, Belgium",RT @thesteinegger: Protein graphs transitions from disconnected to fully connected by just small changes in the clustering criteria. Talk b…,2019-05-08 08:30:03
Solve_RD,"Tübingen, Deutschland",RT @PeterPnrobinson: Mike Brudno presents a cool new method for ontology based textmining at #RECOMB2019 @hp_ontology https://t.co/pismLLSw…,2019-05-08 07:36:25
burkhard_mstern,"Göttingen, Deutschland",RT @aydoz: Late night k-mer alignment attempts @giuliaguidi @prashn_25 @fenderglass #recomb2019 https://t.co/dsQnmHXKT4,2019-05-08 07:21:09
razoralign,,RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-08 04:54:29
razoralign,,RT @traingene: Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Information…,2019-05-08 04:54:12
razoralign,,RT @madhayhansen: Working towards reference-free transcriptome reconstruction with isONclust. Cool stuff from Kristoffer Sahlin @krsahlin #…,2019-05-08 04:53:55
KiranJavkar,,RT @recomb2019: “The best thing about #recomb2019 is finding other snakemake enthusiasts” @keller__mark @KiranJavkar https://t.co/OPjeVF5TiO,2019-05-08 03:50:47
MInDSatMines,"Golden, CO",RT @recomb2019: Come see Lodewijk Brand’s talk over HIV antiretroviral treatment (ART) cross-resistance tomorrow afternoon! #recomb2019 #Re…,2019-05-08 03:14:13
marvinquiet,,RT @zangcz: Very happy to attend @recomb2019 at my alma mater GWU @GWtweets https://t.co/DskukSM7Ce,2019-05-08 02:58:04
marvinquiet,,RT @recomb2019: @ZhenjiaWang’s favorite thing is the GW hippo! @marvinquiet @HarshitSahay’s loves that #RECOMB2019 is in the DC area so he…,2019-05-08 02:57:42
ZhenjiaWang,,"RT @zangcz: Congratulations @ZhenjiaWang @ShengenShawnHu @marvinquiet Jeffrey Yoo, and Yifan Zhang! 5 posters from my lab accepted for pres…",2019-05-08 02:51:14
ZhenjiaWang,,RT @zangcz: Very happy to attend @recomb2019 at my alma mater GWU @GWtweets https://t.co/DskukSM7Ce,2019-05-08 02:48:39
ZhenjiaWang,,RT @recomb2019: @ZhenjiaWang’s favorite thing is the GW hippo! @marvinquiet @HarshitSahay’s loves that #RECOMB2019 is in the DC area so he…,2019-05-08 02:47:25
maxal6,George Washington University,"RT @recomb2019: Many thanks to our awesome conference designer Chanson Benjamin! This is the face of our awesome graphics on our mugs, bags…",2019-05-08 01:55:40
fuyilei96,"Houston, TX",RT @traingene: Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Information…,2019-05-08 01:53:14
BeccasBugs,"Washington, DC",RT @recomb2019: Scienctist can fun too! #RecombRiverCruise #RECOMB2019 https://t.co/YKqOhQ9xFA,2019-05-08 01:45:40
BeccasBugs,"Washington, DC",RT @recomb2019: “The best thing about #recomb2019 is finding other snakemake enthusiasts” @keller__mark @KiranJavkar https://t.co/OPjeVF5TiO,2019-05-08 01:45:35
BeccasBugs,"Washington, DC",RT @recomb2019: Come see Lodewijk Brand’s talk over HIV antiretroviral treatment (ART) cross-resistance tomorrow afternoon! #recomb2019 #Re…,2019-05-08 01:45:29
BeccasBugs,"Washington, DC",RT @recomb2019: Favorite thing about #RECOMB2019 is “THIS CRUISE!” Cheers! #RecombRiverCruise https://t.co/k5yCYGOHfX,2019-05-08 01:45:23
BeccasBugs,"Washington, DC",RT @recomb2019: “Long reads are cool.” -  @fenderglass’s fun fact about his research! #longreads #RECOMB2019 #RecombRiverCruise https://t.c…,2019-05-08 01:45:02
BeccasBugs,"Washington, DC",RT @recomb2019: “I love everything about Washington DC! The city is amazing!” And “it was really multicultural compared to where I’m at in…,2019-05-08 01:44:32
BeccasBugs,"Washington, DC",RT @recomb2019: John’s favorite thing about #RECOMB2019 is meeting all the new exciting and interesting people on the boat! #RecombRiverCru…,2019-05-08 01:44:10
BeccasBugs,"Washington, DC","RT @recomb2019: Many thanks to our awesome conference designer Chanson Benjamin! This is the face of our awesome graphics on our mugs, bags…",2019-05-08 01:44:05
BeccasBugs,"Washington, DC",RT @danfdeblasio: I’m on a boat. #RECOMB2019 https://t.co/NcnKYbsP2D,2019-05-08 01:42:53
recomb2019,Washing,Many thanks to our awesome conference designer Chanson Benjamin! This is the face of our awesome graphics on our mu… https://t.co/JTo5Di9Q9A,2019-05-08 01:42:30
recomb2019,Washing,John’s favorite thing about #RECOMB2019 is meeting all the new exciting and interesting people on the boat!… https://t.co/CHnUDFH4sI,2019-05-08 01:39:45
recomb2019,Washing,Michael Waterman’s fun fact is that he’s been to all but two RECOMB conferences! #recomb2019 #RecombRiverCruise https://t.co/6OYKaRpoQy,2019-05-08 01:29:38
recomb2019,Washing,We love having @meleshko_da’s  family join us for #RECOMB2019!  #RecombRiverCruise https://t.co/eSakDC7arl,2019-05-08 01:16:41
yenyilin,,RT @hajirasouliha: Missing @calkan_cs and @DavisCompGen and other Cenk’s current and former lab members  #recomb2019 hopefully in #recomb20…,2019-05-08 01:08:36
zangcz,"Charlottesville, VA",RT @recomb2019: @ZhenjiaWang’s favorite thing is the GW hippo! @marvinquiet @HarshitSahay’s loves that #RECOMB2019 is in the DC area so he…,2019-05-08 00:36:19
recomb2019,Washing,“I just love EVERYTHING about #RECOMB2019 and hope to make it next year!” #RecombRiverCruise https://t.co/NLaKlVlI6i,2019-05-08 00:35:48
recomb2019,Washing,@HarshitSahay @AshleyMaeConard and @ttrungq found out that they are all part of the same Bayesian tree through thei… https://t.co/ysvSJ8p00x,2019-05-08 00:32:40
recomb2019,Washing,@ZhenjiaWang’s favorite thing is the GW hippo! @marvinquiet @HarshitSahay’s loves that #RECOMB2019 is in the DC are… https://t.co/WQwLTblKM8,2019-05-08 00:31:07
recomb2019,Washing,@oliverdsnow’s favorite thing about #RECOMB2019 is Eytan Ruppin’s two gripping talks! Bonus fave - Georgetown Cupca… https://t.co/cutFkVya18,2019-05-08 00:24:57
recomb2019,Washing,@danfdeblasio’s favorite thing about #RECOMB2019 is all the great people! #RecombRiverCruise https://t.co/vu0j9wMI9G,2019-05-08 00:22:33
recomb2019,Washing,"Shahab Sarmashghi’s “just skim the genome, you don’t need high coverage. #controversial” #recomb2019… https://t.co/6KDuqCalXC",2019-05-08 00:20:39
mikelove,US,RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-08 00:18:29
recomb2019,Washing,“Long reads are cool.” -  @fenderglass’s fun fact about his research! #longreads #RECOMB2019 #RecombRiverCruise https://t.co/9wCd9LUHU1,2019-05-08 00:18:19
recomb2019,Washing,Favorite thing about #RECOMB2019 is “THIS CRUISE!” Cheers! #RecombRiverCruise https://t.co/k5yCYGOHfX,2019-05-08 00:16:07
recomb2019,Washing,Come see Lodewijk Brand’s talk over HIV antiretroviral treatment (ART) cross-resistance tomorrow afternoon!… https://t.co/tOHwmisCVw,2019-05-08 00:14:09
recomb2019,Washing,"“Favorite thing about #recomb2019 was the keynote talks, especially Rachel Kolodny!” - David #RecombRiverCruise",2019-05-08 00:10:25
keller__mark,,RT @recomb2019: “The best thing about #recomb2019 is finding other snakemake enthusiasts” @keller__mark @KiranJavkar https://t.co/OPjeVF5TiO,2019-05-08 00:07:25
recomb2019,Washing,@JTingjin @Nusrat_epsi say the best things about #RECOMB2019 include well organized and well designed T-shirt &amp; cup… https://t.co/U82moQAHGQ,2019-05-08 00:07:09
recomb2019,Washing,“The best thing about #recomb2019 is finding other snakemake enthusiasts” @keller__mark @KiranJavkar https://t.co/OPjeVF5TiO,2019-05-08 00:04:10
recomb2019,Washing,Scienctist can fun too! #RecombRiverCruise #RECOMB2019 https://t.co/YKqOhQ9xFA,2019-05-08 00:00:16
SuzanneSindi,"Merced, CA",RT @hajirasouliha: CB: last year @illumina produced 10 times more data than Netflix catalog. @cdbustamante #recomb2019,2019-05-07 23:59:20
recomb2019,Washing,Come find @gibsonkeylie and @BeccasBugs and tell us your favorite part about #recomb2019 so far or a tweetable fact… https://t.co/GosL12HQQF,2019-05-07 23:57:54
danfdeblasio,"El Paso, TX",I’m on a boat. #RECOMB2019 https://t.co/NcnKYbsP2D,2019-05-07 23:49:14
EdwardLBraun1,"Gainesville, FL",RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 23:47:05
recomb2019,Washing,10 minutes until we depart! #RecombRiverCruise #RECOMB2019 https://t.co/2Mh2mdLM4M,2019-05-07 22:52:53
pierre_marijon,,RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 22:06:22
AnnaRamisch,"Geneva, Switzerland",RT @johannhawe: Cool: Philipp Benner from @VingronLab presents his hidden Markov model @recomb2019 for identifying genome-wide chromatin st…,2019-05-07 21:32:48
krsahlin,Stockholm,RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 21:08:19
sjackman,"Vancouver, Canada",RT @traingene: Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Information…,2019-05-07 21:06:37
recomb2019,Washing,RT @madhayhansen: Working towards reference-free transcriptome reconstruction with isONclust. Cool stuff from Kristoffer Sahlin @krsahlin #…,2019-05-07 21:05:34
recomb2019,Washing,RT @traingene: Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Information…,2019-05-07 21:05:31
RayanChikhi,,RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 20:57:34
ctitusbrown,"My office is above a waiting room full of puppies. Davis, CA.",RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 20:56:56
nomad421,,RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 20:55:16
nomad421,,RT @madhayhansen: Working towards reference-free transcriptome reconstruction with isONclust. Cool stuff from Kristoffer Sahlin @krsahlin #…,2019-05-07 20:55:03
pashadag,Penn State University,RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 20:49:18
pashadag,Penn State University,RT @krsahlin: Why reference free? Because 1. many genomes do not have a reference assembly 2. some gene families are not well represented i…,2019-05-07 20:47:33
pashadag,Penn State University,RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 20:46:53
madhayhansen,"New York, NY",Working towards reference-free transcriptome reconstruction with isONclust. Cool stuff from Kristoffer Sahlin @krsahlin #recomb2019,2019-05-07 20:41:41
cartalop,"Cambridge, England",RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 20:35:47
nomad421,,RT @traingene: Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Information…,2019-05-07 20:32:06
prashn_25,"Berkeley, CA",RT @aydoz: Late night k-mer alignment attempts @giuliaguidi @prashn_25 @fenderglass #recomb2019 https://t.co/dsQnmHXKT4,2019-05-07 20:28:53
prashn_25,"Berkeley, CA",RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 20:28:46
raunakms,"San Francisco, USA",RT @hajirasouliha: Missing @calkan_cs and @DavisCompGen and other Cenk’s current and former lab members  #recomb2019 hopefully in #recomb20…,2019-05-07 20:21:45
b_niranjan,,RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 20:19:32
dcdanko,"Manhattan, NY",RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 20:14:10
traingene,"Houston, TX",Fatemah Almodaresi just gave great talk on: “An Efficient and Scalable Representation of High-Dimensional Color Inf… https://t.co/uCABFWuEE8,2019-05-07 20:10:10
calkan_cs,http://instagram.com/calkan_cs,RT @hajirasouliha: Missing @calkan_cs and @DavisCompGen and other Cenk’s current and former lab members  #recomb2019 hopefully in #recomb20…,2019-05-07 20:09:18
recomb2019,Washing,RT @krsahlin: Why reference free? Because 1. many genomes do not have a reference assembly 2. some gene families are not well represented i…,2019-05-07 20:07:30
recomb2019,Washing,RT @krsahlin: I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 sequencing trac…,2019-05-07 20:07:13
recomb2019,Washing,RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 20:06:59
hajirasouliha,"New York, USA",RT @nomad421: Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at #RECOMB2019 (work…,2019-05-07 20:04:37
nomad421,,Fatemeh (@fataltes) presenting our work on compressing color information in the colored de Bruijn Graph at… https://t.co/uQLG8m4gwK,2019-05-07 19:51:52
krsahlin,Stockholm,Why reference free? Because 1. many genomes do not have a reference assembly 2. some gene families are not well rep… https://t.co/LKxtuRbeet,2019-05-07 19:31:14
krsahlin,Stockholm,I will be giving a talk about clustering long transcriptomic reads into gene families in the next #recomb2019 seque… https://t.co/homVbgxRit,2019-05-07 19:31:13
nomad421,,RT @jmuiuc: Yang Yang in my group did fantastic job presenting her paper at #RECOMB2019. I’m immensely proud of her work! @CMUCompBio @reco…,2019-05-07 19:31:13
CellSystemsCP,"Cambridge, MA",RT @jmuiuc: Yang Yang in my group did fantastic job presenting her paper at #RECOMB2019. I’m immensely proud of her work! @CMUCompBio @reco…,2019-05-07 19:16:54
recomb2019,Washing,RT @johannhawe: Cool: Philipp Benner from @VingronLab presents his hidden Markov model @recomb2019 for identifying genome-wide chromatin st…,2019-05-07 19:16:27
johannhawe,,Cool: Philipp Benner from @VingronLab presents his hidden Markov model @recomb2019 for identifying genome-wide chro… https://t.co/gSCjDcnLBZ,2019-05-07 19:16:03
CMUCompBio,"Pittsburgh, PA",RT @jmuiuc: Yang Yang in my group did fantastic job presenting her paper at #RECOMB2019. I’m immensely proud of her work! @CMUCompBio @reco…,2019-05-07 19:13:16
recomb2019,Washing,RT @jmuiuc: Yang Yang in my group did fantastic job presenting her paper at #RECOMB2019. I’m immensely proud of her work! @CMUCompBio @reco…,2019-05-07 19:12:34
jmuiuc,"Pittsburgh, PA",Yang Yang in my group did fantastic job presenting her paper at #RECOMB2019. I’m immensely proud of her work!… https://t.co/3iNHXCVDwu,2019-05-07 19:12:14
recomb2019,Washing,"Additionally, volunteers will be leaving at 5/10 minute increments between 5:10 and 5:45 to help participants trave… https://t.co/rk9NQs0QXi",2019-05-07 18:56:39
recomb2019,Washing,"If you are planning on taking the metro to get to the social event at Spirit of Mt Vernon, here are two options for… https://t.co/MVnJdGrQMZ",2019-05-07 18:55:35
recomb2019,Washing,RT @hajirasouliha: Missing @calkan_cs and @DavisCompGen and other Cenk’s current and former lab members  #recomb2019 hopefully in #recomb20…,2019-05-07 18:50:47
recomb2019,Washing,RT @johannhawe: How to compare Hi-C contact maps on a continuous scale across species? Maybe use a phylogenetic HMRF model to infer evoluti…,2019-05-07 18:50:18
johannhawe,,How to compare Hi-C contact maps on a continuous scale across species? Maybe use a phylogenetic HMRF model to infer… https://t.co/GBRrCj94Mp,2019-05-07 18:48:11
recomb2019,Washing,RT @johannhawe: Rui Quiao from University of Waterloo reports his work on de-novo peptide sequencing from data independent acquisition MS d…,2019-05-07 18:41:09
johannhawe,,Rui Quiao from University of Waterloo reports his work on de-novo peptide sequencing from data independent acquisit… https://t.co/uYNQoqhnY0,2019-05-07 18:40:31
hajirasouliha,"New York, USA",Missing @calkan_cs and @DavisCompGen and other Cenk’s current and former lab members  #recomb2019 hopefully in… https://t.co/hzWdMsbARz,2019-05-07 18:40:23
jasonnfan,,"RT @hajirasouliha: ""We still have very little representation of non-Europeans in the genomes of the world"" says @cdbustamante at #RECOMB201…",2019-05-07 18:30:55
razoralign,,"RT @hajirasouliha: ""We still have very little representation of non-Europeans in the genomes of the world"" says @cdbustamante at #RECOMB201…",2019-05-07 18:22:35
recomb2019,Washing,RT @RachidOunit: Special Panel Session on #Genomic #Privacy #recomb2019. “The individual should be at the center of the #control of their #…,2019-05-07 18:06:28
roshni__b,,RT @hajirasouliha: CB: last year @illumina produced 10 times more data than Netflix catalog. @cdbustamante #recomb2019,2019-05-07 17:18:52
RachidOunit,"San Francisco, CA",Special Panel Session on #Genomic #Privacy #recomb2019. “The individual should be at the center of the #control of… https://t.co/Ua8MAKNoEP,2019-05-07 16:01:22
recomb2019,Washing,"RT @iScience_CP: @cdbustamante : “For younger generations, the data stream they generate is the most valuable asset they have. They deserve…",2019-05-07 15:46:24
iScience_CP,"Cambridge, MA","@cdbustamante : “For younger generations, the data stream they generate is the most valuable asset they have. They… https://t.co/Rgu0BIzFt4",2019-05-07 15:45:57
recomb2019,Washing,"RT @iScience_CP: Panel on #privacyingenomics @recomb2019 #recomb2019 with Bonnie Berger, Itsik Pe’er, Carlos Bustamante, Cenk Sahinalp http…",2019-05-07 15:35:10
iScience_CP,"Cambridge, MA","Panel on #privacyingenomics @recomb2019 #recomb2019 with Bonnie Berger, Itsik Pe’er, Carlos Bustamante, Cenk Sahina… https://t.co/sDmSUvdEeT",2019-05-07 15:34:54
recomb2019,Washing,The next #recomb2019 event  is Special Panel Session on Genomic Privacy https://t.co/7bUxPBrffV,2019-05-07 15:33:22
johannhawe,,RT @ldoroud: Itsik Pe’er: What is the probability of finding a relative in a genomics database like myheritage? 60% of European-descent cus…,2019-05-07 15:21:03
recomb2019,Washing,RT @RachidOunit: Two speakers presenting their work at #recomb2019 is a sign of an important topic! Kockan and Zhu describe how multiple in…,2019-05-07 15:06:46
recomb2019,Washing,"RT @ldoroud: With the rate of the coverage and DNA uploads in 3rd party websites, in future, this will be the case for any open database #R…",2019-05-07 15:06:39
recomb2019,Washing,RT @ldoroud: Itsik Pe’er: What is the probability of finding a relative in a genomics database like myheritage? 60% of European-descent cus…,2019-05-07 15:06:27
infoecho,"San Francisco Bay Area, CA","RT @hajirasouliha: ""We still have very little representation of non-Europeans in the genomes of the world"" says @cdbustamante at #RECOMB201…",2019-05-07 14:59:08
madhayhansen,"New York, NY",Secret sharing has applications to drug discovery using private pharmacological data. Hyunghoon Cho @Hoon_Cho #recomb2019,2019-05-07 14:52:36
RachidOunit,"San Francisco, CA",Two speakers presenting their work at #recomb2019 is a sign of an important topic! Kockan and Zhu describe how mult… https://t.co/G52dWhvAEZ,2019-05-07 14:40:58
madhayhansen,"New York, NY",RT @ldoroud: Itsik Pe’er: What is the probability of finding a relative in a genomics database like myheritage? 60% of European-descent cus…,2019-05-07 14:16:35
ldoroud,"San Francisco, CA","With the rate of the coverage and DNA uploads in 3rd party websites, in future, this will be the case for any open… https://t.co/wU8I2jIYrY",2019-05-07 14:16:34
ldoroud,"San Francisco, CA",Itsik Pe’er: What is the probability of finding a relative in a genomics database like myheritage? 60% of European-… https://t.co/ij3jmIQjLr,2019-05-07 14:14:22
madhayhansen,"New York, NY",RT @iScience_CP: @cdbustamante : “Academia is the alternative career. We should tell our students that” #RECOMB2019 https://t.co/qIvvLEQSZ2,2019-05-07 14:14:00
madhayhansen,"New York, NY",RT @ldoroud: Carlos Bustamante @cdbustamante : The future of health is going to be in consumer-patient  #RECOMB2019 https://t.co/rU485KViR3,2019-05-07 14:13:31
RachidOunit,"San Francisco, CA","RT @ldoroud: “Data is the new toxic waste. If you let it leak, you’re in trouble! “ @cdbustamante #RECOMB2019",2019-05-07 14:12:54
recomb2019,Washing,"RT @dcdanko: Methods are tactical, data is strategic.

@cdbustamante on the new era of precision medicine @recomb2019.",2019-05-07 14:05:02
recomb2019,Washing,RT @iScience_CP: @cdbustamante : “Academia is the alternative career. We should tell our students that” #RECOMB2019 https://t.co/qIvvLEQSZ2,2019-05-07 14:04:35
iScience_CP,"Cambridge, MA",@cdbustamante : “Academia is the alternative career. We should tell our students that” #RECOMB2019 https://t.co/qIvvLEQSZ2,2019-05-07 13:59:31
iScience_CP,"Cambridge, MA",RT @PeterPnrobinson: Mike Brudno presents a cool new method for ontology based textmining at #RECOMB2019 @hp_ontology https://t.co/pismLLSw…,2019-05-07 13:56:04
johannhawe,,"RT @hajirasouliha: ""We still have very little representation of non-Europeans in the genomes of the world"" says @cdbustamante at #RECOMB201…",2019-05-07 13:55:52
johannhawe,,"RT @ldoroud: Carlos bustamante @cdbustamante: to give you an idea how the genomics is scaling up, in 2018, Illumina sequenced/genotyped 10…",2019-05-07 13:55:43
dcdanko,"Manhattan, NY","Methods are tactical, data is strategic.

@cdbustamante on the new era of precision medicine @recomb2019.",2019-05-07 13:54:47
hasibaasma,,"RT @ldoroud: “Data is the new toxic waste. If you let it leak, you’re in trouble! “ @cdbustamante #RECOMB2019",2019-05-07 13:48:44
recomb2019,Washing,RT @johannhawe: @cdbustamante talking about problems in effectively delivering health care to the patient and 'data being the new oil' for…,2019-05-07 13:48:31
johannhawe,,@cdbustamante talking about problems in effectively delivering health care to the patient and 'data being the new o… https://t.co/WkcV4I3hLr,2019-05-07 13:46:17
recomb2019,Washing,RT @madhayhansen: Health data is already on our phones - so how we want that data to be used? Carlos Bustamante #recomb2019,2019-05-07 13:44:30
recomb2019,Washing,"RT @ldoroud: “Data is the new toxic waste. If you let it leak, you’re in trouble! “ @cdbustamante #RECOMB2019",2019-05-07 13:44:29
madhayhansen,"New York, NY",Health data is already on our phones - so how we want that data to be used? Carlos Bustamante #recomb2019,2019-05-07 13:43:34
ldoroud,"San Francisco, CA","“Data is the new toxic waste. If you let it leak, you’re in trouble! “ @cdbustamante #RECOMB2019",2019-05-07 13:40:13
recomb2019,Washing,"RT @hajirasouliha: ""We still have very little representation of non-Europeans in the genomes of the world"" says @cdbustamante at #RECOMB201…",2019-05-07 13:38:06
recomb2019,Washing,"RT @ldoroud: Carlos bustamante @cdbustamante: to give you an idea how the genomics is scaling up, in 2018, Illumina sequenced/genotyped 10…",2019-05-07 13:37:58
ldoroud,"San Francisco, CA",RT @madhayhansen: “Effective heath care delivery is a data supply chain problem” Carlos Bustamante on PCSK9 inhibitors and precision medici…,2019-05-07 13:35:21
gibsonkeylie,,"RT @recomb2019: Fun fact: did you know that the first RECOMB conference was in 1997 in Santa Fe, NM, USA.",2019-05-07 13:35:05
recomb2019,Washing,RT @madhayhansen: “Effective heath care delivery is a data supply chain problem” Carlos Bustamante on PCSK9 inhibitors and precision medici…,2019-05-07 13:35:02
madhayhansen,"New York, NY",“Effective heath care delivery is a data supply chain problem” Carlos Bustamante on PCSK9 inhibitors and precision medicine #recomb2019,2019-05-07 13:33:40
TastanOznur,"İstanbul, Türkiye",RT @hajirasouliha: CB: last year @illumina produced 10 times more data than Netflix catalog. @cdbustamante #recomb2019,2019-05-07 13:29:13
recomb2019,Washing,RT @hajirasouliha: CB: last year @illumina produced 10 times more data than Netflix catalog. @cdbustamante #recomb2019,2019-05-07 13:21:38
recomb2019,Washing,"RT @ldoroud: Carlos Bustamante @cdbustamante is sharing his vision to get genomic-based health care cheaper, better and faster and talks ab…",2019-05-07 13:21:33
recomb2019,Washing,RT @ldoroud: Carlos Bustamante @cdbustamante : The future of health is going to be in consumer-patient  #RECOMB2019 https://t.co/rU485KViR3,2019-05-07 13:21:07
BiotiaNYC,"New York, NY","RT @RachidOunit: “I am not looking for a world where my privacy has no meaning.”
@cenksahinalp 
#privacy in #metagenomics #recomb2019 #bioi…",2019-05-07 13:20:48
ldoroud,"San Francisco, CA","Carlos bustamante @cdbustamante: to give you an idea how the genomics is scaling up, in 2018, Illumina sequenced/ge… https://t.co/OeG0kxeRPk",2019-05-07 13:20:16
hajirasouliha,"New York, USA",CB: last year @illumina produced 10 times more data than Netflix catalog. @cdbustamante #recomb2019,2019-05-07 13:18:50
hajirasouliha,"New York, USA","""We still have very little representation of non-Europeans in the genomes of the world"" says @cdbustamante at… https://t.co/3JD4LM1nMX",2019-05-07 13:16:24
ldoroud,"San Francisco, CA","Carlos Bustamante @cdbustamante is sharing his vision to get genomic-based health care cheaper, better and faster a… https://t.co/VeAQPhJMLS",2019-05-07 13:16:13
leogrina,"Padova, IT",What an honor! #RECOMB2019 #redshoes https://t.co/j6ix5frZmh,2019-05-07 13:10:53
ldoroud,"San Francisco, CA",Carlos Bustamante @cdbustamante : The future of health is going to be in consumer-patient  #RECOMB2019 https://t.co/rU485KViR3,2019-05-07 13:10:32
recomb2019,Washing,RT @PeterPnrobinson: Mike Brudno presents a cool new method for ontology based textmining at #RECOMB2019 @hp_ontology https://t.co/pismLLSw…,2019-05-07 13:01:36
PeterPnrobinson,,Mike Brudno presents a cool new method for ontology based textmining at #RECOMB2019 @hp_ontology https://t.co/pismLLSwqE,2019-05-07 12:03:20
pierre_marijon,,@recomb2019 I hope to be present too because it would mean that my research will have progressed well in less than a years.,2019-05-07 08:33:09
siva_kuchipudi,,"RT @EmilyEAckerman: Which came first, the poster or the nails? My subconscious has once again solidified my personal brand of matching my s…",2019-05-07 07:55:39
ayirpelle,San Francisco Bay Area,RT @thesteinegger: Protein graphs transitions from disconnected to fully connected by just small changes in the clustering criteria. Talk b…,2019-05-07 07:43:13
TheCuriousLuke,Switzerland,RT @baizalla: @hasibaasma @recomb2019 Everywhere is #MachineLearning now 😊😊,2019-05-07 05:45:04
baizalla,"Bengaluru, India",@hasibaasma @recomb2019 Everywhere is #MachineLearning now 😊😊,2019-05-07 05:44:42
ZaminIqbal,"Cambridge, England",RT @leogrina: Presenting our poster now at RECOMB! Our alg. #SAKEIMA approximates frequent k-mers with random sampling #recomb2019 #statist…,2019-05-07 05:06:12
giuliaguidi,"Berkeley, CA",RT @aydoz: Late night k-mer alignment attempts @giuliaguidi @prashn_25 @fenderglass #recomb2019 https://t.co/dsQnmHXKT4,2019-05-07 04:29:08
recomb2019,Washing,RT @zangcz: Very happy to attend @recomb2019 at my alma mater GWU @GWtweets https://t.co/DskukSM7Ce,2019-05-07 04:15:46
kanishkadey,"Boston, MA","RT @evan_cofer: If you're at #RECOMB2019 and want to learn more about Selene, come to poster 141 and chat w/ @kathyxchen &amp; me https://t.co/…",2019-05-07 04:12:25
zangcz,"Charlottesville, VA",Very happy to attend @recomb2019 at my alma mater GWU @GWtweets https://t.co/DskukSM7Ce,2019-05-07 04:09:47
gibsonkeylie,,"RT @recomb2019: Building off of previous #RECOMB2019 presentations,  @cobyviner is using NOMe-seq data to build temporal graphs of dna acce…",2019-05-07 03:41:49
hsin_ta,,RT @hajirasouliha: The best lunches are the ones we eat with friends #RECOMB2019 https://t.co/VNJ6eWgfxh,2019-05-07 03:39:19
anshulkundaje,"Stanford, CA","RT @evan_cofer: If you're at #RECOMB2019 and want to learn more about Selene, come to poster 141 and chat w/ @kathyxchen &amp; me https://t.co/…",2019-05-07 03:22:48
recomb2019,Washing,RT @aydoz: Late night k-mer alignment attempts @giuliaguidi @prashn_25 @fenderglass #recomb2019 https://t.co/dsQnmHXKT4,2019-05-07 03:22:26
pashadag,Penn State University,RT @leogrina: Presenting our poster now at RECOMB! Our alg. #SAKEIMA approximates frequent k-mers with random sampling #recomb2019 #statist…,2019-05-07 03:18:23
