username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink
ScienceAtBMS,2020-06-24 08:30,0,2,"# LungCancer is the most common # cancer in the world, and we are dedicated to researching treatment options for advanced stage, metastatic non-small cell lung cancer patients, who historically have faced a poorer prognosis. Learn more about # NSCLC here: # AACR20",,,# # # #,"1275768134125813761",https://twitter.com/ScienceAtBMS/status/1275768134125813761
CancerMedMDA,2020-06-24 08:30,2,1,"Emerging Mechanisms of Resistance to Targeted Therapies, chaired by Dr. Funda Meric-Bernstam. Today at 8am. # AACR20 Virtual Annual Meeting. https://bit.ly/3fFdEnD",,,#,"1275768134075629576",https://twitter.com/CancerMedMDA/status/1275768134075629576
ecancer_espanol,2020-06-24 08:27,0,0,"# AACR20 : La # vacuna personalizada contra el # cáncer más el # atezolizumab muestra actividad clínica en pacientes con # tumores sólidos avanzados # ecancer # virtualconference # AACR2020 https://ecancer.org/es/news/18041-aacr-2020-la-vacuna-personalizada-contra-el-cancer-mas-el-atezolizumab-muestra-actividad-clinica-en-pacientes-con-tumores-solidos-avanzados …",,,# # # # # # # #,"1275767621888159745",https://twitter.com/ecancer_espanol/status/1275767621888159745
Anand_88_Patel,2020-06-24 08:21,0,0,"Congrats Garth!",,,,"1275765980635951106",https://twitter.com/Anand_88_Patel/status/1275765980635951106
ElizSMcKenna,2020-06-24 08:16,3,14,"Ready for the final day of # AACR20! Looking forward to kicking off the day with the Minisymposium on # Bioinformatics and # ArtificialIntelligence for Cancer R&D!",,,# # #,"1275764648659374081",https://twitter.com/ElizSMcKenna/status/1275764648659374081
garthstrohbehn,2020-06-24 08:15,0,9,"Delighted to be sharing our low-dose # tocilizumab work # COVIDOSE in TWO podium talks this summer -- First International Summit on # IVPE @ ValueCancerCare and @ AACR # COVID19 and Cancer",,@ @,# # # #,"1275764510473756672",https://twitter.com/garthstrohbehn/status/1275764510473756672
affimed,2020-06-24 08:15,1,14,"EGFR-expressing solid tumors are challenging to treat and are a common cause of # cancer-related mortality. We’re sharing new data at # AACR20 on our investigational innate cell engager for patients who suffer from these cancers. Visit: https://bit.ly/3dqzedT pic.twitter.com/enz17LiYlW",,,# #,"1275764404030787586",https://twitter.com/affimed/status/1275764404030787586
CellPressNews,2020-06-24 08:00,0,7,"# pancreas # stemcells Timothy C. Wang and colleagues @ Columbia propose a link between progenitor-like acinar cells and # cancer initiators. @ TrendsMolecMed # ISSCR2020 # AACR2020 https://bit.ly/3hZcDZx pic.twitter.com/3nrnsWSz1e",,@ @,# # # # #,"1275760628393742338",https://twitter.com/CellPressNews/status/1275760628393742338
artidis_ag,2020-06-24 07:55,0,0,"Impressive numbers! # AACR20 https://twitter.com/AACR/status/1275605093593817090 …",,,#,"1275759325122682880",https://twitter.com/artidis_ag/status/1275759325122682880
CancerMedMDA,2020-06-24 07:52,0,0,"Immune Checkpoints: Clinical Aspects, chaired by @ LaurenByersMD. Today at 8am. # AACR20 Virtual Annual Meeting. https://bit.ly/3eb9Jyx",,@,#,"1275758570068414469",https://twitter.com/CancerMedMDA/status/1275758570068414469
DocCatenacci,2020-06-24 07:46,2,4,"And here! FEBS Presshttps://febs.onlinelibrary.wiley.com/doi/full/10.1016/j.molonc.2014.09.011#.XvM88OP2VNk.twitter …",,,#,"1275757295138271232",https://twitter.com/DocCatenacci/status/1275757295138271232
alexrufini13,2020-06-24 07:46,0,1,"Congratulations! Well done!",,,,"1275757237911379968",https://twitter.com/alexrufini13/status/1275757237911379968
DocCatenacci,2020-06-24 07:44,3,8,"And here! @ SteveMaronMD Circulating tumor DNA sequencing analysis of gastroesophageal adenocarcinoma.https://clincancerres.aacrjournals.org/content/early/2019/08/17/1078-0432.CCR-19-1704 …",,@,,"1275756798000214017",https://twitter.com/DocCatenacci/status/1275756798000214017
KlempnerSam,2020-06-24 07:43,2,4,"Everywhere. Nice review here.https://www.sciencedirect.com/science/article/pii/S1535610820301471 …",,,,"1275756346042802176",https://twitter.com/KlempnerSam/status/1275756346042802176
artidis_ag,2020-06-24 07:42,0,0,"Investigation of relationships between # breastcancer risk factors and bilateral mammographic breast density asymmetry among women undergoing diagnostic image-guided breast biopsies https://www.abstractsonline.com/pp8/?utm_source=Salesforce%20Marketing%20Cloud&utm_medium=Email&utm_campaign=#!/9045/presentation/11347 … # AACR20",,,# # #,"1275756053620236288",https://twitter.com/artidis_ag/status/1275756053620236288
DocCatenacci,2020-06-24 07:37,2,2,"And here! Personalized antibodies for gastroesophageal adenocarcinoma (PANGEA): Secondary and final primary efficacy analyses. https://meetinglibrary.asco.org/record/186540/poster …",,,,"1275754973469556736",https://twitter.com/DocCatenacci/status/1275754973469556736
DocCatenacci,2020-06-24 07:34,3,6,"Here! @ eirinipec @ BassLab_DFCI # GEA Genomic Heterogeneity as a Barrier to Precision Medicine in Gastroesophageal Adenocarcinomahttps://cancerdiscovery.aacrjournals.org/content/early/2017/11/12/2159-8290.CD-17-0395 …",,@ @,#,"1275754092690919424",https://twitter.com/DocCatenacci/status/1275754092690919424
CollBonfillN,2020-06-24 07:31,0,1,"I will check it out! My favourites topics: vasculature and DNA Damage!",,,,"1275753497259118592",https://twitter.com/CollBonfillN/status/1275753497259118592
GlobalLiver,2020-06-24 07:30,2,7,"We are proud to congratulate our GLI Board Member, @ LewisRobertsMD, for winning the 2020 AACR Team Science Award! @ AACR https://www.aacr.org/about-the-aacr/newsroom/2020-aacr-team-science-award-recipients-2/ …",,@ @,,"1275753068773113857",https://twitter.com/GlobalLiver/status/1275753068773113857
pashtoonkasi,2020-06-24 07:21,5,13,"# AACR20 @ AACR From a # ctDNAInsights discussion, where do you see baseline INTRA-Tumoral (intra/inter-lesions) # heterogeneity & TEMPORAL heterogeneity that’s clinically relevantWorth # liquidbiopsies? please comment. I’ve seen it in: HER2 # ESOCSM EGFR # CRCSMpic.twitter.com/BAPxSNFoqr",,@,# # # # # #,"1275750921536929792",https://twitter.com/pashtoonkasi/status/1275750921536929792
KatsuakiMaehara,2020-06-24 07:19,2,8,"Presented by Dr. Timothy A Yap @ MDAndersonNews . Talked about the most important factor for successful combi therapy. Forcus on future moleculary targeted agent combi strategies. Key is liquid biopsy！ The contents are attached below. @ AACR # AACR20 @ OncoAlertpic.twitter.com/ocCPiP03kn",,@ @ @,#,"1275750323454263297",https://twitter.com/KatsuakiMaehara/status/1275750323454263297
artidis_ag,2020-06-24 07:00,0,0,"We're delighted to release @ AACR the results of our # clinicalstudy to validate the efficacy and power of the novel technology, ARTIDIS (Automated And Reliable Tissue Diagnostics), a mobile medical device for diagnosing # breastcancer tissue. # AACR20 https://bit.ly/3hLzkjP pic.twitter.com/fSRZ9OL3ER",,@,# # #,"1275745561128456192",https://twitter.com/artidis_ag/status/1275745561128456192
LabPulse1,2020-06-24 07:00,0,0,"Liquid biopsy method which does not rely on information obtained from a tumor tissue biopsy, can be used to distinguish gliomas from extracranial cancer types that may metastasize to the brain, researchers report. # glioma # AACR20 https://buff.ly/316VR4F",,,# #,"1275745499853750272",https://twitter.com/LabPulse1/status/1275745499853750272
GeneCopoeia,2020-06-24 07:00,0,0,"It's the final day of # AACR20 - Attendees, be sure to check out GeneCopoeia's virtual booth and get in on these exclusive offers! pic.twitter.com/tGUuhm3ccX",,,#,"1275745486213976068",https://twitter.com/GeneCopoeia/status/1275745486213976068
1stOncology,2020-06-24 06:59,0,0,"# InxMed Released Research Data of " # FAKInhibitor # IN10018 overcomes drug resistance of # KRASG12C inhibition" at # AACR20 https://www.1stoncology.com/blog/inxmed-released-research-data-of-fak-inhibitor-in10018-overcomes-drug-resistance-of-kras-g12c-inhibition-at-2020-aacr-annual-meeting1234561421 …",,,# # # # #,"1275745366697074688",https://twitter.com/1stOncology/status/1275745366697074688
efaithd,2020-06-24 06:58,8,32,"I am honored to be a recipient of the Women in Cancer Research Scholar Award from the @ AACR! It is unreal to be listed among such outstanding # WomenInSTEM. Thank you, thank you. Let's keep moving science forward. # AACR20 # AcademicTwitter https://www.aacr.org/governance/emily-f-davis-marcisak-ms/ …",,@,# # #,"1275745116263768070",https://twitter.com/efaithd/status/1275745116263768070
1stOncology,2020-06-24 06:54,1,0,"# RubrYcTherapeutics To Present at # AACR20 Virtual Conference https://www.1stoncology.com/blog/rubryc-therapeutics-to-present-at-aacr-virtual-conference1234561412 …",,,# #,"1275744096401764353",https://twitter.com/1stOncology/status/1275744096401764353
christine_lovly,2020-06-24 06:50,0,4,"Thank you @ AACR @ AACR_CEO @ AACRPres for supporting, elevating, and showcasing many amazing # CancerResearch rising stars - for all awardees, please check out:https://www.aacr.org/professionals/meetings/aacr-travel-grants/aacr-minority-scholar-in-cancer-research-awards/2020-minority-scholar-in-cancer-research-awards/ …",,@ @ @,#,"1275743123793158149",https://twitter.com/christine_lovly/status/1275743123793158149
christine_lovly,2020-06-24 06:48,10,51,"Huge shout out to brilliant # doubledoc trainee, Portia Thomas, for receiving @ AACR Minority Scholar in # CancerResearch award. Portia’s work on small cell # lungcancer can be seen: Abstract #4668. Poster #3862. # AACR20 # OncoAlert # LCSM @ VUMC_Cancer @ MeharryMedical # BlackInSTEMpic.twitter.com/eOPQiL3iWy",,@ @ @,# # # #4668 #3862 # # # #,"1275742491191508995",https://twitter.com/christine_lovly/status/1275742491191508995
NanomedZone,2020-06-24 06:48,1,1,"A # cancer vaccine plus atezolizumab encapsulated in nanoliposomes developed by @ royalmarsdenNHS and @ ICR_London for improved clinical activity in patients, was presented at # AACR20 this week https://bit.ly/3evK5oi # cancervaccine # personalizedmedicine @ AACR",,@ @ @,# # # #,"1275742474191896576",https://twitter.com/NanomedZone/status/1275742474191896576
ErasmusOncology,2020-06-24 06:44,5,9,"# AACR20 has been held online and we are proud to acknowlegde our contributions: @ Lisanne_M1 presented her poster on Diagnostic Leukapheresis ( # DLA) in # mCRPC. A thread about this presentationpic.twitter.com/HQTQvzXGVH",,@,# # #,"1275741520830873600",https://twitter.com/ErasmusOncology/status/1275741520830873600
1stOncology,2020-06-24 06:41,1,0,"# Cellaria Data Demonstrating Power of Metastatic Niche and Patient-Specific Models in # Oncology Drug Screening Studies Presented at 2020 # AACR20 https://www.1stoncology.com/blog/data-demonstrating-power-of-metastatic-nichepatient-specific-models-in-oncology-drug-screening-studies-presented-at-2020-aacr-virtual-annual-meeting-ii1234561395 …",,,# # #,"1275740919971471360",https://twitter.com/1stOncology/status/1275740919971471360
Stockonomist,2020-06-24 06:32,4,6,"May or may not be relevant to us but the Research Physiomics cited in their # AACR20 Poster Presentation on Virtual Tumour model enhancement relates to a drug combination involving Collaboration between Innate Pharma and Astra Zeneca # PYCpic.twitter.com/u1LCT65gb9",,,# #,"1275738607442067459",https://twitter.com/Stockonomist/status/1275738607442067459
1stOncology,2020-06-24 06:30,1,0,"# SutroBiopharma Presents New Preclinical Data at # AACR20 Suggesting Synergy between its # STRO002 # AntibodyDrugConjugate and # ImmuneCheckpointInhibitors Resulting in # Tumor Regression and Adaptive # AntiTumor Immunity $ STRO https://www.1stoncology.com/blog/sutro-biopharma-presents-new-preclinical-data-at-2020-aacr-virtual-annual-meeting-ii-suggesting-synergy-between-its-stro-002-antibody-drug-conjugateimmune-checkpoint-inhibitors-resulting-in-tumor-reg1234561369 …",,,# # # # # # #,"1275738019396415489",https://twitter.com/1stOncology/status/1275738019396415489
1stOncology,2020-06-24 06:28,0,0,"# JubilantTherapeutics Presents Preclinical Data at # AACR20, Reveals Unique Dual-Action # AntiCancer Mechanism Underscoring First-in-Class Pipeline Asset in # HematologicalTumors https://www.1stoncology.com/blog/jubilant-therapeutics-presents-preclinical-data-at-the-american-association-for-cancer-research-reveals-unique-dual-action-anti-cancer-mechanism-underscoring-first-in-class-pipeline-asset-in-hematolo1234561368 …",,,# # # #,"1275737641489584128",https://twitter.com/1stOncology/status/1275737641489584128
1stOncology,2020-06-24 06:28,0,0,"# ESSAPharma Presents Therapeutic Potential of # EPI7386 at # AACR20 $ EPIX https://www.1stoncology.com/blog/essa-pharma-presents-therapeutic-potential-of-epi-7386-at-the-2020-american-association-for-cancer-research-virtual-annual-meeting-ii1234561367 …",,,# # #,"1275737430981619714",https://twitter.com/1stOncology/status/1275737430981619714
1stOncology,2020-06-24 06:27,0,0,"# AethlonMedical Presents # Hemopurifier® Data at the # AACR20 $ AEMD https://www.1stoncology.com/blog/aethlon-medical-presents-hemopurifier-data-at-the-american-association-for-cancer-research-2020-annual-meeting1234561366 …",,,# # #,"1275737242040856578",https://twitter.com/1stOncology/status/1275737242040856578
1stOncology,2020-06-24 06:26,0,0,"# BERG Announces Presentation Of Multiple Interrogative Biology Platform® And Outputs From Multiple Collaborations At # AACR20 https://www.1stoncology.com/blog/berg-announces-presentation-of-multiple-interrogative-biology-platformoutputs-from-multiple-collaborations-at-aacr1234561365 …",,,# #,"1275737051158077441",https://twitter.com/1stOncology/status/1275737051158077441
1stOncology,2020-06-24 06:25,1,0,"# CellularBiomedicineGroup (CBMG) Presents Poster of # TCRs Targeting # AFPPositive Liver Cancer at # AACR20 Annual Meeting $ CBMG https://www.1stoncology.com/blog/cellular-biomedicine-group-cbmg-presents-poster-of-tcrs-targeting-afp-positive-liver-cancer-at-aacr-annual-meeting1234561364 …",,,# # # #,"1275736916881629184",https://twitter.com/1stOncology/status/1275736916881629184
1stOncology,2020-06-24 06:24,0,0,"# RakutenMedical Presents Data during # AACR20 Characterizing how # Illuminox (an Investigational Platform based on # Photoimmunotherapy) Induces # CancerCellDeath and Enhances the # ImmuneResponse Preclinically https://www.1stoncology.com/blog/rakuten-medical-presents-data-during-aacr-characterizing-how-illuminox-an-investigational-platform-based-on-photoimmunotherapy-induces-cancer-cell-deathenhances-the-immune-response-preclinically1234561363 …",,,# # # # # #,"1275736565780602880",https://twitter.com/1stOncology/status/1275736565780602880
1stOncology,2020-06-24 06:23,0,0,"# ToleroPharmaceuticals Presents # Biomarker Identification Strategies for Investigational Agents # Alvocidib and # TP1287 at # AACR20 https://www.1stoncology.com/blog/tolero-pharmaceuticals-presents-biomarker-identification-strategies-for-investigational-agents-alvocidibtp-1287-at-aacr-virtual-meeting-ii-20201234561362 …",,,# # # # #,"1275736265527160832",https://twitter.com/1stOncology/status/1275736265527160832
1stOncology,2020-06-24 06:22,0,1,"# Kazia Presents Further # Paxalisib and # Cantrixil Data at # AACR20, Reinforcing Positive Efficacy Signals for both Drugs $ KZIA https://www.1stoncology.com/blog/kazia-presents-further-paxalisibcantrixil-data-at-aacr-reinforcing-positive-efficacy-signals-for-both-drugs1234561360 …",,,# # # #,"1275735921367715841",https://twitter.com/1stOncology/status/1275735921367715841
JBarnholtzSloan,2020-06-24 06:17,1,9,"So grateful to be a part of the TCGA team and receiving the 2020 AACR Team Science Award today! @ AACR @ caseccc @ CWRUSOMhttps://twitter.com/JBarnholtzSloan/status/1274880591356481537 …",,@ @ @,,"1275734682466947073",https://twitter.com/JBarnholtzSloan/status/1275734682466947073
JBarnholtzSloan,2020-06-24 06:15,0,1,"Congratulations to my colleagues Drs. Chris Amos @ bcmhouston and Lisa Newman @ WeillCornell for the @ AACR awards that they are receiving today! So well deserved!",,@ @ @,,"1275734248004214784",https://twitter.com/JBarnholtzSloan/status/1275734248004214784
SoftSarcoma,2020-06-24 06:11,0,0,"Congratulations! Very well deserved Amazing team.",,,,"1275733319972511747",https://twitter.com/SoftSarcoma/status/1275733319972511747
EVettus,2020-06-24 06:11,0,1,"Congratulations!!",,,,"1275733234781954055",https://twitter.com/EVettus/status/1275733234781954055
NatConte,2020-06-24 06:11,1,6,"This week: largest to date @ PDXFinder release to finalise, @ PDXFinder SAB meeting to prepare, tuning in to # AACR20 and 2 kids to entertain ... 3 cups better than one ...God bless coffee and my awesome team ! # womeninscience # workingfromhome # multitasking @ emblebipic.twitter.com/yQTZegDx2Q",,@ @ @,# # # #,"1275733222966648832",https://twitter.com/NatConte/status/1275733222966648832
KatsuakiMaehara,2020-06-24 05:54,6,15,"This was a presentation by TR, who continues to pursue the acquired resi of EGFR-TKIs, especially Osi. What was impressive was that they are conducting clinical trials against resi that converts to SCLC. @ politikaterina @ YaleCancer @ AACR # AACR20 @ OncoAlert @ EGFRResisterspic.twitter.com/5XHcefGXQR",,@ @ @ @ @,#,"1275729108526403587",https://twitter.com/KatsuakiMaehara/status/1275729108526403587
Sareumplc,2020-06-24 05:42,6,12,"SRA737-related posters at # AACR20: The novel ATRi M4344 and CHK1i SRA737 overcome chemoresistance in SLFN11 -ve cells ... https://www.abstractsonline.com/pp8/#!/9045/presentation/10000 … ...dual-targeted inhibition of BET and CHK1 in aggressive pediatric osteosarcoma https://www.abstractsonline.com/pp8/#!/9045/presentation/4593 … Sareum # CHK1 # AIM # biotech",,,# # # # # #,"1275725945719136257",https://twitter.com/Sareumplc/status/1275725945719136257
artidis_ag,2020-06-24 05:21,1,3,"This is a very helpful guide to interpreting a scientific poster https://bit.ly/2NjVv2v via @ AACR # PatientsIncluded # AACR20",,@,# #,"1275720692886052866",https://twitter.com/artidis_ag/status/1275720692886052866
OncLive,2020-06-24 05:01,1,0,"Three main survivin isoforms demonstrated the ability to translocate to the surface of plasma membrane in multiple cell types, suggesting a targetable role as a molecular biomarker. @ AACR # AACR20 http://ow.ly/SZeK50AeDJZ",,@,#,"1275715591316418566",https://twitter.com/OncLive/status/1275715591316418566
Physiomics,2020-06-24 05:00,11,14,"@ Physiomics plc # aacr20 poster showing our first work on dual immuno-therapy (MDSC regulator and anti PD-1 combination) is now available on line https://www.physiomics.co.uk/portfolio-item/optimizing-dual-immuno-oncology-combinations-with-a-virtual-tumor/ …pic.twitter.com/dDhRHjsjkp",,@,#,"1275715300739158016",https://twitter.com/Physiomics/status/1275715300739158016
KatsuakiMaehara,2020-06-24 04:50,1,3,"Great comprehensive presentation of BASKET trail. Currently running on the right track. Lectured me on how to make efficient pts selection & accurately deliver therapeutic drugs. #Dr. Jordi Rodon @ MDAndersonNews @ VivekSubbiah @ AACR # AACR20 @ OncoAlert # precisionmedicinepic.twitter.com/xwsdrtLkEV",,@ @ @ @,#Dr # #,"1275712920970723328",https://twitter.com/KatsuakiMaehara/status/1275712920970723328
artidis_ag,2020-06-24 04:42,0,0,"Landscape analysis of neoepitope-specific T-cell responses to # immunotherapy https://www.abstractsonline.com/pp8/?utm_source=Salesforce%20Marketing%20Cloud&utm_medium=Email&utm_campaign=#!/9045/presentation/11343 … # AACR20",,,# # #,"1275710856014299137",https://twitter.com/artidis_ag/status/1275710856014299137
CarolineWah25,2020-06-24 03:51,1,2,"Great stuff @ lavallymaeve",,@,,"1275698070114775041",https://twitter.com/CarolineWah25/status/1275698070114775041
EmergeIRL,2020-06-24 03:29,0,4,"@ lavallymaeve from @ EmergeIRL is presenting her research this afternoon at the # AACR20 NextGen Stars Spotlight Session Immunology and Breast Cancer. # EMeRGe @ RCSI_Irl @ hrbireland @ AACR pic.twitter.com/ARDLLwP5Ul",,@ @ @ @ @,# #,"1275692561408147456",https://twitter.com/EmergeIRL/status/1275692561408147456
ymckey,2020-06-24 03:16,0,0,"# AACR2020 # BLM # healthdisparities # cancer # oncology # equalityhttps://twitter.com/theguywithyes/status/1275501617341779970 …",,,# # # # # #,"1275689342267265024",https://twitter.com/ymckey/status/1275689342267265024
ntrkconnectinfo,2020-06-24 03:05,0,3,"@ EmilianoCocco2 : our calendar is booked and we look forward to listening and watching your presentation today! Understanding better # nrtk resistance mechanism is key! Can’t wait! # precisionmedicine # AACR20",,@,# # #,"1275686496926924800",https://twitter.com/ntrkconnectinfo/status/1275686496926924800
artidis_ag,2020-06-24 03:01,0,1,"What is the technology behind ARTIDISNet? Watch as our CEO Dr. Marija Plodinec explains how the combined power of data analytics, mathematical modelling and accurate diagnostics can put the best personalized treatment for each patient at the doctor’s fingertips. # AACR20 # TMEpic.twitter.com/w9dWKsQVRX",,,# #,"1275685409687830535",https://twitter.com/artidis_ag/status/1275685409687830535
Bf3R_centre,2020-06-24 02:54,1,2,"Last day of # AACR20 ( @ AACR). Looking forward for the virtual methods workshop: "Emerging Models: Bring in the Engineers" About # Research & # Development of in vitro 3D # TissueModels and # microfluidics for # Cancer # research ( # biology, # medicine , # Science)pic.twitter.com/7VcEPuTNQc",,@,# # # # # # # # # #,"1275683804225601537",https://twitter.com/Bf3R_centre/status/1275683804225601537
DrDamienKee,2020-06-24 02:51,0,2,"Don't overlook the exceptional responder session hosted by @ VPrasadMDMPH at # AACR20. So many great concepts if you're interested in precision oncology. Including this illegal cross-trial comparison. (That's ROS-1 NSCLC with 1L pemetrexed (yellow) vs 1L crizotinib (shaded). pic.twitter.com/pHgk1ngaR0",,@,#,"1275682894418194432",https://twitter.com/DrDamienKee/status/1275682894418194432
schneiderleonid,2020-06-24 02:23,0,0,"Can't wait.https://forbetterscience.com/2020/06/10/aacr-conjures-undead-count-fakula-michael-karin/ …",,,,"1275676009824690178",https://twitter.com/schneiderleonid/status/1275676009824690178
HingleySusanne,2020-06-24 02:23,0,0,"Preventable not from human behavior, but from regulating legal toxins that are in our food and household goods. When you blame individuals over commercial entities, you are going in the wrong direction.",,,,"1275675974558978048",https://twitter.com/HingleySusanne/status/1275675974558978048
Visiopharm,2020-06-24 02:23,2,2,"# Multiplex fluorescent # phenotyping is showcased in this # AACR20 poster 4986. Using 8-plex data from @ OracleBio and @ Ultivue, the authors compared checkpoint and immune cell interactions within NSCLC and CRC tumor types. Check it out! https://hubs.ly/H0rPQH30 @ AACR pic.twitter.com/SdXfrqyoyZ",,@ @ @,# # #,"1275675775375757312",https://twitter.com/Visiopharm/status/1275675775375757312
3DHISTECH_LTD,2020-06-24 02:05,1,0,"Update: No registration is needed to access our 3D Booth and Virtual Symposium. Click https://www.3dhistech.com/events/virtual-aacr2020 … now - see you there! # 3dhistech # aacr20 # digitalpathology # cancerresearchpic.twitter.com/mDc3DzHeiP",,,# # # #,"1275671440361209861",https://twitter.com/3DHISTECH_LTD/status/1275671440361209861
prettymessy888,2020-06-24 02:02,0,3,"Its called chemo and radiation",,,,"1275670730592714753",https://twitter.com/prettymessy888/status/1275670730592714753
KatHerrera_MD,2020-06-24 01:59,0,2,"Don't miss today's special session on COVID-19 and cancer research at the American Association for Cancer Research (AACR) annual meeting https://www.aacr.org/ # AACR20 # COVID19pic.twitter.com/W1n1ZIH4ab",,,# #,"1275669837885440004",https://twitter.com/KatHerrera_MD/status/1275669837885440004
isaac_s_harris,2020-06-24 01:25,0,1,"Thanks Naama!",,,,"1275661374354599936",https://twitter.com/isaac_s_harris/status/1275661374354599936
TyWorth,2020-06-24 01:09,2,7,"Y'all make me so proud. I sometimes feel like I do *too many* charity events, and that I'm constantly just begging for money, but y'all continue to crush it again and again and again and again. $175 raised for @ AACR tonight, and more to go tomorrow! See you there.",,@,,"1275657217203675142",https://twitter.com/TyWorth/status/1275657217203675142
OncLive,2020-06-24 01:00,4,2,"The combination of atezolizumab plus carboplatin/etoposide continued to demonstrate an improvement in OS versus chemotherapy alone as a frontline treatment for patients with extensive-stage small cell lung cancer. @ VUMC_Cancer @ AACR # AACR20 # lcsmhttp://ow.ly/Z90I50AeQR5",,@ @,# #,"1275655130034180103",https://twitter.com/OncLive/status/1275655130034180103
renumathyd,2020-06-24 00:52,1,14,"Congrats @ LewisRobertsMD and everyone else for this team science award from @ AACR. Team science is not easy and is not always recognized. I know how hard you worked to make the amazing # TCGA # HCC project a reality! Thanks for being an inspiration!https://www.aacr.org/about-the-aacr/newsroom/2020-aacr-team-science-award-recipients-2/ …",,@ @,# #,"1275652932453699586",https://twitter.com/renumathyd/status/1275652932453699586
weoncologists,2020-06-24 00:30,3,20,"Thank you @ AACR, Great Day Indeed an amazing job from your team, Kudos!! https://twitter.com/AACR/status/1275605093593817090 …",,@,,"1275647443393183745",https://twitter.com/weoncologists/status/1275647443393183745
Pharma_BI,2020-06-24 00:11,0,0,"# AACR2020 was covered in real time by # Cancer Key Opinion Leader # KOL # CSO at Leaders in Pharmaceutical Business Intelligence (LPBI) Group Editor # Cancer Vol 1&2 Genomics Vol 1&2 https://lnkd.in/ekWGNqA @ pharma_BI @ StephenJwillia2…https://lnkd.in/dGztGZN https://lnkd.in/dhH9axe",,@ @,# # # # #,"1275642693033615363",https://twitter.com/Pharma_BI/status/1275642693033615363
JessMcMasterKC,2020-06-24 00:09,0,0,"Me too! You’re simply the best Cynthia!",,,,"1275642078974873606",https://twitter.com/JessMcMasterKC/status/1275642078974873606
Biotech2050,2020-06-24 00:08,0,1,"Nivolumab/Ipilimumab Demonstrates OS Benefit in Advanced NSCLC With Brain Metastases # AACR20 $ BMY https://www.onclive.com/view/nivolumab-ipilimumab-demonstrates-os-benefit-in-advanced-nsclc-with-brain-metastases … via @ onclive",,@,#,"1275641883738456064",https://twitter.com/Biotech2050/status/1275641883738456064
AVIVA1950,2020-06-24 00:03,1,2,"Live Notes, Real Time Conference Coverage AACR 2020 # AACR20: Tuesday June 23, 2020 Noon-2:45 Educational Sessions https://pharmaceuticalintelligence.com/2020/06/23/live-notes-real-time-conference-coverage-aacr-2020-aacr20-tuesday-june-23-2020-noon-245-educational-sessions/ … via @ AVIVA1950 @ pharma_BI @ StephenJwillia2",,@ @ @,#,"1275640737883992066",https://twitter.com/AVIVA1950/status/1275640737883992066
OncLive,2020-06-24 00:00,1,2,"Tucatinib was found to be a potent inhibitor of HER2-mutant signaling in vitro. @ AACR # AACR20 http://ow.ly/klFy50AePV8",,@,#,"1275640003071221760",https://twitter.com/OncLive/status/1275640003071221760
KanarekNaama,2020-06-23 23:51,0,1,"Congratulations @ isaac_s_harris !!",,@,,"1275637712658317313",https://twitter.com/KanarekNaama/status/1275637712658317313
AVIVA1950,2020-06-23 23:50,0,0,"Live Conference Coverage # AACR2020 in Real Time: Monday June 22, 2020 8AM-Noon Sessions https://pharmaceuticalintelligence.com/2020/06/22/live-conference-coverage-aacr-2020-in-real-time-monday-june-22-2020-8am-noon-sessions/ … via @ AVIVA1950 @ pharma_BI @ StephenJwillia2",,@ @ @,#,"1275637423851089921",https://twitter.com/AVIVA1950/status/1275637423851089921
manjuggm,2020-06-23 23:30,0,1,"# AACR20 should have it available soon.",,,#,"1275632359300268032",https://twitter.com/manjuggm/status/1275632359300268032
SilasInman,2020-06-23 23:07,2,2,"Tiragolumab/Atezolizumab Shows Early First-in-Human Efficacy in Frontline PD-L1+ NSCLC https://www.onclive.com/view/tiragolumab-atezolizumab-shows-early-first-in-human-efficacy-in-frontline-pd-l1-nsclc … # AACR20 # LCSM",,,# #,"1275626601057792000",https://twitter.com/SilasInman/status/1275626601057792000
patch_cpcl,2020-06-23 23:04,0,0,"Any data with MDM2?",,,,"1275625828160884738",https://twitter.com/patch_cpcl/status/1275625828160884738
ValorieJWells,2020-06-23 22:58,0,0,"I’m so proud of all your work Cynthia!",,,,"1275624213467054083",https://twitter.com/ValorieJWells/status/1275624213467054083
jillfeldman4,2020-06-23 22:51,5,9,"# ResearchMatters - I am living proof! Please consider donating to @ AACR # ResearchSavesLives # AACR20 # OncoAlerthttps://twitter.com/weoncologists/status/1275484922086637568 …",,@,# # # #,"1275622483727712256",https://twitter.com/jillfeldman4/status/1275622483727712256
Lucia95627539,2020-06-23 22:39,0,1,"Congrats!",,,,"1275619430014255111",https://twitter.com/Lucia95627539/status/1275619430014255111
ProfRScolyerMIA,2020-06-23 22:37,0,2,"Fantastic to hear that this important @ NIH initiative is still ongoing & the # melanoma team will be so ably represented @ JeffGershenwald - congratulations!",,@ @,#,"1275618925137387520",https://twitter.com/ProfRScolyerMIA/status/1275618925137387520
therealmollyboo,2020-06-23 22:35,0,0,"Congratulations Doug.",,,,"1275618466490286080",https://twitter.com/therealmollyboo/status/1275618466490286080
MeredithEngel,2020-06-23 22:30,0,0,"Congratulations!",,,,"1275617354723065856",https://twitter.com/MeredithEngel/status/1275617354723065856
