username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
GlobalLiver,6/24/2020 7:30,2,7,,@ @,,1.27575E+18,https://twitter.com/GlobalLiver/status/1275753068773113857,,,,
pashtoonkasi,6/24/2020 7:21,5,13,,@,# # # # # #,1.27575E+18,https://twitter.com/pashtoonkasi/status/1275750921536929792,,,,
KatsuakiMaehara,6/24/2020 7:19,2,8,,@ @ @,#,1.27575E+18,https://twitter.com/KatsuakiMaehara/status/1275750323454263297,,,,
artidis_ag,6/24/2020 7:00,0,0,,@,# # #,1.27575E+18,https://twitter.com/artidis_ag/status/1275745561128456192,,,,
LabPulse1,6/24/2020 7:00,0,0,,,# #,1.27575E+18,https://twitter.com/LabPulse1/status/1275745499853750272,,,,
GeneCopoeia,6/24/2020 7:00,0,0,,,#,1.27575E+18,https://twitter.com/GeneCopoeia/status/1275745486213976068,,,,
1stOncology,6/24/2020 6:59,0,0,,,# # # # #,1.27575E+18,https://twitter.com/1stOncology/status/1275745366697074688,,,,
efaithd,6/24/2020 6:58,8,32,,@,# # #,1.27575E+18,https://twitter.com/efaithd/status/1275745116263768070,,,,
1stOncology,6/24/2020 6:54,1,0,,,# #,1.27574E+18,https://twitter.com/1stOncology/status/1275744096401764353,,,,
christine_lovly,6/24/2020 6:50,0,4,,@ @ @,#,1.27574E+18,https://twitter.com/christine_lovly/status/1275743123793158149,,,,
christine_lovly,6/24/2020 6:48,10,51,,@ @ @,# # # #4668 #3862 # # # #,1.27574E+18,https://twitter.com/christine_lovly/status/1275742491191508995,,,,
NanomedZone,6/24/2020 6:48,1,1,,@ @ @,# # # #,1.27574E+18,https://twitter.com/NanomedZone/status/1275742474191896576,,,,
ErasmusOncology,6/24/2020 6:44,5,9,,@,# # #,1.27574E+18,https://twitter.com/ErasmusOncology/status/1275741520830873600,,,,
1stOncology,6/24/2020 6:41,1,0,,,# # #,1.27574E+18,https://twitter.com/1stOncology/status/1275740919971471360,,,,
Stockonomist,6/24/2020 6:32,4,6,,,# #,1.27574E+18,https://twitter.com/Stockonomist/status/1275738607442067459,,,,
1stOncology,6/24/2020 6:30,1,0,,,# # # # # # #,1.27574E+18,https://twitter.com/1stOncology/status/1275738019396415489,,,,
1stOncology,6/24/2020 6:28,0,0,,,# # # #,1.27574E+18,https://twitter.com/1stOncology/status/1275737641489584128,,,,
1stOncology,6/24/2020 6:28,0,0,,,# # #,1.27574E+18,https://twitter.com/1stOncology/status/1275737430981619714,,,,
1stOncology,6/24/2020 6:27,0,0,,,# # #,1.27574E+18,https://twitter.com/1stOncology/status/1275737242040856578,,,,
1stOncology,6/24/2020 6:26,0,0,,,# #,1.27574E+18,https://twitter.com/1stOncology/status/1275737051158077441,,,,
1stOncology,6/24/2020 6:25,1,0,,,# # # #,1.27574E+18,https://twitter.com/1stOncology/status/1275736916881629184,,,,
1stOncology,6/24/2020 6:24,0,0,,,# # # # # #,1.27574E+18,https://twitter.com/1stOncology/status/1275736565780602880,,,,
1stOncology,6/24/2020 6:23,0,0,,,# # # # #,1.27574E+18,https://twitter.com/1stOncology/status/1275736265527160832,,,,
1stOncology,6/24/2020 6:22,0,1,,,# # # #,1.27574E+18,https://twitter.com/1stOncology/status/1275735921367715841,,,,
JBarnholtzSloan,6/24/2020 6:17,1,9,,@ @ @,,1.27573E+18,https://twitter.com/JBarnholtzSloan/status/1275734682466947073,,,,
JBarnholtzSloan,6/24/2020 6:15,0,1,,@ @ @,,1.27573E+18,https://twitter.com/JBarnholtzSloan/status/1275734248004214784,,,,
SoftSarcoma,6/24/2020 6:11,0,0,,,,1.27573E+18,https://twitter.com/SoftSarcoma/status/1275733319972511747,,,,
EVettus,6/24/2020 6:11,0,1,,,,1.27573E+18,https://twitter.com/EVettus/status/1275733234781954055,,,,
NatConte,6/24/2020 6:11,1,6,,@ @ @,# # # #,1.27573E+18,https://twitter.com/NatConte/status/1275733222966648832,,,,
KatsuakiMaehara,6/24/2020 5:54,6,15,,@ @ @ @ @,#,1.27573E+18,https://twitter.com/KatsuakiMaehara/status/1275729108526403587,,,,
Sareumplc,6/24/2020 5:42,6,12,,,# # # # # #,1.27573E+18,https://twitter.com/Sareumplc/status/1275725945719136257,,,,
artidis_ag,6/24/2020 5:21,1,3,,@,# #,1.27572E+18,https://twitter.com/artidis_ag/status/1275720692886052866,,,,
OncLive,6/24/2020 5:01,1,0,,@,#,1.27572E+18,https://twitter.com/OncLive/status/1275715591316418566,,,,
Physiomics,6/24/2020 5:00,11,14,,@,#,1.27572E+18,https://twitter.com/Physiomics/status/1275715300739158016,,,,
KatsuakiMaehara,6/24/2020 4:50,1,3,,@ @ @ @,#Dr # #,1.27571E+18,https://twitter.com/KatsuakiMaehara/status/1275712920970723328,,,,
artidis_ag,6/24/2020 4:42,0,0,,,# # #,1.27571E+18,https://twitter.com/artidis_ag/status/1275710856014299137,,,,
CarolineWah25,6/24/2020 3:51,1,2,,@,,1.2757E+18,https://twitter.com/CarolineWah25/status/1275698070114775041,,,,
EmergeIRL,6/24/2020 3:29,0,4,,@ @ @ @ @,# #,1.27569E+18,https://twitter.com/EmergeIRL/status/1275692561408147456,,,,
ymckey,6/24/2020 3:16,0,0,,,# # # # # #,1.27569E+18,https://twitter.com/ymckey/status/1275689342267265024,,,,
ntrkconnectinfo,6/24/2020 3:05,0,3,,@,# # #,1.27569E+18,https://twitter.com/ntrkconnectinfo/status/1275686496926924800,,,,
artidis_ag,6/24/2020 3:01,0,1,,,# #,1.27569E+18,https://twitter.com/artidis_ag/status/1275685409687830535,,,,
Bf3R_centre,6/24/2020 2:54,1,2, # medicine ," # Science)pic.twitter.com/7VcEPuTNQc""",,@,# # # # # # # # # #,1.27568E+18,https://twitter.com/Bf3R_centre/status/1275683804225601537,,
DrDamienKee,6/24/2020 2:51,0,2,,@,#,1.27568E+18,https://twitter.com/DrDamienKee/status/1275682894418194432,,,,
schneiderleonid,6/24/2020 2:23,0,0,,,,1.27568E+18,https://twitter.com/schneiderleonid/status/1275676009824690178,,,,
HingleySusanne,6/24/2020 2:23,0,0,,,,1.27568E+18,https://twitter.com/HingleySusanne/status/1275675974558978048,,,,
Visiopharm,6/24/2020 2:23,2,2,,@ @ @,# # #,1.27568E+18,https://twitter.com/Visiopharm/status/1275675775375757312,,,,
3DHISTECH_LTD,6/24/2020 2:05,1,0,,,# # # #,1.27567E+18,https://twitter.com/3DHISTECH_LTD/status/1275671440361209861,,,,
prettymessy888,6/24/2020 2:02,0,3,,,,1.27567E+18,https://twitter.com/prettymessy888/status/1275670730592714753,,,,
KatHerrera_MD,6/24/2020 1:59,0,2,,,# #,1.27567E+18,https://twitter.com/KatHerrera_MD/status/1275669837885440004,,,,
isaac_s_harris,6/24/2020 1:25,0,1,,,,1.27566E+18,https://twitter.com/isaac_s_harris/status/1275661374354599936,,,,
TyWorth,6/24/2020 1:09,2,7,,@,,1.27566E+18,https://twitter.com/TyWorth/status/1275657217203675142,,,,
OncLive,6/24/2020 1:00,4,2,,@ @,# #,1.27566E+18,https://twitter.com/OncLive/status/1275655130034180103,,,,
renumathyd,6/24/2020 0:52,1,14,,@ @,# #,1.27565E+18,https://twitter.com/renumathyd/status/1275652932453699586,,,,
weoncologists,6/24/2020 0:30,3,20,,@,,1.27565E+18,https://twitter.com/weoncologists/status/1275647443393183745,,,,
Pharma_BI,6/24/2020 0:11,0,0,,@ @,# # # # #,1.27564E+18,https://twitter.com/Pharma_BI/status/1275642693033615363,,,,
JessMcMasterKC,6/24/2020 0:09,0,0,,,,1.27564E+18,https://twitter.com/JessMcMasterKC/status/1275642078974873606,,,,
Biotech2050,6/24/2020 0:08,0,1,,@,#,1.27564E+18,https://twitter.com/Biotech2050/status/1275641883738456064,,,,
AVIVA1950,6/24/2020 0:03,1,2,,@ @ @,#,1.27564E+18,https://twitter.com/AVIVA1950/status/1275640737883992066,,,,
OncLive,6/24/2020 0:00,1,2,,@,#,1.27564E+18,https://twitter.com/OncLive/status/1275640003071221760,,,,
KanarekNaama,6/23/2020 23:51,0,1,,@,,1.27564E+18,https://twitter.com/KanarekNaama/status/1275637712658317313,,,,
AVIVA1950,6/23/2020 23:50,0,0,,@ @ @,#,1.27564E+18,https://twitter.com/AVIVA1950/status/1275637423851089921,,,,
manjuggm,6/23/2020 23:30,0,1,,,#,1.27563E+18,https://twitter.com/manjuggm/status/1275632359300268032,,,,
SilasInman,6/23/2020 23:07,2,2,,,# #,1.27563E+18,https://twitter.com/SilasInman/status/1275626601057792000,,,,
patch_cpcl,6/23/2020 23:04,0,0,,,,1.27563E+18,https://twitter.com/patch_cpcl/status/1275625828160884738,,,,
ValorieJWells,6/23/2020 22:58,0,0,,,,1.27562E+18,https://twitter.com/ValorieJWells/status/1275624213467054083,,,,
jillfeldman4,6/23/2020 22:51,5,9,,@,# # # #,1.27562E+18,https://twitter.com/jillfeldman4/status/1275622483727712256,,,,
Lucia95627539,6/23/2020 22:39,0,1,,,,1.27562E+18,https://twitter.com/Lucia95627539/status/1275619430014255111,,,,
ProfRScolyerMIA,6/23/2020 22:37,0,2,,@ @,#,1.27562E+18,https://twitter.com/ProfRScolyerMIA/status/1275618925137387520,,,,
therealmollyboo,6/23/2020 22:35,0,0,,,,1.27562E+18,https://twitter.com/therealmollyboo/status/1275618466490286080,,,,
MeredithEngel,6/23/2020 22:30,0,0,,,,1.27562E+18,https://twitter.com/MeredithEngel/status/1275617354723065856,,,,
acmoorephd,6/23/2020 22:29,4,21,,@ @,# # #,1.27562E+18,https://twitter.com/acmoorephd/status/1275617133838266368,,,,
OrlyAlter,6/23/2020 22:28,0,2,,@ @ @,# # #,1.27562E+18,https://twitter.com/OrlyAlter/status/1275616716312047616,,,,
JeffGershenwald,6/23/2020 22:24,4,31,,@ @ @ @ @ @ @ @ @,# # # #,1.27562E+18,https://twitter.com/JeffGershenwald/status/1275615632613167112,,,,
HopSTranCao,6/23/2020 22:17,0,3,,@ @,,1.27561E+18,https://twitter.com/HopSTranCao/status/1275614102828834821,,,,
Rick__Buck,6/23/2020 22:06,5,14,,@ @ @ @ @ @ @ @,#,1.27561E+18,https://twitter.com/Rick__Buck/status/1275611296239693827,,,,
zangcz,6/23/2020 22:04,3,4,,@ @,# #,1.27561E+18,https://twitter.com/zangcz/status/1275610637490585600,,,,
AtomwiseInc,6/23/2020 22:01,2,2,,,#,1.27561E+18,https://twitter.com/AtomwiseInc/status/1275609912802816001,,,,
syinvesting,6/23/2020 22:00,0,10,,,# #,1.27561E+18,https://twitter.com/syinvesting/status/1275609589581410304,,,,
allisonoconn,6/23/2020 21:55,5,16,,@,#,1.27561E+18,https://twitter.com/allisonoconn/status/1275608376765034496,,,,
Prof_Riggins,6/23/2020 21:46,0,1,,,,1.27561E+18,https://twitter.com/Prof_Riggins/status/1275606198851637248,,,,
soragnilab,6/23/2020 21:44,0,2,,,,1.27561E+18,https://twitter.com/soragnilab/status/1275605706083721216,,,,
Prof_Riggins,6/23/2020 21:42,0,9,,@,,1.27561E+18,https://twitter.com/Prof_Riggins/status/1275605165278662656,,,,
AACR,6/23/2020 21:42,7,45,,,#,1.27561E+18,https://twitter.com/AACR/status/1275605093593817090,,,,
Treazy79,6/23/2020 21:35,0,2,,@ @,#,1.2756E+18,https://twitter.com/Treazy79/status/1275603519186235392,,,,
swaggsheila1,6/23/2020 21:22,0,3,,,,1.2756E+18,https://twitter.com/swaggsheila1/status/1275600028137066497,,,,
swaggsheila1,6/23/2020 21:21,1,1,,@,#,1.2756E+18,https://twitter.com/swaggsheila1/status/1275599952752803840,,,,
Pharma_BI,6/23/2020 21:19,0,1,,@ @ @ @ @,# # # #,1.2756E+18,https://twitter.com/Pharma_BI/status/1275599461260066817,,,,
motbevron,6/23/2020 21:16,1,4,,,# # #,1.2756E+18,https://twitter.com/motbevron/status/1275598641378390016,,,,
sleotin,6/23/2020 21:00,4,17,,@,# # #,1.27559E+18,https://twitter.com/sleotin/status/1275594613911195649,,,,
BioChain,6/23/2020 20:51,0,0,,,# #,1.27559E+18,https://twitter.com/BioChain/status/1275592444025778176,,,,
FergaGleeson,6/23/2020 20:44,2,6,,@ @ @ @,#,1.27559E+18,https://twitter.com/FergaGleeson/status/1275590466583638016,,,,
Ligand_LGND,6/23/2020 20:36,0,0,,,# # #,1.27559E+18,https://twitter.com/Ligand_LGND/status/1275588538914861056,,,,
mloe68,6/23/2020 20:30,0,1,,,,1.27559E+18,https://twitter.com/mloe68/status/1275587150134816769,,,,
pashtoonkasi,6/23/2020 20:28,9,18,,@,# # # # # # # # # # # # #,1.27559E+18,https://twitter.com/pashtoonkasi/status/1275586665273339905,,,,
RayGButler,6/23/2020 20:27,0,0,,@,,1.27559E+18,https://twitter.com/RayGButler/status/1275586390152089600,,,,
RayGButler,6/23/2020 20:27,0,0,,@,,1.27559E+18,https://twitter.com/RayGButler/status/1275586194563350538,,,,
RayGButler,6/23/2020 20:26,0,0,,@,,1.27559E+18,https://twitter.com/RayGButler/status/1275586052066066434,,,,
HaradaGuilherme,6/23/2020 20:19,6,36,,@,#,1.27558E+18,https://twitter.com/HaradaGuilherme/status/1275584209239846913,,,,
drmeredithirwin,6/23/2020 20:12,0,2,,@ @ @ @ @,# #,1.27558E+18,https://twitter.com/drmeredithirwin/status/1275582519166013441,,,,
ARosen380,6/23/2020 20:06,0,2,,,# # #,1.27558E+18,https://twitter.com/ARosen380/status/1275581028732731395,,,,
raven7111,6/23/2020 20:01,0,0,,,,1.27558E+18,https://twitter.com/raven7111/status/1275579744638164993,,,,
rweichselbaum,6/23/2020 19:59,0,0,,,,1.27558E+18,https://twitter.com/rweichselbaum/status/1275579336192450560,,,,
ARosen380,6/23/2020 19:58,1,6,,,# # # # #,1.27558E+18,https://twitter.com/ARosen380/status/1275578894301757440,,,,
genentech,6/23/2020 19:54,1,4,,,#,1.27558E+18,https://twitter.com/genentech/status/1275578010754625536,,,,
cancer_navi,6/23/2020 19:31,1,1,,,# # #,1.27557E+18,https://twitter.com/cancer_navi/status/1275572232933093376,,,,
MichaelPacold,6/23/2020 19:30,0,1,,,,1.27557E+18,https://twitter.com/MichaelPacold/status/1275571945472475139,,,,
cancer_navi,6/23/2020 19:30,1,0,,,# # #,1.27557E+18,https://twitter.com/cancer_navi/status/1275571915793428481,,,,
vmillermd,6/23/2020 19:29,0,2,,,,1.27557E+18,https://twitter.com/vmillermd/status/1275571803470147584,,,,
MicheleMcGuirl,6/23/2020 19:21,0,0,,,,1.27557E+18,https://twitter.com/MicheleMcGuirl/status/1275569780704129027,,,,
cmw1ut,6/23/2020 19:19,0,0,,,,1.27557E+18,https://twitter.com/cmw1ut/status/1275569248098824192,,,,
ShorBoris,6/23/2020 19:13,1,1,,@ @,#,1.27557E+18,https://twitter.com/ShorBoris/status/1275567704846544897,,,,
Rick__Buck,6/23/2020 19:13,1,3,,@ @ @ @,#,1.27557E+18,https://twitter.com/Rick__Buck/status/1275567574475030528,,,,
aliceomics,6/23/2020 19:08,3,9,,,# #,1.27557E+18,https://twitter.com/aliceomics/status/1275566545431719937,,,,
sleotin,6/23/2020 19:05,0,2,,,#,1.27557E+18,https://twitter.com/sleotin/status/1275565595476422656,,,,
krknrm,6/23/2020 19:03,0,8,,,#,1.27557E+18,https://twitter.com/krknrm/status/1275565261920317441,,,,
krknrm,6/23/2020 19:02,0,15,,,#,1.27556E+18,https://twitter.com/krknrm/status/1275564826933198852,,,,
jillfeldman4,6/23/2020 18:54,2,3,,@ @,# # # # #,1.27556E+18,https://twitter.com/jillfeldman4/status/1275563017653149697,,,,
NCIDirector,6/23/2020 18:54,3,47,,@ @,# # #,1.27556E+18,https://twitter.com/NCIDirector/status/1275562888980320257,,,,
drjennifergao,6/23/2020 18:46,0,13,,@ @,,1.27556E+18,https://twitter.com/drjennifergao/status/1275561014407434240,,,,
TumorWarrior,6/23/2020 18:43,0,1,,@ @ @,,1.27556E+18,https://twitter.com/TumorWarrior/status/1275560229585981442,,,,
jillfeldman4,6/23/2020 18:41,0,2,,,,1.27556E+18,https://twitter.com/jillfeldman4/status/1275559681801498628,,,,
Carefree411,6/23/2020 18:32,0,4,,@,# #,1.27556E+18,https://twitter.com/Carefree411/status/1275557316553838592,,,,
AileenIlianaPhD,6/23/2020 18:29,0,4,,@ @,,1.27556E+18,https://twitter.com/AileenIlianaPhD/status/1275556705024331777,,,,
sepideh_gholami,6/23/2020 18:26,0,1,,,,1.27556E+18,https://twitter.com/sepideh_gholami/status/1275555778363973633,,,,
ivybelkins,6/23/2020 18:18,1,22,,@ @,# #,1.27555E+18,https://twitter.com/ivybelkins/status/1275553933956653056,,,,
coffeemommy,6/23/2020 18:15,0,1,,@,# #,1.27555E+18,https://twitter.com/coffeemommy/status/1275553027143856128,,,,
LizCancerHealth,6/23/2020 18:05,0,3,,@,# #,1.27555E+18,https://twitter.com/LizCancerHealth/status/1275550568526647297,,,,
HoeppnerLab,6/23/2020 18:03,1,2,,@,# #5956 #4609 #,1.27555E+18,https://twitter.com/HoeppnerLab/status/1275549980716130304,,,,
StephenVLiu,6/23/2020 18:01,0,1,,,,1.27555E+18,https://twitter.com/StephenVLiu/status/1275549564821549058,,,,
AACR,6/23/2020 18:00,4,18,,,#,1.27555E+18,https://twitter.com/AACR/status/1275549213351346176,,,,
artidis_ag,6/23/2020 18:00,0,0,,,#,1.27555E+18,https://twitter.com/artidis_ag/status/1275549197773803524,,,,
ChrisJ_Shepherd,6/23/2020 17:59,0,1,,,,1.27555E+18,https://twitter.com/ChrisJ_Shepherd/status/1275549078693298179,,,,
ChrisJ_Shepherd,6/23/2020 17:55,0,1,,,,1.27555E+18,https://twitter.com/ChrisJ_Shepherd/status/1275548149315252228,,,,
HMethodistMD,6/23/2020 17:55,0,0,,,#,1.27555E+18,https://twitter.com/HMethodistMD/status/1275547932297588736,,,,
sobittaye,6/23/2020 17:53,0,3,,@,,1.27555E+18,https://twitter.com/sobittaye/status/1275547536221241347,,,,
KatsuakiMaehara,6/23/2020 17:52,1,7,,@ @ @ @ @ @,#,1.27555E+18,https://twitter.com/KatsuakiMaehara/status/1275547426091200517,,,,
thadid1,6/23/2020 17:52,0,1,,,,1.27555E+18,https://twitter.com/thadid1/status/1275547418688397313,,,,
LizCancerHealth,6/23/2020 17:45,1,3,,@ @,# # #,1.27555E+18,https://twitter.com/LizCancerHealth/status/1275545632900407298,,,,
AACR,6/23/2020 17:45,4,13,,,#,1.27555E+18,https://twitter.com/AACR/status/1275545432249323521,,,,
LizCancerHealth,6/23/2020 17:44,2,0,,@ @,# # #,1.27555E+18,https://twitter.com/LizCancerHealth/status/1275545178145558530,,,,
weoncologists,6/23/2020 17:43,4,12,,@ @ @ @,#,1.27554E+18,https://twitter.com/weoncologists/status/1275544945819103234,,,,
EileenLoftus11,6/23/2020 17:42,0,0,,,,1.27554E+18,https://twitter.com/EileenLoftus11/status/1275544904224116737,,,,
sobittaye,6/23/2020 17:42,1,8,,@ @GSITAawardee,,1.27554E+18,https://twitter.com/sobittaye/status/1275544753359257602,,,,
EileenLoftus11,6/23/2020 17:41,0,0," was it Black Man in a White Coat"" by Damon Tweedy that you recommended?""",,,,1.27554E+18,https://twitter.com/EileenLoftus11/status/1275544568285532160,,,
AACR,6/23/2020 17:40,12,13,,,#,1.27554E+18,https://twitter.com/AACR/status/1275544174356508673,,,,
OncoAlert,6/23/2020 17:39,11,28,,@ @ @,#,1.27554E+18,https://twitter.com/OncoAlert/status/1275544121424449543,,,,
LizCancerHealth,6/23/2020 17:34,2,10,,@ @,# # #,1.27554E+18,https://twitter.com/LizCancerHealth/status/1275542893868969984,,,,
SusanGKomen,6/23/2020 17:34,2,7,,,# # #,1.27554E+18,https://twitter.com/SusanGKomen/status/1275542649735389187,,,,
EnedaToska,6/23/2020 17:33,0,15,,@,#,1.27554E+18,https://twitter.com/EnedaToska/status/1275542497666764800,,,,
FerranFeceCruz,6/23/2020 17:32,0,4,,,# #,1.27554E+18,https://twitter.com/FerranFeceCruz/status/1275542275288780800,,,,
AACR,6/23/2020 17:30,8,4,,,#,1.27554E+18,https://twitter.com/AACR/status/1275541662824116224,,,,
LizCancerHealth,6/23/2020 17:30,1,2,,@ @,# # #,1.27554E+18,https://twitter.com/LizCancerHealth/status/1275541662157201408,,,,
TyWorth,6/23/2020 17:28,1,1,,@,,1.27554E+18,https://twitter.com/TyWorth/status/1275541201886875651,,,,
ScaltritiLab,6/23/2020 17:26,5,22,,@ @,# # #,1.27554E+18,https://twitter.com/ScaltritiLab/status/1275540796633219073,,,,
JeamesSailor,6/23/2020 17:26,0,5,,,# # # # # #,1.27554E+18,https://twitter.com/JeamesSailor/status/1275540725724299266,,,,
AnneSteino,6/23/2020 17:25,0,0,,@,#,1.27554E+18,https://twitter.com/AnneSteino/status/1275540594354339841,,,,
LizCancerHealth,6/23/2020 17:25,2,3,,@ @,# #,1.27554E+18,https://twitter.com/LizCancerHealth/status/1275540537626382336,,,,
AACR,6/23/2020 17:25,2,4,,,#,1.27554E+18,https://twitter.com/AACR/status/1275540406642581510,,,,
CancerTodayMag,6/23/2020 17:23,5,9,,@,#,1.27554E+18,https://twitter.com/CancerTodayMag/status/1275539914613051392,,,,
RalphWhiteIII,6/23/2020 17:19,9,65, watching black and indigenous leaders I've met and seen speak on diversifying clinical trials, academia, industry," etc... all I can do is keep pushing. # BlackinCancerBio # CancerBio please go watch""",,,# # #,1.27554E+18,https://twitter.com/RalphWhiteIII/status/1275538896500203526
SpiveySandra,6/23/2020 17:19,0,1,,@,#,1.27554E+18,https://twitter.com/SpiveySandra/status/1275538878531661825,,,,
ScaltritiLab,6/23/2020 17:18,9,28,,@ @,#,1.27554E+18,https://twitter.com/ScaltritiLab/status/1275538649212506114,,,,
AACR,6/23/2020 17:17,0,3,,,#,1.27554E+18,https://twitter.com/AACR/status/1275538585937162240,,,,
AACR,6/23/2020 17:17,0,4,,,#,1.27554E+18,https://twitter.com/AACR/status/1275538584943067138,,,,
AACR,6/23/2020 17:17,1,10,,@,#,1.27554E+18,https://twitter.com/AACR/status/1275538583923953664,,,,
fireflyann,6/23/2020 17:12,0,2,,,#,1.27554E+18,https://twitter.com/fireflyann/status/1275537111085613062,,,,
StephenJWillia2,6/23/2020 17:10,1,1,,@ @ @,#,1.27554E+18,https://twitter.com/StephenJWillia2/status/1275536609362968577,,,,
AVIVA1950,6/23/2020 17:07,0,1,,,#,1.27554E+18,https://twitter.com/AVIVA1950/status/1275535911321821184,,,,
fireflyann,6/23/2020 17:04,0,1,,,#,1.27554E+18,https://twitter.com/fireflyann/status/1275535098042093570,,,,
LizCancerHealth,6/23/2020 17:02,3,5,,@,#,1.27553E+18,https://twitter.com/LizCancerHealth/status/1275534704444227584,,,,
UCCancerCenter,6/23/2020 17:01,0,2,,,#,1.27553E+18,https://twitter.com/UCCancerCenter/status/1275534540652654592,,,,
Joanna_Y_Lee,6/23/2020 17:01,0,5,,@,#,1.27553E+18,https://twitter.com/Joanna_Y_Lee/status/1275534443029999617,,,,
ScienceBoard,6/23/2020 17:00,0,2,,,#,1.27553E+18,https://twitter.com/ScienceBoard/status/1275534331218407426,,,,
dr_turk,6/23/2020 17:00,1,12,,@ @,,1.27553E+18,https://twitter.com/dr_turk/status/1275534292576358400,,,,
EmilyVenanzi,6/23/2020 17:00,10,25,,@bivona_lab @ @ @,# #,1.27553E+18,https://twitter.com/EmilyVenanzi/status/1275534218894938118,,,,
LizajoyPhd1920,6/23/2020 17:00,0,0,,,# #,1.27553E+18,https://twitter.com/LizajoyPhd1920/status/1275534216793600001,,,,
OncLive,6/23/2020 17:00,0,0,,@,# #,1.27553E+18,https://twitter.com/OncLive/status/1275534178457735168,,,,
CCR_AACR,6/23/2020 16:55,0,2,,,#,1.27553E+18,https://twitter.com/CCR_AACR/status/1275533082834190338,,,,
AACR_CEO,6/23/2020 16:52,1,14,,@ @ @,,1.27553E+18,https://twitter.com/AACR_CEO/status/1275532116105846791,,,,
obahcall,6/23/2020 16:47,2,4,,@ @ReedElsevier @,# # #,1.27553E+18,https://twitter.com/obahcall/status/1275531045904015363,,,,
CureNETs,6/23/2020 16:45,3,6,,@ @,# #,1.27553E+18,https://twitter.com/CureNETs/status/1275530499763691522,,,,
CD_AACR,6/23/2020 16:45,2,8,,@ @,# #,1.27553E+18,https://twitter.com/CD_AACR/status/1275530432633765889,,,,
UCCancerCenter,6/23/2020 16:45,0,2,,,# # #,1.27553E+18,https://twitter.com/UCCancerCenter/status/1275530330720649217,,,,
LizajoyPhd1920,6/23/2020 16:44,1,4,,,# # # # #,1.27553E+18,https://twitter.com/LizajoyPhd1920/status/1275530245806919683,,,,
CD_AACR,6/23/2020 16:43,4,11,,@,#,1.27553E+18,https://twitter.com/CD_AACR/status/1275530018446245888,,,,
coffeemommy,6/23/2020 16:40,0,4,,,# #,1.27553E+18,https://twitter.com/coffeemommy/status/1275529081178578944,,,,
ElizSMcKenna,6/23/2020 16:39,7,23,,@,#,1.27553E+18,https://twitter.com/ElizSMcKenna/status/1275528851439996930,,,,
LUNGevity,6/23/2020 16:32,3,4,,@bivona_lab,# #,1.27553E+18,https://twitter.com/LUNGevity/status/1275527140281376779,,,,
LauraJBook,6/23/2020 16:31,0,6,,,#,1.27553E+18,https://twitter.com/LauraJBook/status/1275527018327785475,,,,
UCCancerCenter,6/23/2020 16:30,0,0,,,# # #,1.27553E+18,https://twitter.com/UCCancerCenter/status/1275526564466372608,,,,
theNCI,6/23/2020 16:29,1,10,,,# #,1.27553E+18,https://twitter.com/theNCI/status/1275526335729975296,,,,
joshgoldstein1,6/23/2020 16:28,2,2,,,# # #,1.27553E+18,https://twitter.com/joshgoldstein1/status/1275526065209909250,,,,
TischCancer,6/23/2020 16:25,0,6,,@ @ @,# #,1.27553E+18,https://twitter.com/TischCancer/status/1275525291314733061,,,,
acmoorephd,6/23/2020 16:24,0,6,,@bivona_lab @,# # #,1.27553E+18,https://twitter.com/acmoorephd/status/1275525203519365120,,,,
JBarnholtzSloan,6/23/2020 16:23,0,0,,@ @,,1.27553E+18,https://twitter.com/JBarnholtzSloan/status/1275525013609775110,,,,
ElizSMcKenna,6/23/2020 16:23,2,16,,@ @,# # # #,1.27552E+18,https://twitter.com/ElizSMcKenna/status/1275524783908827137,,,,
CharuAggarwalMD,6/23/2020 16:22,4,14,,@ @,#,1.27552E+18,https://twitter.com/CharuAggarwalMD/status/1275524714287394816,,,,
ollidufva,6/23/2020 16:17,5,10,,,#,1.27552E+18,https://twitter.com/ollidufva/status/1275523417953927170,,,,
Krispy_ed,6/23/2020 16:17,2,6,,@ @,# #,1.27552E+18,https://twitter.com/Krispy_ed/status/1275523405782093826,,,,
CRiverLabs,6/23/2020 16:16,1,2,,,# #,1.27552E+18,https://twitter.com/CRiverLabs/status/1275523025690124288,,,,
CellPressNews,6/23/2020 16:15,1,7,,@,#,1.27552E+18,https://twitter.com/CellPressNews/status/1275522785234817026,,,,
lcrf_org,6/23/2020 16:15,3,6,,@,#,1.27552E+18,https://twitter.com/lcrf_org/status/1275522780826603521,,,,
ElizSMcKenna,6/23/2020 16:13,3,6,,@ @,#,1.27552E+18,https://twitter.com/ElizSMcKenna/status/1275522499657306114,,,,
fireflyann,6/23/2020 16:12,0,2,,,# #,1.27552E+18,https://twitter.com/fireflyann/status/1275522109813387265,,,,
jskennedymd,6/23/2020 16:10,0,0,,@,# # # # #,1.27552E+18,https://twitter.com/jskennedymd/status/1275521537051852801,,,,
fireflyann,6/23/2020 16:09,0,1,,,#,1.27552E+18,https://twitter.com/fireflyann/status/1275521470353924097,,,,
fireflyann,6/23/2020 16:07,0,1,,,#,1.27552E+18,https://twitter.com/fireflyann/status/1275520958577561600,,,,
