username,date,retweets,favorites,geo,mentions,hashtags,id,;permalink,,,,
jillfeldman4,4/28/2020 14:58,4,7,,,# #,1.25521E+18,https://twitter.com/jillfeldman4/status/1255209915678961664,,,,
AACR,4/28/2020 14:58,2,8,,,#,1.25521E+18,https://twitter.com/AACR/status/1255209699735191558,,,,
CharuAggarwalMD,4/28/2020 14:55,1,15,,@ @,# # # #,1.25521E+18,https://twitter.com/CharuAggarwalMD/status/1255208931405766656,,,,
tmprowell,4/28/2020 14:53,4,12,,@ @,# # # # # # # #,1.25521E+18,https://twitter.com/tmprowell/status/1255208598440939523,,,,
MuhammetOzerMD,4/28/2020 14:53,0,0,,@ @,,1.25521E+18,https://twitter.com/MuhammetOzerMD/status/1255208508020178945,,,,
MuhammetOzerMD,4/28/2020 14:52,0,0,,@,,1.25521E+18,https://twitter.com/MuhammetOzerMD/status/1255208329070157824,,,,
Cait_Stewart,4/28/2020 14:52,0,6,,,#,1.25521E+18,https://twitter.com/Cait_Stewart/status/1255208319918227464,,,,
HemOncToday,4/28/2020 14:51,1,5,,@ @ @ @,#,1.25521E+18,https://twitter.com/HemOncToday/status/1255207906674270208,,,,
UCCancerCenter,4/28/2020 14:49,0,1,,,#,1.25521E+18,https://twitter.com/UCCancerCenter/status/1255207612905390081,,,,
coffeemommy,4/28/2020 14:48,3,11," it may be level of sensitivity of the test."" cc: # lcsm # bcsm # crcsm # gyncsm""",,,# # # # #,1.25521E+18,https://twitter.com/coffeemommy/status/1255207244037099521,,,
LUNGevity,4/28/2020 14:47,12,28,,@ @ @ @,# # #,1.25521E+18,https://twitter.com/LUNGevity/status/1255207139766931457,,,,
MasonIsraelPhD,4/28/2020 14:47,1,1,,,# # # # # #,1.25521E+18,https://twitter.com/MasonIsraelPhD/status/1255207036091985920,,,,
Rick__Buck,4/28/2020 14:45,1,4,,@,# #,1.25521E+18,https://twitter.com/Rick__Buck/status/1255206549800263681,,,,
SilviaJim_Mor,4/28/2020 14:42,0,0,,,,1.25521E+18,https://twitter.com/SilviaJim_Mor/status/1255205753222098945,,,,
syinvesting,4/28/2020 14:42,2,9,,,#,1.25521E+18,https://twitter.com/syinvesting/status/1255205710603776006,,,,
Rick__Buck,4/28/2020 14:39,0,4,,@ @,# #,1.25521E+18,https://twitter.com/Rick__Buck/status/1255205005709250560,,,,
MMarchioneAP,4/28/2020 14:38,3,12,,,#,1.2552E+18,https://twitter.com/MMarchioneAP/status/1255204865791463424,,,,
cancerassassin1,4/28/2020 14:38,0,3,,,,1.2552E+18,https://twitter.com/cancerassassin1/status/1255204863140671491,,,,
ranjitbindra,4/28/2020 14:36,0,19,,@ @ @,#,1.2552E+18,https://twitter.com/ranjitbindra/status/1255204202592243713,,,,
hilaryarobbins,4/28/2020 14:36,3,19,,@ @,# #,1.2552E+18,https://twitter.com/hilaryarobbins/status/1255204168035438605,,,,
krknrm,4/28/2020 14:34,4,8,,@,# # #,1.2552E+18,https://twitter.com/krknrm/status/1255203824857493506,,,,
MuhammetOzerMD,4/28/2020 14:33,6,35,,@ @ @ @ @ @ @ @,# # #,1.2552E+18,https://twitter.com/MuhammetOzerMD/status/1255203460645097474,,,,
AML_Hub,4/28/2020 14:33,0,2,,@ @,# #,1.2552E+18,https://twitter.com/AML_Hub/status/1255203451753070593,,,,
CancerMedMDA,4/28/2020 14:33,2,2, Funda Meric-Bernstam," Stanley Hamilton. @ AACR https://bit.ly/2Kstxjw""",,@ @,#,1.2552E+18,https://twitter.com/CancerMedMDA/status/1255203376813367296,,
jillfeldman4,4/28/2020 14:32,1,6,,,# # #,1.2552E+18,https://twitter.com/jillfeldman4/status/1255203276317917186,,,,
syinvesting,4/28/2020 14:30,0,1,,,#,1.2552E+18,https://twitter.com/syinvesting/status/1255202762083581952,,,,
AACR,4/28/2020 14:30,11,28,,,#,1.2552E+18,https://twitter.com/AACR/status/1255202650263556099,,,,
JCellBiol,4/28/2020 14:30,1,2,,,#,1.2552E+18,https://twitter.com/JCellBiol/status/1255202645565943810,,,,
rosslevinemd,4/28/2020 14:27,0,1,,,,1.2552E+18,https://twitter.com/rosslevinemd/status/1255202043209359365,,,,
krknrm,4/28/2020 14:26,0,2,,,#,1.2552E+18,https://twitter.com/krknrm/status/1255201849805864963,,,,
jillfeldman4,4/28/2020 14:26,6,17,,,# # #,1.2552E+18,https://twitter.com/jillfeldman4/status/1255201709342765057,,,,
hilaryarobbins,4/28/2020 14:26,0,0,,,,1.2552E+18,https://twitter.com/hilaryarobbins/status/1255201674421043202,,,,
ivybelkins,4/28/2020 14:23,6,10,,@,# # # #,1.2552E+18,https://twitter.com/ivybelkins/status/1255201090225741824,,,,
MCT_AACR,4/28/2020 14:22,0,0,,@,#,1.2552E+18,https://twitter.com/MCT_AACR/status/1255200773245472768,,,,
JacobPlieth,4/28/2020 14:22,5,18,,,#,1.2552E+18,https://twitter.com/JacobPlieth/status/1255200711849230338,,,,
LUNGevity,4/28/2020 14:21,2,2,,@,# # # #,1.2552E+18,https://twitter.com/LUNGevity/status/1255200553170284546,,,,
Dr_ZiMingZhao,4/28/2020 14:21,0,2,,,#,1.2552E+18,https://twitter.com/Dr_ZiMingZhao/status/1255200523311030279,,,,
CSpencerPhD,4/28/2020 14:20,0,1,,@,,1.2552E+18,https://twitter.com/CSpencerPhD/status/1255200323494436870,,,,
Mojojammer,4/28/2020 14:19,0,0,,,,1.2552E+18,https://twitter.com/Mojojammer/status/1255199937358368768,,,,
Cait_Stewart,4/28/2020 14:19,0,3,,@,#,1.2552E+18,https://twitter.com/Cait_Stewart/status/1255199915178889218,,,,
HemOncToday,4/28/2020 14:18,1,0,,,# #,1.2552E+18,https://twitter.com/HemOncToday/status/1255199602002636800,,,,
krknrm,4/28/2020 14:17,2,5,,@ @ @,# #,1.2552E+18,https://twitter.com/krknrm/status/1255199531119054848,,,,
StephenVLiu,4/28/2020 14:16,4,11,,,# # #,1.2552E+18,https://twitter.com/StephenVLiu/status/1255199258715848711,,,,
DanBudwick,4/28/2020 14:15,1,5,,@,# #,1.2552E+18,https://twitter.com/DanBudwick/status/1255199046064635905,,,,
krknrm,4/28/2020 14:15,0,3,,@ @ @,# #,1.2552E+18,https://twitter.com/krknrm/status/1255198848840085512,,,,
Annals_Oncology,4/28/2020 14:14,25,46,,@ @,#,1.2552E+18,https://twitter.com/Annals_Oncology/status/1255198644732649472,,,,
Becky_ABC,4/28/2020 14:14,0,6,,@,#,1.2552E+18,https://twitter.com/Becky_ABC/status/1255198616228167681,,,,
MoffittNews,4/28/2020 14:13,4,9,,,#,1.2552E+18,https://twitter.com/MoffittNews/status/1255198559848325124,,,,
AmgenOncology,4/28/2020 14:12,1,3,,,# # #,1.2552E+18,https://twitter.com/AmgenOncology/status/1255198157165584384,,,,
cancerassassin1,4/28/2020 14:12,3,15,,@,# #,1.2552E+18,https://twitter.com/cancerassassin1/status/1255198099980660739,,,,
StephenVLiu,4/28/2020 14:11,10,16,,,# # # # #,1.2552E+18,https://twitter.com/StephenVLiu/status/1255198087875899392,,,,
DrChoueiri,4/28/2020 14:11,11,12,,@ @,# #,1.2552E+18,https://twitter.com/DrChoueiri/status/1255197936398462977,,,,
cancerassassin1,4/28/2020 14:09,3,1,,@ @,#,1.2552E+18,https://twitter.com/cancerassassin1/status/1255197440489197569,,,,
AstraZeneca,4/28/2020 14:08,4,18,,,# #,1.2552E+18,https://twitter.com/AstraZeneca/status/1255197180324790272,,,,
Britt_Waters18,4/28/2020 14:07,0,0,,,# # # # # #,1.2552E+18,https://twitter.com/Britt_Waters18/status/1255197007779696640,,,,
mtmdphd,4/28/2020 14:06,0,3,,@,#,1.2552E+18,https://twitter.com/mtmdphd/status/1255196812757139456,,,,
allisoncarrbs,4/28/2020 14:06,1,11,,,#,1.2552E+18,https://twitter.com/allisoncarrbs/status/1255196787956162570,,,,
OncoAlert,4/28/2020 14:06,9,20,,@ @ @ @ @,# #,1.2552E+18,https://twitter.com/OncoAlert/status/1255196726446772224,,,,
StephenVLiu,4/28/2020 14:06,0,1,,,# # #,1.2552E+18,https://twitter.com/StephenVLiu/status/1255196694389706757,,,,
curePCTina,4/28/2020 14:05,0,1,,,# #,1.2552E+18,https://twitter.com/curePCTina/status/1255196574881366016,,,,
tmprowell,4/28/2020 14:05,0,4,,,# # # #,1.2552E+18,https://twitter.com/tmprowell/status/1255196568980000769,,,,
METUPorg,4/28/2020 14:05,3,14,,,# # # # #,1.2552E+18,https://twitter.com/METUPorg/status/1255196564508811264,,,,
pashtoonkasi,4/28/2020 14:05,4,8,,,# # #,1.2552E+18,https://twitter.com/pashtoonkasi/status/1255196373680631810,,,,
rosslevinemd,4/28/2020 14:04,0,2,,,,1.2552E+18,https://twitter.com/rosslevinemd/status/1255196257745846272,,,,
pashtoonkasi,4/28/2020 14:02,1,3,,,# # #,1.2552E+18,https://twitter.com/pashtoonkasi/status/1255195709432881152,,,,
StephenVLiu,4/28/2020 14:02,15,30,,,# # # # #,1.2552E+18,https://twitter.com/StephenVLiu/status/1255195663589167105,,,,
pashtoonkasi,4/28/2020 14:01,0,2,,,# # # #,1.2552E+18,https://twitter.com/pashtoonkasi/status/1255195379395702790,,,,
tcellsrus,4/28/2020 14:00,0,0,,,#,1.2552E+18,https://twitter.com/tcellsrus/status/1255195273351102464,,,,
JExpMed,4/28/2020 14:00,1,0,,,#,1.2552E+18,https://twitter.com/JExpMed/status/1255195157051441155,,,,
AACR,4/28/2020 14:00,7,20,,,#,1.2552E+18,https://twitter.com/AACR/status/1255195115750076416,,,,
OncologyCentral,4/28/2020 14:00,0,2,,,# # #,1.2552E+18,https://twitter.com/OncologyCentral/status/1255195075161796608,,,,
JAMANetwork,4/28/2020 14:00,0,1,,@,# #,1.2552E+18,https://twitter.com/JAMANetwork/status/1255195072578170881,,,,
NatureCancer,4/28/2020 13:59,10,30,,@,# # # #,1.25519E+18,https://twitter.com/NatureCancer/status/1255194959818502144,,,,
ivybelkins,4/28/2020 13:58,7,5,,@ @ @,# #,1.25519E+18,https://twitter.com/ivybelkins/status/1255194814129324033,,,,
pashtoonkasi,4/28/2020 13:58,1,2,,,# # #,1.25519E+18,https://twitter.com/pashtoonkasi/status/1255194663105019904,,,,
LUNGevity,4/28/2020 13:58,5,7,,,# # #,1.25519E+18,https://twitter.com/LUNGevity/status/1255194628510400512,,,,
GalMarkel,4/28/2020 13:57,0,8,,@ @ @,,1.25519E+18,https://twitter.com/GalMarkel/status/1255194517646577667,,,,
AriellaHanker,4/28/2020 13:57,5,15,,@,# #,1.25519E+18,https://twitter.com/AriellaHanker/status/1255194433093619718,,,,
NatureCancer,4/28/2020 13:56,6,11,,@,# # # #,1.25519E+18,https://twitter.com/NatureCancer/status/1255194301719556096,,,,
HemOncToday,4/28/2020 13:56,2,0,,@,# #,1.25519E+18,https://twitter.com/HemOncToday/status/1255194274184024065,,,,
adamfeuerstein,4/28/2020 13:56,3,23,,@,#,1.25519E+18,https://twitter.com/adamfeuerstein/status/1255194263610155009,,,,
A1exandra1193,4/28/2020 13:56,0,0,,@,,1.25519E+18,https://twitter.com/A1exandra1193/status/1255194215837040643,,,,
Martin_AngelMD,4/28/2020 13:56,2,2,,,# # # # #,1.25519E+18,https://twitter.com/Martin_AngelMD/status/1255194187659706377,,,,
NicoleKuderer,4/28/2020 13:53,3,7,,@ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @ @,,1.25519E+18,https://twitter.com/NicoleKuderer/status/1255193321724493824,,,,
christeeny513,4/28/2020 13:52,0,9,,,# # # # # # # # # # #,1.25519E+18,https://twitter.com/christeeny513/status/1255193075732942850,,,,
tcellsrus,4/28/2020 13:50,1,0,,@,#,1.25519E+18,https://twitter.com/tcellsrus/status/1255192656386437120,,,,
guptaarjun90,4/28/2020 13:50,4,42,,@ @ @ @,#,1.25519E+18,https://twitter.com/guptaarjun90/status/1255192555773243394,,,,
krknrm,4/28/2020 13:49,1,3,,,# #,1.25519E+18,https://twitter.com/krknrm/status/1255192484923297792,,,,
d2merino,4/28/2020 13:49,0,1,,@,,1.25519E+18,https://twitter.com/d2merino/status/1255192390190747649,,,,
krknrm,4/28/2020 13:48,1,1,,,# # #,1.25519E+18,https://twitter.com/krknrm/status/1255192198884347905,,,,
lymphomahub,4/28/2020 13:47,1,2,,,# #,1.25519E+18,https://twitter.com/lymphomahub/status/1255192022895529985,,,,
lymphomahub,4/28/2020 13:47,3,4,,,# #,1.25519E+18,https://twitter.com/lymphomahub/status/1255192013068263424,,,,
RonPete88326415,4/28/2020 13:47,0,1,,,,1.25519E+18,https://twitter.com/RonPete88326415/status/1255191913717620737,,,,
acmoorephd,4/28/2020 13:42,0,3,,,#,1.25519E+18,https://twitter.com/acmoorephd/status/1255190653526409216,,,,
BentheFidler,4/28/2020 13:42,2,5,,@ @ @,# #,1.25519E+18,https://twitter.com/BentheFidler/status/1255190547322503168,,,,
MicheleMFCR,4/28/2020 13:42,0,0,,@,,1.25519E+18,https://twitter.com/MicheleMFCR/status/1255190545238016000,,,,
ADCReview,4/28/2020 13:41,2,1,,@ @ @ @ @ @,# # # #,1.25519E+18,https://twitter.com/ADCReview/status/1255190290719297544,,,,
tmprowell,4/28/2020 13:37,0,6,,@ @,# # #,1.25519E+18,https://twitter.com/tmprowell/status/1255189375207575553,,,,
RousseauMC,4/28/2020 13:36,0,0,,@,#,1.25519E+18,https://twitter.com/RousseauMC/status/1255189176129146883,,,,
GusTheChemist,4/28/2020 13:35,0,1,,,,1.25519E+18,https://twitter.com/GusTheChemist/status/1255188901754527744,,,,
allisoncarrbs,4/28/2020 13:35,0,2,,,#,1.25519E+18,https://twitter.com/allisoncarrbs/status/1255188882393640960,,,,
HartungIngo,4/28/2020 13:33,10,58,,@ @,# #,1.25519E+18,https://twitter.com/HartungIngo/status/1255188319689940992,,,,
DrMirallas,4/28/2020 13:30,1,2,,@ @,# # # #,1.25519E+18,https://twitter.com/DrMirallas/status/1255187663025590275,,,,
Kamacintosh,4/28/2020 13:30,0,1,,,# #,1.25519E+18,https://twitter.com/Kamacintosh/status/1255187608063356930,,,,
drsam,4/28/2020 13:30,0,4,,@,#,1.25519E+18,https://twitter.com/drsam/status/1255187592200376321,,,,
LUNGevity,4/28/2020 13:30,2,5,,@ @,# # #,1.25519E+18,https://twitter.com/LUNGevity/status/1255187568435609601,,,,
CEBP_AACR,4/28/2020 13:30,1,1,,@,#,1.25519E+18,https://twitter.com/CEBP_AACR/status/1255187547120111618,,,,
JCellBiol,4/28/2020 13:30,1,1,,,#,1.25519E+18,https://twitter.com/JCellBiol/status/1255187544020574215,,,,
OncologyCentral,4/28/2020 13:30,0,1,,,# # # #,1.25519E+18,https://twitter.com/OncologyCentral/status/1255187524026339329,,,,
mponzsar,4/28/2020 13:29,1,1,,@,#,1.25519E+18,https://twitter.com/mponzsar/status/1255187481185714177,,,,
RousseauMC,4/28/2020 13:28,1,6,,@ @ @,#,1.25519E+18,https://twitter.com/RousseauMC/status/1255187241338576897,,,,
Exon20Group,4/28/2020 13:26,0,2,,,#,1.25519E+18,https://twitter.com/Exon20Group/status/1255186663782838273,,,,
highwirepress,4/28/2020 13:26,0,1,,@,,1.25519E+18,https://twitter.com/highwirepress/status/1255186594149040132,,,,
lymphomahub,4/28/2020 13:24,1,2,,,# #,1.25519E+18,https://twitter.com/lymphomahub/status/1255186251138957312,,,,
LUNGevity,4/28/2020 13:24,3,1,,@,# # #,1.25519E+18,https://twitter.com/LUNGevity/status/1255186150815346690,,,,
theresalygh,4/28/2020 13:23,0,1,,,#,1.25519E+18,https://twitter.com/theresalygh/status/1255186003460907009,,,,
allisoncarrbs,4/28/2020 13:23,0,0,,,,1.25519E+18,https://twitter.com/allisoncarrbs/status/1255185826666905601,,,,
MaverickNY,4/28/2020 13:22,0,5,,,#,1.25519E+18,https://twitter.com/MaverickNY/status/1255185580016709634,,,,
highwirepress,4/28/2020 13:21,0,0,,@,,1.25519E+18,https://twitter.com/highwirepress/status/1255185402757025794,,,,
DanaFarberNews,4/28/2020 13:20,1,5,,@,# #,1.25519E+18,https://twitter.com/DanaFarberNews/status/1255185011021623297,,,,
OncoAlert,4/28/2020 13:19,6,10,,@ @,# # # #,1.25518E+18,https://twitter.com/OncoAlert/status/1255184950514659328,,,,
elfarukpath11,4/28/2020 13:17,0,1,,,,1.25518E+18,https://twitter.com/elfarukpath11/status/1255184456979283969,,,,
PDRennert,4/28/2020 13:17,2,7,,,#,1.25518E+18,https://twitter.com/PDRennert/status/1255184264435507200,,,,
ivybelkins,4/28/2020 13:16,21,42,,@ @,# # # #,1.25518E+18,https://twitter.com/ivybelkins/status/1255184180243320833,,,,
BiodesixInc,4/28/2020 13:15,1,2,,@,# # #,1.25518E+18,https://twitter.com/BiodesixInc/status/1255183830702424064,,,,
DrHJHenderson,4/28/2020 13:15,0,1,,,#,1.25518E+18,https://twitter.com/DrHJHenderson/status/1255183776088576002,,,,
PDRennert,4/28/2020 13:14,0,0,,,#,1.25518E+18,https://twitter.com/PDRennert/status/1255183571754651650,,,,
MM_Oncology,4/28/2020 13:11,2,2,,@ @,# # # # #,1.25518E+18,https://twitter.com/MM_Oncology/status/1255182890717138944,,,,
RandiMHernandez,4/28/2020 13:09,0,1,,@,# # #,1.25518E+18,https://twitter.com/RandiMHernandez/status/1255182401728364550,,,,
NCICancerBio,4/28/2020 13:07,2,4,,,#,1.25518E+18,https://twitter.com/NCICancerBio/status/1255181743755313152,,,,
CBebernitz,4/28/2020 13:05,0,2,,@,#,1.25518E+18,https://twitter.com/CBebernitz/status/1255181415710367746,,,,
celltrialsdata,4/28/2020 13:04,0,0,,@ @ @,# #,1.25518E+18,https://twitter.com/celltrialsdata/status/1255181050357178371,,,,
jefburgin,4/28/2020 13:03,0,0,,,,1.25518E+18,https://twitter.com/jefburgin/status/1255180924628631553,,,,
lymphomahub,4/28/2020 13:03,15,20,,@,# #,1.25518E+18,https://twitter.com/lymphomahub/status/1255180880320049152,,,,
MDAndersonNews,4/28/2020 13:02,5,18,,@,# # # #,1.25518E+18,https://twitter.com/MDAndersonNews/status/1255180482838499328,,,,
PDRennert,4/28/2020 13:01,2,8,,,# #,1.25518E+18,https://twitter.com/PDRennert/status/1255180472927297538,,,,
JExpMed,4/28/2020 13:00,8,18,,@,#,1.25518E+18,https://twitter.com/JExpMed/status/1255180049063477250,,,,
AACR,4/28/2020 13:00,10,21,,,#,1.25518E+18,https://twitter.com/AACR/status/1255180026275926016,,,,
MCT_AACR,4/28/2020 13:00,0,0,,@,#,1.25518E+18,https://twitter.com/MCT_AACR/status/1255180013017731075,,,,
CR_AACR,4/28/2020 13:00,0,0,,@,#,1.25518E+18,https://twitter.com/CR_AACR/status/1255180012384391168,,,,
MCR_AACR,4/28/2020 13:00,0,0,,@,#,1.25518E+18,https://twitter.com/MCR_AACR/status/1255180012325658625,,,,
CIR_AACR,4/28/2020 13:00,2,2,,,#,1.25518E+18,https://twitter.com/CIR_AACR/status/1255180007573532674,,,,
JAMANetwork,4/28/2020 13:00,0,0,,@,# #,1.25518E+18,https://twitter.com/JAMANetwork/status/1255179973033328646,,,,
AmgenOncology,4/28/2020 13:00,11,81,,@,# #,1.25518E+18,https://twitter.com/AmgenOncology/status/1255179972815122432,,,,
DrJNaidoo,4/28/2020 12:57,1,4,,,# #,1.25518E+18,https://twitter.com/DrJNaidoo/status/1255179441900306433,,,,
AriellaHanker,4/28/2020 12:57,0,8,,@,# # # # # # #,1.25518E+18,https://twitter.com/AriellaHanker/status/1255179307221159938,,,,
ADCReview,4/28/2020 12:57,1,1,,@ @ @ @ @,# # #,1.25518E+18,https://twitter.com/ADCReview/status/1255179217538514944,,,,
SyedMAhmedMDPhD,4/28/2020 12:56,0,1, hematologic malignancy," and receipt of chemotherapy in the last 3 mo (mostly for advanced disease) were associated with worse outcomes"" # AACR20 https://twitter.com/Jbauml/status/1255130518418489344 …""",,,#,1.25518E+18,https://twitter.com/SyedMAhmedMDPhD/status/1255178999514488835,,
gerlach_d,4/28/2020 12:55,0,0,,,# #,1.25518E+18,https://twitter.com/gerlach_d/status/1255178954706690048,,,,
CBebernitz,4/28/2020 12:55,0,2,,,#,1.25518E+18,https://twitter.com/CBebernitz/status/1255178828231716865,,,,
gerlach_d,4/28/2020 12:54,0,4,,,#,1.25518E+18,https://twitter.com/gerlach_d/status/1255178635222355968,,,,
MaverickNY,4/28/2020 12:54,2,4,,,#,1.25518E+18,https://twitter.com/MaverickNY/status/1255178530423549952,,,,
SyedMAhmedMDPhD,4/28/2020 12:53,0,0,,,# #,1.25518E+18,https://twitter.com/SyedMAhmedMDPhD/status/1255178365939716100,,,,
GustaveRoussy,4/28/2020 12:53,13,30,,@ @,# # #,1.25518E+18,https://twitter.com/GustaveRoussy/status/1255178271995682818,,,,
christeeny513,4/28/2020 12:52,3,8,,,# # # # # #,1.25518E+18,https://twitter.com/christeeny513/status/1255178095956459525,,,,
christeeny513,4/28/2020 12:52,3,11,,,# # # # # #,1.25518E+18,https://twitter.com/christeeny513/status/1255178095184809985,,,,
christeeny513,4/28/2020 12:52,6,14,,@ @ @ @ @ @,# # # # # # #,1.25518E+18,https://twitter.com/christeeny513/status/1255178094379511813,,,,
StephenVLiu,4/28/2020 12:52,11,19,,,# # #,1.25518E+18,https://twitter.com/StephenVLiu/status/1255177971536707593,,,,
SyedMAhmedMDPhD,4/28/2020 12:51,0,0,,,# #,1.25518E+18,https://twitter.com/SyedMAhmedMDPhD/status/1255177822626250754,,,,
AML_Hub,4/28/2020 12:51,6,12,,,# #,1.25518E+18,https://twitter.com/AML_Hub/status/1255177815646969856,,,,
Cancer_Cell,4/28/2020 12:50,1,2,,,# #,1.25518E+18,https://twitter.com/Cancer_Cell/status/1255177607307571205,,,,
rn_katie,4/28/2020 12:50,0,0,,,,1.25518E+18,https://twitter.com/rn_katie/status/1255177460435628038,,,,
OncoAlert,4/28/2020 12:49,3,3," according to data from 3 hospitals in Wuhan. Presentation by Li Zhang"" @ OncoAlert https://twitter.com/notthatjensmith/status/1255167059937411072 …""",,@notthatjenesmith @,# # #,1.25518E+18,https://twitter.com/OncoAlert/status/1255177278843224070,,,
theMMRF,4/28/2020 12:49,8,8,,@,# # # #,1.25518E+18,https://twitter.com/theMMRF/status/1255177229740507136,,,,
OncoAlert,4/28/2020 12:47,3,5, toxicity may be an issue. High rates of dose interruptions/reductions. GI toxicity and rash still a problem," suggesting it’s still blocking WT EGFR?"" @ OncoAlert https://twitter.com/AriellaHanker/status/1255175759473397765 …""",,@ @ @,# #,1.25518E+18,https://twitter.com/OncoAlert/status/1255176803997618176,,
gerlach_d,4/28/2020 12:46,0,0,,,#,1.25518E+18,https://twitter.com/gerlach_d/status/1255176622250119168,,,,
illumina,4/28/2020 12:46,1,4,,@,#,1.25518E+18,https://twitter.com/illumina/status/1255176487579222016,,,,
illumina,4/28/2020 12:46,0,5,,,#,1.25518E+18,https://twitter.com/illumina/status/1255176486513852417,,,,
illumina,4/28/2020 12:46,0,1,,@,#,1.25518E+18,https://twitter.com/illumina/status/1255176485356179456,,,,
AriellaHanker,4/28/2020 12:43,3,9,,@,# # #,1.25518E+18,https://twitter.com/AriellaHanker/status/1255175759473397765,,,,
pashtoonkasi,4/28/2020 12:42,0,4,,,# # # #,1.25518E+18,https://twitter.com/pashtoonkasi/status/1255175469907021824,,,,
JoWFSG,4/28/2020 12:40,1,4,,,#,1.25518E+18,https://twitter.com/JoWFSG/status/1255175107984666626,,,,
coffeemommy,4/28/2020 12:40,2,5,,,# # # # #,1.25518E+18,https://twitter.com/coffeemommy/status/1255175000316710912,,,,
HartungIngo,4/28/2020 12:40,5,20,,@ @,#,1.25517E+18,https://twitter.com/HartungIngo/status/1255174980213628929,,,,
CellPressNews,4/28/2020 12:40,5,11,,,# # #,1.25517E+18,https://twitter.com/CellPressNews/status/1255174963306401800,,,,
gerlach_d,4/28/2020 12:38,1,2,,@,#,1.25517E+18,https://twitter.com/gerlach_d/status/1255174573139677196,,,,
RiyueSunnyBao,4/28/2020 12:38,0,0,,,# # # # # # # # # # # #,1.25517E+18,https://twitter.com/RiyueSunnyBao/status/1255174550091857920,,,,
OWise_uk,4/28/2020 12:37,0,3,,,,1.25517E+18,https://twitter.com/OWise_uk/status/1255174244608217091,,,,
NanomedZone,4/28/2020 12:37,3,8,,@ @TristanFreeW1 @ @ @,#,1.25517E+18,https://twitter.com/NanomedZone/status/1255174190321135617,,,,
OWise_uk,4/28/2020 12:36,0,3,,,,1.25517E+18,https://twitter.com/OWise_uk/status/1255174131068424200,,,,
NP_Rudqvist,4/28/2020 12:33,0,0,,,,1.25517E+18,https://twitter.com/NP_Rudqvist/status/1255173269390610432,,,,
PippaGledhill,4/28/2020 12:32,0,1,,,#,1.25517E+18,https://twitter.com/PippaGledhill/status/1255173154680573954,,,,
DrLen,4/28/2020 12:32,8,11,,@,# # #,1.25517E+18,https://twitter.com/DrLen/status/1255173051123142659,,,,
deb_silverman,4/28/2020 12:32,2,12,,@ @ @ @,#,1.25517E+18,https://twitter.com/deb_silverman/status/1255173046148743169,,,,
fortint,4/28/2020 12:31,0,1,,@,# #,1.25517E+18,https://twitter.com/fortint/status/1255172750492291075,,,,
MM_Oncology,4/28/2020 12:30,2,2,,@ @ @,# # # #,1.25517E+18,https://twitter.com/MM_Oncology/status/1255172662122479617,,,,
AACR,4/28/2020 12:30,5,17,,,#,1.25517E+18,https://twitter.com/AACR/status/1255172466764386306,,,,
MyBioTechniques,4/28/2020 12:30,0,1,,,# #,1.25517E+18,https://twitter.com/MyBioTechniques/status/1255172422715785217,,,,
Martin_AngelMD,4/28/2020 12:29,9,19,,,# # # # # # # # #,1.25517E+18,https://twitter.com/Martin_AngelMD/status/1255172329262518274,,,,
krknrm,4/28/2020 12:28,0,6,,@ @ @,#,1.25517E+18,https://twitter.com/krknrm/status/1255172070822105089,,,,
FogacciJoao,4/28/2020 12:25,0,7,,,# # # #,1.25517E+18,https://twitter.com/FogacciJoao/status/1255171191129718784,,,,
christeeny513,4/28/2020 12:24,8,23, GDC-9545. Achieved same efficacy as other SERDs," but at a lower dose. Currently recruiting patients with # ER+ # MBC. # BCSM # AACR20 https://clinicaltrials.gov/ct2/show/NCT03332797 …""",,,# # # #,1.25517E+18,https://twitter.com/christeeny513/status/1255171050113040384,,
Aiims1742,4/28/2020 12:23,5,20,,@ @ @ @ @,# #,1.25517E+18,https://twitter.com/Aiims1742/status/1255170742167179264,,,,
NotThatBobJones,4/28/2020 12:22,0,4,,@ @,#,1.25517E+18,https://twitter.com/NotThatBobJones/status/1255170446221119488,,,,
LaurenFSG,4/28/2020 12:20,2,8,,@,#,1.25517E+18,https://twitter.com/LaurenFSG/status/1255170050669129730,,,,
ASCOPost,4/28/2020 12:20,1,1,,,# # # # # #,1.25517E+18,https://twitter.com/ASCOPost/status/1255169906288427009,,,,
mtmdphd,4/28/2020 12:19,0,5,,,,1.25517E+18,https://twitter.com/mtmdphd/status/1255169904623435778,,,,
mtmdphd,4/28/2020 12:19,0,1,,,,1.25517E+18,https://twitter.com/mtmdphd/status/1255169700222427137,,,,
StavroulaSlk,4/28/2020 12:18,1,4,,@,# # #,1.25517E+18,https://twitter.com/StavroulaSlk/status/1255169627660922880,,,,
DFBC_PedCare,4/28/2020 12:17,0,2, MBBS, PhD," will be presented at 4:40 p.m. EST. Learn more: http://ms.spr.ly/6017T5CmL pic.twitter.com/4QTmAXE8ek""",,,#,1.25517E+18,https://twitter.com/DFBC_PedCare/status/1255169156091195392,
sanamloghavi,4/28/2020 12:16,0,2,,@,,1.25517E+18,https://twitter.com/sanamloghavi/status/1255168972594479105,,,,
