name,predict_gender,female_prob,male_prob,country,affiliation,race,black_prob,white_prob,hispanic_prob,api_prob,"Asian,GreaterEastAsian,EastAsian_prob","Asian,GreaterEastAsian,Japanese_prob","Asian,IndianSubContinent_prob","GreaterAfrican,Africans_prob","GreaterAfrican,Muslim_prob","GreaterEuropean,British_prob","GreaterEuropean,EastEuropean_prob","GreaterEuropean,WestEuropean,French_prob","GreaterEuropean,WestEuropean,Germanic_prob","GreaterEuropean,Jewish_prob","GreaterEuropean,WestEuropean,Hispanic_prob","GreaterEuropean,WestEuropean,Italian_prob","GreaterEuropean,WestEuropean,Nordic_prob",race_census
Ferran Muiños,male,0.4492969995324755,0.5507030004675243,United States,,"GreaterEuropean,WestEuropean,Hispanic",0.0034761757,0.0977257,0.8580629999999999,0.040735178,0.0019118696,0.003418126,0.0018136658,0.023056604,0.00061099563,0.007855264,0.0024960532,0.047099926,0.0062143537,0.0068434435,0.8796027,0.018408233,0.00066878996,hispanic
Ferran Soldevila Casals,male,0.4492969995324755,0.5507030004675243,,La Jolla Institute for Immunology,"GreaterEuropean,British",0.08039576,0.83280027,0.07720116,0.009602860999999999,0.012537646,0.0050600367,0.008979939,0.0065069855,0.044870645,0.5188215,0.01140081,0.13987862,0.025897752,0.1271092,0.030014135,0.04366247,0.025260344,white
Festus Nyasimi,male,0.2887101283064836,0.7112898716935159,,International Centre for Insect Physiology and Ecology,"GreaterAfrican,Africans",0.025168932999999998,0.7883428000000001,0.0072941985,0.1791941,0.00333803,0.0686854,0.0035795667,0.8398945,0.007722354,0.042164713,0.0018969481,0.006451958,9.033811e-05,0.010803326,0.0049529583,0.009849274,0.0005707279,white
Filippo Utro,male,0.17846044401309102,0.8215395559869091,,IBM Research,"GreaterAfrican,Africans",0.011550877,0.91511965,0.05035076,0.022978712000000002,0.030254306,0.119460806,0.057243627,0.22067405,0.041088533,0.19454482,0.029241938,0.037274618,0.03231237,0.05444885,0.10795181,0.072254024,0.0032503079,white
Fiona Dick,female,0.9831565332853393,0.016843466714661037,Norway,Fiona DickUniversity of Bergen,"GreaterEuropean,British",0.07061537,0.91070604,0.011481045,0.007197554,0.021813367,0.021123562,0.025517954,0.006729903,0.003390512,0.7297428,0.010085733,0.02230864,0.023498666,0.024787242,0.08254422,0.014767155,0.013690267,white
Firas Khatib,male,0.2887101283064836,0.7112898716935159,,"Firas KhatibUniversity of Massachusetts, Dartmouth","GreaterAfrican,Muslim",0.023902787,0.12452224,0.014011678999999999,0.83756334,0.0065645217,0.00012283049,0.055492446,0.08365157,0.61190903,0.12751734,0.0227875,0.06758455,0.0007049759,0.008682225,0.0036308004,0.0030412802,0.008310913,api
Florian Centler,male,0.4492969995324755,0.5507030004675243,,Helmholtz Centre for Environmental Research - UFZ,"GreaterEuropean,British",0.10967008,0.8597585999999999,0.024845597999999997,0.0057257385999999995,0.006142588,0.012519029,0.0031288546,0.0050625945,0.0028031643,0.8330462,0.006156628,0.0070481217,0.007552872,0.07308061,0.010397611,0.022518467,0.010543296,white
Florian Ganglberger,male,0.4492969995324755,0.5507030004675243,,Florian GanglbergerVRVis Research Center,"GreaterEuropean,Jewish",0.0025199647,0.9784611999999999,0.01537536,0.0036434503000000004,0.0019767203,0.0035267998,0.00051809434,0.0022530914,0.0033844463,0.10658792,0.026301654,0.04022089,0.18436436,0.2951398,0.024551861,0.14236718,0.16880715,white
Florian Klimm,male,0.4492969995324755,0.5507030004675243,United Kingdom,Imperial College London,"GreaterEuropean,WestEuropean,Germanic",0.0038399840000000003,0.9835254000000001,0.0076825866,0.0049520526,0.0017524755,0.0018140846,0.0006186662,0.00041623987,0.0059352918,0.039610755,0.11784299,0.039401196,0.35570222,0.23424207,0.1005112,0.022175973,0.07997675,white
Florian Schmidt,male,0.4492969995324755,0.5507030004675243,,"Florian SchmidtGenome Institute of Singapore (GIS), A*Star","GreaterEuropean,WestEuropean,Germanic",0.00087938155,0.9910589,0.0068920543,0.0011696467,0.0006396158,0.0017615708,0.0006111676,0.0005588053,0.002559802,0.022235539,0.0693641,0.056702245,0.5016009,0.20650992,0.029405145,0.020744069,0.0873071,white
Frances Hooley,male,0.2887101283064836,0.7112898716935159,United Kingdom,Frances HooleyUniversity of Manchester,"GreaterEuropean,British",0.10441081,0.8839969000000001,0.009827673,0.0017646053,0.0027283926,0.001131752,0.01259401,0.004036747,0.001434442,0.9442171,0.00038790723,0.013035806,0.0055800104,0.0034859288,0.009061773,0.0014138053,0.00089211896,white
Francesca Luca,female,0.9831565332853393,0.016843466714661037,United States,Francesca LucaWayne State University,"GreaterEuropean,WestEuropean,Italian",0.017702008,0.88656193,0.0875145,0.008221634,0.043821417,0.017576307,0.010795623,0.022865562,0.016398177,0.08946291,0.0069516636,0.10441404,0.0016823058,0.11267044,0.2314828,0.31823486,0.023643913,white
Francesco Strozzi,male,0.17846044401309102,0.8215395559869091,,Enterome,"GreaterEuropean,WestEuropean,Italian",0.016223328000000002,0.95718735,0.025065336,0.0015239562,0.000193778,8.557126e-05,0.00022979054,0.0020893766,0.002297313,0.023635523,0.0048960606,0.022677308,0.0016874175,0.0041130492,0.017955478,0.9185852,0.0015542165,white
Francis Ouellette,male,0.2887101283064836,0.7112898716935159,,Francis Ouellettebioinformstics.ca,"GreaterEuropean,WestEuropean,French",0.0909625,0.89643043,0.009605177,0.0030018783,0.00012300083,4.1336843e-05,0.00040368867,0.008064532,0.00030540998,0.017020412,0.0009921514,0.94098073,0.003886077,0.00082734466,0.012345383,0.014180539,0.00082946784,white
Francisco De La Vega,male,0.17846044401309102,0.8215395559869091,United States,Stanford University,"GreaterEuropean,WestEuropean,Hispanic",0.0020975822,0.045930237,0.93778336,0.014188777,0.0003258708,0.006567254,0.009719788,0.048460327,0.008058226,0.0127690565,0.01549188,0.027545769,0.005224724,0.014744239,0.7722032,0.07112443,0.0077652,hispanic
Francisco Pardo Palacios,male,0.17846044401309102,0.8215395559869091,Spain,Universidad Politécnica de Valencia,"GreaterEuropean,WestEuropean,Hispanic",0.0009882528999999999,0.06266694,0.9291844000000001,0.007160438000000001,0.0018155677,0.06462619,0.0023797369,0.009040468,0.011900964,0.064413644,0.008538338,0.023606693,0.0027182957,0.02704273,0.57510525,0.20623247,0.0025795575,hispanic
François Bourassa,male,0.2887101283064836,0.7112898716935159,Canada,McGill University,"GreaterAfrican,Africans",0.011836965,0.95661044,0.030103466000000002,0.0014490786,0.0019206689,0.0019654683,0.003056571,0.38408124,0.25198588,0.011155389,0.01049515,0.13474084,0.0017997242,0.01298165,0.13954325,0.044619825,0.0016542207,white
Frank Li,male,0.048696071885214326,0.9513039281147858,United States,,"Asian,GreaterEastAsian,EastAsian",0.0024087582999999997,0.011033538,0.0071228365,0.97943497,0.9548798,0.0005610909,0.00054387405,0.00020113999,0.0026640457,0.019957615,0.0013682372,0.0014352574,0.0016812311,0.0063463706,0.0010487752,0.0030851774,0.0062273284,api
Franziska Metge,female,0.9831565332853393,0.016843466714661037,,Max Planck Institute for Biology of Ageing,"GreaterEuropean,British",0.01812323,0.95977366,0.0163657,0.005737452,0.008105099,0.0019148395,0.047157504,0.015902268,0.0038881702,0.48416483,0.028310055,0.24317777,0.044782348,0.04833411,0.0035180298,0.008542317,0.0622026,white
Frederick Roth,male,0.048696071885214326,0.9513039281147858,Canada,University of Toronto and Sinai Health System,"GreaterEuropean,Jewish",0.019297617,0.9417168,0.031637337,0.0073482953,0.008081141,0.00659987,0.020095233,0.004986568,0.004210383,0.18951645,0.030242532,0.01989568,0.109334454,0.57453126,0.020928448,0.0061728,0.005405092,white
Freya Morris,female,0.9831565332853393,0.016843466714661037,United States,,"GreaterEuropean,British",0.18096055,0.80125993,0.014937664,0.0028418687,0.0029670778,0.0011135649,0.0031042502,0.008915897,0.004459405,0.84524995,0.0023206996,0.039832726,0.0027571265,0.058014847,0.021517925,0.008681519,0.0010649156,white
Fritz Lekschas,male,0.3003856058498451,0.6996143941501551,United States,Fritz LekschasHarvard University,"GreaterEuropean,WestEuropean,Germanic",0.026574794,0.87338775,0.08249938,0.017538069,0.0014674931,0.00048220583,0.0047050174,0.015385574,0.004492904,0.05248453,0.07106656,0.06375469,0.37074223,0.3610292,0.026983185,0.014811438,0.012594994,white
Fritz Roth,male,0.3003856058498451,0.6996143941501551,United States,,"GreaterEuropean,Jewish",0.019297617,0.9417168,0.031637337,0.0073482953,0.008081141,0.00659987,0.020095233,0.004986568,0.004210383,0.18951645,0.030242532,0.01989568,0.109334454,0.57453126,0.020928448,0.0061728,0.005405092,white
Fritz Sedlazeck,male,0.3003856058498451,0.6996143941501551,United States,,"GreaterEuropean,Jewish",0.015883813,0.9695123,0.012488523,0.0021153598,0.0006779294,0.0056742067,0.0023227576,0.00032384886,0.0050262436,0.06892841,0.17074494,0.03913714,0.0076393033,0.6468703,0.02001327,0.028480077,0.004161531,white
Gabriel Galadino,male,0.4902247843059303,0.5097752156940696,,Gabriel GaladinoUniversité de Montreal,"GreaterEuropean,WestEuropean,Italian",0.0028891761,0.9366803,0.05647154,0.0039589885,0.00020198384,0.00044820257,0.00071191974,0.0021338395,0.0013383518,0.020602576,0.01852074,0.023065172,0.001673728,0.012887815,0.21211582,0.705987,0.00031291117,white
Gabriel Richard,male,0.4902247843059303,0.5097752156940696,,Gabriel RichardGearbox Studio Quebec,"GreaterEuropean,British",0.23783624,0.74242747,0.014423848999999999,0.0053124159999999995,0.009346149,0.0016783925,0.000972689,9.8849145e-05,0.00034207499,0.4804383,0.0006374504,0.47777086,0.0065978165,0.0059664794,0.011690354,0.003185081,0.0012754085,white
Gabriel Richard,male,0.4902247843059303,0.5097752156940696,,Gearbox Studio Quebec,"GreaterEuropean,British",0.23783624,0.74242747,0.014423848999999999,0.0053124159999999995,0.009346149,0.0016783925,0.000972689,9.8849145e-05,0.00034207499,0.4804383,0.0006374504,0.47777086,0.0065978165,0.0059664794,0.011690354,0.003185081,0.0012754085,white
Gabriel Wajnberg,male,0.4902247843059303,0.5097752156940696,,Atlantic Cancer Research Institute,"GreaterEuropean,Jewish",0.0021866339,0.9893266,0.0071865567,0.0013001643,0.000542982,0.00051326794,4.1058593e-05,0.0005198962,0.002990591,0.036475636,0.03894885,0.019859578,0.052000113,0.7531119,0.028844506,0.009195274,0.056956384,white
Gabriela Merino,female,0.9831565332853393,0.016843466714661037,,"Gabriela MerinoIBB-CONICET-UNER; sinc(i), CONICET-UNL; EMBL-EBI","GreaterEuropean,WestEuropean,Italian",0.0030157743,0.19308224,0.7716139,0.032288082,0.0025168713,0.028865036,0.0034060962,0.0112016,0.0028845794,0.014554397,0.0020873277,0.05717007,0.0052194116,0.009283264,0.28097296,0.5804468,0.0013916427,hispanic
Gabriela Persinoti,female,0.9831565332853393,0.016843466714661037,,"Brazilian Biorenewables National Laboratory (LNBR), Brazilian Center for Research in Energy and Materials (CNPEM)","GreaterEuropean,WestEuropean,Italian",0.0045562494,0.9585197,0.020797241,0.01612684,0.0046752673,0.0021618546,0.009095908,0.0021776177,0.005783988,0.06763546,0.03626559,0.065159485,0.0055891597,0.025970394,0.116306044,0.6572263,0.0019528549,white
Gabrielle Deschamps-Francoeur,female,0.7529907532095362,0.247009246790464,Canada,Université de Sherbrooke,"GreaterEuropean,British",0.04292891,0.7782733000000001,0.053508904,0.12528892,0.004357521,0.0021360153,0.0074221264,0.0010236201,0.0005657662,0.5958991,0.0021429271,0.3314747,0.01654031,0.008548202,0.023905458,0.0054372093,0.00054708874,white
Galip Yardimci,male,0.13178882946784645,0.8682111705321537,United States,Galip YardimciUniversity of Washington,"GreaterEuropean,WestEuropean,Hispanic",0.00496107,0.9546559000000001,0.030619029,0.00976407,0.00797786,0.004597579,0.0065212576,0.0833046,0.26374146,0.06244947,0.002268226,0.11571422,0.0033883343,0.021341821,0.3263404,0.10022522,0.0021295385,white
Gamze Gursoy,female,0.7529907532095362,0.247009246790464,United States,Yale University,"GreaterAfrican,Muslim",0.23877665,0.732812,0.024322994,0.0040883687,0.00036226047,0.00061406137,0.29637107,0.039502908,0.44215038,0.08380145,0.022921795,0.044976357,0.00129489,0.04033752,0.024363281,0.0011854892,0.002118343,white
Gaoussou Sanou,male,0.3425185074949017,0.6574814925050978,,University of Montpellier,"GreaterAfrican,Africans",0.22651713,0.5917901999999999,0.09704003,0.08465269,0.0028491432,0.022439733,0.0032631045,0.7904674,0.038700797,0.007995472,0.0018588317,0.07907158,0.0003665105,0.0139294835,0.02949664,0.009054925,0.0005064397,white
Gary Bader,female,0.5747265520158894,0.4252734479841106,Canada,Gary BaderUniversity of Toronto,"GreaterEuropean,British",0.031364355,0.9521315,0.009835591,0.0066685780000000005,0.0075338567,0.002351439,0.028416261,0.010745732,0.05546928,0.40918958,0.033867706,0.105920166,0.04556393,0.19724691,0.04725659,0.03263895,0.02379965,white
Gary Siuzdak,female,0.5747265520158894,0.4252734479841106,United States,,"GreaterEuropean,EastEuropean",0.0012270303,0.9816627,0.0140407765,0.0030695526,0.003060701,0.00061668624,0.027799116,0.0132921,0.011723745,0.015545613,0.8631643,0.0069217044,0.0047245743,0.033754442,0.00472457,0.010789342,0.003883213,white
Gaspard Reulet,male,0.1502341823388915,0.8497658176611079,Canada,Université de Sherbrooke,"GreaterEuropean,WestEuropean,French",0.028029797999999998,0.9232146999999999,0.041825,0.006930564,0.0046313005,0.00088178256,0.009827274,0.011988341,0.0142920455,0.24312976,0.027775235,0.5310856,0.01734546,0.054384653,0.062942185,0.0048963027,0.016820006,white
Gaurav Diwan,male,0.08347365583844812,0.9165263441615512,,University of Heidelberg,"Asian,GreaterEastAsian,EastAsian",0.09335888,0.6467861,0.026231116000000002,0.23362394,0.52808255,0.0013585368,0.16065562,0.1927883,0.028188847,0.04129673,0.0056529017,0.018775765,0.0014886206,0.0025149994,0.0144842435,0.0030085791,0.0017041551,white
Gaurav Pandey,male,0.08347365583844812,0.9165263441615512,United States,Gaurav PandeyIcahn School of Medicine at Mount Sinai,"Asian,IndianSubContinent",0.21073611,0.7513093000000001,0.01697497,0.020979626,0.0021073231,0.00025936883,0.76487887,0.012360675,0.003488875,0.15245733,0.010959848,0.01901617,0.00382697,0.0187727,0.0075898943,0.003859375,0.00042265138,white
Gavin Oliver,male,0.4492969995324755,0.5507030004675243,,Mayo Clinic,"GreaterEuropean,British",0.31541464,0.6570379,0.02466623,0.0028812329,0.0036122159,0.0014869466,0.0061005433,0.0027189392,0.0033910156,0.85462713,0.009467341,0.031604562,0.0019255545,0.05717095,0.012410174,0.013160062,0.002324674,white
Gayathri Sambamoorthy,female,0.8559116511536329,0.14408834884636712,,Gayathri SambamoorthyIndian Institute of Technology Madras,"Asian,IndianSubContinent",0.13007408,0.84382004,0.013329041000000002,0.012776868,0.001451964,0.00061572413,0.93100446,0.00020270103,0.0009100046,0.058962498,0.00015856004,0.0024481723,0.00023549322,0.00049641944,0.0016036485,0.0011664061,0.00074401154,white
Gayatri Iyer,female,0.8559116511536329,0.14408834884636712,,"Department of Computational Medicine and Bioinformatics, University of Michigan Medical School, Ann Arbor, MI","Asian,IndianSubContinent",0.0034358771999999996,0.07303979,0.008820314000000001,0.9147039,0.0003432897,7.791264e-05,0.96751136,0.0092876395,0.0029268262,0.005613856,0.0015828424,0.005759225,0.00028070642,0.0055181654,0.00072401285,0.00023949923,0.00013463663,api
Genki Terashi,female,0.8559116511536329,0.14408834884636712,United States,"Genki TerashiDepartment of Biological Sciences, Purdue University","Asian,GreaterEastAsian,Japanese",0.0008899588,0.05225052,0.0018804581,0.94497913,0.042057198,0.88592577,0.019722007,0.002508102,0.030592883,0.0071664336,0.0011855742,0.0023778013,8.037787e-05,0.0034473678,0.0029939841,0.0018079934,0.00013454868,api
Geoff Fudenberg,male,0.0963134884933175,0.9036865115066824,,"Geoff FudenbergGladstone Institutes, UCSF","GreaterEuropean,Jewish",0.006476455,0.9799460999999999,0.011229411000000002,0.002348085,0.014162277,0.0041749566,0.00015913413,0.00067202677,0.0020846163,0.042295247,0.086657636,0.026370695,0.07995813,0.70358026,0.008153508,0.0041007684,0.027630894,white
Geoffrey Barton,female,0.5747265520158894,0.4252734479841106,United Kingdom,University of Dundee,"GreaterEuropean,British",0.12154286,0.8649097,0.0113294525,0.0022179664,0.007853367,0.0019430504,0.0032978756,0.0020132037,0.0014463409,0.88822734,0.0023312783,0.041689575,0.0008939247,0.03464683,0.0068035107,0.0059729316,0.0028808122,white
George Acquaah-Mensah,female,0.7529907532095362,0.247009246790464,,Massachusetts College of Pharmacy and Health Sciences,"GreaterAfrican,Africans",0.07522289,0.8910859,0.012344572,0.02134657,0.00036158893,0.002181773,0.00038475398,0.6562183,0.1562595,0.08662914,0.005545318,0.0097663235,0.019357452,0.023929846,0.017647238,0.01712193,0.0045968858,white
Gerald Quon,male,0.1502341823388915,0.8497658176611079,United States,"University of California, Davis","GreaterEuropean,British",0.0056239027,0.06248645,0.026154237,0.9057353000000001,0.060574487,0.036661908,0.008503117,0.018892607,0.0042479886,0.37763736,0.009110363,0.34625655,0.0037750807,0.036106084,0.0030233064,0.08895823,0.006252869,api
Gerard Lazo,male,0.1502341823388915,0.8497658176611079,,USDA ARS,"GreaterEuropean,WestEuropean,Hispanic",0.001848679,0.056221365999999995,0.912985,0.02894492,0.002405413,0.0043569817,0.018504383,0.031188767,0.05862387,0.053700253,0.022703575,0.08125732,0.0026856645,0.10637215,0.50350547,0.11119757,0.003498592,hispanic
Gerda Cristal Villalba Silva,female,0.9831565332853393,0.016843466714661037,,Gerda Cristal Villalba SilvaFederal University of Rio Grande do Sul,"GreaterEuropean,WestEuropean,Hispanic",0.0066196373999999995,0.27557919999999997,0.69933784,0.018463355,0.0011211978,0.01900033,0.07275988,0.0022753072,0.00096722826,0.006498765,0.0036057108,0.0052874964,0.00077578274,0.010731234,0.84767157,0.029138584,0.00016689899,hispanic
Geremy Clair,female,0.5747265520158894,0.4252734479841106,,Pacific Northwest National Laboratory,"GreaterEuropean,British",0.103563085,0.8715349,0.016408073000000002,0.008493969,0.0017069852,0.007387251,0.0029955525,0.0011493227,0.004616222,0.84221727,0.0007480137,0.09733858,0.0014820322,0.012746757,0.0049457196,0.020990497,0.0016758125,white
German Tischler-Hoehle,male,0.4492969995324755,0.5507030004675243,,Miltenyi Biotec B.V. & Co. KG,"GreaterEuropean,Jewish",0.00314038,0.97748876,0.011606449,0.0077644098,0.0004144164,0.00012478455,0.0004504728,0.019455487,0.0037260023,0.085050285,0.06797628,0.038768042,0.23538777,0.47229865,0.011982136,0.0066210767,0.05774451,white
Gherman Novakovsky,male,0.4492969995324755,0.5507030004675243,Canada,"Gherman NovakovskyCentre for Molecular Medicine and Therapeutics, University of British Columbia","GreaterEuropean,EastEuropean",0.0007060818,0.9957782,0.0033747961,0.00014092468,5.7032987e-05,9.085745e-05,9.949533e-06,0.00010504227,0.0006442205,0.0023262491,0.74985546,0.002214543,0.0016213234,0.19902788,0.040898144,0.00270982,0.00043957337,white
Gholamali Rahnavard,female,0.8559116511536329,0.14408834884636712,United States,Gholamali RahnavardGeorge Washington University,"Asian,IndianSubContinent",0.17417383,0.78796566,0.030926764,0.0069338130000000005,0.00078682846,5.906517e-05,0.94348264,0.0005957604,0.0013753615,0.012941481,0.0016238184,0.03256148,0.0003210082,0.0022558195,0.0009071873,0.00024497573,0.0028445083,white
Giancarlo Bonora,male,0.17846044401309102,0.8215395559869091,United States,,"GreaterEuropean,WestEuropean,Italian",0.006848240699999999,0.8865757,0.09588075,0.010695286000000002,0.0039951936,0.0043367976,0.012094946,0.013847367,0.0015091205,0.02598486,0.007200998,0.04885637,0.006338945,0.016317027,0.19580452,0.66294116,0.0007727772,white
Gianvito Urgese,male,0.17846044401309102,0.8215395559869091,,Politecnico di Torino DIST,"GreaterEuropean,WestEuropean,Hispanic",0.09472054,0.89021015,0.012557722,0.002511597,0.0006420281,0.0007507429,0.0020934672,0.037442066,0.0013377303,0.16882378,0.0044666915,0.17779306,0.1510701,0.020618968,0.27947485,0.11337428,0.042112213,white
Gilbert Kibet,male,0.29859056176846543,0.7014094382315351,,International Centre for Insect Physiology and Ecology,"GreaterAfrican,Africans",0.10043539,0.8521677,0.02314332,0.024253605,0.004241416,0.0046493565,0.011602168,0.52211624,0.035141002,0.15596403,0.0038705529,0.21720746,0.00044394692,0.023979798,0.004967351,0.008051008,0.007765625,white
Giltae Song,female,0.7529907532095362,0.247009246790464,,Pusan national University,"Asian,GreaterEastAsian,EastAsian",0.0016812294,0.014638626,0.0031458516999999997,0.98053426,0.9440877,0.011068663,0.0028194832,0.0063841795,0.004025,0.014917628,0.0015946589,0.0060994187,0.0012983513,0.0016518742,0.0044606747,0.00064859155,0.00094379636,api
Giltae Song,female,0.7529907532095362,0.247009246790464,United States,Pusan National University,"Asian,GreaterEastAsian,EastAsian",0.0016812294,0.014638626,0.0031458516999999997,0.98053426,0.9440877,0.011068663,0.0028194832,0.0063841795,0.004025,0.014917628,0.0015946589,0.0060994187,0.0012983513,0.0016518742,0.0044606747,0.00064859155,0.00094379636,api
Ginger Tsueng,male,0.19984492412878774,0.8001550758712122,,Ginger TsuengScripps Research,"Asian,GreaterEastAsian,EastAsian",0.0019272498,0.009226485999999999,0.010422997,0.9784233,0.9407758,0.0440058,5.314141e-05,0.0011688073,0.00030165518,0.009634576,0.0005092046,0.00041629825,0.0005862815,0.0007679662,0.001026986,0.00030490436,0.00044852844,api
Giorgio Bertolazzi,male,0.17846044401309102,0.8215395559869091,Italy,"Giorgio BertolazziUniversity of Palermo, Department of Economics, Business and Statistics","GreaterEuropean,WestEuropean,Italian",0.0013228424,0.9804497999999999,0.017187051000000002,0.0010403448,6.295294e-05,0.000174933,2.155803e-05,9.7969736e-05,0.0046748356,0.010284654,0.0007196451,0.038772505,0.001798769,0.004244419,0.048273712,0.8906816,0.00019234556,white
Giovanni Madeo,female,0.8559116511536329,0.14408834884636712,United States,,"GreaterEuropean,WestEuropean,Italian",0.028875012000000002,0.84179604,0.062439043,0.06688991,0.048231997,0.038162436,0.19222936,0.08504342,0.008302097,0.14007469,0.0040270565,0.010794639,0.003193536,0.01885506,0.101578325,0.34890214,0.0006052758,white
Giulia Babbi,female,0.9831565332853393,0.016843466714661037,,Giulia BabbiBiocomputing Group Bologna,"GreaterAfrican,Muslim",0.0065937354,0.92230403,0.02704406,0.04405817,0.004380317,0.00060089055,0.02653117,0.03907915,0.43471846,0.022614073,0.019981043,0.034468524,0.0055430247,0.1332629,0.017398793,0.24123442,0.020187227,white
Gokcen Eraslan,male,0.4492969995324755,0.5507030004675243,,Broad Institute,"GreaterAfrican,Muslim",0.013576251999999999,0.8831937,0.055218845999999995,0.048011262,0.00023284525,0.00026658922,0.03894294,0.035882536,0.6946012,0.03421897,0.043323055,0.015694797,0.0075413273,0.021001775,0.0070870765,0.0013433301,0.09986358,white
Gonzalo Farfanuk,male,0.17846044401309102,0.8215395559869091,United States,,"GreaterAfrican,Muslim",0.0038232426,0.9872764,0.006365401999999999,0.0025350177,0.0010348457,0.0020109979,0.0008923267,0.035628855,0.34825087,0.049293883,0.29010674,0.046641283,0.008124835,0.16365916,0.008089901,0.010538483,0.035727758,white
Gonzalo Nido,male,0.17846044401309102,0.8215395559869091,Norway,University of Bergen,"Asian,GreaterEastAsian,Japanese",0.018893141000000002,0.6353385,0.26261172,0.08315658599999999,0.0049359016,0.92357236,0.00036552176,0.0133086145,0.001996295,0.012705958,0.00086938543,0.006096214,0.00023400284,0.0060365526,0.026046604,0.0030985815,0.0007340332,white
Gonzalo S. Nido,male,0.17846044401309102,0.8215395559869091,Norway,Gonzalo S. NidoUniversity of Bergen,"Asian,GreaterEastAsian,Japanese",0.018893141000000002,0.6353385,0.26261172,0.08315658599999999,0.0049359016,0.92357236,0.00036552176,0.0133086145,0.001996295,0.012705958,0.00086938543,0.006096214,0.00023400284,0.0060365526,0.026046604,0.0030985815,0.0007340332,white
Gopalakrishnan Venkatesh,male,0.4492969995324755,0.5507030004675243,Namibia,Gopalakrishnan VenkateshInternational Institute of Information Technology Bangalore,"Asian,IndianSubContinent",0.052209318,0.559669,0.006574511999999999,0.38154720000000003,0.00012634703,3.3007345e-05,0.9774999,0.0006858758,0.0121537475,0.0052561457,0.0012863963,0.0004900362,0.00010544134,0.0020727871,0.00017615496,2.700548e-05,8.699819e-05,white
Goro Terai,male,0.17846044401309102,0.8215395559869091,United States,,"Asian,GreaterEastAsian,Japanese",0.02114829,0.33829382,0.35552204,0.28503579999999995,0.005588705,0.9005175,0.03218079,0.010723823,0.0032094168,0.006000147,0.00040817691,0.004773198,0.002750794,0.00424682,0.007023046,0.021178814,0.0013988215,hispanic
Govinda Kamath,female,0.9831565332853393,0.016843466714661037,,Microsoft Research New England Labs,"Asian,IndianSubContinent",0.01154264,0.33952899999999997,0.0052622687,0.643666,0.0058093714,0.007999562,0.70181173,0.033830903,0.07668016,0.017241469,0.0022503156,0.01006941,0.015632436,0.06430137,0.018165158,0.003913867,0.042294156,api
Govindarajan Ramamoorthy,male,0.4492969995324755,0.5507030004675243,,Govindarajan RamamoorthyThe Jackson Laboratory,"Asian,IndianSubContinent",0.25977910000000004,0.5187169,0.011684065,0.20981996,0.00042523936,9.052379e-05,0.9870597,7.851422e-05,0.0027625503,0.006194825,0.00010693453,0.0012009536,7.8172845e-05,0.00038357996,0.00040265557,0.00018120193,0.0010352635,white
Gowri Nayar1994,female,0.8559116511536329,0.14408834884636712,United States,,"Asian,IndianSubContinent",0.009100551,0.11670779,0.013902983999999998,0.8602886000000001,0.001853851,0.00037745055,0.994364,0.0005377808,0.0004243908,0.0011007371,8.681582e-06,0.00022932603,6.684338e-06,9.162637e-06,0.0009835026,6.4504195e-05,3.9976847e-05,api
Grace Stafford,female,0.7529907532095362,0.247009246790464,,Grace StaffordThe Jackson Laboratory,"GreaterEuropean,British",0.19039005,0.78809774,0.017188204,0.0043239490000000005,0.004664218,0.00036573017,0.00022045449,0.0014732188,0.0017205827,0.94444036,0.0012800401,0.02150143,0.00087278,0.010470429,0.009125779,0.0022952734,0.0015697378,white
Graciela Gonzalez Hernandez,female,0.9831565332853393,0.016843466714661037,,University of Pennsylvannia,"GreaterEuropean,WestEuropean,Hispanic",0.0027047656,0.038103323,0.9561462,0.0030457193,0.0015454872,0.010785933,0.012023576,0.008819578,0.007383757,0.017089374,0.015290752,0.22166932,0.0063739466,0.07482934,0.598824,0.02392489,0.001440064,hispanic
Graciela Gonzalez-Hernandez,female,0.9831565332853393,0.016843466714661037,United States,,"GreaterEuropean,WestEuropean,Italian",0.0011538511999999999,0.053340606,0.9341690999999999,0.011336491,0.001593495,0.0129761305,0.008878529,0.0011464665,0.0024138016,0.0131600015,0.0011960425,0.113283336,0.0038497816,0.005182461,0.11136107,0.72361135,0.001347557,hispanic
Green Track,male,0.4492969995324755,0.5507030004675243,United States,,"GreaterEuropean,British",0.0270948,0.95728695,0.010089754,0.0055284444,0.019414859,0.009798628,0.0050956514,0.002900301,0.008262481,0.46509713,0.025775759,0.086437754,0.20305188,0.056428682,0.034252282,0.015576979,0.067907594,white
Greg Hinkle,male,0.2503443225499305,0.7496556774500693,United States,,"GreaterEuropean,British",0.044349894,0.94120026,0.011102684,0.0033472332,0.0072997096,0.0067538773,0.010300904,0.012605191,0.00022807569,0.8734597,0.0026178248,0.023081876,0.00524265,0.046645418,0.004002588,0.0020817795,0.0056804833,white
Grégoire Altan-Bonnet,female,0.7529907532095362,0.247009246790464,,National Cancer Institute,"GreaterEuropean,British",0.0020057445,0.96422255,0.03076829,0.0030034524,0.0007928777,0.00055645214,0.0011336937,0.012280817,0.007901508,0.838103,0.005260047,0.034273174,0.0028891645,0.06722271,0.023643866,0.0025715614,0.0033711398,white
