user,location,content,time
PauloBergerot,"Brasília, Brazil","RT @crisbergerot: ‼️1st RCT: modulation of the gut microbiome w probiotics in mRCC @ASCO #ASCO20 @NazliDizman @PauloBergerot @montypal
- Mi…",2020-06-03 12:15:39
OncLive,"New Jersey, USA",The combination of pembrolizumab and axitinib continued to demonstrate a clinically significant improvement in PFS… https://t.co/l8o6lp7SDN,2020-06-03 12:15:13
KathyKastner,"Toronto, Ontario",RT @WilliamDale_MD: Great summary of the data!  Absolutely no excuse to not use a GA when offering cheotherapy to an older adult with cance…,2020-06-03 12:13:37
DMSLung,France,RT @TheLancetOncol: The full article with results from the first 200 patients from TERAVOLT will be published in @TheLancetOncol very soon.…,2020-06-03 12:11:26
FundacionECO,"Madrid, Comunidad de Madrid","🗓️15/06 ONCOFIR 2020. Best of ASCO 
 #formación #online dirigida a farmacéuticos de hospital donde difundiremos las… https://t.co/CVhMDqxjyR",2020-06-03 12:10:05
LeCancerFr,Paris,#ASCO20 L'intérêt du pembrolizumab en adjuvant dans les mélanomes stade III se confirme. - https://t.co/zcwUMCktu4 https://t.co/9kyTgxbeOx,2020-06-03 12:09:40
TermediaPL,Poznań,RT @EuColonPolska: #Pembrolizumab w 1 linii #mCRC z niestabilnością mikrosatelitarną/zaburzeniami genów odpowiedzialnych za naprawę DNA wią…,2020-06-03 12:08:43
ThierryPhilip,,RT @GroupeUNICANCER: #UnicancerASCO20 – Prof Bidard from the #UCBG Expert Group explains how the PADA-1 study optimized the endocrine thera…,2020-06-03 12:07:25
indepso,India ,RT @jeetrohila: Highlights from colorectal session #ASCO2020 @drsanjeev2003 @SurgDiwakarP @sanketbankar1 @sanket86024322 @indepso @QDenost…,2020-06-03 12:07:21
LeCancerFr,Paris,#ASCO20 PRADO : traitement néo-adjuvant du mélanome. - https://t.co/kMVv96gDZO https://t.co/w5YYISUdD6,2020-06-03 12:06:42
LeCancerFr,Paris,#ASCO20 PRADO : traitement néo-adjuvant du mélanome. - https://t.co/kMVv96gDZO https://t.co/67mOodhaOW,2020-06-03 12:06:41
NazliDizman,"New Haven, CT","RT @crisbergerot: ‼️1st RCT: modulation of the gut microbiome w probiotics in mRCC @ASCO #ASCO20 @NazliDizman @PauloBergerot @montypal
- Mi…",2020-06-03 12:05:04
RossAlbertMD,CT,RT @WilliamDale_MD: Great summary of the data!  Absolutely no excuse to not use a GA when offering cheotherapy to an older adult with cance…,2020-06-03 12:04:36
SabriSiham,Montreal,RT @TheLancetOncol: The full article with results from the first 200 patients from TERAVOLT will be published in @TheLancetOncol very soon.…,2020-06-03 12:03:50
Ceci_Lee1,"Virginia, USA",RT @ASCOPost: Early Local Therapy Did Not Extend Survival in Patients With Newly Diagnosed Metastatic Breast Cancer https://t.co/kU394Y44vt…,2020-06-03 12:01:13
GroupeUNICANCER,"Paris, France",#UnicancerASCO20 – Prof Bidard from the #UCBG Expert Group explains how the PADA-1 study optimized the endocrine th… https://t.co/ikVECb3hSm,2020-06-03 12:00:58
VHIO,,Los resultados de #PARSIFAL confirman que la combinación de fulvestrant-palbociclib no es superior a letrozol-palbo… https://t.co/Iie0DYLIpp,2020-06-03 12:00:34
faith_hayden313,"Washington, DC","#ASCO20: ACA Medicaid Expansion Shows Cancer Survival Benefit, With Greatest Gains in Hispanic Populations… https://t.co/yifLvOplRb",2020-06-03 12:00:00
claytonboldt,"Houston, TX","RT @VJOncology: The Special Clinical Science Symposium is about to start at #ASCO20  🏃💻
Expert insights about #Pralsetinib in RET fusion+ s…",2020-06-03 11:58:45
LeCancerFr,Paris,"#ASCO20 Anti-PD-1 + anti-EGFR, une combinaison prometteuse pour les mélanomes muqueux. - https://t.co/JE0N0z3NBT https://t.co/mEHUhlcutz",2020-06-03 11:58:23
antonyruggeri,,RT @jsoriamd: Promising data with a PROTAC Androgen receptor protein degrader in prostate cancer. This is a new approach to follow #ASCO20…,2020-06-03 11:55:13
LeCancerFr,Paris,#ASCO20 27% de réponse avec  la combinaison Ipilimumab faible dose-pembrolizumab après progression sous anti-PD-1.… https://t.co/n53Fo7hhlW,2020-06-03 11:54:36
LeCancerFr,Paris,#ASCO20 Du nouveau (enfin…) dans les mélanomes muqueux métastatiques ? - https://t.co/xcxWEI36NO,2020-06-03 11:53:32
RCaponero,"Rua Treze de Maio, 1815","RT @onco_pedia: De 25 de maio a 12 de junho, não somente as LIVEs do Projeto duOnco (quintas, 20h), mas também as do Projeto 7por3 (seg-qua…",2020-06-03 11:53:20
ChyMaciej,,RT @EuColonPolska: #Pembrolizumab w 1 linii #mCRC z niestabilnością mikrosatelitarną/zaburzeniami genów odpowiedzialnych za naprawę DNA wią…,2020-06-03 11:53:20
EuColonPolska,Polska,#Pembrolizumab w 1 linii #mCRC z niestabilnością mikrosatelitarną/zaburzeniami genów odpowiedzialnych za naprawę DN… https://t.co/jXSzsiRh9H,2020-06-03 11:52:28
LanaBijelicMD,"Barcelona, Spain","RT @VHIO: #VHIO's @elena_elez and @Ja_Capdevila contribute to new advances against #ColorectalCancer.

The researchers participated in two…",2020-06-03 11:51:28
jlepping2013,,"RT @AndreGoyMD: With #COVID19 pandemic-related restrictions beginning to ease, @ASCO is providing timely information on how oncology practi…",2020-06-03 11:47:11
LSMPierre,United Kingdom,ASCO 2020 might have had a very different feel this year but the one constant is the challenge oncology companies f… https://t.co/qdggJ5sPGu,2020-06-03 11:46:23
jlepping2013,,"RT @EBOncology: UDPATES w. comment from Dr. Michael Overman of @MDAndersonNews: ""These results should change clinical practice."" #ASCO20 @M…",2020-06-03 11:44:10
psico_onco,"Catania, Sicilia","#ASCO20 | Financial toxicity
#oncologia ARNAS Garibaldi #catania https://t.co/iqmGlx89Ro",2020-06-03 11:41:59
HopeforLiving1,,RT @SusanGKomen: Data from the CCC19 and TERAVOLT studies presented at #ASCO20 showed that age &amp; comorbidities are associated with increase…,2020-06-03 11:41:13
vini_carrera,"Salvador, Brasil",@cdanicas @DrYukselUrun @Prof_IanD @ChrisSweens1 @Uromigos @US_FDA @OncoAlert @ASCO @myESMO @apccc19 @PCFnews… https://t.co/jBRlC6mk5I,2020-06-03 11:40:44
HopeforLiving1,,RT @SusanGKomen: Clinical trial shows promising results for #triplenegative #breastcancer treated with veliparib + cisplatin compared to ci…,2020-06-03 11:40:44
GiordanoBotta,"Rome, Italy","RT @ICR_London: NEWS: A new pilot study,  presented at the #ASCO20 virtual meeting, shows that genetic screening for #ProstateCancer in GP…",2020-06-03 11:39:30
marlon_aliberti,"Sao Paulo, Brazil",RT @WilliamDale_MD: Great summary of the data!  Absolutely no excuse to not use a GA when offering cheotherapy to an older adult with cance…,2020-06-03 11:39:17
declangmurphy,"Melbourne, Australia","RT @DrMHofman: GLOBAL WEBINAR @PCF_Science @PeterMacCC @ANZUPtrials on #TheraP trial (LuPSMA)

10 June 1PM PT
4PM ET
9PM UK
10PM Munich
11…",2020-06-03 11:38:04
MM_Hub,Global ,RT @ninashah33: “New SKd on the block”  Selinexor-carfilz-dex with ORR  72% in pts med 4 lines tx.  Gr 1-2 nausea=65%  I think this populat…,2020-06-03 11:36:27
n8pennell,"Cleveland, OH","Great thread on ADAURA adjuvant osimertinib trial, well considered and reasonable. #ASCO20 #LCSM https://t.co/MOg3Jzcmki",2020-06-03 11:36:07
SoaresAndrey,"-23.600192,-46.669457",@cdanicas @DrYukselUrun @Prof_IanD @ChrisSweens1 @Uromigos @US_FDA @OncoAlert @ASCO @myESMO @apccc19 @PCFnews… https://t.co/pM5BJcWnOB,2020-06-03 11:36:03
NAS_healthcare,,"RT @ICR_London: If you missed any of our recent coverage from #ASCO20, we have collected together all our our news from the virtual meeting…",2020-06-03 11:35:59
MariaHagglund,"Uppsala, Sverige","RT @BraveBosom: Seres was widely considered to be one of the first and most prominent “#epatients,” a term which has become popular to deno…",2020-06-03 11:35:42
SoaresAndrey,"-23.600192,-46.669457",RT @DrYukselUrun: @Prof_IanD @ChrisSweens1 @Uromigos @US_FDA @OncoAlert @ASCO @myESMO @apccc19 @PCFnews @EMA_News @neerajaiims @cdanicas @i…,2020-06-03 11:34:35
AGoodMag,,RT  #immunoterapia per sconfiggere uno specifico gruppo di #tumoridelcolon . I risultati sono stati presentati ad… https://t.co/8HvKqW0Q0f,2020-06-03 11:33:55
Emerald_CG,"Sydney, Australia","RT @DrMHofman: GLOBAL WEBINAR @PCF_Science @PeterMacCC @ANZUPtrials on #TheraP trial (LuPSMA)

10 June 1PM PT
4PM ET
9PM UK
10PM Munich
11…",2020-06-03 11:31:31
NaimaNoulkhouir,,"RT @oulkhouir: l’#ASCO2020 qui réunit des milliers d’oncologues du monde devait se tenir à Chicago, cette année il est virtuel! Autre rasse…",2020-06-03 11:30:12
heyscrape,"Owasso, OK",RT @NatureCustom: Scientists are developing interception methods to stop cells progressing from pre-malignancy to mature cancers #AdFeature…,2020-06-03 11:26:32
villesallinen,"Helsinki, Finland",RT @AAFretland: 1) #ASCO2020 highlights for a #HPB surgeon: JCOG0603 - adjuvant FOLFOX vs hepatectomy only for colorectal mets - DFS better…,2020-06-03 11:25:42
dgermain21,"St. Louis, MO","RT @tobyeyre82: Further refinement of risk grp &amp; stratification in #PTLD

Trappe et al

Post R-mono x 4 CR+PR with ≤2 IPI RFs at diagnosis…",2020-06-03 11:24:56
ndenduluri1,Northern Virginia Area,@NicoleKuderer @OncoAlert @ASCO @ASCOPres @CharuAggarwalMD @DrSGraff @ErikaHamilton9 @TiansterZhang @naborala… https://t.co/9elSKySUca,2020-06-03 11:23:57
lymphomahub,Global,ASPEN trial—Ibrutinib vs zanubrutinib | What does the safety &amp; efficacy data look like when the two BTK inhibitors… https://t.co/dAzlrpyXR8,2020-06-03 11:18:50
ndenduluri1,Northern Virginia Area,@NicoleKuderer @OncoAlert @ASCO @ASCOPres @CharuAggarwalMD @DrSGraff @ErikaHamilton9 @TiansterZhang @naborala… https://t.co/fdoWKA9UV5,2020-06-03 11:17:06
psico_onco,"Catania, Sicilia",RT @KatyaMaugeri_: @Oncoinfo_it @ASCO @psico_onco Bravissima @psico_onco per lo stile e la professionalità. Uno studio attento e minuzioso…,2020-06-03 11:15:19
OncLive,"New Jersey, USA",Combining the anti–PD-1 agent tislelizumab with chemotherapy improved PFS compared with chemotherapy alone as a fro… https://t.co/2HCHILByqN,2020-06-03 11:15:09
psico_onco,"Catania, Sicilia",@KatyaMaugeri_ @Oncoinfo_it @ASCO Grazie Katya! Mi fa piacere che tu abbia apprezzato 😍🙏,2020-06-03 11:15:08
alexdangelo1966,Taormina,"RT @Oncoinfo_it: [1/2] #ASCO20 | A financial toxicity study in patients with metastatic pancreatic cancer and lung cancer, lead by Uoc Onco…",2020-06-03 11:14:54
garymarknolan,London,"RT @tobyeyre82: Further refinement of risk grp &amp; stratification in #PTLD

Trappe et al

Post R-mono x 4 CR+PR with ≤2 IPI RFs at diagnosis…",2020-06-03 11:13:50
OncoAlert,Worldwide,"RT @ASCOPres: I’ve been interested throughout my whole career in how to best create #equity in cancer care for all patients. So, I'm excite…",2020-06-03 11:13:09
OncoAlert,Worldwide,RT @BrendonStilesMD: Time to weigh in with a thread on the #ADAURA trial presented at #ASCO20.  I have been thinking about it carefully and…,2020-06-03 11:12:52
OncoAlert,Worldwide,RT @ASCO: ‼️ Last call: June 3 deadline to apply for #COVID19 Provider Relief Fund. Deadline not affected by extended attestation deadline…,2020-06-03 11:11:54
LauJacq,"Paris, France","[#ASCO20 ]
Merci @LesEchos pour cet article synthétique sur les enjeux thérapeutiques du #cancer du poumon qui est… https://t.co/xgK9KF9JCj",2020-06-03 11:08:30
ANZUPtrials,Australia and New Zealand,"RT @DrMHofman: GLOBAL WEBINAR @PCF_Science @PeterMacCC @ANZUPtrials on #TheraP trial (LuPSMA)

10 June 1PM PT
4PM ET
9PM UK
10PM Munich
11…",2020-06-03 11:07:59
ndenduluri1,Northern Virginia Area,@NicoleKuderer @OncoAlert @ASCO @ASCOPres @CharuAggarwalMD @DrSGraff @ErikaHamilton9 @TiansterZhang @naborala… https://t.co/U5dTuy2XXC,2020-06-03 11:06:54
innov8chris,"Melbourne, Australia",RT @MeganSa31833581: Join #ALTG leading clinicians to discuss &amp; debate #ASCO2020 highlights and impact on thoracic oncology practice. Regis…,2020-06-03 11:06:36
CanceropoleGO,Grand Ouest,RT @ASCO: Open for comment: #ProstateCancer draft guideline update. Submit  feedback by June 5 📅 https://t.co/6IYFQrBRjW #pcsm https://t.co…,2020-06-03 11:04:31
AgenceLJCom,Paris,"[#ASCO20]
👉Prise en charge du #cancer : «5 000 à 10 000» décès redoutés à cause des retards liés au #COVID19
🗞️ITW… https://t.co/ZIJoLJrqMY",2020-06-03 11:04:20
NicoleKuderer,USA,RT @NicoleKuderer: @OncoAlert The new @ASCO President is also a Black female @ASCOPres ✨🌟💫. Well done! I think she needs a task force to ge…,2020-06-03 11:01:57
jacobadashek,"Tampa, FL","RT @crisbergerot: ‼️1st RCT: modulation of the gut microbiome w probiotics in mRCC @ASCO #ASCO20 @NazliDizman @PauloBergerot @montypal
- Mi…",2020-06-03 11:01:29
UrologieParis,"Paris, France",@amerseburger @tompowles1 @PGrivasMDPhD @ASCO @DrChoueiri @neerajaiims @Uromigos https://t.co/N0QcigvGkY,2020-06-03 10:59:59
RachaelMorton12,"Sydney, New South Wales",RT @MelanomaAus: Dr Inês Silva headlined MIA’s input to #ASCO20 Virtual. @inespiresilva received  award for best abstract on impact of Ipil…,2020-06-03 10:58:46
NicoleKuderer,USA,RT @BurrisSkip: Thanks Nicole — the challenge to raise $1M for COVID Impacts Cancer goes thru ASCO20 Virtual Education Meeting in August. S…,2020-06-03 10:55:49
CaixaCienciaCAT,,"Les científiques del @VHIO @EnriquetaFelip, @evamuco i @elena_elez han presentat a #ASCO20:

🔸La immunoteràpia en c… https://t.co/sDYul2lFm8",2020-06-03 10:53:08
KatyaMaugeri_,Catania,@Oncoinfo_it @ASCO @psico_onco Bravissima @psico_onco per lo stile e la professionalità. Uno studio attento e minuz… https://t.co/rt3isX6cuV,2020-06-03 10:52:31
CaixaCiencia,,"Las científicas del @VHIO @EnriquetaFelip, @evamuco y @elena_elez han presentado en #ASCO20:

🔸La inmunoterapia en… https://t.co/z6AKmFtryc",2020-06-03 10:51:32
1969yolo,,RT @HKennecke: Nice to see Lutetium-177 PSMA #PRRT succeed in #ProstateCancer. First randomized trial vs. #chemotherapy. We’ll soon be usin…,2020-06-03 10:48:03
LguzzardiM,global 🧬,"RT @LguzzardiM: #GeneticTesting Can Guide Treatment, but Access AND #GeneticCounseling Are Essential, Multiple Studies Confirm at ⁦#ASCO20…",2020-06-03 10:46:31
Ancora_AI,,"RT @GroupeUNICANCER: #UnicancerASCO20 : Merci beaucoup à @AgenceLJCom pour avoir donné la parole à nos experts. 
Retrouvez leurs décryptage…",2020-06-03 10:46:27
PierreRamette,,"RT @GustaveRoussy: 🎥 VIDEO DECRYPTAGE | #ASCO20
Pr @FandreMD @GustaveRoussy explique en vidéo les résultats d’une étude ayant permis d’iden…",2020-06-03 10:46:22
SciTechMachINe,@oN tHe wAY,"RT @ICR_business: In collaboration with industry partners, researchers here @ICR_London have pioneered liquid biopsies in cancer treatment.…",2020-06-03 10:46:21
SciTechMachINe,@oN tHe wAY,"RT @ICR_London: If you missed any of our recent coverage from #ASCO20, we have collected together all our our news from the virtual meeting…",2020-06-03 10:46:13
PierreRamette,,RT @GroupeUNICANCER: #UnicancerASCO20 : Plusieurs études de nos #CLCC ont été mis en valeur à l’occasion du congrès #ASCO20 – Voici l’exemp…,2020-06-03 10:45:37
ADesaiMD,"Connecticut, USA",RT @BurrisSkip: Thanks Nicole — the challenge to raise $1M for COVID Impacts Cancer goes thru ASCO20 Virtual Education Meeting in August. S…,2020-06-03 10:45:13
BurrisSkip,"Nashville, TN",RT @NCIDirector: I spoke to #ASCO20 about how @theNCI is responding to the challenges of the pandemic to continue our vital mission of #Can…,2020-06-03 10:44:58
BurrisSkip,"Nashville, TN",Thanks Nicole — the challenge to raise $1M for COVID Impacts Cancer goes thru ASCO20 Virtual Education Meeting in A… https://t.co/7ViSjSNw5e,2020-06-03 10:44:25
itinay,"Istanbul, TURKEY","RT @crisbergerot: ‼️1st RCT: modulation of the gut microbiome w probiotics in mRCC @ASCO #ASCO20 @NazliDizman @PauloBergerot @montypal
- Mi…",2020-06-03 10:42:48
QDenost,"Bordeaux, France",RT @jeetrohila: Highlights from colorectal session #ASCO2020 @drsanjeev2003 @SurgDiwakarP @sanketbankar1 @sanket86024322 @indepso @QDenost…,2020-06-03 10:42:04
ksurkan,"Philadelphia, PA","RT @BraveBosom: Seres was widely considered to be one of the first and most prominent “#epatients,” a term which has become popular to deno…",2020-06-03 10:39:56
MBGS68,Venezuela,"RT @GEICAM: Mutaciones en el gen ESR1, posible factor predictivo de peor pronóstico en #cáncerdemama
https://t.co/lnuH2Sblmu | Via @Consalu…",2020-06-03 10:38:30
HassenElizabeth,,"RT @jillfeldman4: THIS! 5-year survival rate of 62% with Alectinib, with median OS not reached yet. Emphasizes NGS is critical and not an o…",2020-06-03 10:38:16
PrimeroMARCUS,,"RT @GEICAM: Mutaciones en el gen ESR1, posible factor predictivo de peor pronóstico en #cáncerdemama
https://t.co/lnuH2Sblmu | Via @Consalu…",2020-06-03 10:37:09
LacortMedical,United Kingdom,"RT @_SEOM: 📰Póster presentado en #ASCO20 sobre “Desarrollo de programa de diagnóstico, manejo y prevención del síndrome de burnout en el re…",2020-06-03 10:35:59
Tsarmstrong01,"Bethesda, MD",RT @NCIDirector: I spoke to #ASCO20 about how @theNCI is responding to the challenges of the pandemic to continue our vital mission of #Can…,2020-06-03 10:35:55
gesmitar,En tu 💚,"RT @GEICAM: GEICAM en #ASCO20: Mutaciones en ESR1, posible factor predictivo en #cáncerdemama -&gt; conclusiones de un subanálisis del estudio…",2020-06-03 10:35:51
carlaluglio69,"Milano, Lombardia",RT @Fondaz_Veronesi: L'efficacia dell' #immunoterapia in un particolare sottogruppo di #tumoridelcolon #ASCO2020 @danielebanfi83 https://t.…,2020-06-03 10:34:58
GroupeUNICANCER,"Paris, France","#UnicancerASCO20 : Merci beaucoup à @AgenceLJCom pour avoir donné la parole à nos experts. 
Retrouvez leurs décrypt… https://t.co/0OmzeHELNW",2020-06-03 10:34:55
crisbergerot,"Brasília, Brazil",‼️1st RCT: modulation of the gut microbiome w probiotics in mRCC @ASCO #ASCO20 @NazliDizman @PauloBergerot… https://t.co/sM3y27nAlD,2020-06-03 10:32:48
NCIResearchCtr,"Bethesda, MD",RT @NCIDirector: I spoke to #ASCO20 about how @theNCI is responding to the challenges of the pandemic to continue our vital mission of #Can…,2020-06-03 10:31:50
HJChoMDPhD1,"New York, NY","RT @theMMRF: We are thrilled to bring you highlights from #ASCO20! Read our blog for a summary of the latest presentations, including Satur…",2020-06-03 10:31:04
m0370,,PD-L1を問わずIPI+NIVO+chemo全部入りヤケクソレジメンのCHECKMATE-9LA試験。まあまあいい成績出してるにも関わらず、ケモコンボのKEYNOTE-021などが発表された2017年ならともかく2020年に見て… https://t.co/Q5b9f8JZhD,2020-06-03 10:28:57
convivecancer,Spain,@CMMetastasico @ASCO ¡Gracias por compartir este tipo de información!💪,2020-06-03 10:26:42
amerseburger,"Lübeck, Schleswig-Holstein",Impressed #ASCO20 library function to fast forward/slow down #ASCO20 Plenary LBA1: #bladdercancer Congrats… https://t.co/PdgxlQkmUs,2020-06-03 10:21:55
cemccarthy02,"Rockville, MD",RT @NCIDirector: I spoke to #ASCO20 about how @theNCI is responding to the challenges of the pandemic to continue our vital mission of #Can…,2020-06-03 10:18:12
MOCBrasil,"São Paulo, Brasil","Em fase 2 @NEJM, Tepotinib mostrou-se ativo no Ca pulmão metastático com mutação do MET no éxon 14, com TRO 46% e d… https://t.co/kOCXLv0aN5",2020-06-03 10:16:06
OncLive,"New Jersey, USA",The addition of durvalumab to standard chemotherapy continued to demonstrate an improvement in OS for patients with… https://t.co/GlIDx8hTlr,2020-06-03 10:15:08
fanaisabel,"Santiago, R.D.","RT @_SEOM: 📰Póster presentado en #ASCO20 sobre “Desarrollo de programa de diagnóstico, manejo y prevención del síndrome de burnout en el re…",2020-06-03 10:13:26
AECIC_org,,RT @Parexel: Our focus on #patients and efforts to unite and conquer cancer are now more important than ever. Parexel is honored to present…,2020-06-03 10:07:33
AECIC_org,,"RT @SyneosHealth: Looking for coverage of the hottest topics coming out of #ASCO20?  Look no further than the live blog, were sponsoring, f…",2020-06-03 10:07:18
AECIC_org,,RT @Covance: Covance will be at #ASCO20 Virtual 29-31 May. Visit us to learn more about how our end-to-end #oncology solutions can help spe…,2020-06-03 10:07:06
AECIC_org,,RT @IQVIA_global: Joining #ASCO20 virtually this weekend? Be sure to check out the collection of abstracts from IQVIA experts and learn how…,2020-06-03 10:06:46
AECIC_org,,RT @ApicesSpain: Brilliant oral presentation @drenriquegrande @criscancer @ApicesSpain  @ASCO DUTRENEO study at ASCO 2020 Congrats!!! https…,2020-06-03 10:06:31
AECIC_org,,"RT @SyneosHealth: #Oncology is a dynamic and challenging specialty, and new entrants have to understand and navigate the nuances of a highl…",2020-06-03 10:05:56
AECIC_org,,RT @Covance: Covance will be at #ASCO20 Virtual 29-31 May. Visit us to learn more about how our end-to-end #oncology solutions can help spe…,2020-06-03 10:05:50
AECIC_org,,RT @IQVIA_global: Joining #ASCO20 virtually this weekend? Be sure to check out the collection of abstracts from IQVIA experts and learn how…,2020-06-03 10:05:45
AECIC_org,,RT @IQVIA_global: Think oncology trials can’t go virtual? Think again. On June 9 our experts will share how adoption of remote and #Virtual…,2020-06-03 10:05:41
AECIC_org,,RT @SyneosHealth: #ASCO20 thought leadership: our new paper highlights issues sponsors face in planning and executing combination I-O #ther…,2020-06-03 10:05:38
AECIC_org,,RT @SyneosHealth: Our new paper explores the demands of long-term follow-up studies of #oncology therapies are changing and present recomme…,2020-06-03 10:05:23
AECIC_org,,RT @IQVIA_global: Learn how #RealWorldData is being used as an external comparator in today's #oncology #clinicaltrials.  Read our abstract…,2020-06-03 10:05:19
AECIC_org,,"RT @SyneosHealth: If we missed you at #ASCO20, tune into our new Insights Hub Live series. Watch our first episode, focused on #oncology wh…",2020-06-03 10:04:34
AECIC_org,,RT @IQVIA_global: IQVIA experts used #AI and #ML to identify patients diagnosed with #CLL who were likely to progress to next line of treat…,2020-06-03 10:04:13
YoungChris27040, MEL (via US) rtw ≠ endorse ,"RT @NiuSanford: Evolving management of locally advanced rectal cancer: one size does not fit all!

The challenge is to determine a-priori w…",2020-06-03 10:03:26
_SEOM,España,"📰Póster presentado en #ASCO20 sobre “Desarrollo de programa de diagnóstico, manejo y prevención del síndrome de bur… https://t.co/2TZPPrt6rM",2020-06-03 10:03:09
AECIC_org,,RT @IQVIA_global: Find out how IQVIA's #datascience experts are using novel approaches to improve #oncology #patientrecruitment.  This abst…,2020-06-03 10:02:55
jacobadashek,"Tampa, FL","RT @crisbergerot: Brilliant study @ASCO #ASCO20 by @NickSalgia @NazliDizman @YungLyou @PauloBergerot @hsuperjo88 @montypal 

‼️Prognostic n…",2020-06-03 10:02:47
ychris902,Primum non nocere⚖️ Vegetarian,"RT @ShaalanBeg: A'ite, I got you!
I tried to go #mariekondo on the alphabet soup of #ASCO20  rectal cancer trials. 

**Preoperative chemo c…",2020-06-03 10:02:45
ychris902,Primum non nocere⚖️ Vegetarian,"RT @NiuSanford: #ASCO20 live-streaming at the zoo!

Spoiler alert: 🦒 were not impressed w the plenary session.  🐧 got giddy, but it was als…",2020-06-03 10:02:25
MDMichelDouglas,"Montréal, Québec","RT @BrasilOncologia: Você acompanhou em nossos canais uma cobertura especial da #ASCO20: 3 #webinars, 30 #vídeos, + de 50 #notícias e #podc…",2020-06-03 10:00:56
Jorge_GarciaRod,"Oviedo, España",Very interesting abstracts . The role of surgery and SBRT in the management of Oligometastatic #prostatecancer… https://t.co/aUCLOhnCqJ,2020-06-03 09:59:58
RevuePraticien,"Paris, Ile-de-France",@ASCO 2020 – L'équipe du Pr Thierry Conroy a présenté une étude validant une stratégie de chimiothérapie première p… https://t.co/Kh9L8Khvib,2020-06-03 09:59:16
OncoAlert,Worldwide,RT @TheLancetOncol: The full article with results from the first 200 patients from TERAVOLT will be published in @TheLancetOncol very soon.…,2020-06-03 09:58:36
AntoineHuron,France,"RT @CAudigierValett: Last day!
#ASCO20 virtual e-journal with real friends 

🗓DAY 3 in virtual Chicago : 2juin 2020

🗣➡️ https://t.co/HP8Rb…",2020-06-03 09:52:21
campionedmond,"Goias, Brazil","RT @DerekAOReilly: #ASCO2020: Results of periop chemo with mfolfirinox v. Gem/nabP for #PancreaticCancer. I admire the conclusion: ""little…",2020-06-03 09:50:31
psico_onco,"Catania, Sicilia","RT @Oncoinfo_it: [2/2] #ASCO20 | @psico_onco, among the authors of the study, explains the research design and the methods used. https://t.…",2020-06-03 09:48:34
yysoon01,Singapore,"RT @dr_jonathant: Excellent summary of current status &amp; future directions of thoracic RT in limited stage SCLC, putting #ASCO20 Scandinavia…",2020-06-03 09:48:24
findley_amy,,"RT @VolitionRx: With 700,000 new cases of blood cancer every year, hear from our Chief Medical Officer, how new data presented at #ASCO20 s…",2020-06-03 09:47:25
RebeccaDeFiore,"Roma, Lazio","RT @Oncoinfo_it: [1/2] #ASCO20 | A financial toxicity study in patients with metastatic pancreatic cancer and lung cancer, lead by Uoc Onco…",2020-06-03 09:47:19
jcarranzg,Madrid,"RT @GEICAM: Mutaciones en el gen ESR1, posible factor predictivo de peor pronóstico en #cáncerdemama
https://t.co/lnuH2Sblmu | Via @Consalu…",2020-06-03 09:47:17
scripanjug,,RT @ScripIanHaydock: Might Merck/Eisai combo be competitive vs Roche's tough newcomer in 1L HCC? #pharma #oncology #ASCO2020 #livercancer…,2020-06-03 09:46:26
Craybo23,Korriban,RT @Karyopharm: Karyopharm in the News – We're proud to see the BOSTON Phase 3 data featured in the @ASCO Daily News: https://t.co/q5VbfN38…,2020-06-03 09:42:58
psico_onco,"Catania, Sicilia","@Valenti37917403 @Oncoinfo_it @ASCO Grazie mille, Valentina! 😊",2020-06-03 09:42:09
drmukremin,"Antalya, Türkiye",RT @FabioSchutz78: Another presentation about the accuracy of PSMA PET for staging of localized prostate cancer. Sensitivity 40% / specific…,2020-06-03 09:38:04
rosaeorg,,"RT @GEICAM: Mutaciones en el gen ESR1, posible factor predictivo de peor pronóstico en #cáncerdemama
https://t.co/lnuH2Sblmu | Via @Consalu…",2020-06-03 09:36:00
CelesteCagnazzo,torino,"RT @Oncoinfo_it: [1/2] #ASCO20 | A financial toxicity study in patients with metastatic pancreatic cancer and lung cancer, lead by Uoc Onco…",2020-06-03 09:35:49
itinay,"Istanbul, TURKEY","RT @DrYukselUrun: @Prof_IanD @ChrisSweens1 @Uromigos #prostatecancer 
@US_FDA @OncoAlert @ASCO @myESMO @apccc19 @PCFnews @EMA_News https://…",2020-06-03 09:32:27
markbrooke68,"Brisbane, Australia",RT @Lungfoundation: Join #ALTG leading clinicians to discuss &amp; debate #ASCO2020 highlights &amp; impact on thoracic oncology practice. Registra…,2020-06-03 09:29:00
OncoAlert,Worldwide,RT @DrYukselUrun: @Prof_IanD @ChrisSweens1 @Uromigos @US_FDA @OncoAlert @ASCO @myESMO @apccc19 @PCFnews @EMA_News @neerajaiims @cdanicas @i…,2020-06-03 09:28:50
apccc19,"Basel, Schweiz",RT @cdanicas: @DrYukselUrun @Prof_IanD @ChrisSweens1 @Uromigos @US_FDA @OncoAlert @ASCO @myESMO @apccc19 @PCFnews @EMA_News @neerajaiims @i…,2020-06-03 09:28:44
psico_onco,"Catania, Sicilia",@oncoblogger @Oncoinfo_it @ASCO Grazie mille! 🙏😊,2020-06-03 09:23:10
