user,location,content,time
cltpcalliance,"Charlotte, NC","RT @PanCAN: Last week, tens of thousands of oncologists and other healthcare professionals, researchers, survivors and patient advocates fr…",2020-06-04 18:00:00
lgoodbu,Staffordshire,"RT @PanCAN: Last week, tens of thousands of oncologists and other healthcare professionals, researchers, survivors and patient advocates fr…",2020-06-04 17:59:49
PanCAN,United States,"Last week, tens of thousands of oncologists and other healthcare professionals, researchers, survivors and patient… https://t.co/E9PUp4iA4d",2020-06-04 17:59:04
aftimosp,"Brussels, BELGIUM",#GRASPcancer virtual poster walk at #ASCO20 😍👏🧬🤓🙌🏅🌇🌃🕛🕕❤️📞📱💻🩺💊🩸🏥 @GRASPtweets @itsnot_pink @christeeny513… https://t.co/ZFIYhZgf05,2020-06-04 17:57:01
CMPR,Westchester,"RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 17:56:04
LabNaing,"Houston, TX",RT @JTrentMDPhD: Don't miss this provocative article providing an overview of ongoing drug development for #sarcoma and #GIST patients by @…,2020-06-04 17:55:32
GlopesMd,"Miami, FL","RT @VivekSubbiah: In these uncertain times, kudos to all in the #cancer community for the successful virtual ASCO Annual meeting. More than…",2020-06-04 17:54:56
jsoriamd,,"RT @GustaveRoussy: Que faut-il retenir du congrès #ASCO20 ❓
Réponse des Professeurs Fabrice @barlesi et Karim Fizazi de @GustaveRoussy, qui…",2020-06-04 17:54:17
guslopez660,"Arizona, USA",RT @Karyopharm: Karyopharm in the News – We're proud to see the BOSTON Phase 3 data featured in the @ASCO Daily News: https://t.co/q5VbfN38…,2020-06-04 17:53:52
pacylex,"Edmonton, Canada",Pacylex CEO Michael Weickert is scheduling online meetings with investors and pharmaceutical companies and plans to… https://t.co/bEZRC4458I,2020-06-04 17:50:02
DrSusanLove,Los Angeles,"RT @BZavaletaMD: Dr. Pierce is an inspiration! Having her at the helm of @ASCO is timely and important, since her theme is EQUITY in #cance…",2020-06-04 17:49:23
RoozeGeraldine,Nederland,RT @NatureCustom: Scientists are developing interception methods to stop cells progressing from pre-malignancy to mature cancers #AdFeature…,2020-06-04 17:48:51
lenstarnes,"Berlin, Germany",'...it is hard to imagine what our reality will be in a year from now at #ASCO21.' Will refinement of virtual confe… https://t.co/K9rkJiNeoZ,2020-06-04 17:48:37
Latinamd,"Miami, FL",@JTrentMDPhD @ASCO @GlopesMd @NarjustDumaMD @jesusanampa @jsoriamd @CathyEngMD @ndenduluri1 @mtmdphd @itsnot_pink… https://t.co/I1wEYyO4po,2020-06-04 17:48:02
GomezDLeonMD,"Monterrey, Nuevo León",RT @Oncoinfo_it: #ASCO20 | At the virtual congress of @ASCO several studies were presented by oncologists working in low-middle income coun…,2020-06-04 17:47:00
VJHemOnc,,"VIDEO: EVOLVE: Orva-cel in RRMM w/ Sham Mailankody of @sloan_kettering: https://t.co/0JeaOnmRYX

@ASCO #ASCO20… https://t.co/IaEEWf4Gau",2020-06-04 17:45:05
EgfrUk,,Thanks to @BTOGORG and @Roy_Castle_Lung for #ASCO20 in an Hour update. Great to have UK perspectives from… https://t.co/ObU2LpBmDg,2020-06-04 17:44:42
ThePCCTC,"New York,NY","From #ASCO20, esteemed @ThePCCTC investigator Dr. Beer (@OHSUKnight) on survival and prostate cancer https://t.co/STZ4eMUlVf",2020-06-04 17:43:45
MarkowskiGUOnc,"Washington, DC / Baltimore, MD ",RT @urotoday: #TRANSFORMER: Bipolar androgen therapy vs Enzalutamide for castration-resistant metastatic #ProstateCancer. Presented by @den…,2020-06-04 17:43:40
DrSanjayPopat,"London, England",Thanks so much all of you that attended this #ASCO20 update webinar. Thanks also to my co-speakers. Hope you found… https://t.co/i5qDhmgeSE,2020-06-04 17:42:17
Una_de_bravas,Fernando Pop,"RT @cereturan: Si una cosa odio de todos los POLITICOS, es esos aplausos y risas dándose caña entre ellos (ME DA IGUAL LA IDEOLOGÍA)

SEÑOR…",2020-06-04 17:40:18
62Antone,"New Bedford, MA",RT @Karyopharm: Karyopharm $KPTI reports positive phase 3 BOSTON data in oral presentation at the @ASCO 2020 Virtual Scientific Program: ht…,2020-06-04 17:37:41
NRGonc,,"Time Sensitive Info re: NRG-GI004/SWOG S1610 #COMMITStudy - Temporary Suspension of Accrual, Thurs/June 4, 2020, at… https://t.co/quwP30rRYg",2020-06-04 17:37:39
itsnot_pink,"Washington, DC",RT @DrSGraff: Had a great time this morning doing “poster walk throughs” with my @GRASPtweets team— @stage4kelly @sleotin @christeeny513 @i…,2020-06-04 17:36:44
Poudyalbishesh,"kathmandu, Nepal","RT @CovidsurgDE: This is a very important statement made by 
@oncology_bg
 regarding discussants selected for studies from low &amp; middle inc…",2020-06-04 17:36:21
DrN_CancerPCP,"Boston, MA","Abstract #10515 #ASCO20 

Underdiagnosis and undertreament of modifiable cardiovascular risk factors: A Childhood C… https://t.co/REAYmlRyZD",2020-06-04 17:35:36
perramatteo,"Cagliari, Sardegna",RT @NatureCustom: Scientists are developing interception methods to stop cells progressing from pre-malignancy to mature cancers #AdFeature…,2020-06-04 17:35:25
myCARG,,RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 17:34:53
KAdvocate_LCAM,"Colorado, USA","RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 17:31:04
urotoday,"San Francisco, CA","Advanced #ProstateCancer: Putting survival into perspective. #ASCO20 discussant presentation by Thomasz M. Beer, MD… https://t.co/PqhXY2XHst",2020-06-04 17:30:11
SWOG,United States,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 17:28:26
EbosLab,"Buffalo, NY",RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 17:28:05
chana_weinstock,,"RT @VivekSubbiah: In these uncertain times, kudos to all in the #cancer community for the successful virtual ASCO Annual meeting. More than…",2020-06-04 17:27:49
sleotin,"San Francisco, CA",RT @DrSGraff: Had a great time this morning doing “poster walk throughs” with my @GRASPtweets team— @stage4kelly @sleotin @christeeny513 @i…,2020-06-04 17:26:06
NRGonc,,"RT @ASCO: With more than 90 sessions and 300 speakers from around the world, take this opportunity to learn of recent advances in oncology,…",2020-06-04 17:25:38
RivalLeague,"Cherry Hill, NJ",RT @DrLauraPorter: #ASCO2020 @ccalliance Total neoadjuvant therapy w/ mFOLFIRINOX versus preop chemoradiation in pts with locally advanced…,2020-06-04 17:25:20
RivalLeague,"Cherry Hill, NJ",RT @DrLauraPorter: #ASCO2020 @CCAlliance Good preliminary news for mCRC &gt;70 years Primary EP was met in both arms. 5FU/LV plus pan for up t…,2020-06-04 17:25:16
ASCO_pubs,,RT @ASCO: Peer-reviewed research. Cutting-edge advances in oncology. State-of-the-art practices for delivering care. Trust ASCO's family of…,2020-06-04 17:25:14
RivalLeague,"Cherry Hill, NJ","RT @manjuggm: As a patient, I want to see a video where an oncologist, a radiation oncologist &amp; a surgeon discuss the #RectalCancer Trials…",2020-06-04 17:25:12
RivalLeague,"Cherry Hill, NJ","RT @ARosen380: The barriers cannot be ignored when considering #genetic testing! Cost, lack of knowledge, fear of discrimination, limited a…",2020-06-04 17:25:09
RivalLeague,"Cherry Hill, NJ",RT @DrLauraPorter: #ASCO2020 @ccalliance All-cause 30-day mortality and severe illness in this cohort were significantly higher than previo…,2020-06-04 17:25:05
warriormegsie,"Atlanta, GA","RT @BZavaletaMD: Dr. Pierce is an inspiration! Having her at the helm of @ASCO is timely and important, since her theme is EQUITY in #cance…",2020-06-04 17:24:37
medwireNews,"London, UK",RT @MM_Oncology: #ASCO20 video: We spoke to @HornLeora (@VUMC_Cancer) about the #TERAVOLT #Covid19nCancer data presented at the meeting – c…,2020-06-04 17:24:06
RivalLeague,"Cherry Hill, NJ","RT @SalemGIOncDoc: Is the debate about the 3 vs 6 mos of adjuvant FOLFOX/CAPOX for #patients with #coloncancer over? 
OS of the IDEA @ASCO…",2020-06-04 17:23:59
RivalLeague,"Cherry Hill, NJ",RT @marklewismd: Just a reminder: “manageable toxicity” is a phrase that should only be used if patients have authentically reported that s…,2020-06-04 17:23:56
RivalLeague,"Cherry Hill, NJ","RT @DrLauraPorter: #ASCO2020 @ccalliance My main general takeaways
@CathyEngMD @agrothey https://t.co/Mne7uQAHMF",2020-06-04 17:23:50
RivalLeague,"Cherry Hill, NJ","RT @moysmuck: Impressive results from ARROW trial, Pralsetinib with RET fusion-positive tumors after multiple lines of therapy. Disease con…",2020-06-04 17:23:48
RivalLeague,"Cherry Hill, NJ",RT @StephenVLiu: It's here - #ASCO20 plenary! Multiple practice changing abstracts! https://t.co/84JKpBVckR,2020-06-04 17:23:45
MM_Oncology,Global,#ASCO20 video: We spoke to @HornLeora (@VUMC_Cancer) about the #TERAVOLT #Covid19nCancer data presented at the meet… https://t.co/qZ2CwX3T1a,2020-06-04 17:22:58
RivalLeague,"Cherry Hill, NJ",RT @DrLauraPorter: #ASCO2020 @CCAlliance the study I referred to in my main take away post,2020-06-04 17:22:48
RivalLeague,"Cherry Hill, NJ",RT @DrLauraPorter: #ASCO2020 @ccalliance “60% of patients with stage III CRC are low risk and should receive 3 months of CAPOX. The other 4…,2020-06-04 17:22:46
RivalLeague,"Cherry Hill, NJ",RT @DrLauraPorter: #ASCO2020 @CCAlliance Good news for MSI-H mCRC.  ALL CRC patients need to have microsatellite testing done. @ng_kimmie @…,2020-06-04 17:22:44
RivalLeague,"Cherry Hill, NJ",RT @agrothey: We can celebrate a new SOC for first line MSI-H mCRC! Pembro has the best data. Congrats to the investigators. Now let’s make…,2020-06-04 17:22:38
RivalLeague,"Cherry Hill, NJ","RT @CCAlliance: big #ASCO20 takeaways! (part 1)
• Personalized medicine is here
• If you are stage IV or metastatic, have Next Generation S…",2020-06-04 17:22:35
RivalLeague,"Cherry Hill, NJ","RT @CCAlliance: Big #ASCO20 takeaways (pt 2)-
• Many mutations are checked but few are an actionable mutation (there’s a drug to target it)…",2020-06-04 17:22:31
RivalLeague,"Cherry Hill, NJ",RT @CCAlliance: To recap #ASCO20 critical takeaway- info on your tumor mutation can change your treatment path and outcomes! Ask onc for bi…,2020-06-04 17:22:22
CirQuestLabs,"Memphis, TN","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 17:20:42
slcphd,,@CharuAggarwalMD @ASCO Ha! https://t.co/9b2lZEsI1a,2020-06-04 17:19:49
Dr_K_Rahbar,,RT @DrMHofman: Multi-day #TheraP tweetorial: 1/ Pt selection: all men underwent PSMA + FDG PET enabling us to select patients most likely t…,2020-06-04 17:19:23
RicciVignerte,"Ile-de-France, France","RT @barlesi: The @GustaveRoussy contribution to this #ASCO20 meeting is once again amazing: Precision medicine, rare tumors (paediatric and…",2020-06-04 17:18:09
OncoAlert,Worldwide,"RT @DrAttai: just a few of the studies looking at healthcare disparities presented at #ASCO20, curated by @womenofteal https://t.co/zpJpv7e…",2020-06-04 17:17:00
OncoAlert,Worldwide,"RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 17:16:30
AJMC_Journal,"Cranbury, NJ","RT @BiosimCenter: Check out our #ASCO20 Virtual #Biosimilars Roundup @ASCO 

Watch here: https://t.co/q6B39J7Gim https://t.co/zx4RmfIBdM",2020-06-04 17:14:42
DrSGraff,"Leawood, KS",Had a great time this morning doing “poster walk throughs” with my @GRASPtweets team— @stage4kelly @sleotin… https://t.co/vxnMH02edW,2020-06-04 17:14:05
MulcahyNick,Philadelphia,Oncologists speculate about Chicago inperson next year #ASCO20 https://t.co/lbUn6Cfzs3,2020-06-04 17:13:51
ANNEGAGNEPAIN,"Paris, France","RT @GustaveRoussy: Que faut-il retenir du congrès #ASCO20 ❓
Réponse des Professeurs Fabrice @barlesi et Karim Fizazi de @GustaveRoussy, qui…",2020-06-04 17:13:14
DrJaVallejo,,RT @HKennecke: Nice to see Lutetium-177 PSMA #PRRT succeed in #ProstateCancer. First randomized trial vs. #chemotherapy. We’ll soon be usin…,2020-06-04 17:12:35
BZavaletaMD,#Texas,"Dr. Pierce is an inspiration! Having her at the helm of @ASCO is timely and important, since her theme is EQUITY in… https://t.co/artYpwReNJ",2020-06-04 17:12:12
NormandBlais,Montréal,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 17:10:50
ms_MedSci,Paris,"RT @institut_curie: 🔎 #FocusSur les résultats prometteurs du NBTXR3, médicament innovant utilisé dans le traitement des #cancers ORL et dév…",2020-06-04 17:09:21
Humorbeatcancer,"Chicago, IL","#Youngadults are often not aware they can get #coloncancer, and doctors are often late to diagnose it in younger pa… https://t.co/g7rC6Vpzwj",2020-06-04 17:07:37
PdeLongevialle,,"RT @GustaveRoussy: Que faut-il retenir du congrès #ASCO20 ❓
Réponse des Professeurs Fabrice @barlesi et Karim Fizazi de @GustaveRoussy, qui…",2020-06-04 17:04:40
PilarMargarit,España,RT @sloan_kettering: #ASCO20 - MSK's @JunMaoMD on comparing the effectiveness of electro-acupuncture (EA) and auricular acupuncture (AA) ve…,2020-06-04 17:02:57
bunders74,Cambridge,@BolanosNat @StanfordCancer @MohanaRoy1 @l_schapira @ASCO @knowyournodes Reading ability should not prevent accessi… https://t.co/JsSpDNJCoO,2020-06-04 17:02:51
MBC_Advocacy_CA,Canada,RT @LivingBeyondBC: We’re here to help you understand the science coming out of #ASCO20 and what it means for your care. LBBC’s EVP for str…,2020-06-04 17:02:26
MedscapeFrance,Paris,"Le télé-suivi des patients sous anticancéreux oraux diminue les hospitalisations pour effets indésirables, selon l'… https://t.co/VRyiyWihgq",2020-06-04 17:00:01
apccc19,"Basel, Schweiz",RT @DrLizSamander: #ASCO20 genetic screening of prostate https://t.co/9rnEOE3XMn,2020-06-04 16:59:01
CharuAggarwalMD,"Philadelphia, PA",#NOTLungCancerDocs @ASCO #ASCO20 https://t.co/gpoC3MI342,2020-06-04 16:57:55
KatsuakiMaehara,日本 東京,RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 16:56:12
PortalOnconews,,"No câncer de mama inicial HER2+, o estudo PHERGain foi desenhado para avaliar a resposta metabólica precoce por PET… https://t.co/ukMlsO1B7f",2020-06-04 16:55:44
matteolambe,"Genoa, Liguria",RT @ASCO: Mark your calendars 🗓 and tune in! We’re looking forward to it! Thanks @OncoAlert! #asco20 https://t.co/UNG6abzvXy,2020-06-04 16:54:51
DMazingi,"Harare, Zimbabwe",@CovidsurgDE @oncology_bg @ASCO @CovidSurg @me4_so Thank you for saying this @covidsurgde. This is very true!,2020-06-04 16:53:27
NazliDizman,"New Haven, CT","RT @PauloBergerot: 🟢Proud to be in this outstanding @montypal team: @NickSalgia @NazliDizman @hsuperjo88 #ASCO20 
➡️ progn nature of PBRM1…",2020-06-04 16:52:53
NazliDizman,"New Haven, CT",RT @PauloBergerot: 🟢1st RCT demonstrating modulation of the #gutmicrobiome w #probiotics in mRCC #ASCO20 @ASCO by @NazliDizman @hsuperjo88…,2020-06-04 16:52:49
NazliDizman,"New Haven, CT",RT @PauloBergerot: 🟢IMDC criteria: risk stratify in recently approved 1L IO comb tx in add to older 1L/2L ▶️benchmarks for OS -pt counselin…,2020-06-04 16:52:44
theaaih,"Baltimore, MD",Exploring the validity of a synthetic control arm (SCA) for augmentation or replacement of a randomized control in… https://t.co/5Sw1Y6csK6,2020-06-04 16:49:58
fischmd,Chicago and Houston,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 16:49:30
Prescriberight,,"We've provided a 2nd #newdrug update this week, to allow coverage of all the new #oncology info from #asco2020 https://t.co/AYMK30I0Xx",2020-06-04 16:48:32
ASCO,"Alexandria, VA",RT @amerseburger: Impressed #ASCO20 library function to fast forward/slow down #ASCO20 Plenary LBA1: #bladdercancer Congrats @tompowles1 @P…,2020-06-04 16:47:21
jagasquet,"Barcelona, Spain",#ASCO20: The cancer drugs and companies to keep an eye on | Fortune  https://t.co/SelhDrkFtz,2020-06-04 16:46:39
JenniferPotash,Central New Jersey,RT @OncLive: Pyrotinib plus capecitabine achieved a better PFS than lapatinib plus capecitabine in patients with HER2-positive metastatic b…,2020-06-04 16:46:34
JPCRR,"Milwaukee, WI","RT @DrAttai: just a few of the studies looking at healthcare disparities presented at #ASCO20, curated by @womenofteal https://t.co/zpJpv7e…",2020-06-04 16:46:30
KHigginsMD,"Atlanta, GA","RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 16:44:40
Ecastromarcos,"Málaga, (Spain)","RT @DrMHofman: GLOBAL WEBINAR @PCF_Science @PeterMacCC @ANZUPtrials on #TheraP trial (LuPSMA)

10 June 1PM PT
4PM ET
9PM UK
10PM Munich
11…",2020-06-04 16:44:05
DOCRO74,"Santa Cruz de Tenerife, España","RT @barlesi: The @GustaveRoussy contribution to this #ASCO20 meeting is once again amazing: Precision medicine, rare tumors (paediatric and…",2020-06-04 16:43:56
OncLive,"New Jersey, USA",Dabrafenib/Trametinib Demonstrates 5-Year RFS Benefit in BRAF+ Melanoma #ASCO20 #melsm https://t.co/2rIfDPRyED,2020-06-04 16:40:42
LizSzabo,"Washington, D.C.","RT @CancerPathways: Update from @ASCO , featuring Dr. @jrgralow, MD, Director, Breast Oncology @UWMedicine, is happening Thurs, June 25th!…",2020-06-04 16:38:41
AmitJotwani_MD,"Hyderabad, India",Beautifully done 5 Breast cancer management takeaways from #ASCO20 :) https://t.co/4TS0Vdfry3,2020-06-04 16:38:34
jrgralow,"Seattle, WA, USA","RT @CancerPathways: Update from @ASCO , featuring Dr. @jrgralow, MD, Director, Breast Oncology @UWMedicine, is happening Thurs, June 25th!…",2020-06-04 16:38:13
caroberchuck,"Brookline, MA","RT @jberchuck: 11/ I want to acknowledge my amazing co-authors and mentors without whom this work would not have been possible, support for…",2020-06-04 16:36:04
StephenVLiu,"Washington, DC","RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 16:36:02
cnavadr,,RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 16:36:00
UmbertoMalapel1,,"RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 16:35:13
jberchuck,Boston,"11/ I want to acknowledge my amazing co-authors and mentors without whom this work would not have been possible, su… https://t.co/n3UAEDUAVM",2020-06-04 16:34:35
BrendonStilesMD,"New York, NY","RT @IASLC: In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the #lungcancer research p…",2020-06-04 16:33:45
PauloBergerot,"Brasília, Brazil",RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 16:32:25
JohnsonDelreo,"Louisville, KY","A Bumpy Virtual #ASCO20; Returning to Chicago in 2021? (via @NewfusionApps #Science News)
https://t.co/W1TrkblTni",2020-06-04 16:32:20
IASLC,"Denver, CO","In a special episode of ""Lung Cancer Considered,"" our CSO, @CBelaniMD, speaks with @StephenVLiu about the… https://t.co/jordaDwStT",2020-06-04 16:31:56
DocDanMorel,,@Oncoinfo_it @ASCO @oncology_bg Perfect... improving even further... I’d offer both views from a high-income countr… https://t.co/b0I8vyLyH8,2020-06-04 16:31:44
dnair78,,RT @Oncoinfo_it: #ASCO20 | At the virtual congress of @ASCO several studies were presented by oncologists working in low-middle income coun…,2020-06-04 16:30:40
OncEd,Toronto,"Register for the upcoming webinar on June 9th featuring Dr. Thomas Powles, who will discuss the latest clinical evi… https://t.co/ALmqbyWd3W",2020-06-04 16:30:25
CCO_Education,,"On 6/18 and 6/25, Edward Kim MD, FACP and Leora Horn MD, FRCPC review  emerging biomarkers for personalized therapy… https://t.co/suuah5wGWh",2020-06-04 16:30:00
CancerPathways,"Seattle, WA","Update from @ASCO , featuring Dr. @jrgralow, MD, Director, Breast Oncology @UWMedicine, is happening Thurs, June 25… https://t.co/LDs2YJv3Fb",2020-06-04 16:29:04
ShaanDudani,"Calgary, Alberta",RT @PauloBergerot: 🟢IMDC criteria: risk stratify in recently approved 1L IO comb tx in add to older 1L/2L ▶️benchmarks for OS -pt counselin…,2020-06-04 16:28:38
Xemio_org,Barcelona,"RT @CMMetastasico: La cirugía y la radiación no aumentan la supervivencia en el cáncer de mama metastásico recién diagnosticado, según ha p…",2020-06-04 16:28:11
FABKAFORZA,France,"RT @institut_curie: #ASCO20 ⚗️ Depuis le 29 mai, les plus grands experts de la #cancérologie participent à la conférence virtuelle de l'@AS…",2020-06-04 16:28:09
CAIStartups,"Bethesda, MD","Entrepreneurs share stories of success at EDPA’s Imerge Event 

@CerFlux #FCSC @EDPAlabama @MadeinAL @AlaLaunchpad… https://t.co/rlUru5CGrS",2020-06-04 16:28:00
crisbergerot,"Brasília, Brazil","RT @OncoAlert: Dear friends,
We found a great way to follow up the excitement of  #ASCO20 &amp; that is by having a Round Table on The @ASCO Vi…",2020-06-04 16:27:26
MugarRaquel,,"RT @meed_ref: Last update: COVID-19 &amp; CANCER

👩‍💻👨‍💻👩‍💻

https://t.co/6RV7HEfTuG

#MeedCOVID19

@_SEOM @myESMO @ASCO @SEDIC20 @NSCLC_cancer…",2020-06-04 16:25:35
Wellofknowledge,Drunen - The Netherlands,RT @NatureCustom: Scientists are developing interception methods to stop cells progressing from pre-malignancy to mature cancers #AdFeature…,2020-06-04 16:24:59
crisbergerot,"Brasília, Brazil",RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 16:24:37
swaggsheila1,"Illinois, USA",RT @SusanGKomen: Congratulations to Komen Scholar alum Dr. Lori Pierce who was elected &amp; is now serving as @ASCO president! Thank you for m…,2020-06-04 16:24:25
EnriqueSoto8,Mexico City,RT @Oncoinfo_it: #ASCO20 | Providing geriatric assessment and intervention in oncology patients allow to reduce toxicity and improve qualit…,2020-06-04 16:24:07
creationdaniel,UK & wherever,"RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 16:23:25
PauloBergerot,"Brasília, Brazil","RT @VivekSubbiah: In these uncertain times, kudos to all in the #cancer community for the successful virtual ASCO Annual meeting. More than…",2020-06-04 16:23:19
DrRaulCordoba,"Madrid, España",#ASCO20 EUROQoL-5D as a valid patient-reported outcome measurement (#PROM) tool to predict health-related quality o… https://t.co/9oUQdGd88b,2020-06-04 16:23:05
urotoday,"San Francisco, CA",RT @PauloBergerot: 🟢IMDC criteria: risk stratify in recently approved 1L IO comb tx in add to older 1L/2L ▶️benchmarks for OS -pt counselin…,2020-06-04 16:22:50
PauloBergerot,"Brasília, Brazil",RT @LucaDezzani: @PauloBergerot @montypal @DrChoueiri @neerajaiims @VivekSubbiah @GlopesMd @ASCO @tmprowell @drdonsdizon @NarjustDumaMD @Am…,2020-06-04 16:22:23
crisbergerot,"Brasília, Brazil","RT @rschilsky: The numbers are in for #ASCO20 virtual meeting:
•42,750 attendees (a new record!) 
•138 countries represented 
•5,290 abstra…",2020-06-04 16:22:23
crisbergerot,"Brasília, Brazil",RT @nicolobattisti: Integrated management of older cancer patients changes outcomes: excellent review by my stellar mentor Dr M Extermann @…,2020-06-04 16:22:13
LucaDezzani,"New York, USA","RT @PauloBergerot: I agree w u @LucaDezzani. Its clearly the fut of med conferences
But I would advocate for an hybrid model to make a smoo…",2020-06-04 16:22:05
LucaDezzani,"New York, USA",@PauloBergerot @montypal @DrChoueiri @neerajaiims @VivekSubbiah @GlopesMd @ASCO @tmprowell @drdonsdizon… https://t.co/AvUvAjdiLm,2020-06-04 16:21:55
crisbergerot,"Brasília, Brazil",RT @ASCO: Mark your calendars 🗓 and tune in! We’re looking forward to it! Thanks @OncoAlert! #asco20,2020-06-04 16:21:55
UbuntuLinuxHelp,Sweden,"RT @1stOncology: With recent advances in #precisionmedicine, more tests and more options may become available for diagnosis and therapy of…",2020-06-04 16:21:48
crisbergerot,"Brasília, Brazil","RT @DrAttai: just a few of the studies looking at healthcare disparities presented at #ASCO20, curated by @womenofteal https://t.co/zpJpv7e…",2020-06-04 16:20:24
LungAssociation,United States,RT @ASCOPres: Responding to Racism and Health Inequality as a Cancer Care Community https://t.co/lSwsT8gYZT @ASCO,2020-06-04 16:20:04
crisbergerot,"Brasília, Brazil","RT @VivekSubbiah: In these uncertain times, kudos to all in the #cancer community for the successful virtual ASCO Annual meeting. More than…",2020-06-04 16:18:59
crisbergerot,"Brasília, Brazil","RT @PauloBergerot: 🟢🇧🇷Gr8 study led by Dr. F.Maluf: the #LACOG 415 trial #ASCO20 @ASCO 
➡️Abir+Apa reached castration levels in a signif nu…",2020-06-04 16:18:44
crisbergerot,"Brasília, Brazil",RT @PauloBergerot: 🟢IMDC criteria: risk stratify in recently approved 1L IO comb tx in add to older 1L/2L ▶️benchmarks for OS -pt counselin…,2020-06-04 16:18:07
crisbergerot,"Brasília, Brazil","RT @PauloBergerot: I agree w u @LucaDezzani. Its clearly the fut of med conferences
But I would advocate for an hybrid model to make a smoo…",2020-06-04 16:17:52
PauloBergerot,"Brasília, Brazil","I agree w u @LucaDezzani. Its clearly the fut of med conferences
But I would advocate for an hybrid model to make a… https://t.co/WhgCy7mMBx",2020-06-04 16:17:26
UrologyUS,United States,RT @HemOncToday: 🆕🔬 HERO III trial results from @ASCO #ASCO20 show Relugolix @Myovant superior to leuprolide acetate in sustained testoster…,2020-06-04 16:17:17
MedpageOnco,,"Patients with a variety of cancers, with this common thread, responded to treatment with #Vitrakvi, according to re… https://t.co/Qz8GPRGy0J",2020-06-04 16:16:01
kandle_rob,"Philadelphia, PA",RT @Cortellis: Junko Tanizaki explains that nivolumab demonstrated durable antitumor activity with a manageable safety in patients with can…,2020-06-04 16:15:08
KatsuakiMaehara,日本 東京,RT @ASCO: Mark your calendars 🗓 and tune in! We’re looking forward to it! Thanks @OncoAlert! #asco20,2020-06-04 16:13:58
MOQCTeam,,"RT @ASCO: ‼️ Register Now ‼️ @CMSGov is hosting a call tmrw, June 5, from 2-3 PM ET to go over new flexibilities &amp; adjustments made to the…",2020-06-04 16:11:52
Scott_PR,"Canoga Park, CA","RT @DaneJDicksonMD: Opening remarks for #ASCO2020 general session may have been virtual, but the message is for us all: Unite and Conquer:…",2020-06-04 16:10:16
n8pennell,"Cleveland, OH","RT @VivekSubbiah: In these uncertain times, kudos to all in the #cancer community for the successful virtual ASCO Annual meeting. More than…",2020-06-04 16:09:33
DrVinmeister,"New York, NY","@OmidHamidMD @ASCO @ASCOPost @Stevenhodi @DanaFarber Its clear from HCC, Endometrial, RCC etc that VEGF+I/O is high… https://t.co/c5ZJVtwmVO",2020-06-04 16:07:17
SoaresAndrey,"-23.600192,-46.669457","RT @PauloBergerot: 🟢🇧🇷Gr8 study led by Dr. F.Maluf: the #LACOG 415 trial #ASCO20 @ASCO 
➡️Abir+Apa reached castration levels in a signif nu…",2020-06-04 16:07:11
