username,date,retweets,favorites,text,geo,mentions,hashtags,id,;permalink,,,,,
AngeloBastarric,6/1/2011 1:34,0,0,Coño Cuantas Veces Me Enviaras Solicitud Loco Cálmate Eres un # Asco,,,#,7.57973E+16,https://twitter.com/AngeloBastarric/status/75797295102296064,,,,,
cristinaarmient,6/1/2011 1:27,0,0,me acuerdo cuando probe los dumplings # asco,,,#,7.57957E+16,https://twitter.com/cristinaarmient/status/75795663006351360,,,,,
kevinzivel,6/1/2011 1:22,0,0,RT @ SritaChabelita: @ donabernarda @ kevinzivel lo que necesitas es purificarte en el fuego eterno de la panocha // # asco,,@ @ @,#,7.57944E+16,https://twitter.com/kevinzivel/status/75794444196126720,,,,,
sofia_Wundram,6/1/2011 1:22,0,0,"no puedo confiar tan fácil en alguien , es un # asco",,,#,7.57942E+16,https://twitter.com/sofia_Wundram/status/75794231989518336,,,,,
giorgioXXL,6/1/2011 1:17,0,0," @ magdalenarobles como ves esto? http://twitpic.com/4kij3s"" - # Morena # Asco # AMLO""",,@,# # #,7.57932E+16,https://twitter.com/giorgioXXL/status/75793155529781248,,,,,
oswaldomarcos,6/1/2011 1:14,0,0,"@ bobsparz Incluso quitó espacio a candidatos verdaderamente peruanos,de partidos mas chicos con mejores propuestas q sabe lo q hace"" # asco""",,@,#,7.57924E+16,https://twitter.com/oswaldomarcos/status/75792373715697664,,,,,
aranchaMora,6/1/2011 1:14,0,0,@ pokis I know!!!! # Asco jajaja qué bueno que no la probaste :),,@,#,7.57923E+16,https://twitter.com/aranchaMora/status/75792296427261952,,,,,
Hayashisaurus,6/1/2011 1:11,0,0,# asco,,,#,7.57916E+16,https://twitter.com/Hayashisaurus/status/75791632548630529,,,,,
Vanegasrs,6/1/2011 1:07,0,0,Cucarachas # ASCO,,,#,7.57906E+16,https://twitter.com/Vanegasrs/status/75790561658929152,,,,,
CesAEsp,6/1/2011 1:04,0,0,@ AlonsoSimpson # ASCO !!!!! Hahah y q tal como vas??? Ya d vacas????,,@,#,7.57899E+16,https://twitter.com/CesAEsp/status/75789888993239040,,,,,
vicsalazar,6/1/2011 1:02,0,0,"“ @ Fer_Gay: # comper playing en la radio El Himno Nacional en cualquiera de sus estaciones, AM y FM”/ mientras no siga la rola de maná # asco!",,@,# #,7.57893E+16,https://twitter.com/vicsalazar/status/75789251417079808,,,,,
leasummers,6/1/2011 0:57,0,0,RT @ rsm2800: Get ready # ASCO11 RT @ EdwardWinstead: Scientific meetings through the lens of Twitter http://1.usa.gov/k826BS # yam # in,,@ @,# # #,7.57881E+16,https://twitter.com/leasummers/status/75788111493337088,,,,,
LevelHouseMusic,6/1/2011 0:57,1,0,Scre4m # asco,,,#,7.57879E+16,https://twitter.com/LevelHouseMusic/status/75787921021599744,,,,,
gianellafreire,6/1/2011 0:55,0,0,@LuisCarlosO_O vivaaa la libertad d xpresiooon!!!!! Jajajjaa # asco,,@LuisCarlosO_O,#,7.57875E+16,https://twitter.com/gianellafreire/status/75787480942657536,,,,,
je_suis_mariel,6/1/2011 0:54,0,0,@ rcknrlla @ auriztar que horror ya hasta pena me dio de haber twiteado algo asi escrito jaja # asco,,@ @,#,7.57872E+16,https://twitter.com/je_suis_mariel/status/75787238188920832,,,,,
sadm05,6/1/2011 0:53,0,0,QUE VIVA PERU Y @ Drozzo @ LEBT33 @ AnthonyZaatar # ASCO,,@ @ @,#,7.57869E+16,https://twitter.com/sadm05/status/75786942775705600,,,,,
giorgioXXL,6/1/2011 0:51,3,0,"Deben de estar orgullosos de tener a un vil porro por patrón"" http://impreso.milenio.com/node/8967689 @ jovenescnnorona # Asco""",,@,#,7.57864E+16,https://twitter.com/giorgioXXL/status/75786410455601154,,,,,
TPRBOT,6/1/2011 0:49,0,0,"RT @ chaki_vampire aaaaaaawwww sii le doy un cullilingus"" a la vocalista de ""the pretty reckless"" jajjaaj # asco""",,@,#,7.57861E+16,https://twitter.com/TPRBOT/status/75786122491469824,,,,,
SergioR24,6/1/2011 0:48,0,0,# diamundialsintabaco Esto debe de ser DiariO! es un ascO Qee las niñas huelan a tabacO! # ASCO,,,# #,7.57859E+16,https://twitter.com/SergioR24/status/75785856841023488,,,,,
chaki_vampire,6/1/2011 0:48,0,0,"aaaaaaawwww sii le doy un cullilingus"" a la vocalista de ""the pretty reckless"" jajjaaj # asco""",,,#,7.57857E+16,https://twitter.com/chaki_vampire/status/75785740008689664,,,,,
toteein,6/1/2011 0:46,1,0,la # televisión hoy dia es un # asco,,,# #,7.57852E+16,https://twitter.com/toteein/status/75785178097786880,,,,,
Ayquebarbaraa,6/1/2011 0:45,0,0,Dios los hace y ellos se juntan # asco,,,#,7.5785E+16,https://twitter.com/Ayquebarbaraa/status/75784967132688386,,,,,
ConVivirLaSelva,6/1/2011 0:45,3,0,Que # ASCO @ eruviel_avila Disque Interactuando con sus propios # comelonches ....,,@,# #,7.57849E+16,https://twitter.com/ConVivirLaSelva/status/75784906365607939,,,,,
Yulitap_Brand,6/1/2011 0:43,0,0,# asco todavía pasan maritere jaja,,,#,7.57846E+16,https://twitter.com/Yulitap_Brand/status/75784552630599681,,,,,
Kim_Soderstrom,6/1/2011 0:43,0,0,Diganme que no es cierto que Wendy Sulca tiene twitter!!! D: # ASCO,,,#,7.57845E+16,https://twitter.com/Kim_Soderstrom/status/75784486008266752,,,,,
G_Ramosss,6/1/2011 0:41,0,0,Primera vez k me voy a dormir feliz pk mañana no hay examen……. pero el jueves si ¬¬ # asco,,,#,7.57841E+16,https://twitter.com/G_Ramosss/status/75784132206141440,,,,,
ivanamunoz,6/1/2011 0:40,0,0,# Asco cn su nariz!!,,,#,7.57839E+16,https://twitter.com/ivanamunoz/status/75783860092276736,,,,,
JesssamynAn,6/1/2011 0:39,0,0,Diosito has q ya termine este Pu..to dia! # asco,,,#,7.57834E+16,https://twitter.com/JesssamynAn/status/75783426296385536,,,,,
MarioHdzV,6/1/2011 0:36,0,0,RT @ VirgenMaria: # AquiénteCogerías Juan Gabriel o Walter Mercado? / preferiria morir antes que alguno de esos dos # asco,,@,# #,7.57828E+16,https://twitter.com/MarioHdzV/status/75782805975601152,,,,,
Joselpz19,6/1/2011 0:35,0,0,Me quede con hambre... # Asco,,,#,7.57824E+16,https://twitter.com/Joselpz19/status/75782437749276673,,,,,
rogersilva_gdl,6/1/2011 0:32,0,0,@Victo0r_333 jajajaja nooo solo 2 masomenos :p pero muy feo el concierto desd mi punto de vista y los wherever # 5mentarios! # asco!,,@Victo0r_333,# #,7.57817E+16,https://twitter.com/rogersilva_gdl/status/75781709907501057,,,,,
diego_kun,6/1/2011 0:32,0,0,"Nadie, NADIE, se toma fotos en body painting"" con poses de puta"," es de # MalGusto !! Y peor si las suben a Facebook!! # Asco""",,,# #,7.57816E+16,https://twitter.com/diego_kun/status/75781625551667200,,,,
melanoma_Drs,6/1/2011 0:31,0,0,RT @ Melanoma_doctor: # ASCO2011 just around the corner; new post at TheMelanomaCenter.com about Yervoy's future: http://bit.ly/kbSpUr,,@,#,7.57816E+16,https://twitter.com/melanoma_Drs/status/75781582882996224,,,,,
dessireeperaza,6/1/2011 0:31,0,0,"A quien le caiga esto jaja que triste la vida de ciertas niñas que se las tiran de SANTAS"" y stan más Pisoteadas q playa en verano # ASCO""",,,#,7.57816E+16,https://twitter.com/dessireeperaza/status/75781550326816768,,,,,
MeFuiii,6/1/2011 0:31,0,0,RT @ DtaXD: RT @ Apachedk: http://j.mp/km6VDB @ DtaXD miraa!!!! // # asco # todosputos una # mierda estoo!! como me vas a invitar a ver eso! wtf!,,@ @ @,# # #,7.57815E+16,https://twitter.com/MeFuiii/status/75781547973820416,,,,,
dlinares92,6/1/2011 0:30,0,0,@AaronEscobar92 no no no! No es emo que # asco es la verdad no tengo a quien llamar jajajajaja todo es bbm mensajitos fb twitter jajajaja,,@AaronEscobar92,#,7.57813E+16,https://twitter.com/dlinares92/status/75781280352047104,,,,,
Melanoma_doctor,6/1/2011 0:30,2,0,"# ASCO2011 is just around the corner; newest post at TheMelanomaCenter.com, about the future of Yervoy, is up: http://bit.ly/kbSpUr",,,#,7.57812E+16,https://twitter.com/Melanoma_doctor/status/75781245203779585,,,,,
gress_grz,6/1/2011 0:30,0,0,@ itzayanaR ya se me choca y a penas va un dia :/ # asco,,@,#,7.57812E+16,https://twitter.com/gress_grz/status/75781187129446400,,,,,
MeFuiii,6/1/2011 0:29,0,0,RT @ Apachedk: http://j.mp/km6VDB @ DtaXD miraaaaaaaaaaaaa!!!!/// hdp!!! no podes ver eso culiauu!! semejante puto tragasable ME DA # ASCO,,@ @,#,7.57809E+16,https://twitter.com/MeFuiii/status/75780944178577408,,,,,
charlottenivela,6/1/2011 0:28,0,0,La gente ahora es tan hipocrita # asco.,,,#,7.57807E+16,https://twitter.com/charlottenivela/status/75780712623640576,,,,,
iPorfii,6/1/2011 0:28,0,0,quien carajos descarga BANDA en mi compu... # ASCO,,,#,7.57806E+16,https://twitter.com/iPorfii/status/75780637583355904,,,,,
ErickEMG,6/1/2011 0:27,0,0,Jajajaja muy bueno RT @annagerratana: # NoMeAguantoSi cuando al fin logro que te acerques tienes un perfume barato # Asco,,@annagerratana,# #,7.57805E+16,https://twitter.com/ErickEMG/status/75780500970668032,,,,,
Joselpz19,6/1/2011 0:25,0,0,Pero no encuentro nada bueno # Asco,,,#,7.57801E+16,https://twitter.com/Joselpz19/status/75780090167955456,,,,,
Olenk86_,6/1/2011 0:25,0,0,Cortate el pie! # Asco RT @Elnegrohierba: chuta pise una cucaracha y yo estaba sin zapatillas.,,@Elnegrohierba,#,7.57801E+16,https://twitter.com/Olenk86_/status/75780082655956992,,,,,
annfrancesca,6/1/2011 0:24,0,0,# NoMeAguantoSi cuando al fin logro que te acerques tienes un perfume barato # Asco,,,# #,7.57799E+16,https://twitter.com/annfrancesca/status/75779853005242368,,,,,
jcarlosvega95,6/1/2011 0:24,0,0,Solo la meteré a la piscina y la colgare para que se seque... Lose # asco,,,#,7.57798E+16,https://twitter.com/jcarlosvega95/status/75779816988741632,,,,,
anaquinterou,6/1/2011 0:24,0,0,RT @ AleeLedezama: 1. Comer una bolsa de frituras al día es equivalente a beber cinco litros de aceite de cocina al año :S // # asco,,@,#,7.57797E+16,https://twitter.com/anaquinterou/status/75779679482679296,,,,,
JD_PRO,6/1/2011 0:21,0,0,# asco twittear...... Adios,,,#,7.57789E+16,https://twitter.com/JD_PRO/status/75778927083274240,,,,,
emiliout,6/1/2011 0:19,0,0,# asco,,,#,7.57785E+16,https://twitter.com/emiliout/status/75778460651495425,,,,,
lmendiolea,6/1/2011 0:18,0,0,Noo estooy de humooor paraa teneer q mataar a unaa mugre moosca del tamañanoo de mii caraa # asco,,,#,7.57783E+16,https://twitter.com/lmendiolea/status/75778274025947138,,,,,
dibgick,6/1/2011 0:18,0,0,@ Luis_Servin jajajajaja. Si t diste cuenta q lo q corre por el sta cat. Son aguas negras? Imagina una represa # ASCO,,@,#,7.57781E+16,https://twitter.com/dibgick/status/75778125715345408,,,,,
selesmellado,6/1/2011 0:17,0,0,@ darieela a weboo aaaaaaaaaajajajajajaja # asco,,@,#,7.57779E+16,https://twitter.com/selesmellado/status/75777946073305088,,,,,
fuzzgamboa,6/1/2011 0:16,0,0,RT @ Maicitoo: RT @ fuzzgamboa: que asco me dan los video de werevertumono :S » super igual! # asco / sii wei osea nada productivo!,,@ @,#,7.57777E+16,https://twitter.com/fuzzgamboa/status/75777679114256385,,,,,
Maicitoo,6/1/2011 0:15,0,0,RT @ fuzzgamboa: que asco me dan los video de werevertumono :S » super igual! # asco,,@,#,7.57775E+16,https://twitter.com/Maicitoo/status/75777537074147328,,,,,
GziLira,6/1/2011 0:15,0,0,"@luchamps: Mi facebook se a convertido en un TIANGUIS # wtf Que tal q un individuo se puso a vender sus TENNIS SHOES ""USADOS""!/ jajaja # asco""",,@luchamps,# #,7.57774E+16,https://twitter.com/GziLira/status/75777423706304512,,,,,
ale92giacoman,6/1/2011 0:14,0,0,"RT @ andreaalvarezc: RT @ lopezdoriga1: ¿Cuál de las # palabra que más detestan?// berruga"" @ ale92giacoman / definitivamente # asco!!""",,@ @ @,# #,7.57771E+16,https://twitter.com/ale92giacoman/status/75777091504848896,,,,,
kevinzivel,6/1/2011 0:13,0,0,RT @ maracuchos: Salirofilia: Excitación al ingerir los gargajos de la pareja// # asco,,@,#,7.57771E+16,https://twitter.com/kevinzivel/status/75777069828685824,,,,,
Francisco_gzm,6/1/2011 0:13,0,0,No se porque se me afigura que DOS HOGARES va a ser un # Churro Sergio Goyri que? jaja # ASCO Anahi lo tendra que besar...,,,# #,7.57769E+16,https://twitter.com/Francisco_gzm/status/75776923363577856,,,,,
emmanuelsanord,6/1/2011 0:10,0,0,# asco que me paso una # cucaracha por el pie!,,,# #,7.57762E+16,https://twitter.com/emmanuelsanord/status/75776161749286912,,,,,
ArtyTheBeat,6/1/2011 0:09,0,0,@ AndreBreton jajjajaj # asco,,@,#,7.5776E+16,https://twitter.com/ArtyTheBeat/status/75775961198641153,,,,,
SladeSando,6/1/2011 0:09,0,0,Y lo peor es q lo haces para llmar la atencion no se si sentir lastima o # Asco,,,#,7.57758E+16,https://twitter.com/SladeSando/status/75775834375462912,,,,,
LMastrolinardo,6/1/2011 0:06,0,0,Yo me sigo preguntando... La última hora? Por qué existe?.. # Asco,,,#,7.57753E+16,https://twitter.com/LMastrolinardo/status/75775321005244417,,,,,
danydask,5/31/2011 23:56,0,0,"@ mau_miller @ tonacruz mejor, para que quieren a alguien como el # asco",,@ @,#,7.57726E+16,https://twitter.com/danydask/status/75772571643154432,,,,,
melpalestino,5/31/2011 23:54,0,0,Mi imagen! D: # asco,,,#,7.57722E+16,https://twitter.com/melpalestino/status/75772240670633985,,,,,
maurymcfly,5/31/2011 23:53,0,0,Todo gordo yo comiendo pan a las once de la noche. # asco,,,#,7.5772E+16,https://twitter.com/maurymcfly/status/75771993181536256,,,,,
xarodart,5/31/2011 23:48,0,0,@Mau_ga_LINDO no we mejor guardate ese momento! Haha y si claro celoso wee... # asco,,@Mau_ga_LINDO,#,7.57707E+16,https://twitter.com/xarodart/status/75770668708397056,,,,,
Uriel_Alvarez94,5/31/2011 23:46,0,0,@ M_Ruano13 no mmz si we... no sabes muero x eiia.. jajaja me da # Asco lo que le sigue!!,,@,#,7.57703E+16,https://twitter.com/Uriel_Alvarez94/status/75770289337798656,,,,,
Jon_Cruz_,5/31/2011 23:46,0,0,"# palabrasquematan tiene los dientes chuecos y peor aun tiene caries"" que puto # ASCO""",,,# #,7.57703E+16,https://twitter.com/Jon_Cruz_/status/75770278025764864,,,,,
eduardo_oax,5/31/2011 23:45,0,0,"Hoy compre una pepsi cuau, pense que sabria bien pero sabe como a chicle masticado # asco",,,#,7.577E+16,https://twitter.com/eduardo_oax/status/75770027491606528,,,,,
Maritogarcia22,5/31/2011 23:44,0,0,@alejatelloS bien q ves # JerseyShore # asco y t hacs jajaja,,@alejatelloS,# #,7.57696E+16,https://twitter.com/Maritogarcia22/status/75769565723889664,,,,,
UnaLazos,5/31/2011 23:44,0,0,Hahahahaha :S # asco!,,,#,7.57696E+16,https://twitter.com/UnaLazos/status/75769557544992768,,,,,
rsm2800,5/31/2011 23:40,1,0,Get ready # ASCO11 RT @ EdwardWinstead: Scientific meetings through the lens of Twitter http://1.usa.gov/k826BS Thanks to everyone who helped!,,@,#,7.57686E+16,https://twitter.com/rsm2800/status/75768620357132288,,,,,
Charlees_pink,5/31/2011 23:38,0,0,@ Oo_Carr @ pablorual cual macho si bien que te diste al puto de Saul! :S # asco,,@ @,#,7.57681E+16,https://twitter.com/Charlees_pink/status/75768116851908610,,,,,
MoyMedrano,5/31/2011 23:37,0,0," @ yumalob: Trocitos de jamon y un yakult pffff buenisimo*""|queeeeee # ASCO""",,@,#,7.57678E+16,https://twitter.com/MoyMedrano/status/75767821170262016,,,,,
isabella_gio,5/31/2011 23:35,0,0,Tengo ganas de vomitar.. # asco # panditas,,,# #,7.57673E+16,https://twitter.com/isabella_gio/status/75767285574418432,,,,,
SMRoballos,5/31/2011 23:31,0,0,Es un # asco la propaganda de rexona..,,,#,7.57664E+16,https://twitter.com/SMRoballos/status/75766426572558337,,,,,
majobed,5/31/2011 23:31,0,0,@ FelipeDAguilar me das #Asco#bye,,@,#Asco #bye,7.57663E+16,https://twitter.com/majobed/status/75766333362548737,,,,,
xedricolmo,5/31/2011 23:28,0,0,Y despues q t diga q lo beses uffff RT @MelmercyNR: Cada vez que Lebron se saca la cosa esa de los dientes me da un # ASCO ,,@MelmercyNR,#,7.57657E+16,https://twitter.com/xedricolmo/status/75765713540890624,,,,,
Yaopr,5/31/2011 23:26,0,0,ASCO FO!!! RT @MelmercyNR: Cada vez que Lebron se saca la cosa esa de los dientes me da un # ASCO ,,@MelmercyNR,#,7.57652E+16,https://twitter.com/Yaopr/status/75765237176995840,,,,,
maarcoof,5/31/2011 23:26,0,0,Mi profesora de tecnicas se emociona con el programa (: # asco,,,#,7.57651E+16,https://twitter.com/maarcoof/status/75765120436944896,,,,,
angieleal15,5/31/2011 23:26,0,0,@ DavidRyR a mi nooo xk me los tengo k aprender jajaja # ASCO #,,@,# #,7.57651E+16,https://twitter.com/angieleal15/status/75765104347590656,,,,,
Carlitos_vip,5/31/2011 23:26,0,0,Jajjjajajja RT @MelmercyNR Cada vez que Lebron se saca la cosa esa de los dientes me da un # ASCO ,,@MelmercyNR,#,7.57651E+16,https://twitter.com/Carlitos_vip/status/75765098127425536,,,,,
PaolaBobMed,5/31/2011 23:24,0,0,@ RodrigoPulgar están tratando de aplicar lo q se supone aprendieron de Fernando Kliche jajaja el en un comercial dice q da clases xD # asco,,@,#,7.57646E+16,https://twitter.com/PaolaBobMed/status/75764573793296384,,,,,
luciag_t,5/31/2011 23:23,0,0,Jaja vieja de 20 RT @ gise56: Estoy envejeciendo :') acaban de comprarme mi primera crema ponds para la cara.. Es tan 'mamá' jajajaja # asco,,@,#,7.57643E+16,https://twitter.com/luciag_t/status/75764311812882432,,,,,
ppcrack23,5/31/2011 23:22,0,0,"@ Simpsoloco Fijate q ami me pasa lo mismo, bueno en parte cerati es bueno y tiene con q defenderse, pero los demas artistas nombrados # asco",,@,#,7.57642E+16,https://twitter.com/ppcrack23/status/75764228946014208,,,,,
DiivaCulera,5/31/2011 23:22,0,0,RT @ Chiprex: Jajajajajaja me dijeron que estaba bien rico :S # asco || lo estás ;),,@,#,7.5764E+16,https://twitter.com/DiivaCulera/status/75764019306315776,,,,,
evelyncabrera06,5/31/2011 23:21,0,0,Se que nuestro trabajo de español va a ser un # asco,,,#,7.5764E+16,https://twitter.com/evelyncabrera06/status/75763971910676480,,,,,
RoyBelt,5/31/2011 23:21,0,0,"Q horror de día, y más horror mi dpia en la escuela del # asco",,,#,7.57638E+16,https://twitter.com/RoyBelt/status/75763757057458176,,,,,
Josesiano,5/31/2011 23:20,0,0,n ste mundo la utopía solo existe en uno mismo.. Las prsonas son muy egoístas y son inconscientes.. y así pretenden vivir en sociedad? # asco,,,#,7.57636E+16,https://twitter.com/Josesiano/status/75763620897759232,,,,,
Nor_Or,5/31/2011 23:18,0,0,Lo único q falta q gane la negra este certamen # asco,,,#,7.57632E+16,https://twitter.com/Nor_Or/status/75763163060125696,,,,,
Pochocks,5/31/2011 23:17,0,0,Jajajajajaja me dijeron que estaba bien rico :S # asco,,,#,7.57629E+16,https://twitter.com/Pochocks/status/75762860491411456,,,,,
moninbtc,5/31/2011 23:14,0,0,"La tv panameña o no la tv, los animadores panameños no sirven pero ni lo minimo. # asco",,,#,7.57621E+16,https://twitter.com/moninbtc/status/75762081210712064,,,,,
JoannyCasas,5/31/2011 23:14,0,0,Qe clase de productos venden aqi! # qegallada .. Estoi comiendo conflakes y me encuentro un maiz # asco # badtime,,,# # #,7.5762E+16,https://twitter.com/JoannyCasas/status/75762014772928512,,,,,
matiasmosquera,5/31/2011 23:13,0,0,"en A24 siguen hablando de la Ley del Fútbol"" ... papelón # Fantino en el congreso. # bastaVila de tu campaña # asco""",,,# # #,7.57619E+16,https://twitter.com/matiasmosquera/status/75761932640063488,,,,,
Readingbyproxy,5/31/2011 23:13,0,0,El fresco viento nocturno me trae olor a resumidero # asco!,,,#,7.57619E+16,https://twitter.com/Readingbyproxy/status/75761930912018432,,,,,
MaiteGarciia,5/31/2011 23:12,0,0,Empezando el día con aritmética # asco,,,#,7.57615E+16,https://twitter.com/MaiteGarciia/status/75761509812281345,,,,,
cinthyacavazos,5/31/2011 23:11,0,0,ampolla del tamaño de mi dedo gorgo de pie # asco,,,#,7.57613E+16,https://twitter.com/cinthyacavazos/status/75761270590144513,,,,,
belenf_g,5/31/2011 23:08,0,0,dormi toda la tarde y ahora no tengo sueñoo :( # asco,,,#,7.57607E+16,https://twitter.com/belenf_g/status/75760727721381888,,,,,
MitchellCarrero,5/31/2011 23:05,0,0,huyy no # Asco xd,,,#,7.57598E+16,https://twitter.com/MitchellCarrero/status/75759800348184576,,,,,
Prisionera_Cero,5/31/2011 23:05,0,0,RT @ kristoft: Mike Myers... < # ASCO!!,,@,#,7.57597E+16,https://twitter.com/Prisionera_Cero/status/75759743678951424,,,,,
ViictorJG,5/31/2011 23:05,0,0,"Cada vez me dan + # asco el # PRI con # Eruviel y su campaña, usan los recursos para espectaculares y eventos con acarreados # quemueran :@",,@,# # # #,7.57597E+16,https://twitter.com/ViictorJG/status/75759725689569281,,,,,
LeoElMessias,5/31/2011 23:04,0,0,"@ steplf pues a las pibas (fans) les gusta... Y con esa cara de alcornoque, y ojos de mosca... # asco # messiarcadas",,@,# #,7.57595E+16,https://twitter.com/LeoElMessias/status/75759548199215104,,,,,
AdriiCaVi,5/31/2011 23:00,0,0,@CharlieAG89 no # asco la leche es horrible! Y para mi es peor xq me obligan a tomarla :'(,,@CharlieAG89,#,7.57585E+16,https://twitter.com/AdriiCaVi/status/75758495001100288,,,,,
OzcarCiccone,5/31/2011 22:59,0,0,Definitivamente creo que ya me iré a dormir! estas ùltimas 24 hrs hay sido un # Asco! D: # Morire D:,,,# #,7.57583E+16,https://twitter.com/OzcarCiccone/status/75758254281596929,,,,,
silvana_zf,5/31/2011 22:53,0,0,@ fernandapcd... nooo nna # webaa noo... # asco hahaha... el qe no qeria una relacion... me da como penita ajena... CAÑOOON!,,@,# #,7.57569E+16,https://twitter.com/silvana_zf/status/75756928659234816,,,,,
Pedro_JMS,5/31/2011 22:53,0,0,Wakala! Webadas que te pons a ver @ JOBROS_ECUADOR u.u # Asco,,@,#,7.57568E+16,https://twitter.com/Pedro_JMS/status/75756797746614272,,,,,
luisaxxiv,5/31/2011 22:52,0,0,Que bochorno! No quiero que ibague se vuelva como un melgar! Que # asco,,,#,7.57567E+16,https://twitter.com/luisaxxiv/status/75756665567318017,,,,,
luiszurita,5/31/2011 22:46,0,0,RT @ ZaidaPerezT: luiszurita # nw maria desamparada jajajajajajajaja # ASCO // eres un castreee!!! Yo no puse eso! Jajajajajajaja loca,,@,# #,7.57552E+16,https://twitter.com/luiszurita/status/75755154875482112,,,,,
morenaestatalDF,5/31/2011 22:43,0,0,RT @ trollenas: @ PattoLucas jajajaja # ASCO : # PAN,,@ @,# #,7.57544E+16,https://twitter.com/morenaestatalDF/status/75754356510695424,,,,,
Montsebeest,5/31/2011 22:43,0,0,Nunca me habian dado una rosa de papel y menos un mesero.... @ majirri @ MoniCAldave jjaaja # asco http://yfrog.com/h3w48unj,,@ @,#,7.57543E+16,https://twitter.com/Montsebeest/status/75754273522188288,,,,,
Joselpz19,5/31/2011 22:43,0,0,# Damn low battery # asco,,,# #,7.57542E+16,https://twitter.com/Joselpz19/status/75754207742922753,,,,,
fabrizzzioc,5/31/2011 22:42,1,0,@TuPanaSevilla cantamos # muchasmasveces y con # emocion las canciones de @ Junothm que el himno del colegio q # asco demasiada musica pal resto,,@TuPanaSevilla @,# # #,7.5754E+16,https://twitter.com/fabrizzzioc/status/75754024468615168,,,,,
Ooenrique,5/31/2011 22:39,0,0,"@ciberprihidalgo @ FJR_Hidalgo no se dejen lavar el cerebro, que rindan cuentas de lo que se # roban # Asco y se dicen llamar políticos""""",,@ciberprihidalgo @,# #,7.57533E+16,https://twitter.com/Ooenrique/status/75753313710260224,,,,,
ElMoffle,5/31/2011 22:38,0,0,Iiuuggg # asco # asco :S,,,# #,7.57529E+16,https://twitter.com/ElMoffle/status/75752937699282944,,,,,
liliannavalente,5/31/2011 22:34,0,0,Uyyy si! RT @ Dj_airaM: Hay gente que nunca debio haber hecho musica en la vida # Asco,,@,#,7.57519E+16,https://twitter.com/liliannavalente/status/75751929472483328,,,,,
oskardice,5/31/2011 22:31,0,0,# Asco RT @ la_patilla: 10 fotos “de pena ajena” publicadas en Twitter http://bit.ly/io0gB8,,@,#,7.57512E+16,https://twitter.com/oskardice/status/75751218365997056,,,,,
luculpable,5/31/2011 22:25,0,0,# hermano trae huesos a la casa. # asco,,,# #,7.57498E+16,https://twitter.com/luculpable/status/75749815757193216,,,,,
ysaleskaarosas,5/31/2011 22:24,0,0,Odio q la gnt scriba crto ls dara ladilla scribr? # asco,,,#,7.57496E+16,https://twitter.com/ysaleskaarosas/status/75749640724692992,,,,,
ornelacg,5/31/2011 22:22,0,0,"@ alfanograce no te banco, con tu complejo de peter pan, # ASCO tas para ser abuela no andar mostrando las tetas. pa te ti co",,@,#,7.5749E+16,https://twitter.com/ornelacg/status/75749016884871168,,,,,
JocelinMorales,5/31/2011 22:20,0,0,Me da roña q los chilangos digan PELI !!!!! # asco,,,#,7.57486E+16,https://twitter.com/JocelinMorales/status/75748612251975682,,,,,
lgonzaloposadas,5/31/2011 22:20,0,0,Por que hay personas que aun en la universidad se hacen los graciosos al exponer un tema # Asco,,,#,7.57486E+16,https://twitter.com/lgonzaloposadas/status/75748571584004096,,,,,
Joseanbh,5/31/2011 22:20,0,0,Pelicula de justin beiber del # asco,,,#,7.57485E+16,https://twitter.com/Joseanbh/status/75748543679299584,,,,,
MajoBarreraL,5/31/2011 22:19,0,0,@ RolandoHH una viejita q no tenía dientes chupaba frijoles y Los escupio de regreso en un frasco y voilá así se hacen las pasitas # asco,,@,#,7.57482E+16,https://twitter.com/MajoBarreraL/status/75748184038715392,,,,,
_TutiLov3,5/31/2011 22:18,0,0,RT @ Edrod_: Era un barro tan grande pero TAN grande ... Que creo que tenía mente propia ... # Asco// Ewwww,,@,#,7.57481E+16,https://twitter.com/_TutiLov3/status/75748102249779201,,,,,
Poio7,5/31/2011 22:18,0,0,@EstefaniaaCsz yeei tambien me gusta # Ijusthadsex pero me gusta mas # asco # dickinabox,,@EstefaniaaCsz,# # #,7.57481E+16,https://twitter.com/Poio7/status/75748097870929920,,,,,
aleehtorres,5/31/2011 22:17,0,0,@ marielcejaa jajajaja eso espero o si no me haré una persona muy amargada -.- # asco,,@,#,7.57477E+16,https://twitter.com/aleehtorres/status/75747731620106240,,,,,
etreesp,5/31/2011 22:17,0,0,Que Lástima que el Grupo Mana sea tapatio.... :s # asco,,,#,7.57477E+16,https://twitter.com/etreesp/status/75747653484429312,,,,,
LauJula,5/31/2011 22:15,0,0,"Hoy # diamundialsintabaco , no falto la persona que me echo humo en la cara. # Asco",,,# #,7.57472E+16,https://twitter.com/LauJula/status/75747240328699904,,,,,
LettyCaridad,5/31/2011 22:15,0,0,"Me llene de gelatina, esta dieta esta del # asco :(",,,#,7.57472E+16,https://twitter.com/LettyCaridad/status/75747204463214592,,,,,
Johanrp,5/31/2011 22:15,0,0,Cuanto!!! Moco mas me va a salir!!!!!! Esto no lo puedo vender y sacarle beneficiooo !!! # asco,,,#,7.57472E+16,https://twitter.com/Johanrp/status/75747150608347137,,,,,
